_BACKGROUND,5p,10p,15p
FAM153A,FAM153A,FAM153A,FAM153A
PACSIN1,PACSIN1,PACSIN1,PACSIN1
KCNJ3,KCNJ3,KCNJ3,KCNJ3
SLIT1,SLIT1,SLIT1,SLIT1
ELMOD1,ELMOD1,ELMOD1,ELMOD1
TIE1,TIE1,TIE1,TIE1
GLDN,GLDN,GLDN,GLDN
ZNF354A,ZNF354A,ZNF354A,ZNF354A
FRMD5,FRMD5,FRMD5,FRMD5
HOMER1,HOMER1,HOMER1,HOMER1
PNMA1,PNMA1,PNMA1,PNMA1
NECTIN3,NECTIN3,NECTIN3,NECTIN3
LTC4S,LTC4S,LTC4S,LTC4S
HIVEP1,HIVEP1,HIVEP1,HIVEP1
TRHDE,TRHDE,TRHDE,TRHDE
LINC00298,LINC00298,LINC00298,LINC00298
FAM171B,FAM171B,FAM171B,FAM171B
MEIS1,MEIS1,MEIS1,MEIS1
SBK1,SBK1,SBK1,SBK1
FBXO34,FBXO34,FBXO34,FBXO34
TOX,TOX,TOX,TOX
CDH23,CDH23,CDH23,CDH23
ZBTB4,ZBTB4,ZBTB4,ZBTB4
ATP1B1,ATP1B1,ATP1B1,ATP1B1
GABRA4,GABRA4,GABRA4,GABRA4
SNTG1,SNTG1,SNTG1,SNTG1
SYNGR3,SYNGR3,SYNGR3,SYNGR3
EMX2,EMX2,EMX2,EMX2
SUPT3H,SUPT3H,SUPT3H,SUPT3H
HECW1,HECW1,HECW1,HECW1
KL,KL,KL,KL
MTURN,MTURN,MTURN,MTURN
ELL2,ELL2,ELL2,ELL2
PAX8,PAX8,PAX8,PAX8
ZBED5,ZBED5,ZBED5,ZBED5
FABP5,FABP5,FABP5,FABP5
LRRC63,LRRC63,LRRC63,LRRC63
RIPOR3,RIPOR3,RIPOR3,RIPOR3
CELSR2,CELSR2,CELSR2,CELSR2
CCDC85A,CCDC85A,CCDC85A,CCDC85A
UNC5C,UNC5C,UNC5C,UNC5C
KDM5A,KDM5A,KDM5A,KDM5A
FAM184A,FAM184A,FAM184A,FAM184A
LRP12,LRP12,LRP12,LRP12
ADGRB2,ADGRB2,ADGRB2,ADGRB2
AK5,AK5,AK5,AK5
STAC,STAC,STAC,STAC
SMARCC1,SMARCC1,SMARCC1,SMARCC1
OLIG2,OLIG2,OLIG2,OLIG2
CRYGD,CRYGD,CRYGD,CRYGD
MGA,MGA,MGA,MGA
SMPD3,SMPD3,SMPD3,SMPD3
TBX18,TBX18,TBX18,TBX18
ZNF385A,ZNF385A,ZNF385A,ZNF385A
NOD1,NOD1,NOD1,NOD1
CXXC5,CXXC5,CXXC5,CXXC5
FOXN3,FOXN3,FOXN3,FOXN3
NAP1L2,NAP1L2,NAP1L2,NAP1L2
ZNF782,ZNF782,ZNF782,ZNF782
MLLT3,MLLT3,MLLT3,MLLT3
PRKX,PRKX,PRKX,PRKX
MYO1E,MYO1E,MYO1E,MYO1E
AHCTF1,AHCTF1,AHCTF1,AHCTF1
CSRNP3,CSRNP3,CSRNP3,CSRNP3
FLRT2,FLRT2,FLRT2,FLRT2
EXTL3,EXTL3,EXTL3,EXTL3
KCNIP4,KCNIP4,KCNIP4,KCNIP4
OPRM1,OPRM1,OPRM1,OPRM1
BCAT1,BCAT1,BCAT1,BCAT1
RBFOX3,RBFOX3,RBFOX3,RBFOX3
MAPT,MAPT,MAPT,MAPT
ZBTB44,ZBTB44,ZBTB44,ZBTB44
LRP4-AS1,LRP4-AS1,LRP4-AS1,LRP4-AS1
SV2A,SV2A,SV2A,SV2A
SLITRK5,SLITRK5,SLITRK5,SLITRK5
C11orf87,C11orf87,C11orf87,C11orf87
SGPP2,SGPP2,SGPP2,SGPP2
FRRS1L,FRRS1L,FRRS1L,FRRS1L
SLC20A2,SLC20A2,SLC20A2,SLC20A2
HMGXB4,HMGXB4,HMGXB4,HMGXB4
LINC00670,LINC00670,LINC00670,LINC00670
EPHB6,EPHB6,EPHB6,EPHB6
SLC17A8,SLC17A8,SLC17A8,SLC17A8
GNG12,GNG12,GNG12,GNG12
SYT11,SYT11,SYT11,SYT11
SEC22A,SEC22A,SEC22A,SEC22A
SIN3A,SIN3A,SIN3A,SIN3A
ZEB1,ZEB1,ZEB1,ZEB1
COL9A1,COL9A1,COL9A1,COL9A1
MROH8,MROH8,MROH8,MROH8
MYT1,MYT1,MYT1,MYT1
FOXH1,FOXH1,FOXH1,FOXH1
DGKZ,DGKZ,DGKZ,DGKZ
NPTXR,NPTXR,NPTXR,NPTXR
ERN1,ERN1,ERN1,ERN1
MIDN,MIDN,MIDN,MIDN
TET1,TET1,TET1,TET1
NR6A1,NR6A1,NR6A1,NR6A1
NEXN,NEXN,NEXN,NEXN
BVES,BVES,BVES,BVES
STRBP,STRBP,STRBP,STRBP
ZNF700,ZNF700,ZNF700,ZNF700
CAMK2B,CAMK2B,CAMK2B,CAMK2B
THAP1,THAP1,THAP1,THAP1
UNC5B,UNC5B,UNC5B,UNC5B
LINC00634,LINC00634,LINC00634,LINC00634
ZFX,ZFX,ZFX,ZFX
KLF13,KLF13,KLF13,KLF13
TPRG1,TPRG1,TPRG1,TPRG1
ZNF827,ZNF827,ZNF827,ZNF827
PTPRJ,PTPRJ,PTPRJ,PTPRJ
SLC2A13,SLC2A13,SLC2A13,SLC2A13
CPNE2,CPNE2,CPNE2,CPNE2
SEMA5A,SEMA5A,SEMA5A,SEMA5A
CD200,CD200,CD200,CD200
PRKCZ,PRKCZ,PRKCZ,PRKCZ
ILF3,ILF3,ILF3,ILF3
CDH4,CDH4,CDH4,CDH4
CHGB,CHGB,CHGB,CHGB
TTYH3,TTYH3,TTYH3,TTYH3
RNF166,RNF166,RNF166,RNF166
FOXJ2,FOXJ2,FOXJ2,FOXJ2
NPTN,NPTN,NPTN,NPTN
TWIST1,TWIST1,TWIST1,TWIST1
CDH11,CDH11,CDH11,CDH11
PLPPR4,PLPPR4,PLPPR4,PLPPR4
FAM107B,FAM107B,FAM107B,FAM107B
APC2,APC2,APC2,APC2
POU2F1,POU2F1,POU2F1,POU2F1
RYBP,RYBP,RYBP,RYBP
ZKSCAN5,ZKSCAN5,ZKSCAN5,ZKSCAN5
CRH,CRH,CRH,CRH
DCHS2,DCHS2,DCHS2,DCHS2
IDS,IDS,IDS,IDS
ZNF177,ZNF177,ZNF177,ZNF177
NPTX2,NPTX2,NPTX2,NPTX2
KDM4C,KDM4C,KDM4C,KDM4C
POPDC3,POPDC3,POPDC3,POPDC3
KCNN3,KCNN3,KCNN3,KCNN3
SYT14,SYT14,SYT14,SYT14
TULP1,TULP1,TULP1,TULP1
CEBPD,CEBPD,CEBPD,CEBPD
DLG2,DLG2,DLG2,DLG2
OSBPL3,OSBPL3,OSBPL3,OSBPL3
KALRN,KALRN,KALRN,KALRN
ABL1,ABL1,ABL1,ABL1
SNAP91,SNAP91,SNAP91,SNAP91
IRF8,IRF8,IRF8,IRF8
EBF3,EBF3,EBF3,EBF3
RGS4,RGS4,RGS4,RGS4
ARID3A,ARID3A,ARID3A,ARID3A
APOB,APOB,APOB,APOB
PLXNA1,PLXNA1,PLXNA1,PLXNA1
ABCB1,ABCB1,ABCB1,ABCB1
LGMN,LGMN,LGMN,LGMN
BAG3,BAG3,BAG3,BAG3
NFE2L1,NFE2L1,NFE2L1,NFE2L1
ARFGEF3,ARFGEF3,ARFGEF3,ARFGEF3
ZNF746,ZNF746,ZNF746,ZNF746
RAB14,RAB14,RAB14,RAB14
ZNF326,ZNF326,ZNF326,ZNF326
FANCF,FANCF,FANCF,FANCF
KIAA1217,KIAA1217,KIAA1217,KIAA1217
PCSK1,PCSK1,PCSK1,PCSK1
VGLL3,VGLL3,VGLL3,VGLL3
SCG5,SCG5,SCG5,SCG5
GABRA1,GABRA1,GABRA1,GABRA1
KCNA4,KCNA4,KCNA4,KCNA4
RAP1GDS1,RAP1GDS1,RAP1GDS1,RAP1GDS1
SOX4,SOX4,SOX4,SOX4
TGFA,TGFA,TGFA,TGFA
TMEM151A,TMEM151A,TMEM151A,TMEM151A
PEX5L,PEX5L,PEX5L,PEX5L
USF2,USF2,USF2,USF2
NETO1,NETO1,NETO1,NETO1
FAM13C,FAM13C,FAM13C,FAM13C
ZKSCAN7,ZKSCAN7,ZKSCAN7,ZKSCAN7
BCL11A,BCL11A,BCL11A,BCL11A
ZBTB18,ZBTB18,ZBTB18,ZBTB18
CEACAM1,CEACAM1,CEACAM1,CEACAM1
VEZF1,VEZF1,VEZF1,VEZF1
TPD52L1,TPD52L1,TPD52L1,TPD52L1
HP1BP3,HP1BP3,HP1BP3,HP1BP3
SLC12A2,SLC12A2,SLC12A2,SLC12A2
TFDP2,TFDP2,TFDP2,TFDP2
NBEA,NBEA,NBEA,NBEA
NRF1,NRF1,NRF1,NRF1
DCLK2,DCLK2,DCLK2,DCLK2
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
LRRTM1,LRRTM1,LRRTM1,LRRTM1
BCAS1,BCAS1,BCAS1,BCAS1
FRMD6,FRMD6,FRMD6,FRMD6
PODXL,PODXL,PODXL,PODXL
FUT9,FUT9,FUT9,FUT9
RUNDC3B,RUNDC3B,RUNDC3B,RUNDC3B
RFFL,RFFL,RFFL,RFFL
NR1D1,NR1D1,NR1D1,NR1D1
GPRIN3,GPRIN3,GPRIN3,GPRIN3
SLC16A1,SLC16A1,SLC16A1,SLC16A1
ZSCAN1,ZSCAN1,ZSCAN1,ZSCAN1
NEK11,NEK11,NEK11,NEK11
FRY,FRY,FRY,FRY
AMOTL1,AMOTL1,AMOTL1,AMOTL1
TFAP2A,TFAP2A,TFAP2A,TFAP2A
GLRB,GLRB,GLRB,GLRB
TBC1D4,TBC1D4,TBC1D4,TBC1D4
HDAC9,HDAC9,HDAC9,HDAC9
HRH2,HRH2,HRH2,HRH2
