_BACKGROUND,5p,10p,15p
UGCG,UGCG,UGCG,UGCG
ITIH5,ITIH5,ITIH5,ITIH5
CDH18,CDH18,CDH18,CDH18
ANO3,ANO3,ANO3,ANO3
PLCB4,PLCB4,PLCB4,PLCB4
VGF,VGF,VGF,VGF
NLGN4X,NLGN4X,NLGN4X,NLGN4X
GBP2,GBP2,GBP2,GBP2
CFAP61,CFAP61,CFAP61,CFAP61
CNIH3,CNIH3,CNIH3,CNIH3
GRIK1,GRIK1,GRIK1,GRIK1
GNG12-AS1,GNG12-AS1,GNG12-AS1,GNG12-AS1
OPCML,OPCML,OPCML,OPCML
SORCS3,SORCS3,SORCS3,SORCS3
ZNF521,ZNF521,ZNF521,ZNF521
GAP43,GAP43,GAP43,GAP43
PARP9,PARP9,PARP9,PARP9
ARHGAP24,ARHGAP24,ARHGAP24,ARHGAP24
SULF2,SULF2,SULF2,SULF2
DGKG,DGKG,DGKG,DGKG
SETBP1,SETBP1,SETBP1,SETBP1
TENM4,TENM4,TENM4,TENM4
ACTN1,ACTN1,ACTN1,ACTN1
SLC9C1,SLC9C1,SLC9C1,SLC9C1
PTPRG,PTPRG,PTPRG,PTPRG
PRICKLE2,PRICKLE2,PRICKLE2,PRICKLE2
SLC44A5,SLC44A5,SLC44A5,SLC44A5
XKR4,XKR4,XKR4,XKR4
SAT1,SAT1,SAT1,SAT1
ABCA5,ABCA5,ABCA5,ABCA5
INPP4B,INPP4B,INPP4B,INPP4B
STK32B,STK32B,STK32B,STK32B
GRIA1,GRIA1,GRIA1,GRIA1
CHL1,CHL1,CHL1,CHL1
RTN1,RTN1,RTN1,RTN1
GPC5,GPC5,GPC5,GPC5
ARNTL2,ARNTL2,ARNTL2,ARNTL2
TANC1,TANC1,TANC1,TANC1
FTCDNL1,FTCDNL1,FTCDNL1,FTCDNL1
SSBP2,SSBP2,SSBP2,SSBP2
FER,FER,FER,FER
RBP7,RBP7,RBP7,RBP7
ABLIM1,ABLIM1,ABLIM1,ABLIM1
NXPH1,NXPH1,NXPH1,NXPH1
TSC22D2,TSC22D2,TSC22D2,TSC22D2
APOL2,APOL2,APOL2,APOL2
TEKT3,TEKT3,TEKT3,TEKT3
BCLAF1,BCLAF1,BCLAF1,BCLAF1
RHOBTB1,RHOBTB1,RHOBTB1,RHOBTB1
ATF2,ATF2,ATF2,ATF2
KCTD8,KCTD8,KCTD8,KCTD8
KIAA1958,KIAA1958,KIAA1958,KIAA1958
BMPR1A,BMPR1A,BMPR1A,BMPR1A
COL8A1,COL8A1,COL8A1,COL8A1
JAZF1,JAZF1,JAZF1,JAZF1
KALRN,KALRN,KALRN,KALRN
SMG7,SMG7,SMG7,SMG7
GRM5,GRM5,GRM5,GRM5
GRIP1,GRIP1,GRIP1,GRIP1
STAT1,STAT1,STAT1,STAT1
FUT9,FUT9,FUT9,FUT9
CDKL5,CDKL5,CDKL5,CDKL5
ZNF644,ZNF644,ZNF644,ZNF644
FGF14,FGF14,FGF14,FGF14
DISC1FP1,DISC1FP1,DISC1FP1,DISC1FP1
C1orf61,C1orf61,C1orf61,C1orf61
ELMOD1,ELMOD1,ELMOD1,ELMOD1
PEAK1,PEAK1,PEAK1,PEAK1
GRM7,GRM7,GRM7,GRM7
STK38L,STK38L,STK38L,STK38L
BACH2,BACH2,BACH2,BACH2
