_BACKGROUND,5p,10p,15p
ZNF148,ZNF148,ZNF148,ZNF148
THRB,THRB,THRB,THRB
RFX3,RFX3,RFX3,RFX3
JAZF1,JAZF1,JAZF1,JAZF1
SMAD2,SMAD2,SMAD2,SMAD2
POU2F1,POU2F1,POU2F1,POU2F1
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
MLLT10,MLLT10,MLLT10,MLLT10
EP300,EP300,EP300,EP300
AFF4,AFF4,AFF4,AFF4
KMT2A,KMT2A,KMT2A,KMT2A
MGA,MGA,MGA,MGA
NRF1,NRF1,NRF1,NRF1
HNRNPC,HNRNPC,HNRNPC,HNRNPC
BCLAF1,BCLAF1,BCLAF1,BCLAF1
CHD1,CHD1,CHD1,CHD1
YWHAZ,YWHAZ,YWHAZ,YWHAZ
TOB2,TOB2,TOB2,TOB2
KDM4C,KDM4C,KDM4C,KDM4C
NR1D2,NR1D2,NR1D2,NR1D2
NR6A1,NR6A1,NR6A1,NR6A1
ZNF532,ZNF532,ZNF532,ZNF532
PKP4,PKP4,PKP4,PKP4
AHR,AHR,AHR,AHR
NR4A2,NR4A2,NR4A2,NR4A2
ZNF566,ZNF566,ZNF566,ZNF566
ZNF644,ZNF644,ZNF644,ZNF644
NCOR1,NCOR1,NCOR1,NCOR1
TEAD1,TEAD1,TEAD1,TEAD1
ADGRL3,ADGRL3,ADGRL3,ADGRL3
NR3C1,NR3C1,NR3C1,NR3C1
ZNF75A,ZNF75A,ZNF75A,ZNF75A
ZNF135,ZNF135,ZNF135,ZNF135
HMG20A,HMG20A,HMG20A,HMG20A
ZNF592,ZNF592,ZNF592,ZNF592
EFNA5,EFNA5,EFNA5,EFNA5
SP1,SP1,SP1,SP1
CEBPB,CEBPB,CEBPB,CEBPB
ZNF626,ZNF626,ZNF626,ZNF626
ZNF821,ZNF821,ZNF821,ZNF821
CLVS2,CLVS2,CLVS2,CLVS2
LINC-PINT,LINC-PINT,LINC-PINT,LINC-PINT
ZNF727,ZNF727,ZNF727,ZNF727
OVOL2,OVOL2,OVOL2,OVOL2
NF1,NF1,NF1,NF1
HNRNPLL,HNRNPLL,HNRNPLL,HNRNPLL
ARID3A,ARID3A,ARID3A,ARID3A
LCOR,LCOR,LCOR,LCOR
HLCS,HLCS,HLCS,HLCS
HIVEP2,HIVEP2,HIVEP2,HIVEP2
NAP1L1,NAP1L1,NAP1L1,NAP1L1
ZNF789,ZNF789,ZNF789,ZNF789
ZHX1,ZHX1,ZHX1,ZHX1
TSC22D1,TSC22D1,TSC22D1,TSC22D1
MAPK1,MAPK1,MAPK1,MAPK1
GTF2I,GTF2I,GTF2I,GTF2I
TBPL1,TBPL1,TBPL1,TBPL1
CEBPG,CEBPG,CEBPG,CEBPG
PDS5A,PDS5A,PDS5A,PDS5A
PPARD,PPARD,PPARD,PPARD
SETBP1,SETBP1,SETBP1,SETBP1
GTF2A1,GTF2A1,GTF2A1,GTF2A1
ZNF557,ZNF557,ZNF557,ZNF557
STAT5B,STAT5B,STAT5B,STAT5B
AMD1,AMD1,AMD1,AMD1
PBX3,PBX3,PBX3,PBX3
RBMS1,RBMS1,RBMS1,RBMS1
ANXA11,ANXA11,ANXA11,ANXA11
FHL2,FHL2,FHL2,FHL2
ZNF280D,ZNF280D,ZNF280D,ZNF280D
B4GALT5,B4GALT5,B4GALT5,B4GALT5
PEX5L,PEX5L,PEX5L,PEX5L
LIFR,LIFR,LIFR,LIFR
FSTL4,FSTL4,FSTL4,FSTL4
CALN1,CALN1,CALN1,CALN1
RASAL2,RASAL2,RASAL2,RASAL2
AFF1,AFF1,AFF1,AFF1
CADM2,CADM2,CADM2,CADM2
NR2C2,NR2C2,NR2C2,NR2C2
LRP12,LRP12,LRP12,LRP12
RBAK,RBAK,RBAK,RBAK
ZNF607,ZNF607,ZNF607,ZNF607
NPTN,NPTN,NPTN,NPTN
SERPINE2,SERPINE2,SERPINE2,SERPINE2
TIA1,TIA1,TIA1,TIA1
GABRA4,GABRA4,GABRA4,GABRA4
PDE4D,PDE4D,PDE4D,PDE4D
GPR173,GPR173,GPR173,GPR173
AUTS2,AUTS2,AUTS2,AUTS2
ZBTB18,ZBTB18,ZBTB18,ZBTB18
KCNJ3,KCNJ3,KCNJ3,KCNJ3
PHF21A,PHF21A,PHF21A,PHF21A
NFKB1,NFKB1,NFKB1,NFKB1
GRIA4,GRIA4,GRIA4,GRIA4
BMP6,BMP6,BMP6,BMP6
SOX5,SOX5,SOX5,SOX5
ARNT,ARNT,ARNT,ARNT
ZFX,ZFX,ZFX,ZFX
OSBPL6,OSBPL6,OSBPL6,OSBPL6
RALYL,RALYL,RALYL,RALYL
SPTBN1,SPTBN1,SPTBN1,SPTBN1
TRAF3,TRAF3,TRAF3,TRAF3
GNAQ,GNAQ,GNAQ,GNAQ
CBFA2T2,CBFA2T2,CBFA2T2,CBFA2T2
KCNC2,KCNC2,KCNC2,KCNC2
DCLK2,DCLK2,DCLK2,DCLK2
DGKH,DGKH,DGKH,DGKH
PIK3R1,PIK3R1,PIK3R1,PIK3R1
MAX,MAX,MAX,MAX
PPFIA2,PPFIA2,PPFIA2,PPFIA2
ZNF736,,ZNF736,ZNF736
PPP3CA,,PPP3CA,PPP3CA
FGF9,,FGF9,FGF9
CNOT6,,CNOT6,CNOT6
STT3B,,STT3B,STT3B
FOXJ3,,FOXJ3,FOXJ3
NUTM2B-AS1,,NUTM2B-AS1,NUTM2B-AS1
CREBZF,,CREBZF,CREBZF
NLGN1,,NLGN1,NLGN1
RBM17,,RBM17,RBM17
NCOA2,,NCOA2,NCOA2
ANKRD46,,ANKRD46,ANKRD46
PRKAA2,,PRKAA2,PRKAA2
DUSP22,,DUSP22,DUSP22
CBLN2,,CBLN2,CBLN2
SCMH1,,SCMH1,SCMH1
RAB7A,,RAB7A,RAB7A
MIR4500HG,,MIR4500HG,MIR4500HG
TMEFF2,,TMEFF2,TMEFF2
ZBTB44,,ZBTB44,ZBTB44
PKN2-AS1,,PKN2-AS1,PKN2-AS1
NFE2L2,,NFE2L2,NFE2L2
GPR137B,,GPR137B,GPR137B
ELK3,,ELK3,ELK3
BDP1,,BDP1,BDP1
SMARCC1,,SMARCC1,SMARCC1
PDLIM5,,PDLIM5,PDLIM5
MEF2C-AS1,,MEF2C-AS1,MEF2C-AS1
MARCH1,,MARCH1,MARCH1
MBNL1,,MBNL1,MBNL1
FARP2,,FARP2,FARP2
L3MBTL3,,L3MBTL3,L3MBTL3
ZNF639,,ZNF639,ZNF639
RNF2,,RNF2,RNF2
MIR137HG,,MIR137HG,MIR137HG
ZNF519,,ZNF519,ZNF519
STAU2,,STAU2,STAU2
TRHDE-AS1,,TRHDE-AS1,TRHDE-AS1
FGF14,,FGF14,FGF14
SUN2,,SUN2,SUN2
NUFIP2,,NUFIP2,NUFIP2
RGMB,,RGMB,RGMB
PRICKLE1,,PRICKLE1,PRICKLE1
MFHAS1,,MFHAS1,MFHAS1
HMBOX1,,HMBOX1,HMBOX1
FAM53B,,FAM53B,FAM53B
MAP2,,MAP2,MAP2
ADNP,,ADNP,ADNP
CLOCK,,CLOCK,CLOCK
PAK1,,PAK1,PAK1
RASA1,,RASA1,RASA1
CTNNB1,,CTNNB1,CTNNB1
DLGAP1,,DLGAP1,DLGAP1
NEDD4L,,NEDD4L,NEDD4L
RNF138,,RNF138,RNF138
CNOT4,,CNOT4,CNOT4
RYR2,,RYR2,RYR2
PPP1CB,,PPP1CB,PPP1CB
UBE2E3,,UBE2E3,UBE2E3
NHS,,NHS,NHS
TET1,,TET1,TET1
ATF2,,ATF2,ATF2
HTR2C,,HTR2C,HTR2C
SERPINI1,,SERPINI1,SERPINI1
ZNF367,,ZNF367,ZNF367
FAM49B,,FAM49B,FAM49B
EPHA4,,EPHA4,EPHA4
RTN3,,RTN3,RTN3
CNTN1,,CNTN1,CNTN1
ADCY2,,ADCY2,ADCY2
HDAC9,,HDAC9,HDAC9
MPDZ,,MPDZ,MPDZ
SMAD5,,SMAD5,SMAD5
C3orf80,,C3orf80,C3orf80
NFYC,,NFYC,NFYC
RAI1,,RAI1,RAI1
STXBP5-AS1,,STXBP5-AS1,STXBP5-AS1
HCN1,,HCN1,HCN1
MXD1,,MXD1,MXD1
KLF13,,KLF13,KLF13
NETO1,,NETO1,NETO1
ESR2,,ESR2,ESR2
ESRRG,,ESRRG,ESRRG
ZNF804B,,ZNF804B,ZNF804B
ATP2C1,,ATP2C1,ATP2C1
ZNF438,,ZNF438,ZNF438
RBPJ,,RBPJ,RBPJ
MNT,,MNT,MNT
GPR176,,GPR176,GPR176
GNAI1,,GNAI1,GNAI1
STARD3NL,,STARD3NL,STARD3NL
DGCR8,,DGCR8,DGCR8
HBP1,,HBP1,HBP1
SATB2,,SATB2,SATB2
CDH2,,CDH2,CDH2
PTPRM,,PTPRM,PTPRM
ZEB1,,ZEB1,ZEB1
HOMER1,,HOMER1,HOMER1
JADE3,,JADE3,JADE3
RAPGEF5,,RAPGEF5,RAPGEF5
AHCTF1,,AHCTF1,AHCTF1
APP,,APP,APP
CXXC5,,CXXC5,CXXC5
CPSF6,,CPSF6,CPSF6
MEF2A,,MEF2A,MEF2A
CYTH3,,CYTH3,CYTH3
KCNV1,,KCNV1,KCNV1
C11orf87,,C11orf87,C11orf87
DOK6,,DOK6,DOK6
SP8,,SP8,SP8
UBE2K,,,UBE2K
TFDP2,,,TFDP2
PRKACB,,,PRKACB
STAT3,,,STAT3
KANSL1,,,KANSL1
DNM3,,,DNM3
MAST4,,,MAST4
EDIL3,,,EDIL3
DSE,,,DSE
GNB4,,,GNB4
PPP1R16B,,,PPP1R16B
CSMD3,,,CSMD3
ABRACL,,,ABRACL
ZNF518A,,,ZNF518A
DPYSL3,,,DPYSL3
RUFY3,,,RUFY3
HMGXB4,,,HMGXB4
ANKH,,,ANKH
CTCF,,,CTCF
ANO5,,,ANO5
OTUD4,,,OTUD4
ZBTB11,,,ZBTB11
PFKP,,,PFKP
SGMS1,,,SGMS1
OSBPL3,,,OSBPL3
MSANTD3,,,MSANTD3
RCAN3,,,RCAN3
ANTXR1,,,ANTXR1
SLC35G2,,,SLC35G2
PRKCQ,,,PRKCQ
BCL11A,,,BCL11A
PARP8,,,PARP8
INSM2,,,INSM2
ZFP90,,,ZFP90
TCF4,,,TCF4
FRMD5,,,FRMD5
PRR16,,,PRR16
SNTB2,,,SNTB2
HECW1,,,HECW1
BBX,,,BBX
ZNF326,,,ZNF326
GUCY1A2,,,GUCY1A2
DACH1,,,DACH1
FANK1,,,FANK1
AGGF1,,,AGGF1
KIAA1958,,,KIAA1958
NEK7,,,NEK7
ZNF398,,,ZNF398
RFX4,,,RFX4
THUMPD3-AS1,,,THUMPD3-AS1
FOXK1,,,FOXK1
ATXN1,,,ATXN1
PPARG,,,PPARG
MDM2,,,MDM2
PRDM10,,,PRDM10
YY1,,,YY1
INSM1,,,INSM1
CCSER1,,,CCSER1
NFATC1,,,NFATC1
TBC1D1,,,TBC1D1
LRFN5,,,LRFN5
SFMBT2,,,SFMBT2
DEAF1,,,DEAF1
SIK2,,,SIK2
FAM3C,,,FAM3C
ROBO1,,,ROBO1
CDK6,,,CDK6
ELOVL7,,,ELOVL7
ZNF84,,,ZNF84
AMOT,,,AMOT
PLCL2,,,PLCL2
PTCHD1,,,PTCHD1
ARL8B,,,ARL8B
PID1,,,PID1
IRS1,,,IRS1
PLS3-AS1,,,PLS3-AS1
SORCS3,,,SORCS3
COL19A1,,,COL19A1
NECTIN3,,,NECTIN3
PAX5,,,PAX5
TSC22D2,,,TSC22D2
HTR1E,,,HTR1E
GALNTL6,,,GALNTL6
TRPS1,,,TRPS1
GPR63,,,GPR63
ATP10A,,,ATP10A
DAPK1,,,DAPK1
CDC14B,,,CDC14B
KCNK1,,,KCNK1
NRXN1,,,NRXN1
APBB2,,,APBB2
INTS6,,,INTS6
CARF,,,CARF
DPY30,,,DPY30
APBA1,,,APBA1
ZNF33A,,,ZNF33A
MYEF2,,,MYEF2
GRID2,,,GRID2
PPM1H,,,PPM1H
FOXP1,,,FOXP1
ENC1,,,ENC1
NRIP1,,,NRIP1
ZNF667,,,ZNF667
PFN2,,,PFN2
NOC2L,,,NOC2L
SNCA,,,SNCA
NYAP2,,,NYAP2
MEF2C,,,MEF2C
KANSL1L,,,KANSL1L
ZNF706,,,ZNF706
ZNF620,,,ZNF620
MYO1B,,,
CALM1,,,
LHX2,,,
NLK,,,
NT5DC1,,,
CDH8,,,
TRIM13,,,
WRNIP1,,,
POU6F1,,,
STAC,,,
P4HB,,,
ZNF704,,,
SGCZ,,,
RAB12,,,
CANX,,,
ZNF483,,,
MIR31HG,,,
KAT7,,,
ELAVL2,,,
CHRM2,,,
NUCKS1,,,
ZFY,,,
JAZF1-AS1,,,
HP1BP3,,,
ATRNL1,,,
MTA3,,,
HDAC2,,,
ITGA7,,,
ABL1,,,
KCNQ3,,,
CNTNAP2,,,
BHLHE41,,,
PCGF5,,,
PLD5,,,
LAMC1,,,
TRIM21,,,
THSD7B,,,
ZMAT4,,,
ZNF605,,,
TPD52,,,
CRIM1,,,
CD276,,,
TUSC3,,,
ELN,,,
LINC01004,,,
LANCL3,,,
SYNPR,,,
SMARCA1,,,
IRF2BP2,,,
UBE2V1,,,
FLRT2,,,
NIPAL2,,,
ARID1B,,,
PLAG1,,,
CDH10,,,
NR3C2,,,
DBX2,,,
MYRIP,,,
PELI2,,,
FBXO33,,,
GRM3,,,
ZNF804A,,,
MIR99AHG,,,
SORT1,,,
ZNF746,,,
NCALD,,,
SAMD4A,,,
POU3F3,,,
STARD8,,,
KLHL42,,,
CUX1,,,
NLGN4X,,,
SPATS2,,,
LIN7A,,,
ZNF3,,,
DPYSL5,,,
RORA,,,
EBF4,,,
SMAD4,,,
NFYB,,,
PRDM11,,,
ASAP2,,,
FOXN2,,,
SATB1,,,
ITGA11,,,
SGPP2,,,
PLEKHA1,,,
MED27,,,
ZNF37A,,,
GRIN2B,,,
TF,,,
COBLL1,,,
DLEU2,,,
PLPP1,,,
NTNG1,,,
KDM1B,,,
TNFRSF21,,,
MTHFD1,,,
LONRF2,,,
EFNB2,,,
MEIS2,,,
CASC15,,,
PRRG1,,,
UXS1,,,
MSMO1,,,
ZNF527,,,
NOS1AP,,,
CELF4,,,
MLXIP,,,
TCF7L2,,,
NWD2,,,
UGCG,,,
MDGA2,,,
PRKD1,,,
CREM,,,
ZFP30,,,
KCNH7,,,
GRM5,,,
TRPM3,,,
ZNF511,,,
RARA,,,
HES5,,,
FGF2,,,
MYLIP,,,
CNTNAP3,,,
MBD2,,,
GMEB2,,,
MAP1B,,,
ITPR1,,,
KIAA1217,,,
PCSK5,,,
ZNF354C,,,
REL,,,
SNTG1,,,
KLF3-AS1,,,
BMT2,,,
FARP1,,,
RASSF3,,,
TMEM115,,,
SNAP25,,,
FAM155A,,,
HSF2,,,
CTTN,,,
SYT10,,,
KLHL21,,,
MMP16,,,
RCBTB2,,,
SPTSSB,,,
KCNMB4,,,
ZMYND8,,,
LINGO2,,,
SNAP25-AS1,,,
ZNF207,,,
ZNF597,,,
ZBTB8A,,,
CDH11,,,
ADAMTS3,,,
CNTNAP5,,,
E2F6,,,
USP12,,,
ZNF891,,,
PLAGL1,,,
ZNF225,,,
TMEM170B,,,
PDZRN3,,,
RAVER2,,,
ZNF286A,,,
NTRK3,,,
FBN1,,,
ZBTB2,,,
HNRNPA0,,,
TASP1,,,
SLC36A1,,,
ELAVL4,,,
ARHGAP5,,,
DNAJC21,,,
SCRN1,,,
RBFOX2,,,
PLPPR5,,,
FBXO34,,,
USP3,,,
KDM2A,,,
PIK3C3,,,
KIAA1211L,,,
KLF12,,,
RHOBTB3,,,
SPRY4,,,
MAP2K4,,,
ZFP37,,,
MITF,,,
ZNF680,,,
MEF2D,,,
ELF2,,,
CA3,,,
MKX,,,
SNED1,,,
GABRA2,,,
SOS1,,,
OPRK1,,,
DCUN1D1,,,
PHYHIPL,,,
MEG8,,,
MXI1,,,
MIR646HG,,,
PRRX1,,,
ELK4,,,
MYO16,,,
CHD2,,,
FMN2,,,
KCNB2,,,
WASL,,,
RTN4,,,
CTNNA2,,,
HNRNPH3,,,
METTL3,,,
RCBTB1,,,
ERG,,,
RAD21,,,
SLC22A23,,,
LRFN2,,,
ATP1B3,,,
DKK2,,,
CCNT2,,,
ZNF160,,,
MTURN,,,
PHLDB2,,,
RIMS1,,,
RAB23,,,
FNDC3B,,,
LPP,,,
TBR1,,,
H3F3A,,,
PRKAR1A,,,
VSNL1,,,
RYBP,,,
ZBTB26,,,
ZNF107,,,
PTPRK,,,
ARID3B,,,
LEPR,,,
BRINP3,,,
ZNF432,,,
EPB41L3,,,
CTBP2,,,
FGF13,,,
B3GALNT2,,,
ZNF596,,,
KLHL13,,,
ZNF143,,,
LIN28B,,,
SMAP1,,,
LPGAT1,,,
PVT1,,,
SNX24,,,
ASAP1,,,
CPM,,,
SEZ6L,,,
NELL1,,,
SPRY2,,,
NCK2,,,
DPEP1,,,
DIDO1,,,
TBX2,,,
ARHGAP12,,,
SMAD3,,,
CSRNP1,,,
GREB1L,,,
B4GALT6,,,
MGAT4A,,,
OSBP2,,,
VWC2,,,
FOXO3,,,
ZBTB33,,,
JARID2,,,
MECP2,,,
ZNF790,,,
ZNF587B,,,
YPEL5,,,
ZNF711,,,
ETV1,,,
GPC6,,,
RAN,,,
ZNF57,,,
PPP1R1A,,,
GATAD2A,,,
UNC5D,,,
RASA3,,,
PRKG1,,,
GABRA5,,,
KCND2,,,
EML6,,,
BTBD9,,,
CNTN5,,,
BACH2,,,
PTCH1,,,
INPP1,,,
PLEKHA2,,,
CHST9,,,
FANCC,,,
ZNF138,,,
KCND3,,,
CELF6,,,
U2AF1,,,
MBNL2,,,
VPS4A,,,
SLC5A3,,,
LDB1,,,
ZBTB43,,,
PTPRD,,,
TCF12,,,
PHTF1,,,
VEZF1,,,
FEZ1,,,
SYT11,,,
TGFA,,,
TMEM192,,,
LHX1,,,
MAP1LC3B,,,
PRMT8,,,
GADL1,,,
PCDH10,,,
NCOA5,,,
MOB3B,,,
ZNF664,,,
SERTM1,,,
DPP6,,,
ST6GAL2,,,
L3MBTL4,,,
ATP2B4,,,
ZNF92,,,
SLC38A1,,,
FN3KRP,,,
CAMK2D,,,
LRRN2,,,
SETD7,,,
ASB2,,,
TIGD4,,,
TMEM155,,,
GRIN3A,,,
DUSP6,,,
HMGA1,,,
RUNX1T1,,,
ZNF287,,,
ZNF384,,,
FAM110B,,,
ZNF224,,,
LCORL,,,
KCNMA1,,,
MAPK4,,,
SBK1,,,
LMO4,,,
SP3,,,
PRKCE,,,
ZNF34,,,
NFE2L1,,,
ZBTB25,,,
CHAMP1,,,
RASGEF1B,,,
HS3ST4,,,
CREB1,,,
RBPJL,,,
TMTC1,,,
ZXDC,,,
ATXN7L3,,,
FRMPD4,,,
SUB1,,,
ATP2A2,,,
ZNF701,,,
WIPF1,,,
ZFP2,,,
ZNF41,,,
IL15,,,
ADGRV1,,,
RALA,,,
RAB2A,,,
ZBTB21,,,
NPL,,,
KCNH8,,,
TCF24,,,
ZNF264,,,
ZSWIM6,,,
NEDD4,,,
DEDD2,,,
GABPB1,,,
ADRA1A,,,
CDH7,,,
MATR3,,,
GRM1,,,
KIAA0319,,,
PAX7,,,
LRRC4C,,,
PDGFC,,,
RGS12,,,
GPC4,,,
GLRA3,,,
SLC16A10,,,
KLHL32,,,
RARG,,,
RPL5,,,
C2orf88,,,
PLSCR4,,,
NPAS3,,,
PRKAG2,,,
KIF6,,,
NFIC,,,
ZNF800,,,
ARID5B,,,
ATF7,,,
ETV5,,,
RTN1,,,
HAVCR2,,,
ANKRD29,,,
ARNT2,,,
CECR2,,,
MACROD2,,,
MYH9,,,
CDH22,,,
SORBS2,,,
VAPA,,,
SCN9A,,,
DSEL,,,
KAT2B,,,
UTP18,,,
THRB-AS1,,,
SYN3,,,
GSG1,,,
EBF2,,,
CHN1,,,
ZNF827,,,
