_BACKGROUND,5p,10p,15p
SLC35F4,SLC35F4,SLC35F4,SLC35F4
CDH2,CDH2,CDH2,CDH2
CNKSR2,CNKSR2,CNKSR2,CNKSR2
GALNTL6,GALNTL6,GALNTL6,GALNTL6
ATG10,ATG10,ATG10,ATG10
PDE4B,PDE4B,PDE4B,PDE4B
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
FGF12,FGF12,FGF12,FGF12
ROBO1,ROBO1,ROBO1,ROBO1
CNTN4,CNTN4,CNTN4,CNTN4
PLPPR1,PLPPR1,PLPPR1,PLPPR1
CADM1,CADM1,CADM1,CADM1
DTNA,DTNA,DTNA,DTNA
NFIB,NFIB,NFIB,NFIB
KCNC2,KCNC2,KCNC2,KCNC2
TCF4,TCF4,TCF4,TCF4
ZNF532,ZNF532,ZNF532,ZNF532
ADD3-AS1,ADD3-AS1,ADD3-AS1,ADD3-AS1
TBC1D4,TBC1D4,TBC1D4,TBC1D4
RXFP1,RXFP1,RXFP1,RXFP1
DLX6-AS1,DLX6-AS1,DLX6-AS1,DLX6-AS1
GRM3,GRM3,GRM3,GRM3
MCTP1,MCTP1,MCTP1,MCTP1
TCF12,TCF12,TCF12,TCF12
PRKY,PRKY,PRKY,PRKY
STAU2,STAU2,STAU2,STAU2
ZNF280D,ZNF280D,ZNF280D,ZNF280D
MET,MET,MET,MET
DGKH,DGKH,DGKH,DGKH
ADGRL3,ADGRL3,ADGRL3,ADGRL3
MICAL2,MICAL2,MICAL2,MICAL2
ELK4,ELK4,ELK4,ELK4
FLRT2,FLRT2,FLRT2,FLRT2
PART1,PART1,PART1,PART1
ST3GAL6,ST3GAL6,ST3GAL6,ST3GAL6
POU6F2,POU6F2,POU6F2,POU6F2
SEC24D,SEC24D,SEC24D,SEC24D
VEGFC,VEGFC,VEGFC,VEGFC
HOXC4,HOXC4,HOXC4,HOXC4
LINGO1,LINGO1,LINGO1,LINGO1
GABPB1,GABPB1,GABPB1,GABPB1
SV2B,SV2B,SV2B,SV2B
PLXDC2,PLXDC2,PLXDC2,PLXDC2
PTPRD,PTPRD,PTPRD,PTPRD
SYNPO2,SYNPO2,SYNPO2,SYNPO2
KCNB2,KCNB2,KCNB2,KCNB2
CHSY3,CHSY3,CHSY3,CHSY3
USP43,USP43,USP43,USP43
FXYD1,FXYD1,FXYD1,FXYD1
ETS2,ETS2,ETS2,ETS2
RFXAP,RFXAP,RFXAP,RFXAP
XYLT1,XYLT1,XYLT1,XYLT1
THOC2,THOC2,THOC2,THOC2
MIR4435-2HG,MIR4435-2HG,MIR4435-2HG,MIR4435-2HG
