_BACKGROUND,5p,10p,15p
ARID5B,ARID5B,ARID5B,ARID5B
NCOA2,NCOA2,NCOA2,NCOA2
ZEB2,ZEB2,ZEB2,ZEB2
SETBP1,SETBP1,SETBP1,SETBP1
FGF14,FGF14,FGF14,FGF14
NF1,NF1,NF1,NF1
ADGRL3,ADGRL3,ADGRL3,ADGRL3
RUFY3,RUFY3,RUFY3,RUFY3
KLF12,KLF12,KLF12,KLF12
PRKACB,PRKACB,PRKACB,PRKACB
NR2C2,NR2C2,NR2C2,NR2C2
ADNP2,ADNP2,ADNP2,ADNP2
ADNP,ADNP,ADNP,ADNP
ZNF532,ZNF532,ZNF532,ZNF532
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
PRKCQ,PRKCQ,PRKCQ,PRKCQ
OLFM3,OLFM3,OLFM3,OLFM3
MAK,MAK,MAK,MAK
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
ZFP30,ZFP30,ZFP30,ZFP30
FAM13A,FAM13A,FAM13A,FAM13A
MEF2C,MEF2C,MEF2C,MEF2C
MIR4500HG,MIR4500HG,MIR4500HG,MIR4500HG
PHF21A,PHF21A,PHF21A,PHF21A
ESRRG,ESRRG,ESRRG,ESRRG
KCNIP4,KCNIP4,KCNIP4,KCNIP4
AP1S2,AP1S2,AP1S2,AP1S2
BCL11A,BCL11A,BCL11A,BCL11A
SOX5,SOX5,SOX5,SOX5
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
MYO5B,MYO5B,MYO5B,MYO5B
ELAVL2,ELAVL2,ELAVL2,ELAVL2
GAD1,GAD1,GAD1,GAD1
PARP8,PARP8,PARP8,PARP8
NR2F1-AS1,NR2F1-AS1,NR2F1-AS1,NR2F1-AS1
TCF12,TCF12,TCF12,TCF12
KCNS3,KCNS3,KCNS3,KCNS3
TMEM117,TMEM117,TMEM117,TMEM117
ZNF821,ZNF821,ZNF821,ZNF821
CDH6,CDH6,CDH6,CDH6
CDK6,CDK6,CDK6,CDK6
EPHB2,EPHB2,EPHB2,EPHB2
