_BACKGROUND,5p,10p,15p
ZNF148,ZNF148,ZNF148,ZNF148
HMBOX1,HMBOX1,HMBOX1,HMBOX1
FOXP1,FOXP1,FOXP1,FOXP1
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
ATF2,ATF2,ATF2,ATF2
KMT2A,KMT2A,KMT2A,KMT2A
FOXP2,FOXP2,FOXP2,FOXP2
ZNF644,ZNF644,ZNF644,ZNF644
RORB,RORB,RORB,RORB
LCOR,LCOR,LCOR,LCOR
THRB,THRB,THRB,THRB
NFYC,NFYC,NFYC,NFYC
CLOCK,CLOCK,CLOCK,CLOCK
ZNF706,ZNF706,ZNF706,ZNF706
POU2F1,POU2F1,POU2F1,POU2F1
NR6A1,NR6A1,NR6A1,NR6A1
MLLT10,MLLT10,MLLT10,MLLT10
NCOR1,NCOR1,NCOR1,NCOR1
STAU2,STAU2,STAU2,STAU2
MARCH1,MARCH1,MARCH1,MARCH1
TCF4,TCF4,TCF4,TCF4
EFNA5,EFNA5,EFNA5,EFNA5
NR3C2,NR3C2,NR3C2,NR3C2
ENOX1,ENOX1,ENOX1,ENOX1
SMAD1,SMAD1,SMAD1,SMAD1
ZBTB2,ZBTB2,ZBTB2,ZBTB2
FOLH1,FOLH1,FOLH1,FOLH1
PRR5L,PRR5L,PRR5L,PRR5L
KLF12,KLF12,KLF12,KLF12
ZBTB20,ZBTB20,ZBTB20,ZBTB20
PROX1,PROX1,PROX1,PROX1
KIF26B,KIF26B,KIF26B,KIF26B
ZNF827,ZNF827,ZNF827,ZNF827
RORA,RORA,RORA,RORA
GALNTL6,GALNTL6,GALNTL6,GALNTL6
RNF2,RNF2,RNF2,RNF2
SLC35F4,SLC35F4,SLC35F4,SLC35F4
RUFY3,RUFY3,RUFY3,RUFY3
PRKACB,PRKACB,PRKACB,PRKACB
OTUD4,OTUD4,OTUD4,OTUD4
YY1,YY1,YY1,YY1
PIP5K1B,PIP5K1B,PIP5K1B,PIP5K1B
MAP2,MAP2,MAP2,MAP2
SMAD4,SMAD4,SMAD4,SMAD4
RAB18,RAB18,RAB18,RAB18
LRRFIP2,LRRFIP2,LRRFIP2,LRRFIP2
RFX3,RFX3,RFX3,RFX3
ARNTL,ARNTL,ARNTL,ARNTL
ELK4,ELK4,ELK4,ELK4
PRR16,PRR16,PRR16,PRR16
RASA1,RASA1,RASA1,RASA1
RAB2A,RAB2A,RAB2A,RAB2A
ERBIN,ERBIN,ERBIN,ERBIN
ANO10,ANO10,ANO10,ANO10
DLEU2,DLEU2,DLEU2,DLEU2
GRID2,GRID2,GRID2,GRID2
GRIA4,GRIA4,GRIA4,GRIA4
KCTD8,KCTD8,KCTD8,KCTD8
MTHFD1,MTHFD1,MTHFD1,MTHFD1
PHACTR3,PHACTR3,PHACTR3,PHACTR3
NCOA2,NCOA2,NCOA2,NCOA2
KCNB2,KCNB2,KCNB2,KCNB2
STXBP5-AS1,STXBP5-AS1,STXBP5-AS1,STXBP5-AS1
GTF2I,GTF2I,GTF2I,GTF2I
BRINP3,BRINP3,BRINP3,BRINP3
UGP2,UGP2,UGP2,UGP2
CNTN4,CNTN4,CNTN4,CNTN4
DPP10,DPP10,DPP10,DPP10
HDAC9,HDAC9,HDAC9,HDAC9
AMOTL1,AMOTL1,AMOTL1,AMOTL1
NFYB,NFYB,NFYB,NFYB
SLC4A4,SLC4A4,SLC4A4,SLC4A4
GJA3,GJA3,GJA3,GJA3
GALNT13,GALNT13,GALNT13,GALNT13
RBMS1,RBMS1,RBMS1,RBMS1
AFF4,AFF4,AFF4,AFF4
RBPJ,RBPJ,RBPJ,RBPJ
NFAT5,NFAT5,NFAT5,NFAT5
ESR2,ESR2,ESR2,ESR2
UBE2N,UBE2N,UBE2N,UBE2N
FNDC3A,FNDC3A,FNDC3A,FNDC3A
USP12,USP12,USP12,USP12
NFYA,NFYA,NFYA,NFYA
ZNF532,ZNF532,ZNF532,ZNF532
RAP1GDS1,RAP1GDS1,RAP1GDS1,RAP1GDS1
PTPN14,PTPN14,PTPN14,PTPN14
PRKAR2B,PRKAR2B,PRKAR2B,PRKAR2B
HIVEP2,HIVEP2,HIVEP2,HIVEP2
NFIB,NFIB,NFIB,NFIB
CHD1,,CHD1,CHD1
KLHL2,,KLHL2,KLHL2
ZNF518A,,ZNF518A,ZNF518A
AMPH,,AMPH,AMPH
ZBTB25,,ZBTB25,ZBTB25
TFDP2,,TFDP2,TFDP2
CUX1,,CUX1,CUX1
TIPARP,,TIPARP,TIPARP
AKAP13,,AKAP13,AKAP13
SLC12A2,,SLC12A2,SLC12A2
MEF2C,,MEF2C,MEF2C
BCLAF1,,BCLAF1,BCLAF1
VEZF1,,VEZF1,VEZF1
ACVR1,,ACVR1,ACVR1
NR3C1,,NR3C1,NR3C1
ZNF18,,ZNF18,ZNF18
ARNT2,,ARNT2,ARNT2
ZBTB5,,ZBTB5,ZBTB5
BBX,,BBX,BBX
KIAA1217,,KIAA1217,KIAA1217
ZBTB43,,ZBTB43,ZBTB43
GRIK2,,GRIK2,GRIK2
ZNF420,,ZNF420,ZNF420
SHISA6,,SHISA6,SHISA6
FRMD5,,FRMD5,FRMD5
FAM107B,,FAM107B,FAM107B
CNOT4,,CNOT4,CNOT4
CAPZA2,,CAPZA2,CAPZA2
LRP12,,LRP12,LRP12
HNRNPC,,HNRNPC,HNRNPC
RHOBTB3,,RHOBTB3,RHOBTB3
ATF7,,ATF7,ATF7
EFNB2,,EFNB2,EFNB2
PDS5A,,PDS5A,PDS5A
RBM17,,RBM17,RBM17
ARID3B,,ARID3B,ARID3B
ZNF397,,ZNF397,ZNF397
RAP2A,,RAP2A,RAP2A
CDS1,,CDS1,CDS1
HNRNPLL,,HNRNPLL,HNRNPLL
ZDHHC5,,ZDHHC5,ZDHHC5
PUDP,,PUDP,PUDP
GABPB1,,GABPB1,GABPB1
SMARCA1,,SMARCA1,SMARCA1
SMAD5,,SMAD5,SMAD5
ELF2,,ELF2,ELF2
RASSF8,,RASSF8,RASSF8
ZNF263,,ZNF263,ZNF263
LINC01197,,LINC01197,LINC01197
TMEM170B,,TMEM170B,TMEM170B
ZFP30,,ZFP30,ZFP30
KDM2A,,KDM2A,KDM2A
ZNF398,,ZNF398,ZNF398
PLCL1,,PLCL1,PLCL1
PDE8B,,PDE8B,PDE8B
ARHGEF28,,ARHGEF28,ARHGEF28
PPM1L,,PPM1L,PPM1L
DPP6,,DPP6,DPP6
SPRED1,,SPRED1,SPRED1
PDLIM5,,PDLIM5,PDLIM5
HDAC2,,HDAC2,HDAC2
MYBL1,,MYBL1,MYBL1
CREB1,,CREB1,CREB1
L3MBTL3,,L3MBTL3,L3MBTL3
SUSD6,,SUSD6,SUSD6
CSRNP2,,CSRNP2,CSRNP2
ZNF596,,ZNF596,ZNF596
DLEU1,,DLEU1,DLEU1
USP53,,USP53,USP53
DPY19L2,,DPY19L2,DPY19L2
YWHAZ,,YWHAZ,YWHAZ
TNFRSF21,,TNFRSF21,TNFRSF21
CARF,,CARF,CARF
STAT5B,,STAT5B,STAT5B
FGF10-AS1,,FGF10-AS1,FGF10-AS1
PPARG,,PPARG,PPARG
ZNF433,,ZNF433,ZNF433
PHTF1,,PHTF1,PHTF1
ZNF57,,ZNF57,ZNF57
NEBL,,NEBL,NEBL
PDE4B,,PDE4B,PDE4B
ZNF678,,ZNF678,ZNF678
WLS,,WLS,WLS
CDKN2A,,CDKN2A,CDKN2A
DENND1B,,DENND1B,DENND1B
STEAP2,,STEAP2,STEAP2
DOK6,,DOK6,DOK6
ARHGAP22,,ARHGAP22,ARHGAP22
LINC01412,,LINC01412,LINC01412
CLSTN2,,,CLSTN2
GMEB1,,,GMEB1
ZNF607,,,ZNF607
PRKD1,,,PRKD1
PTH2R,,,PTH2R
MGA,,,MGA
ELOVL7,,,ELOVL7
NTM,,,NTM
SERTAD2,,,SERTAD2
ZNF704,,,ZNF704
LRRC8B,,,LRRC8B
RIMS1,,,RIMS1
WRNIP1,,,WRNIP1
BVES,,,BVES
LUZP2,,,LUZP2
ZBTB44,,,ZBTB44
ZNF260,,,ZNF260
HSF2,,,HSF2
ZBTB18,,,ZBTB18
RAB7A,,,RAB7A
NR1D2,,,NR1D2
SCMH1,,,SCMH1
LRRC4C,,,LRRC4C
PLPPR5,,,PLPPR5
ATRNL1,,,ATRNL1
THRB-AS1,,,THRB-AS1
SLIT2,,,SLIT2
MAP1A,,,MAP1A
FSIP1,,,FSIP1
PLAGL1,,,PLAGL1
RCAN2,,,RCAN2
