_BACKGROUND,5p,10p,15p
CNTN4,CNTN4,CNTN4,CNTN4
KCNC2,KCNC2,KCNC2,KCNC2
CNKSR2,CNKSR2,CNKSR2,CNKSR2
ROBO1,ROBO1,ROBO1,ROBO1
SLC35F4,SLC35F4,SLC35F4,SLC35F4
PART1,PART1,PART1,PART1
SV2B,SV2B,SV2B,SV2B
CADM1,CADM1,CADM1,CADM1
MICAL2,MICAL2,MICAL2,MICAL2
SEC24D,SEC24D,SEC24D,SEC24D
GALNTL6,GALNTL6,GALNTL6,GALNTL6
LINGO1,LINGO1,LINGO1,LINGO1
FGF12,FGF12,FGF12,FGF12
PDE4B,PDE4B,PDE4B,PDE4B
PLPPR1,PLPPR1,PLPPR1,PLPPR1
ATG10,ATG10,ATG10,ATG10
NFIB,NFIB,NFIB,NFIB
CDH2,CDH2,CDH2,CDH2
DTNA,DTNA,DTNA,DTNA
XYLT1,XYLT1,XYLT1,XYLT1
CELF2,CELF2,CELF2,CELF2
RYR2,RYR2,RYR2,RYR2
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
SYNDIG1,SYNDIG1,SYNDIG1,SYNDIG1
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
USP43,USP43,USP43,USP43
GRM3,GRM3,GRM3,GRM3
PTPRD,PTPRD,PTPRD,PTPRD
POU6F2,POU6F2,POU6F2,POU6F2
ADD3-AS1,ADD3-AS1,ADD3-AS1,ADD3-AS1
ZNF532,ZNF532,ZNF532,ZNF532
SYNPO2,SYNPO2,SYNPO2,SYNPO2
DLX6-AS1,DLX6-AS1,DLX6-AS1,DLX6-AS1
HOXC4,HOXC4,HOXC4,HOXC4
PRKY,PRKY,PRKY,PRKY
FLRT2,FLRT2,FLRT2,FLRT2
ADGRL3,ADGRL3,ADGRL3,ADGRL3
PLXDC2,PLXDC2,PLXDC2,PLXDC2
FAM153A,FAM153A,FAM153A,FAM153A
TCF12,TCF12,TCF12,TCF12
ETS2,ETS2,ETS2,ETS2
HTR2C,HTR2C,HTR2C,HTR2C
SOX2,SOX2,SOX2,SOX2
ZNF280D,ZNF280D,ZNF280D,ZNF280D
NPTX2,NPTX2,NPTX2,NPTX2
ELK4,ELK4,ELK4,ELK4
CHSY3,CHSY3,CHSY3,CHSY3
NIN,NIN,NIN,NIN
PLCL2,PLCL2,PLCL2,PLCL2
KCTD8,KCTD8,KCTD8,KCTD8
TBC1D4,TBC1D4,TBC1D4,TBC1D4
FRMD6,FRMD6,FRMD6,FRMD6
MIR4435-2HG,MIR4435-2HG,MIR4435-2HG,MIR4435-2HG
FAT1,FAT1,FAT1,FAT1
KCNB2,KCNB2,KCNB2,KCNB2
PEX5L,PEX5L,PEX5L,PEX5L
DGKH,DGKH,DGKH,DGKH
GABPB1,GABPB1,GABPB1,GABPB1
SNED1,SNED1,SNED1,SNED1
RBFOX3,RBFOX3,RBFOX3,RBFOX3
BDNF,BDNF,BDNF,BDNF
C2orf88,C2orf88,C2orf88,C2orf88
TMEM117,TMEM117,TMEM117,TMEM117
MCTP1,MCTP1,MCTP1,MCTP1
FHL2,FHL2,FHL2,FHL2
THSD7B,THSD7B,THSD7B,THSD7B
TCF4,TCF4,TCF4,TCF4
ZNF521,ZNF521,ZNF521,ZNF521
SCN9A,SCN9A,SCN9A,SCN9A
LINC00472,LINC00472,LINC00472,LINC00472
KLF12,KLF12,KLF12,KLF12
STAU2,STAU2,STAU2,STAU2
FXYD1,FXYD1,FXYD1,FXYD1
SNCAIP,SNCAIP,SNCAIP,SNCAIP
LINGO2,LINGO2,LINGO2,LINGO2
KCNH7,KCNH7,KCNH7,KCNH7
GFRA2,GFRA2,GFRA2,GFRA2
SOX11,SOX11,SOX11,SOX11
ZNF804A,ZNF804A,ZNF804A,ZNF804A
EPS8,EPS8,EPS8,EPS8
ZXDC,ZXDC,ZXDC,ZXDC
EFNA5,EFNA5,EFNA5,EFNA5
KCNJ2,KCNJ2,KCNJ2,KCNJ2
SYT10,,SYT10,SYT10
MAST3,,MAST3,MAST3
TENM4,,TENM4,TENM4
NPAS3,,NPAS3,NPAS3
SDK1,,SDK1,SDK1
SCTR,,SCTR,SCTR
PLD5,,PLD5,PLD5
TGFBR3,,TGFBR3,TGFBR3
VAX1,,VAX1,VAX1
MIR4500HG,,MIR4500HG,MIR4500HG
RAB27A,,RAB27A,RAB27A
GRIK2,,GRIK2,GRIK2
SMAD9,,SMAD9,SMAD9
PDE4D,,PDE4D,PDE4D
SLITRK4,,SLITRK4,SLITRK4
PEG3,,PEG3,PEG3
MARCH3,,MARCH3,MARCH3
ATRNL1,,ATRNL1,ATRNL1
SATB2,,SATB2,SATB2
NR3C1,,NR3C1,NR3C1
EPHA5,,EPHA5,EPHA5
MXD1,,MXD1,MXD1
DLGAP1,,DLGAP1,DLGAP1
EPB41L2,,EPB41L2,EPB41L2
CDC14A,,CDC14A,CDC14A
THSD7A,,THSD7A,THSD7A
REL,,REL,REL
PHLDB2,,PHLDB2,PHLDB2
SLC24A3,,SLC24A3,SLC24A3
RALYL,,RALYL,RALYL
ST6GAL2,,ST6GAL2,ST6GAL2
THRB,,THRB,THRB
GRID2,,GRID2,GRID2
HOMER1,,HOMER1,HOMER1
EPB41L3,,EPB41L3,EPB41L3
RAPGEF5,,RAPGEF5,RAPGEF5
TMTC2,,TMTC2,TMTC2
KCNIP4,,KCNIP4,KCNIP4
CREM,,CREM,CREM
MEF2C,,MEF2C,MEF2C
MAMLD1,,MAMLD1,MAMLD1
XKR4,,XKR4,XKR4
PTPRM,,PTPRM,PTPRM
ADGRL2,,ADGRL2,ADGRL2
GRM5,,GRM5,GRM5
PCDH10,,PCDH10,PCDH10
ZEB1,,ZEB1,ZEB1
BCL11B,,BCL11B,BCL11B
GRM8,,GRM8,GRM8
RORB,,RORB,RORB
