_BACKGROUND,5p,10p,15p
MMP16,MMP16,MMP16,MMP16
PLPPR1,PLPPR1,PLPPR1,PLPPR1
ROBO1,ROBO1,ROBO1,ROBO1
MPPED2,MPPED2,MPPED2,MPPED2
FBXL7,FBXL7,FBXL7,FBXL7
PDE4B,PDE4B,PDE4B,PDE4B
ENOX1,ENOX1,ENOX1,ENOX1
CDK14,CDK14,CDK14,CDK14
THSD7B,THSD7B,THSD7B,THSD7B
ELAVL4,ELAVL4,ELAVL4,ELAVL4
GRIA3,GRIA3,GRIA3,GRIA3
ZEB1,ZEB1,ZEB1,ZEB1
TMTC2,TMTC2,TMTC2,TMTC2
LUZP2,LUZP2,LUZP2,LUZP2
KLF3-AS1,KLF3-AS1,KLF3-AS1,KLF3-AS1
ROBO2,ROBO2,ROBO2,ROBO2
CALN1,CALN1,CALN1,CALN1
ASXL3,ASXL3,ASXL3,ASXL3
PCDH9,PCDH9,PCDH9,PCDH9
PLCB4,PLCB4,PLCB4,PLCB4
ZNF462,ZNF462,ZNF462,ZNF462
GRAMD1B,GRAMD1B,GRAMD1B,GRAMD1B
FRMD5,FRMD5,FRMD5,FRMD5
RYR2,RYR2,RYR2,RYR2
SYCP2L,SYCP2L,SYCP2L,SYCP2L
TMEFF2,TMEFF2,TMEFF2,TMEFF2
MYRIP,MYRIP,MYRIP,MYRIP
RORA,RORA,RORA,RORA
KIAA1217,KIAA1217,KIAA1217,KIAA1217
IRS1,IRS1,IRS1,IRS1
ZNF195,ZNF195,ZNF195,ZNF195
LRP12,LRP12,LRP12,LRP12
CDH11,CDH11,CDH11,CDH11
RBPJ,RBPJ,RBPJ,RBPJ
CACHD1,CACHD1,CACHD1,CACHD1
ZNF644,ZNF644,ZNF644,ZNF644
PPARG,PPARG,PPARG,PPARG
STAU2,STAU2,STAU2,STAU2
CELF2,CELF2,CELF2,CELF2
VEPH1,VEPH1,VEPH1,VEPH1
ZNF248,ZNF248,ZNF248,ZNF248
PROX1,PROX1,PROX1,PROX1
TSHZ2,TSHZ2,TSHZ2,TSHZ2
ADGRL3,ADGRL3,ADGRL3,ADGRL3
MIR193BHG,MIR193BHG,MIR193BHG,MIR193BHG
PACRG,PACRG,PACRG,PACRG
EPHA4,EPHA4,EPHA4,EPHA4
MPPED1,MPPED1,MPPED1,MPPED1
NRG1,NRG1,NRG1,NRG1
DLG1,DLG1,DLG1,DLG1
PPFIA2,PPFIA2,PPFIA2,PPFIA2
FRMPD4,FRMPD4,FRMPD4,FRMPD4
GRM1,GRM1,GRM1,GRM1
CDH4,CDH4,CDH4,CDH4
ZFP64,ZFP64,ZFP64,ZFP64
PTPRO,PTPRO,PTPRO,PTPRO
CD8A,CD8A,CD8A,CD8A
SDK1,SDK1,SDK1,SDK1
SRGAP1,SRGAP1,SRGAP1,SRGAP1
TLE1,TLE1,TLE1,TLE1
CDC14B,CDC14B,CDC14B,CDC14B
THRB,THRB,THRB,THRB
B3GLCT,B3GLCT,B3GLCT,B3GLCT
SLC24A4,SLC24A4,SLC24A4,SLC24A4
GLIS3,GLIS3,GLIS3,GLIS3
SP140L,SP140L,SP140L,SP140L
KCTD8,KCTD8,KCTD8,KCTD8
KITLG,KITLG,KITLG,KITLG
CHSY3,CHSY3,CHSY3,CHSY3
FOXG1,FOXG1,FOXG1,FOXG1
ATRNL1,ATRNL1,ATRNL1,ATRNL1
SLC6A1,SLC6A1,SLC6A1,SLC6A1
CNR1,CNR1,CNR1,CNR1
SP3,SP3,SP3,SP3
HTR3B,HTR3B,HTR3B,HTR3B
FOXO1,FOXO1,FOXO1,FOXO1
FAM135B,FAM135B,FAM135B,FAM135B
FMN1,FMN1,FMN1,FMN1
SLC2A13,SLC2A13,SLC2A13,SLC2A13
DLEU2,DLEU2,DLEU2,DLEU2
FOXP1,,FOXP1,FOXP1
ATP1B3,,ATP1B3,ATP1B3
GABRA6,,GABRA6,GABRA6
TMEM178B,,TMEM178B,TMEM178B
ZNF565,,ZNF565,ZNF565
MOB3B,,MOB3B,MOB3B
KHDRBS2,,KHDRBS2,KHDRBS2
XPR1,,XPR1,XPR1
FAM230C,,FAM230C,FAM230C
NTNG2,,NTNG2,NTNG2
SSUH2,,SSUH2,SSUH2
KDM2B,,KDM2B,KDM2B
RCOR1,,RCOR1,RCOR1
SP4,,SP4,SP4
SH3RF1,,SH3RF1,SH3RF1
STXBP5-AS1,,STXBP5-AS1,STXBP5-AS1
SDK2,,SDK2,SDK2
SOX5,,SOX5,SOX5
EFNB2,,EFNB2,EFNB2
ZMAT4,,ZMAT4,ZMAT4
GABRA2,,GABRA2,GABRA2
BHLHE41,,BHLHE41,BHLHE41
TJP2,,TJP2,TJP2
SYT10,,SYT10,SYT10
NDNF,,NDNF,NDNF
