_BACKGROUND,5p,10p,15p
DRD5,DRD5,DRD5,DRD5
GAD1,GAD1,GAD1,GAD1
GAD2,GAD2,GAD2,GAD2
LHX6,LHX6,LHX6,LHX6
SPOCK3,SPOCK3,SPOCK3,SPOCK3
BDNF,BDNF,BDNF,BDNF
ZNF827,ZNF827,ZNF827,ZNF827
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
ZNF333,ZNF333,ZNF333,ZNF333
EZH2,EZH2,EZH2,EZH2
TOB2,TOB2,TOB2,TOB2
STAT3,STAT3,STAT3,STAT3
HUNK,HUNK,HUNK,HUNK
GABPB1,GABPB1,GABPB1,GABPB1
STAT6,STAT6,STAT6,STAT6
BACH2,BACH2,BACH2,BACH2
NFX1,NFX1,NFX1,NFX1
ZNF275,ZNF275,ZNF275,ZNF275
BCLAF1,BCLAF1,BCLAF1,BCLAF1
VEZF1,VEZF1,VEZF1,VEZF1
CTCF,CTCF,CTCF,CTCF
AHR,AHR,AHR,AHR
TFDP2,TFDP2,TFDP2,TFDP2
GRIN2B,GRIN2B,GRIN2B,GRIN2B
ZNF71,ZNF71,ZNF71,ZNF71
TBPL1,TBPL1,TBPL1,TBPL1
PRDM10,PRDM10,PRDM10,PRDM10
ZBTB2,ZBTB2,ZBTB2,ZBTB2
SEMA3C,SEMA3C,SEMA3C,SEMA3C
BBX,BBX,BBX,BBX
ZBTB21,ZBTB21,ZBTB21,ZBTB21
NFYB,NFYB,NFYB,NFYB
NR6A1,NR6A1,NR6A1,NR6A1
TIGD4,TIGD4,TIGD4,TIGD4
TCF7L2,TCF7L2,TCF7L2,TCF7L2
ZNF777,ZNF777,ZNF777,ZNF777
STAT5B,STAT5B,STAT5B,STAT5B
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
NCOA3,NCOA3,NCOA3,NCOA3
CELF5,CELF5,CELF5,CELF5
TET1,TET1,TET1,TET1
SLC39A10,SLC39A10,SLC39A10,SLC39A10
TC2N,TC2N,TC2N,TC2N
OTUD4,OTUD4,OTUD4,OTUD4
BCL11A,BCL11A,BCL11A,BCL11A
FOXJ3,FOXJ3,FOXJ3,FOXJ3
ZNF398,ZNF398,ZNF398,ZNF398
HMGA1,HMGA1,HMGA1,HMGA1
ZNF616,ZNF616,ZNF616,ZNF616
ZNF835,ZNF835,ZNF835,ZNF835
CPLX2,CPLX2,CPLX2,CPLX2
FOXN3,FOXN3,FOXN3,FOXN3
IRF2,IRF2,IRF2,IRF2
PTK2,PTK2,PTK2,PTK2
NPAS2,NPAS2,NPAS2,NPAS2
GLIS1,GLIS1,GLIS1,GLIS1
ZNF260,ZNF260,ZNF260,ZNF260
SMAD1,SMAD1,SMAD1,SMAD1
FANK1,FANK1,FANK1,FANK1
ZFX,ZFX,ZFX,ZFX
SMAD5,SMAD5,SMAD5,SMAD5
CASC15,CASC15,CASC15,CASC15
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
OVOL2,OVOL2,OVOL2,OVOL2
CTNNB1,CTNNB1,CTNNB1,CTNNB1
NR3C2,NR3C2,NR3C2,NR3C2
FOXO3,FOXO3,FOXO3,FOXO3
ZNF644,ZNF644,ZNF644,ZNF644
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
RFX2,RFX2,RFX2,RFX2
POU6F2,POU6F2,POU6F2,POU6F2
ELF2,ELF2,ELF2,ELF2
PRDM5,PRDM5,PRDM5,PRDM5
MTF2,MTF2,MTF2,MTF2
CHD1,CHD1,CHD1,CHD1
PEX5L,PEX5L,PEX5L,PEX5L
ZNF592,ZNF592,ZNF592,ZNF592
EPHA5,EPHA5,EPHA5,EPHA5
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
ERC2,ERC2,ERC2,ERC2
NFKB1,NFKB1,NFKB1,NFKB1
NLK,NLK,NLK,NLK
LUZP1,LUZP1,LUZP1,LUZP1
RARRES2,RARRES2,RARRES2,RARRES2
GABPA,,GABPA,GABPA
RNF138,,RNF138,RNF138
RAB7A,,RAB7A,RAB7A
GTF2A1,,GTF2A1,GTF2A1
ZDHHC5,,ZDHHC5,ZDHHC5
NR3C1,,NR3C1,NR3C1
ARPP19,,ARPP19,ARPP19
CTNND2,,CTNND2,CTNND2
ZNF202,,ZNF202,ZNF202
ATF2,,ATF2,ATF2
SCMH1,,SCMH1,SCMH1
TCF12,,TCF12,TCF12
ZBTB12,,ZBTB12,ZBTB12
POU2F1,,POU2F1,POU2F1
SMAD4,,SMAD4,SMAD4
ZNF286A,,ZNF286A,ZNF286A
ZBTB25,,ZBTB25,ZBTB25
FOXP2,,FOXP2,FOXP2
LINC01184,,LINC01184,LINC01184
SMARCA1,,SMARCA1,SMARCA1
ZFP2,,ZFP2,ZFP2
LCORL,,LCORL,LCORL
ZNF891,,ZNF891,ZNF891
GRM3,,GRM3,GRM3
ZNF667,,ZNF667,ZNF667
CTNNA2,,CTNNA2,CTNNA2
ZNF671,,ZNF671,ZNF671
NDST3,,NDST3,NDST3
YWHAZ,,YWHAZ,YWHAZ
SMAD2,,SMAD2,SMAD2
DPYD,,DPYD,DPYD
GSX2,,GSX2,GSX2
ZBTB26,,ZBTB26,ZBTB26
GJA1,,GJA1,GJA1
SPATS2,,SPATS2,SPATS2
KDM7A,,KDM7A,KDM7A
KLF3,,KLF3,KLF3
CAMK2D,,CAMK2D,CAMK2D
HBP1,,HBP1,HBP1
KMT2A,,KMT2A,KMT2A
GATAD2A,,GATAD2A,GATAD2A
LIN28B,,LIN28B,LIN28B
HIVEP3,,HIVEP3,HIVEP3
GTF2I,,GTF2I,GTF2I
CHAMP1,,CHAMP1,CHAMP1
ZNF438,,ZNF438,ZNF438
SULF1,,SULF1,SULF1
ZBTB5,,ZBTB5,ZBTB5
SUPT3H,,SUPT3H,SUPT3H
TENM4,,TENM4,TENM4
ZNF532,,ZNF532,ZNF532
JDP2,,JDP2,JDP2
MXI1,,MXI1,MXI1
ECE2,,ECE2,ECE2
PTPRG,,PTPRG,PTPRG
ELFN1,,ELFN1,ELFN1
RBM17,,RBM17,RBM17
CHSY3,,CHSY3,CHSY3
HLCS,,HLCS,HLCS
AHCTF1,,AHCTF1,AHCTF1
SCAND1,,SCAND1,SCAND1
CUX1,,CUX1,CUX1
OLFML2B,,OLFML2B,OLFML2B
GRM1,,GRM1,GRM1
RFX3,,RFX3,RFX3
ZSCAN18,,ZSCAN18,ZSCAN18
HIVEP1,,HIVEP1,HIVEP1
KLHL32,,KLHL32,KLHL32
ZBTB43,,ZBTB43,ZBTB43
TEAD1,,TEAD1,TEAD1
KDM2A,,KDM2A,KDM2A
NAP1L1,,NAP1L1,NAP1L1
TANC1,,TANC1,TANC1
NTNG1,,NTNG1,NTNG1
LINGO2,,LINGO2,LINGO2
ADNP2,,ADNP2,ADNP2
NFIB,,NFIB,NFIB
CHST9,,CHST9,CHST9
RIMS1,,RIMS1,RIMS1
CHD2,,CHD2,CHD2
RORA,,RORA,RORA
ELAVL2,,ELAVL2,ELAVL2
RXRA,,RXRA,RXRA
NRF1,,NRF1,NRF1
SALL2,,SALL2,SALL2
