_BACKGROUND,5p,10p,15p
NPSR1,NPSR1,NPSR1,NPSR1
MYBPC1,MYBPC1,MYBPC1,MYBPC1
E2F3,E2F3,E2F3,E2F3
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
ZNF320,ZNF320,ZNF320,ZNF320
IRF1,IRF1,IRF1,IRF1
TRPC3,TRPC3,TRPC3,TRPC3
GRM7,GRM7,GRM7,GRM7
ZNF707,ZNF707,ZNF707,ZNF707
PRKG1,PRKG1,PRKG1,PRKG1
EMX2OS,EMX2OS,EMX2OS,EMX2OS
DGKI,DGKI,DGKI,DGKI
ANKRD44,ANKRD44,ANKRD44,ANKRD44
HIC1,HIC1,HIC1,HIC1
TENM4,TENM4,TENM4,TENM4
SPAG6,SPAG6,SPAG6,SPAG6
PLAC1,PLAC1,PLAC1,PLAC1
PPFIBP1,PPFIBP1,PPFIBP1,PPFIBP1
RNF150,RNF150,RNF150,RNF150
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
BACH1,BACH1,BACH1,BACH1
ZNF154,ZNF154,ZNF154,ZNF154
CDH12,CDH12,CDH12,CDH12
TEX41,TEX41,TEX41,TEX41
CTNNA2,CTNNA2,CTNNA2,CTNNA2
PHACTR3,PHACTR3,PHACTR3,PHACTR3
CNTN5,CNTN5,CNTN5,CNTN5
GALNT14,GALNT14,GALNT14,GALNT14
FRAS1,FRAS1,FRAS1,FRAS1
LINC00395,LINC00395,LINC00395,LINC00395
TET2,TET2,TET2,TET2
PCED1B,PCED1B,PCED1B,PCED1B
ZBTB21,ZBTB21,ZBTB21,ZBTB21
SOBP,SOBP,SOBP,SOBP
SERINC2,SERINC2,SERINC2,SERINC2
NR3C1,NR3C1,NR3C1,NR3C1
MAML3,MAML3,MAML3,MAML3
NTRK3,NTRK3,NTRK3,NTRK3
ZNF441,ZNF441,ZNF441,ZNF441
THEMIS,THEMIS,THEMIS,THEMIS
ADCY5,ADCY5,ADCY5,ADCY5
MECP2,MECP2,MECP2,MECP2
CLIC4,CLIC4,CLIC4,CLIC4
CTNNB1,CTNNB1,CTNNB1,CTNNB1
MAML2,MAML2,MAML2,MAML2
C1orf21,C1orf21,C1orf21,C1orf21
MPP7,MPP7,MPP7,MPP7
ZNF821,ZNF821,ZNF821,ZNF821
GLIPR1,GLIPR1,GLIPR1,GLIPR1
NR3C2,NR3C2,NR3C2,NR3C2
PLD5,PLD5,PLD5,PLD5
GPM6B,GPM6B,GPM6B,GPM6B
LRFN5,LRFN5,LRFN5,LRFN5
CHSY3,CHSY3,CHSY3,CHSY3
CEBPG,CEBPG,CEBPG,CEBPG
RND3,RND3,RND3,RND3
FGF2,FGF2,FGF2,FGF2
GRM1,GRM1,GRM1,GRM1
HTR1E,HTR1E,HTR1E,HTR1E
ZNF800,ZNF800,ZNF800,ZNF800
IQGAP2,IQGAP2,IQGAP2,IQGAP2
FAM214A,FAM214A,FAM214A,FAM214A
TGM2,TGM2,TGM2,TGM2
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
LINGO2,LINGO2,LINGO2,LINGO2
GTF2I,,GTF2I,GTF2I
ATF1,,ATF1,ATF1
TES,,TES,TES
MEF2A,,MEF2A,MEF2A
