_BACKGROUND,5p,10p,15p
GATAD1,GATAD1,GATAD1,GATAD1
ZNF709,ZNF709,ZNF709,ZNF709
ZNF605,ZNF605,ZNF605,ZNF605
PUM3,PUM3,PUM3,PUM3
FSTL5,FSTL5,FSTL5,FSTL5
IKZF4,IKZF4,IKZF4,IKZF4
ASPSCR1,ASPSCR1,ASPSCR1,ASPSCR1
ADGRL2,ADGRL2,ADGRL2,ADGRL2
ZNF69,ZNF69,ZNF69,ZNF69
ZNF675,ZNF675,ZNF675,ZNF675
MIR31HG,MIR31HG,MIR31HG,MIR31HG
QPCT,QPCT,QPCT,QPCT
ZNF444,ZNF444,ZNF444,ZNF444
ABL1,ABL1,ABL1,ABL1
ZNF219,ZNF219,ZNF219,ZNF219
ZNF585A,ZNF585A,ZNF585A,ZNF585A
ZKSCAN1,ZKSCAN1,ZKSCAN1,ZKSCAN1
ZNF594,ZNF594,ZNF594,ZNF594
ZNF248,ZNF248,ZNF248,ZNF248
ART3,ART3,ART3,ART3
ZNF385B,ZNF385B,ZNF385B,ZNF385B
KLHL14,KLHL14,KLHL14,KLHL14
ZNF37A,ZNF37A,ZNF37A,ZNF37A
EPB41L2,EPB41L2,EPB41L2,EPB41L2
ZNF623,ZNF623,ZNF623,ZNF623
ZNF223,ZNF223,ZNF223,ZNF223
ZNF345,ZNF345,ZNF345,ZNF345
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
ZNF263,ZNF263,ZNF263,ZNF263
ZNF264,ZNF264,ZNF264,ZNF264
CREB3L2,CREB3L2,CREB3L2,CREB3L2
THOC3,THOC3,THOC3,THOC3
DIDO1,DIDO1,DIDO1,DIDO1
OVOL3,OVOL3,OVOL3,OVOL3
RSPO1,RSPO1,RSPO1,RSPO1
MAX,MAX,MAX,MAX
SLIT2,SLIT2,SLIT2,SLIT2
FGF10,FGF10,FGF10,FGF10
ZNF3,ZNF3,ZNF3,ZNF3
ZNF175,ZNF175,ZNF175,ZNF175
EEF1D,EEF1D,EEF1D,EEF1D
GLI4,GLI4,GLI4,GLI4
RGN,RGN,RGN,RGN
NFX1,NFX1,NFX1,NFX1
ROBO1,ROBO1,ROBO1,ROBO1
ZNF251,ZNF251,ZNF251,ZNF251
ATRNL1,ATRNL1,ATRNL1,ATRNL1
KMT2B,KMT2B,KMT2B,KMT2B
ZNF804A,ZNF804A,ZNF804A,ZNF804A
ST5,ST5,ST5,ST5
ZNF586,ZNF586,ZNF586,ZNF586
SKAP2,SKAP2,SKAP2,SKAP2
ZNF91,ZNF91,ZNF91,ZNF91
TOX,TOX,TOX,TOX
SEMA6D,SEMA6D,SEMA6D,SEMA6D
NECTIN3,NECTIN3,NECTIN3,NECTIN3
ZNF420,ZNF420,ZNF420,ZNF420
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
ZNF234,ZNF234,ZNF234,ZNF234
IFI30,IFI30,IFI30,IFI30
HIVEP3,HIVEP3,HIVEP3,HIVEP3
ZNF558,ZNF558,ZNF558,ZNF558
ZNF396,ZNF396,ZNF396,ZNF396
STEAP2,STEAP2,STEAP2,STEAP2
POU3F3,POU3F3,POU3F3,POU3F3
GRM1,GRM1,GRM1,GRM1
KCNH7,KCNH7,KCNH7,KCNH7
ZNF286A,ZNF286A,ZNF286A,ZNF286A
SP3,SP3,SP3,SP3
POU6F1,POU6F1,POU6F1,POU6F1
DTNBP1,DTNBP1,DTNBP1,DTNBP1
MTUS1,MTUS1,MTUS1,MTUS1
ABCA10,ABCA10,ABCA10,ABCA10
GAD2,GAD2,GAD2,GAD2
LGR4,LGR4,LGR4,LGR4
PALLD,PALLD,PALLD,PALLD
SEMA5B,SEMA5B,SEMA5B,SEMA5B
ZNF273,ZNF273,ZNF273,ZNF273
STK33,STK33,STK33,STK33
OAF,OAF,OAF,OAF
EYA2,EYA2,EYA2,EYA2
ZNF224,ZNF224,ZNF224,ZNF224
TAF1,TAF1,TAF1,TAF1
SYTL5,SYTL5,SYTL5,SYTL5
PHTF1,PHTF1,PHTF1,PHTF1
ZNF630,ZNF630,ZNF630,ZNF630
ZNF391,ZNF391,ZNF391,ZNF391
CD58,CD58,CD58,CD58
FIZ1,FIZ1,FIZ1,FIZ1
EN2,EN2,EN2,EN2
TSHZ3,TSHZ3,TSHZ3,TSHZ3
MUCL1,MUCL1,MUCL1,MUCL1
DDX60L,DDX60L,DDX60L,DDX60L
LRFN5,LRFN5,LRFN5,LRFN5
CSMD3,CSMD3,CSMD3,CSMD3
PTPN13,PTPN13,PTPN13,PTPN13
GTF3A,GTF3A,GTF3A,GTF3A
DIAPH2,DIAPH2,DIAPH2,DIAPH2
ZNF587B,ZNF587B,ZNF587B,ZNF587B
LINC00964,LINC00964,LINC00964,LINC00964
PLS3,PLS3,PLS3,PLS3
ZNF766,ZNF766,ZNF766,ZNF766
ZNF25,ZNF25,ZNF25,ZNF25
