_BACKGROUND,5p,10p,15p
ESRRG,ESRRG,ESRRG,ESRRG
ZNF37A,ZNF37A,ZNF37A,ZNF37A
PEX5L,PEX5L,PEX5L,PEX5L
ZNF625,ZNF625,ZNF625,ZNF625
SOX5,SOX5,SOX5,SOX5
WDR83,WDR83,WDR83,WDR83
E2F1,E2F1,E2F1,E2F1
GTF3C5,GTF3C5,GTF3C5,GTF3C5
ZNF384,ZNF384,ZNF384,ZNF384
RNF138,RNF138,RNF138,RNF138
ZNF780B,ZNF780B,ZNF780B,ZNF780B
PPP5C,PPP5C,PPP5C,PPP5C
BCAR3,BCAR3,BCAR3,BCAR3
HDAC8,HDAC8,HDAC8,HDAC8
RORA,RORA,RORA,RORA
ARNTL,ARNTL,ARNTL,ARNTL
PTPRF,PTPRF,PTPRF,PTPRF
HINFP,HINFP,HINFP,HINFP
NF1,NF1,NF1,NF1
RPL6,RPL6,RPL6,RPL6
CDH8,CDH8,CDH8,CDH8
FOXN2,FOXN2,FOXN2,FOXN2
ZNF418,ZNF418,ZNF418,ZNF418
PSMD12,PSMD12,PSMD12,PSMD12
NFYC,NFYC,NFYC,NFYC
TENM2,TENM2,TENM2,TENM2
ZFP1,ZFP1,ZFP1,ZFP1
ZNF624,ZNF624,ZNF624,ZNF624
NPDC1,NPDC1,NPDC1,NPDC1
SLC39A13,SLC39A13,SLC39A13,SLC39A13
POU2F1,POU2F1,POU2F1,POU2F1
ZNF532,ZNF532,ZNF532,ZNF532
GOT1,GOT1,GOT1,GOT1
RXRB,RXRB,RXRB,RXRB
NAP1L1,NAP1L1,NAP1L1,NAP1L1
HP1BP3,HP1BP3,HP1BP3,HP1BP3
ZNF623,ZNF623,ZNF623,ZNF623
GATAD1,GATAD1,GATAD1,GATAD1
MKRN3,MKRN3,MKRN3,MKRN3
ZNF721,ZNF721,ZNF721,ZNF721
ZSCAN25,ZSCAN25,ZSCAN25,ZSCAN25
NACC2,NACC2,NACC2,NACC2
POU6F1,POU6F1,POU6F1,POU6F1
FAT3,FAT3,FAT3,FAT3
ZNF135,ZNF135,ZNF135,ZNF135
ATG16L1,ATG16L1,ATG16L1,ATG16L1
RAB27A,RAB27A,RAB27A,RAB27A
SATB1,SATB1,SATB1,SATB1
RBBP5,RBBP5,RBBP5,RBBP5
AR,AR,AR,AR
SEMA3C,SEMA3C,SEMA3C,SEMA3C
ZFP30,ZFP30,ZFP30,ZFP30
SIN3A,SIN3A,SIN3A,SIN3A
ATF2,ATF2,ATF2,ATF2
SMAD1,SMAD1,SMAD1,SMAD1
ZNF594,ZNF594,ZNF594,ZNF594
OLFM3,OLFM3,OLFM3,OLFM3
REEP5,REEP5,REEP5,REEP5
TMEM150C,TMEM150C,TMEM150C,TMEM150C
UBL5,UBL5,UBL5,UBL5
METTL21A,METTL21A,METTL21A,METTL21A
CADM3,CADM3,CADM3,CADM3
MRPS30-DT,MRPS30-DT,MRPS30-DT,MRPS30-DT
SOX12,SOX12,SOX12,SOX12
MARCKSL1,MARCKSL1,MARCKSL1,MARCKSL1
KLHL8,KLHL8,KLHL8,KLHL8
STAU2,STAU2,STAU2,STAU2
THRB,THRB,THRB,THRB
TTC9B,TTC9B,TTC9B,TTC9B
LINC01033,LINC01033,LINC01033,LINC01033
SYBU,SYBU,SYBU,SYBU
NPNT,NPNT,NPNT,NPNT
LIN28B,LIN28B,LIN28B,LIN28B
LDAH,LDAH,LDAH,LDAH
GABRA1,GABRA1,GABRA1,GABRA1
ZNF426,ZNF426,ZNF426,ZNF426
ZBTB7A,ZBTB7A,ZBTB7A,ZBTB7A
TAF1,TAF1,TAF1,TAF1
NOL4,NOL4,NOL4,NOL4
FMNL3,FMNL3,FMNL3,FMNL3
MOV10,MOV10,MOV10,MOV10
EFCAB6,EFCAB6,EFCAB6,EFCAB6
EMX1,EMX1,EMX1,EMX1
TM7SF3,TM7SF3,TM7SF3,TM7SF3
EP300,EP300,EP300,EP300
ZNF43,ZNF43,ZNF43,ZNF43
MBD2,MBD2,MBD2,MBD2
MYEF2,MYEF2,MYEF2,MYEF2
FOXJ3,FOXJ3,FOXJ3,FOXJ3
SCAI,SCAI,SCAI,SCAI
GTF3A,GTF3A,GTF3A,GTF3A
SIX1,SIX1,SIX1,SIX1
ZNF30,ZNF30,ZNF30,ZNF30
CDH18,CDH18,CDH18,CDH18
LRP8,LRP8,LRP8,LRP8
ZNF253,ZNF253,ZNF253,ZNF253
PHF21A,PHF21A,PHF21A,PHF21A
ZNF528,ZNF528,ZNF528,ZNF528
LRRC1,LRRC1,LRRC1,LRRC1
STAT5B,STAT5B,STAT5B,STAT5B
ZNF681,ZNF681,ZNF681,ZNF681
POLR3A,POLR3A,POLR3A,POLR3A
UBE2V1,UBE2V1,UBE2V1,UBE2V1
ZNF519,ZNF519,ZNF519,ZNF519
TNFAIP8,TNFAIP8,TNFAIP8,TNFAIP8
PBX3,PBX3,PBX3,PBX3
TPK1,TPK1,TPK1,TPK1
FGF13,FGF13,FGF13,FGF13
FEZF1,FEZF1,FEZF1,FEZF1
CNTN3,CNTN3,CNTN3,CNTN3
RPS6KA5,RPS6KA5,RPS6KA5,RPS6KA5
ZNF554,ZNF554,ZNF554,ZNF554
BPTF,BPTF,BPTF,BPTF
ZFP90,ZFP90,ZFP90,ZFP90
MCM3AP,MCM3AP,MCM3AP,MCM3AP
RFX8,RFX8,RFX8,RFX8
PKM,PKM,PKM,PKM
ZNF280B,ZNF280B,ZNF280B,ZNF280B
PHTF1,PHTF1,PHTF1,PHTF1
RARB,,RARB,RARB
EFNA5,,EFNA5,EFNA5
SP1,,SP1,SP1
ZNF511,,ZNF511,ZNF511
HNRNPA1,,HNRNPA1,HNRNPA1
RASGRP1,,RASGRP1,RASGRP1
LINC-PINT,,LINC-PINT,LINC-PINT
RARA,,RARA,RARA
TIGD1,,TIGD1,TIGD1
ASCC1,,ASCC1,ASCC1
CCNI,,CCNI,CCNI
CSNK1G3,,CSNK1G3,CSNK1G3
GCFC2,,GCFC2,GCFC2
ACVR1C,,ACVR1C,ACVR1C
SCML2,,SCML2,SCML2
MEIS2,,MEIS2,MEIS2
MEF2D,,MEF2D,MEF2D
SATB2,,SATB2,SATB2
ZNF181,,ZNF181,ZNF181
CMAS,,CMAS,CMAS
LUZP2,,LUZP2,LUZP2
NUCB1,,NUCB1,NUCB1
PLCB1,,PLCB1,PLCB1
CADPS2,,CADPS2,CADPS2
CLOCK,,CLOCK,CLOCK
KCND2,,KCND2,KCND2
ASPSCR1,,ASPSCR1,ASPSCR1
TFAP4,,TFAP4,TFAP4
NEGR1,,NEGR1,NEGR1
STAT4,,STAT4,STAT4
KCNC2,,KCNC2,KCNC2
SP3,,SP3,SP3
NR1D2,,NR1D2,NR1D2
KCNH5,,KCNH5,KCNH5
FARP2,,FARP2,FARP2
ELAVL2,,ELAVL2,ELAVL2
