_BACKGROUND,5p,10p,15p
PBX1,PBX1,PBX1,PBX1
MAML3,MAML3,MAML3,MAML3
CDH10,CDH10,CDH10,CDH10
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
FMNL2,FMNL2,FMNL2,FMNL2
ELMO1,ELMO1,ELMO1,ELMO1
CGNL1,CGNL1,CGNL1,CGNL1
POU6F2,POU6F2,POU6F2,POU6F2
MAN2A1,MAN2A1,MAN2A1,MAN2A1
ZMAT4,ZMAT4,ZMAT4,ZMAT4
SLC44A5,SLC44A5,SLC44A5,SLC44A5
PDS5A,PDS5A,PDS5A,PDS5A
BAALC,BAALC,BAALC,BAALC
DUSP22,DUSP22,DUSP22,DUSP22
RPS6KA5,RPS6KA5,RPS6KA5,RPS6KA5
RBFOX2,RBFOX2,RBFOX2,RBFOX2
NCOA1,NCOA1,NCOA1,NCOA1
FSTL5,FSTL5,FSTL5,FSTL5
FAM189A1,FAM189A1,FAM189A1,FAM189A1
BMPER,BMPER,BMPER,BMPER
NAV2,NAV2,NAV2,NAV2
PDGFC,PDGFC,PDGFC,PDGFC
BICDL1,BICDL1,BICDL1,BICDL1
STAT6,STAT6,STAT6,STAT6
MDGA2,MDGA2,MDGA2,MDGA2
VRK1,VRK1,VRK1,VRK1
PLEKHH2,PLEKHH2,PLEKHH2,PLEKHH2
MXD1,MXD1,MXD1,MXD1
CASC2,CASC2,CASC2,CASC2
ZEB1,ZEB1,ZEB1,ZEB1
GRIN2B,GRIN2B,GRIN2B,GRIN2B
RIMS1,RIMS1,RIMS1,RIMS1
CHSY3,CHSY3,CHSY3,CHSY3
EVI5,EVI5,EVI5,EVI5
KCNH1,KCNH1,KCNH1,KCNH1
SLC35F1,SLC35F1,SLC35F1,SLC35F1
KLHL29,KLHL29,KLHL29,KLHL29
TTC39C,TTC39C,TTC39C,TTC39C
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
SLC16A7,SLC16A7,SLC16A7,SLC16A7
ANKRD44,ANKRD44,ANKRD44,ANKRD44
WRNIP1,WRNIP1,WRNIP1,WRNIP1
CACNA2D3,CACNA2D3,CACNA2D3,CACNA2D3
HLCS,HLCS,HLCS,HLCS
GFOD1,GFOD1,GFOD1,GFOD1
FHOD3,FHOD3,FHOD3,FHOD3
GALNT13,GALNT13,GALNT13,GALNT13
ABLIM1,ABLIM1,ABLIM1,ABLIM1
ADAMTS20,ADAMTS20,ADAMTS20,ADAMTS20
FANCC,FANCC,FANCC,FANCC
FOXO3,FOXO3,FOXO3,FOXO3
NFAT5,NFAT5,NFAT5,NFAT5
CTNND2,CTNND2,CTNND2,CTNND2
ZNF384,ZNF384,ZNF384,ZNF384
ZNF800,ZNF800,ZNF800,ZNF800
CDR2,CDR2,CDR2,CDR2
TRAM2,TRAM2,TRAM2,TRAM2
SLC12A2,SLC12A2,SLC12A2,SLC12A2
CPEB1,CPEB1,CPEB1,CPEB1
SLC16A10,SLC16A10,SLC16A10,SLC16A10
AIG1,AIG1,AIG1,AIG1
TMTC2,TMTC2,TMTC2,TMTC2
PGBD5,PGBD5,PGBD5,PGBD5
AHCTF1,AHCTF1,AHCTF1,AHCTF1
BICC1,BICC1,BICC1,BICC1
RUFY3,RUFY3,RUFY3,RUFY3
GABRG3,GABRG3,GABRG3,GABRG3
GRB10,GRB10,GRB10,GRB10
ZNF385B,ZNF385B,ZNF385B,ZNF385B
ARHGAP20,,ARHGAP20,ARHGAP20
CDYL,,CDYL,CDYL
EPB41L5,,EPB41L5,EPB41L5
LHFPL2,,LHFPL2,LHFPL2
KLF3-AS1,,KLF3-AS1,KLF3-AS1
SP4,,SP4,SP4
TRERF1,,TRERF1,TRERF1
TRAF3,,TRAF3,TRAF3
ARHGEF28,,ARHGEF28,ARHGEF28
RAB14,,RAB14,RAB14
GRM3,,GRM3,GRM3
MIR137HG,,MIR137HG,MIR137HG
RUNX2,,RUNX2,RUNX2
REL,,REL,REL
KCNN2,,KCNN2,KCNN2
KIF13B,,KIF13B,KIF13B
PCDH17,,PCDH17,PCDH17
