_BACKGROUND,5p,10p,15p
FSD1L,FSD1L,FSD1L,FSD1L
CALD1,CALD1,CALD1,CALD1
ZNF326,ZNF326,ZNF326,ZNF326
ABLIM3,ABLIM3,ABLIM3,ABLIM3
KIF17,KIF17,KIF17,KIF17
DST,DST,DST,DST
SGIP1,SGIP1,SGIP1,SGIP1
NOS1AP,NOS1AP,NOS1AP,NOS1AP
PRH1,PRH1,PRH1,PRH1
GRIN3A,GRIN3A,GRIN3A,GRIN3A
PDE4DIP,PDE4DIP,PDE4DIP,PDE4DIP
RCAN2,RCAN2,RCAN2,RCAN2
DNAH14,DNAH14,DNAH14,DNAH14
FAXC,FAXC,FAXC,FAXC
KATNAL1,KATNAL1,KATNAL1,KATNAL1
SEL1L3,SEL1L3,SEL1L3,SEL1L3
SOBP,SOBP,SOBP,SOBP
GRIA2,GRIA2,GRIA2,GRIA2
ANK3,ANK3,ANK3,ANK3
UNC13C,UNC13C,UNC13C,UNC13C
HIVEP3,HIVEP3,HIVEP3,HIVEP3
JPH3,JPH3,JPH3,JPH3
PTPN21,PTPN21,PTPN21,PTPN21
CHST3,CHST3,CHST3,CHST3
MAPT,MAPT,MAPT,MAPT
KCNAB2,KCNAB2,KCNAB2,KCNAB2
ZDHHC23,ZDHHC23,ZDHHC23,ZDHHC23
SERGEF,SERGEF,SERGEF,SERGEF
ZNF160,ZNF160,ZNF160,ZNF160
SYNE1,SYNE1,SYNE1,SYNE1
TRIM2,TRIM2,TRIM2,TRIM2
CLIP4,CLIP4,CLIP4,CLIP4
MAGEL2,MAGEL2,MAGEL2,MAGEL2
UBTF,UBTF,UBTF,UBTF
ANKH,ANKH,ANKH,ANKH
NR2F1-AS1,NR2F1-AS1,NR2F1-AS1,NR2F1-AS1
ATP1A1,ATP1A1,ATP1A1,ATP1A1
MRAS,MRAS,MRAS,MRAS
BICC1,BICC1,BICC1,BICC1
PBX1,PBX1,PBX1,PBX1
DMD,DMD,DMD,DMD
TJP1,TJP1,TJP1,TJP1
POU3F3,POU3F3,POU3F3,POU3F3
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
AHCTF1,AHCTF1,AHCTF1,AHCTF1
LINGO2,LINGO2,LINGO2,LINGO2
MECP2,MECP2,MECP2,MECP2
IGSF11,IGSF11,IGSF11,IGSF11
KCNT2,KCNT2,KCNT2,KCNT2
CDK14,CDK14,CDK14,CDK14
MICAL3,MICAL3,MICAL3,MICAL3
CNKSR2,CNKSR2,CNKSR2,CNKSR2
ZNF248,ZNF248,ZNF248,ZNF248
PCDH7,PCDH7,PCDH7,PCDH7
NWD2,NWD2,NWD2,NWD2
FRY,FRY,FRY,FRY
KIAA1549,KIAA1549,KIAA1549,KIAA1549
TCF4,TCF4,TCF4,TCF4
GRIK2,GRIK2,GRIK2,GRIK2
ZNF385B,ZNF385B,ZNF385B,ZNF385B
KCNJ6,KCNJ6,KCNJ6,KCNJ6
DYRK3,DYRK3,DYRK3,DYRK3
RASGRF2,RASGRF2,RASGRF2,RASGRF2
ERRFI1,ERRFI1,ERRFI1,ERRFI1
VSIG8,VSIG8,VSIG8,VSIG8
RIMS1,RIMS1,RIMS1,RIMS1
KCNIP4,KCNIP4,KCNIP4,KCNIP4
SYNGAP1,SYNGAP1,SYNGAP1,SYNGAP1
CDH8,CDH8,CDH8,CDH8
GCNT1,GCNT1,GCNT1,GCNT1
ZNF525,ZNF525,ZNF525,ZNF525
TMEM108,TMEM108,TMEM108,TMEM108
LRRC8B,LRRC8B,LRRC8B,LRRC8B
NRXN2,NRXN2,NRXN2,NRXN2
GRIN2B,GRIN2B,GRIN2B,GRIN2B
LEF1-AS1,LEF1-AS1,LEF1-AS1,LEF1-AS1
RARA,RARA,RARA,RARA
HS6ST3,HS6ST3,HS6ST3,HS6ST3
DPYD,DPYD,DPYD,DPYD
SYBU,SYBU,SYBU,SYBU
NEK10,NEK10,NEK10,NEK10
C5orf30,C5orf30,C5orf30,C5orf30
PTPN4,PTPN4,PTPN4,PTPN4
EPHA5,EPHA5,EPHA5,EPHA5
KIAA0895,KIAA0895,KIAA0895,KIAA0895
ARHGAP10,ARHGAP10,ARHGAP10,ARHGAP10
JMJD1C,JMJD1C,JMJD1C,JMJD1C
BCL11A,BCL11A,BCL11A,BCL11A
CDKL5,CDKL5,CDKL5,CDKL5
NFIB,NFIB,NFIB,NFIB
R3HDM1,R3HDM1,R3HDM1,R3HDM1
STOX2,STOX2,STOX2,STOX2
SPTBN1,SPTBN1,SPTBN1,SPTBN1
RAPGEF4,RAPGEF4,RAPGEF4,RAPGEF4
STYK1,STYK1,STYK1,STYK1
BRINP1,BRINP1,BRINP1,BRINP1
PPM1L,PPM1L,PPM1L,PPM1L
RGS6,RGS6,RGS6,RGS6
TRHDE-AS1,TRHDE-AS1,TRHDE-AS1,TRHDE-AS1
ICA1L,ICA1L,ICA1L,ICA1L
GREB1,GREB1,GREB1,GREB1
ADGRB3,ADGRB3,ADGRB3,ADGRB3
EPHA3,EPHA3,EPHA3,EPHA3
CCDC170,CCDC170,CCDC170,CCDC170
PTCHD1,PTCHD1,PTCHD1,PTCHD1
FZD3,FZD3,FZD3,FZD3
COL24A1,COL24A1,COL24A1,COL24A1
TMEM98,TMEM98,TMEM98,TMEM98
DOCK7,DOCK7,DOCK7,DOCK7
