_BACKGROUND,5p,10p,15p
ERC2,ERC2,ERC2,ERC2
RYR2,RYR2,RYR2,RYR2
GPR176,GPR176,GPR176,GPR176
PTPRD,PTPRD,PTPRD,PTPRD
MTF2,MTF2,MTF2,MTF2
GPR158,GPR158,GPR158,GPR158
KCND2,KCND2,KCND2,KCND2
COL11A1,COL11A1,COL11A1,COL11A1
NRCAM,NRCAM,NRCAM,NRCAM
SLC16A7,SLC16A7,SLC16A7,SLC16A7
NBEA,NBEA,NBEA,NBEA
PLPPR5,PLPPR5,PLPPR5,PLPPR5
PTPRR,PTPRR,PTPRR,PTPRR
HNRNPLL,HNRNPLL,HNRNPLL,HNRNPLL
NALCN,NALCN,NALCN,NALCN
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
RIMS1,RIMS1,RIMS1,RIMS1
FBXO32,FBXO32,FBXO32,FBXO32
FSTL5,FSTL5,FSTL5,FSTL5
HDAC9,HDAC9,HDAC9,HDAC9
ZNF804B,ZNF804B,ZNF804B,ZNF804B
SLF1,SLF1,SLF1,SLF1
NLGN4X,NLGN4X,NLGN4X,NLGN4X
GRIA2,GRIA2,GRIA2,GRIA2
DCLK1,DCLK1,DCLK1,DCLK1
DMXL2,DMXL2,DMXL2,DMXL2
ANK3,ANK3,ANK3,ANK3
RALYL,RALYL,RALYL,RALYL
ECE2,ECE2,ECE2,ECE2
MEF2C,MEF2C,MEF2C,MEF2C
SPRED1,SPRED1,SPRED1,SPRED1
FAM153A,FAM153A,FAM153A,FAM153A
KIAA1958,KIAA1958,KIAA1958,KIAA1958
SP4,SP4,SP4,SP4
SLITRK5,SLITRK5,SLITRK5,SLITRK5
TRIM9,TRIM9,TRIM9,TRIM9
ZNF148,ZNF148,ZNF148,ZNF148
CDH8,CDH8,CDH8,CDH8
LINC01135,LINC01135,LINC01135,LINC01135
PACRG,PACRG,PACRG,PACRG
GAD1,GAD1,GAD1,GAD1
ADGRB3,ADGRB3,ADGRB3,ADGRB3
HIVEP2,HIVEP2,HIVEP2,HIVEP2
KDM2A,KDM2A,KDM2A,KDM2A
MYO1D,MYO1D,MYO1D,MYO1D
CHST8,CHST8,CHST8,CHST8
GDPD1,GDPD1,GDPD1,GDPD1
FAM49B,FAM49B,FAM49B,FAM49B
ELOVL6,ELOVL6,ELOVL6,ELOVL6
GOLGA8A,GOLGA8A,GOLGA8A,GOLGA8A
KIRREL1,KIRREL1,KIRREL1,KIRREL1
CELF2,CELF2,CELF2,CELF2
PEX5L,PEX5L,PEX5L,PEX5L
PRMT8,PRMT8,PRMT8,PRMT8
MBD5,MBD5,MBD5,MBD5
FAM110B,FAM110B,FAM110B,FAM110B
ADD3,ADD3,ADD3,ADD3
UST,UST,UST,UST
NRG1,NRG1,NRG1,NRG1
ATF7IP2,ATF7IP2,ATF7IP2,ATF7IP2
NRG3,NRG3,NRG3,NRG3
ADNP2,ADNP2,ADNP2,ADNP2
HIVEP3,HIVEP3,HIVEP3,HIVEP3
GRAMD4,GRAMD4,GRAMD4,GRAMD4
NECTIN3,NECTIN3,NECTIN3,NECTIN3
SERTAD2,SERTAD2,SERTAD2,SERTAD2
APC,APC,APC,APC
NF1,NF1,NF1,NF1
ARPP21,ARPP21,ARPP21,ARPP21
