_BACKGROUND,5p,10p,15p
ZNF652,ZNF652,ZNF652,ZNF652
ADNP,ADNP,ADNP,ADNP
STAU2,STAU2,STAU2,STAU2
CLOCK,CLOCK,CLOCK,CLOCK
GTF2I,GTF2I,GTF2I,GTF2I
KMT2A,KMT2A,KMT2A,KMT2A
ZFP30,ZFP30,ZFP30,ZFP30
ZNF148,ZNF148,ZNF148,ZNF148
RBPJ,RBPJ,RBPJ,RBPJ
SMAD2,SMAD2,SMAD2,SMAD2
CTNNB1,CTNNB1,CTNNB1,CTNNB1
ADNP2,ADNP2,ADNP2,ADNP2
NR2C2,NR2C2,NR2C2,NR2C2
FANK1,FANK1,FANK1,FANK1
NFYC,NFYC,NFYC,NFYC
ZNF438,ZNF438,ZNF438,ZNF438
OTUD4,OTUD4,OTUD4,OTUD4
HP1BP3,HP1BP3,HP1BP3,HP1BP3
HMBOX1,HMBOX1,HMBOX1,HMBOX1
ZNF891,ZNF891,ZNF891,ZNF891
SETBP1,SETBP1,SETBP1,SETBP1
HBP1,HBP1,HBP1,HBP1
AFF4,AFF4,AFF4,AFF4
KDM7A,KDM7A,KDM7A,KDM7A
BEND6,BEND6,BEND6,BEND6
NCOA2,NCOA2,NCOA2,NCOA2
PRDM10,PRDM10,PRDM10,PRDM10
CHD1,CHD1,CHD1,CHD1
CREB1,CREB1,CREB1,CREB1
SOX6,SOX6,SOX6,SOX6
LTF,LTF,LTF,LTF
NCOR1,NCOR1,NCOR1,NCOR1
ZNF827,ZNF827,ZNF827,ZNF827
EZH2,EZH2,EZH2,EZH2
GLI3,GLI3,GLI3,GLI3
ESRRG,ESRRG,ESRRG,ESRRG
RBMS1,RBMS1,RBMS1,RBMS1
IRF4,IRF4,IRF4,IRF4
ZNF607,ZNF607,ZNF607,ZNF607
ZNF697,ZNF697,ZNF697,ZNF697
ALK,ALK,ALK,ALK
SP9,SP9,SP9,SP9
NCOA3,NCOA3,NCOA3,NCOA3
DLX1,DLX1,DLX1,DLX1
RGS17,RGS17,RGS17,RGS17
HGFAC,HGFAC,HGFAC,HGFAC
SLC40A1,SLC40A1,SLC40A1,SLC40A1
HIVEP3,HIVEP3,HIVEP3,HIVEP3
STAT5B,STAT5B,STAT5B,STAT5B
KDM4C,KDM4C,KDM4C,KDM4C
BTBD11,BTBD11,BTBD11,BTBD11
ADAMTS17,ADAMTS17,ADAMTS17,ADAMTS17
POTEI,POTEI,POTEI,POTEI
SALL3,SALL3,SALL3,SALL3
MYO5B,MYO5B,MYO5B,MYO5B
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
ERBB4,ERBB4,ERBB4,ERBB4
NTN1,NTN1,NTN1,NTN1
FERMT1,FERMT1,FERMT1,FERMT1
TAC1,TAC1,TAC1,TAC1
NXPH1,NXPH1,NXPH1,NXPH1
TANC1,TANC1,TANC1,TANC1
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
STK32A,STK32A,STK32A,STK32A
CEP85L,CEP85L,CEP85L,CEP85L
SMAD4,SMAD4,SMAD4,SMAD4
ZCCHC24,ZCCHC24,ZCCHC24,ZCCHC24
HDAC2,HDAC2,HDAC2,HDAC2
LRP4,LRP4,LRP4,LRP4
RHBDD1,RHBDD1,RHBDD1,RHBDD1
HMX1,HMX1,HMX1,HMX1
ZNF572,ZNF572,ZNF572,ZNF572
ZNF619,ZNF619,ZNF619,ZNF619
GAD1,GAD1,GAD1,GAD1
LGI2,LGI2,LGI2,LGI2
PREX2,PREX2,PREX2,PREX2
KCNB2,,KCNB2,KCNB2
PHF21B,,PHF21B,PHF21B
YWHAZ,,YWHAZ,YWHAZ
GATAD2A,,GATAD2A,GATAD2A
MAML3,,MAML3,MAML3
TGFB2,,TGFB2,TGFB2
ZBTB21,,ZBTB21,ZBTB21
NTNG2,,NTNG2,NTNG2
ZBTB18,,ZBTB18,ZBTB18
STXBP5-AS1,,STXBP5-AS1,STXBP5-AS1
ELK3,,ELK3,ELK3
SVIL,,SVIL,SVIL
SNCA,,SNCA,SNCA
ANO10,,ANO10,ANO10
CEP112,,CEP112,CEP112
ZBTB2,,ZBTB2,ZBTB2
LRP12,,LRP12,LRP12
SCMH1,,SCMH1,SCMH1
GNAO1,,GNAO1,GNAO1
BCL11B,,BCL11B,BCL11B
MGA,,MGA,MGA
ZNF639,,ZNF639,ZNF639
HTRA1,,HTRA1,HTRA1
AK5,,AK5,AK5
GAD2,,GAD2,GAD2
TIGD4,,TIGD4,TIGD4
ESRP1,,ESRP1,ESRP1
SFMBT2,,SFMBT2,SFMBT2
MAGI3,,MAGI3,MAGI3
ADARB2,,ADARB2,ADARB2
ARNTL,,ARNTL,ARNTL
DGKH,,DGKH,DGKH
ETV3,,ETV3,ETV3
VEZF1,,VEZF1,VEZF1
GALNT14,,GALNT14,GALNT14
TEAD1,,TEAD1,TEAD1
RASSF3,,RASSF3,RASSF3
PARD3,,PARD3,PARD3
SSBP2,,SSBP2,SSBP2
SNTG1,,SNTG1,SNTG1
CHD7,,CHD7,CHD7
SALL1,,SALL1,SALL1
NWD2,,NWD2,NWD2
HIVEP1,,HIVEP1,HIVEP1
NRK,,NRK,NRK
ZNF821,,ZNF821,ZNF821
JAZF1-AS1,,JAZF1-AS1,JAZF1-AS1
RAD21,,RAD21,RAD21
TSC22D1,,TSC22D1,TSC22D1
PLAG1,,PLAG1,PLAG1
RPS6KA2,,RPS6KA2,RPS6KA2
CDS1,,CDS1,CDS1
SLC47A1,,SLC47A1,SLC47A1
CNTNAP3,,CNTNAP3,CNTNAP3
ANKRD18A,,ANKRD18A,ANKRD18A
NPAS2,,NPAS2,NPAS2
IGFBP7,,IGFBP7,IGFBP7
SEMA5B,,SEMA5B,SEMA5B
ADRA1A,,ADRA1A,ADRA1A
NFATC2,,NFATC2,NFATC2
FOXJ3,,FOXJ3,FOXJ3
KANSL1L,,KANSL1L,KANSL1L
ZNF521,,ZNF521,ZNF521
DNAJC21,,DNAJC21,DNAJC21
AMZ1,,AMZ1,AMZ1
MID1,,MID1,MID1
ARHGAP12,,ARHGAP12,ARHGAP12
KIAA1958,,KIAA1958,KIAA1958
KLF12,,KLF12,KLF12
RUNX1T1,,RUNX1T1,RUNX1T1
EPM2A,,EPM2A,EPM2A
SYT10,,SYT10,SYT10
ELOVL6,,ELOVL6,ELOVL6
LONRF3,,LONRF3,LONRF3
CNTN4,,CNTN4,CNTN4
PLD5,,PLD5,PLD5
HIVEP2,,,HIVEP2
LSM6,,,LSM6
LEPR,,,LEPR
PAWR,,,PAWR
PXYLP1,,,PXYLP1
ZNF300,,,ZNF300
ZNF141,,,ZNF141
CADM1,,,CADM1
REL,,,REL
METTL24,,,METTL24
SP4,,,SP4
DENND1B,,,DENND1B
IL21,,,IL21
