_BACKGROUND,5p,10p,15p
NAP1L1,NAP1L1,NAP1L1,NAP1L1
KMT2A,KMT2A,KMT2A,KMT2A
LCOR,LCOR,LCOR,LCOR
SMAD4,SMAD4,SMAD4,SMAD4
CHD2,CHD2,CHD2,CHD2
STAU2,STAU2,STAU2,STAU2
THOC2,THOC2,THOC2,THOC2
MLLT10,MLLT10,MLLT10,MLLT10
SMAD2,SMAD2,SMAD2,SMAD2
ADNP,ADNP,ADNP,ADNP
BPTF,BPTF,BPTF,BPTF
KLF12,KLF12,KLF12,KLF12
NCOA2,NCOA2,NCOA2,NCOA2
ZNF711,ZNF711,ZNF711,ZNF711
NCOR1,NCOR1,NCOR1,NCOR1
NFE2L2,NFE2L2,NFE2L2,NFE2L2
YWHAZ,YWHAZ,YWHAZ,YWHAZ
DPY19L1,DPY19L1,DPY19L1,DPY19L1
RORA,RORA,RORA,RORA
AFF4,AFF4,AFF4,AFF4
MYEF2,MYEF2,MYEF2,MYEF2
TBPL1,TBPL1,TBPL1,TBPL1
CLOCK,CLOCK,CLOCK,CLOCK
NF1,NF1,NF1,NF1
JMJD1C,JMJD1C,JMJD1C,JMJD1C
LCORL,LCORL,LCORL,LCORL
CHD1,CHD1,CHD1,CHD1
SCMH1,SCMH1,SCMH1,SCMH1
ATF2,ATF2,ATF2,ATF2
CNTNAP2,CNTNAP2,CNTNAP2,CNTNAP2
ARNTL,ARNTL,ARNTL,ARNTL
STAT5B,STAT5B,STAT5B,STAT5B
ZNF438,ZNF438,ZNF438,ZNF438
PBX2,PBX2,PBX2,PBX2
ZNF652,ZNF652,ZNF652,ZNF652
NCOA3,NCOA3,NCOA3,NCOA3
TSC22D2,TSC22D2,TSC22D2,TSC22D2
HNRNPC,HNRNPC,HNRNPC,HNRNPC
KIAA0513,KIAA0513,KIAA0513,KIAA0513
ZNF202,ZNF202,ZNF202,ZNF202
PHF21A,PHF21A,PHF21A,PHF21A
NFX1,NFX1,NFX1,NFX1
RBM17,RBM17,RBM17,RBM17
ELF2,ELF2,ELF2,ELF2
ZFP30,ZFP30,ZFP30,ZFP30
TMEFF2,TMEFF2,TMEFF2,TMEFF2
ZEB2,ZEB2,ZEB2,ZEB2
ATP1B1,ATP1B1,ATP1B1,ATP1B1
TFDP2,TFDP2,TFDP2,TFDP2
MAP1A,MAP1A,MAP1A,MAP1A
DYNLT3,DYNLT3,DYNLT3,DYNLT3
MEF2A,MEF2A,MEF2A,MEF2A
ZFX,ZFX,ZFX,ZFX
LYNX1,LYNX1,LYNX1,LYNX1
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
TCF7L2,TCF7L2,TCF7L2,TCF7L2
RFX3,RFX3,RFX3,RFX3
GABRA2,GABRA2,GABRA2,GABRA2
PRKAA2,PRKAA2,PRKAA2,PRKAA2
APLP2,APLP2,APLP2,APLP2
ZSCAN18,ZSCAN18,ZSCAN18,ZSCAN18
RUFY3,RUFY3,RUFY3,RUFY3
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
LUZP1,LUZP1,LUZP1,LUZP1
CNOT4,CNOT4,CNOT4,CNOT4
PLCB4,PLCB4,PLCB4,PLCB4
MAGI2,MAGI2,MAGI2,MAGI2
OTUD4,OTUD4,OTUD4,OTUD4
GTF2I,GTF2I,GTF2I,GTF2I
RXRA,RXRA,RXRA,RXRA
SLC17A7,SLC17A7,SLC17A7,SLC17A7
FOXJ2,FOXJ2,FOXJ2,FOXJ2
PRR16,PRR16,PRR16,PRR16
PPP3CA,PPP3CA,PPP3CA,PPP3CA
FIZ1,FIZ1,FIZ1,FIZ1
FBXO21,FBXO21,FBXO21,FBXO21
SLC2A13,SLC2A13,SLC2A13,SLC2A13
MGA,MGA,MGA,MGA
CACNG4,CACNG4,CACNG4,CACNG4
STMN3,STMN3,STMN3,STMN3
ZNF821,ZNF821,ZNF821,ZNF821
KDM4C,KDM4C,KDM4C,KDM4C
ZNF704,ZNF704,ZNF704,ZNF704
RBPJ,RBPJ,RBPJ,RBPJ
NFYB,NFYB,NFYB,NFYB
CHL1,CHL1,CHL1,CHL1
ARAP2,ARAP2,ARAP2,ARAP2
NRF1,NRF1,NRF1,NRF1
SNTG1,SNTG1,SNTG1,SNTG1
CREB1,CREB1,CREB1,CREB1
KCNIP4,KCNIP4,KCNIP4,KCNIP4
CFL1,CFL1,CFL1,CFL1
MXI1,MXI1,MXI1,MXI1
GRM3,GRM3,GRM3,GRM3
ZNF148,ZNF148,ZNF148,ZNF148
NR2C2,NR2C2,NR2C2,NR2C2
GRINA,GRINA,GRINA,GRINA
RAB11A,RAB11A,RAB11A,RAB11A
PCNA,PCNA,PCNA,PCNA
MEF2C,MEF2C,MEF2C,MEF2C
SP4,SP4,SP4,SP4
NETO1,NETO1,NETO1,NETO1
SOX5,SOX5,SOX5,SOX5
MTRNR2L1,MTRNR2L1,MTRNR2L1,MTRNR2L1
MMD,MMD,MMD,MMD
CNTN4,CNTN4,CNTN4,CNTN4
PEX5L,PEX5L,PEX5L,PEX5L
PDE4D,PDE4D,PDE4D,PDE4D
GAS2,GAS2,GAS2,GAS2
GRID2,GRID2,GRID2,GRID2
APP,APP,APP,APP
TNFAIP8L3,TNFAIP8L3,TNFAIP8L3,TNFAIP8L3
PAM,PAM,PAM,PAM
RAB3B,RAB3B,RAB3B,RAB3B
ESYT2,ESYT2,ESYT2,ESYT2
NPTN,NPTN,NPTN,NPTN
GALNT13,GALNT13,GALNT13,GALNT13
HMG20A,HMG20A,HMG20A,HMG20A
SETBP1,,SETBP1,SETBP1
GABARAPL1,,GABARAPL1,GABARAPL1
PRKACB,,PRKACB,PRKACB
MAGI1,,MAGI1,MAGI1
AUTS2,,AUTS2,AUTS2
ZNF260,,ZNF260,ZNF260
ITGB8,,ITGB8,ITGB8
ESRRA,,ESRRA,ESRRA
NR3C2,,NR3C2,NR3C2
GATAD2A,,GATAD2A,GATAD2A
CDK19,,CDK19,CDK19
DPF1,,DPF1,DPF1
CHAMP1,,CHAMP1,CHAMP1
PTPRK,,PTPRK,PTPRK
NEDD4L,,NEDD4L,NEDD4L
DLEU2,,DLEU2,DLEU2
RBMS1,,RBMS1,RBMS1
LINGO2,,LINGO2,LINGO2
THRB,,THRB,THRB
CHST1,,CHST1,CHST1
SV2A,,SV2A,SV2A
ZNF462,,ZNF462,ZNF462
ZNF532,,ZNF532,ZNF532
BCLAF1,,BCLAF1,BCLAF1
HP1BP3,,HP1BP3,HP1BP3
PRKAR1A,,PRKAR1A,PRKAR1A
FAM81A,,FAM81A,FAM81A
NR6A1,,NR6A1,NR6A1
ZBTB25,,ZBTB25,ZBTB25
RAB3IP,,RAB3IP,RAB3IP
ITM2C,,ITM2C,ITM2C
RPS11,,RPS11,RPS11
ARF3,,ARF3,ARF3
GABRB1,,GABRB1,GABRB1
CNDP2,,CNDP2,CNDP2
ZBTB21,,ZBTB21,ZBTB21
NFKB1,,NFKB1,NFKB1
BRI3BP,,BRI3BP,BRI3BP
FAM131B,,FAM131B,FAM131B
P4HA2,,P4HA2,P4HA2
ZNF71,,ZNF71,ZNF71
ELOVL6,,ELOVL6,ELOVL6
GABRG2,,GABRG2,GABRG2
NR3C1,,NR3C1,NR3C1
CCSER1,,CCSER1,CCSER1
ATP1A3,,ATP1A3,ATP1A3
BBX,,BBX,BBX
LMO3,,LMO3,LMO3
FOXN3,,FOXN3,FOXN3
EIF1,,EIF1,EIF1
SMAD5,,SMAD5,SMAD5
HMBOX1,,HMBOX1,HMBOX1
PCED1B,,PCED1B,PCED1B
HIVEP1,,HIVEP1,HIVEP1
ARID3A,,ARID3A,ARID3A
TMSB4X,,TMSB4X,TMSB4X
CACYBP,,CACYBP,CACYBP
CACHD1,,CACHD1,CACHD1
KCNQ5,,KCNQ5,KCNQ5
GSAP,,GSAP,GSAP
SERPINI1,,SERPINI1,SERPINI1
FAT4,,FAT4,FAT4
AGPAT1,,AGPAT1,AGPAT1
ARID5B,,ARID5B,ARID5B
HDAC2,,HDAC2,HDAC2
FOXK1,,FOXK1,FOXK1
ENOX1,,ENOX1,ENOX1
PRICKLE1,,PRICKLE1,PRICKLE1
NLGN4X,,NLGN4X,NLGN4X
GNAI1,,GNAI1,GNAI1
GRIA4,,GRIA4,GRIA4
KDM7A,,KDM7A,KDM7A
PDZD2,,PDZD2,PDZD2
EIF5A,,EIF5A,EIF5A
DIRAS1,,DIRAS1,DIRAS1
CALY,,CALY,CALY
NUDT10,,NUDT10,NUDT10
PRKG1,,PRKG1,PRKG1
KRAS,,KRAS,KRAS
HS6ST3,,HS6ST3,HS6ST3
COLGALT2,,COLGALT2,COLGALT2
JAZF1,,JAZF1,JAZF1
KLHL8,,KLHL8,KLHL8
ZFY,,ZFY,ZFY
MBNL1,,MBNL1,MBNL1
ZNF644,,ZNF644,ZNF644
RHOBTB1,,RHOBTB1,RHOBTB1
BSG,,BSG,BSG
EPHA6,,EPHA6,EPHA6
PCDH17,,PCDH17,PCDH17
PTPRF,,PTPRF,PTPRF
LRRC1,,LRRC1,LRRC1
TBL1XR1,,TBL1XR1,TBL1XR1
G3BP2,,G3BP2,G3BP2
EFNB2,,EFNB2,EFNB2
KCNT2,,KCNT2,KCNT2
NFIX,,NFIX,NFIX
POU2F1,,POU2F1,POU2F1
RASA2,,RASA2,RASA2
CDYL2,,CDYL2,CDYL2
KCNC2,,KCNC2,KCNC2
VCAN,,VCAN,VCAN
LRRN1,,LRRN1,LRRN1
CALM1,,CALM1,CALM1
COL19A1,,COL19A1,COL19A1
TLE1,,TLE1,TLE1
CREM,,CREM,CREM
KCNK2,,KCNK2,KCNK2
ATRNL1,,ATRNL1,ATRNL1
FABP7,,FABP7,FABP7
RAB3C,,RAB3C,RAB3C
SETD7,,SETD7,SETD7
NWD2,,NWD2,NWD2
RHOBTB3,,RHOBTB3,RHOBTB3
GULP1,,GULP1,GULP1
ZNF275,,ZNF275,ZNF275
NUTM2B-AS1,,NUTM2B-AS1,NUTM2B-AS1
ITPR1,,ITPR1,ITPR1
LINC01135,,,LINC01135
CDH8,,,CDH8
ESR2,,,ESR2
L3MBTL4,,,L3MBTL4
FRMD5,,,FRMD5
ZBTB5,,,ZBTB5
ZNF384,,,ZNF384
NCALD,,,NCALD
CRISPLD1,,,CRISPLD1
LRRC4C,,,LRRC4C
KLF3,,,KLF3
TET1,,,TET1
PTPN14,,,PTPN14
NPAS2,,,NPAS2
BRINP3,,,BRINP3
FOXP2,,,FOXP2
CUX2,,,CUX2
PLAG1,,,PLAG1
RASSF8,,,RASSF8
SRI,,,SRI
SEMA6D,,,SEMA6D
ST6GAL2,,,ST6GAL2
KLHL32,,,KLHL32
YY1,,,YY1
SH3RF1,,,SH3RF1
RNF220,,,RNF220
SATB1-AS1,,,SATB1-AS1
CADM3,,,CADM3
NRP1,,,NRP1
MTF2,,,MTF2
PRKD1,,,PRKD1
SLC26A4,,,SLC26A4
GRIK2,,,GRIK2
ARRDC3-AS1,,,ARRDC3-AS1
NFYC,,,NFYC
GNG12,,,GNG12
CNTN5,,,CNTN5
STMN2,,,STMN2
CADM1,,,CADM1
TCF4,,,TCF4
STEAP2,,,STEAP2
ZNF557,,,ZNF557
SEMA5B,,,SEMA5B
ZNRF2,,,ZNRF2
NECTIN3,,,NECTIN3
GPC6,,,GPC6
TEAD1,,,TEAD1
CADPS2,,,CADPS2
GPR155,,,GPR155
HTR4,,,HTR4
RNF138,,,RNF138
RPS19,,,RPS19
YPEL5,,,YPEL5
JAZF1-AS1,,,JAZF1-AS1
SMAD1,,,SMAD1
ZNF706,,,ZNF706
EFNA5,,,EFNA5
RUNX1T1,,,RUNX1T1
NOL4,,,NOL4
EPB41L4A,,,EPB41L4A
ATP2A2,,,ATP2A2
NFE2L1,,,NFE2L1
HMGXB4,,,HMGXB4
TBR1,,,TBR1
HDAC9,,,HDAC9
EZH2,,,EZH2
DUSP22,,,DUSP22
PTPN13,,,PTPN13
STXBP1,,,STXBP1
IL15,,,IL15
FNBP1L,,,FNBP1L
CXXC5,,,CXXC5
ZNF235,,,ZNF235
DLEU1,,,DLEU1
LINC01138,,,LINC01138
SALL4,,,SALL4
TMEM132D,,,TMEM132D
CDH18,,,CDH18
HBP1,,,HBP1
ZNF784,,,ZNF784
ARHGEF28,,,ARHGEF28
SUMO3,,,SUMO3
NTNG1,,,NTNG1
ADGRL2,,,ADGRL2
LIFR,,,LIFR
EP300,,,EP300
RAB14,,,RAB14
EPHA4,,,EPHA4
OVOL2,,,OVOL2
SLC16A8,,,SLC16A8
NRXN3,,,NRXN3
PDZRN3,,,PDZRN3
ATXN1,,,ATXN1
CTNNB1,,,CTNNB1
RAD21,,,RAD21
MSX2,,,MSX2
MYO3A,,,MYO3A
ZMAT4,,,ZMAT4
ZFP2,,,ZFP2
CALR,,,CALR
PARM1,,,PARM1
FOXP1,,,FOXP1
GRM1,,,GRM1
UBE2K,,,UBE2K
SCN9A,,,SCN9A
TRPS1,,,TRPS1
ZNF780B,,,ZNF780B
FBXO32,,,FBXO32
ZFP90,,,ZFP90
ZDHHC2,,,ZDHHC2
TP53BP2,,,TP53BP2
LDB1,,,LDB1
SGCG,,,SGCG
NFIB,,,NFIB
SPATS2L,,,SPATS2L
SYCP2,,,SYCP2
ADNP2,,,ADNP2
IRS4,,,IRS4
LPGAT1,,,
ZNF577,,,
CHRDL1,,,
SNCA,,,
ZNF91,,,
FRMD6,,,
MAGI2-AS3,,,
ZBTB7A,,,
RASSF3,,,
NTNG2,,,
ZNF804A,,,
CDK8,,,
WIPF1,,,
FAM160A1,,,
ZNF567,,,
DTNA,,,
EPHA5,,,
ENHO,,,
SATB2,,,
PDGFC,,,
NFAT5,,,
GABRA1,,,
ZNF592,,,
PPM1H,,,
WIF1,,,
USP3,,,
KCNH7,,,
UGP2,,,
HDAC8,,,
ZSWIM6,,,
RNF152,,,
CSMD3,,,
BDP1,,,
ERG,,,
ABLIM1,,,
ASH2L,,,
ZFHX2,,,
ZNF675,,,
LRFN5,,,
CDC14B,,,
PDS5A,,,
TMEM266,,,
TOX,,,
RNF144A,,,
FANK1,,,
FGF5,,,
ZCCHC14,,,
ESRRG,,,
AKAP13,,,
NRG1,,,
CD226,,,
CTCF,,,
HIVEP2,,,
PDE8B,,,
TFAP2D,,,
CNOT6,,,
ZHX1,,,
UTP18,,,
SFPQ,,,
CAMKK2,,,
ZNF587B,,,
FAM126A,,,
SOST,,,
ADAMTS3,,,
PRUNE2,,,
STAT3,,,
TMTC1,,,
MEIS2,,,
ATP6V1A,,,
PLXNA4,,,
PURG,,,
SNAP25,,,
CLDN1,,,
ZNF322,,,
AP2M1,,,
ABCC9,,,
NTRK3,,,
MEF2D,,,
RASSF5,,,
AMD1,,,
ZCCHC17,,,
KIF13B,,,
JAK2,,,
ALDH1A2,,,
AEBP2,,,
ELOVL7,,,
MAML2,,,
ZNF883,,,
ZNF670,,,
AHCTF1,,,
ARNT,,,
DCX,,,
C8orf34,,,
ZBTB2,,,
RFXAP,,,
