_BACKGROUND,5p,10p,15p
RORA,RORA,RORA,RORA
PIP5K1B,PIP5K1B,PIP5K1B,PIP5K1B
BBX,BBX,BBX,BBX
ARNT2,ARNT2,ARNT2,ARNT2
STAU2,STAU2,STAU2,STAU2
ZNF697,ZNF697,ZNF697,ZNF697
FOXP2,FOXP2,FOXP2,FOXP2
RUFY3,RUFY3,RUFY3,RUFY3
PRKAA2,PRKAA2,PRKAA2,PRKAA2
PLAGL1,PLAGL1,PLAGL1,PLAGL1
HMBOX1,HMBOX1,HMBOX1,HMBOX1
HIVEP1,HIVEP1,HIVEP1,HIVEP1
CTNNA2,CTNNA2,CTNNA2,CTNNA2
PPARG,PPARG,PPARG,PPARG
RYR2,RYR2,RYR2,RYR2
ADCY2,ADCY2,ADCY2,ADCY2
TNIK,TNIK,TNIK,TNIK
MEF2A,MEF2A,MEF2A,MEF2A
NFAT5,NFAT5,NFAT5,NFAT5
SGMS1,SGMS1,SGMS1,SGMS1
CA10,CA10,CA10,CA10
CADM2,CADM2,CADM2,CADM2
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
ADGRL2,ADGRL2,ADGRL2,ADGRL2
NRF1,NRF1,NRF1,NRF1
GRM1,GRM1,GRM1,GRM1
RIMS2,RIMS2,RIMS2,RIMS2
ZNF148,ZNF148,ZNF148,ZNF148
RGS6,RGS6,RGS6,RGS6
BICC1,BICC1,BICC1,BICC1
KDM4C,KDM4C,KDM4C,KDM4C
NCOA2,NCOA2,NCOA2,NCOA2
PCDH9,PCDH9,PCDH9,PCDH9
MGA,MGA,MGA,MGA
NCOR1,NCOR1,NCOR1,NCOR1
NFIA,NFIA,NFIA,NFIA
GTF2I,GTF2I,GTF2I,GTF2I
NR3C2,NR3C2,NR3C2,NR3C2
SCMH1,SCMH1,SCMH1,SCMH1
LCORL,LCORL,LCORL,LCORL
CLOCK,CLOCK,CLOCK,CLOCK
SETBP1,SETBP1,SETBP1,SETBP1
DCLK1,DCLK1,DCLK1,DCLK1
CRYM,CRYM,CRYM,CRYM
GTDC1,GTDC1,GTDC1,GTDC1
CHD1,CHD1,CHD1,CHD1
CNOT4,CNOT4,CNOT4,CNOT4
CUX1,CUX1,CUX1,CUX1
BACH1,BACH1,BACH1,BACH1
SGCZ,SGCZ,SGCZ,SGCZ
STAT5B,STAT5B,STAT5B,STAT5B
PDGFC,PDGFC,PDGFC,PDGFC
TFDP2,TFDP2,TFDP2,TFDP2
CSMD1,CSMD1,CSMD1,CSMD1
ANKRD6,ANKRD6,ANKRD6,ANKRD6
KCNC2,KCNC2,KCNC2,KCNC2
NFE2L2,NFE2L2,NFE2L2,NFE2L2
KCNMB4,KCNMB4,KCNMB4,KCNMB4
JAZF1,JAZF1,JAZF1,JAZF1
BCLAF1,BCLAF1,BCLAF1,BCLAF1
XKR6,XKR6,XKR6,XKR6
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
DOK6,DOK6,DOK6,DOK6
PDS5B,PDS5B,PDS5B,PDS5B
HIVEP2,HIVEP2,HIVEP2,HIVEP2
ZNF827,ZNF827,ZNF827,ZNF827
ZNF704,ZNF704,ZNF704,ZNF704
ZNF821,ZNF821,ZNF821,ZNF821
PTPRD,PTPRD,PTPRD,PTPRD
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
CDH12,CDH12,CDH12,CDH12
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
ZNF891,ZNF891,ZNF891,ZNF891
THOC2,THOC2,THOC2,THOC2
HCN1,HCN1,HCN1,HCN1
BACH2,BACH2,BACH2,BACH2
LRFN5,LRFN5,LRFN5,LRFN5
KLHL2,KLHL2,KLHL2,KLHL2
CHL1,CHL1,CHL1,CHL1
KLF3,KLF3,KLF3,KLF3
POU2F1,POU2F1,POU2F1,POU2F1
OLFM3,OLFM3,OLFM3,OLFM3
MYEF2,MYEF2,MYEF2,MYEF2
NRG1,NRG1,NRG1,NRG1
RHOBTB3,RHOBTB3,RHOBTB3,RHOBTB3
ESRRG,ESRRG,ESRRG,ESRRG
LRRC3B,LRRC3B,LRRC3B,LRRC3B
TMEFF2,TMEFF2,TMEFF2,TMEFF2
ZNF652,ZNF652,ZNF652,ZNF652
SV2C,SV2C,SV2C,SV2C
LCOR,LCOR,LCOR,LCOR
HMG20A,HMG20A,HMG20A,HMG20A
PDE4B,PDE4B,PDE4B,PDE4B
SMAD2,SMAD2,SMAD2,SMAD2
AFF3,AFF3,AFF3,AFF3
ZNF532,ZNF532,ZNF532,ZNF532
RAD21,RAD21,RAD21,RAD21
FOXN3,FOXN3,FOXN3,FOXN3
LINC01184,LINC01184,LINC01184,LINC01184
ZEB1,ZEB1,ZEB1,ZEB1
RUNX2,RUNX2,RUNX2,RUNX2
CHD2,CHD2,CHD2,CHD2
PPM1L,PPM1L,PPM1L,PPM1L
EPHA5,EPHA5,EPHA5,EPHA5
PLPPR1,PLPPR1,PLPPR1,PLPPR1
ZNF280D,ZNF280D,ZNF280D,ZNF280D
ATRNL1,ATRNL1,ATRNL1,ATRNL1
KCNJ3,,KCNJ3,KCNJ3
