_BACKGROUND,5p,10p,15p
CHD1,CHD1,CHD1,CHD1
NR3C1,NR3C1,NR3C1,NR3C1
SCMH1,SCMH1,SCMH1,SCMH1
ADGRB3,ADGRB3,ADGRB3,ADGRB3
PHF21A,PHF21A,PHF21A,PHF21A
HIVEP2,HIVEP2,HIVEP2,HIVEP2
RAP1B,RAP1B,RAP1B,RAP1B
OTUD4,OTUD4,OTUD4,OTUD4
ZNF644,ZNF644,ZNF644,ZNF644
FOXJ3,FOXJ3,FOXJ3,FOXJ3
ATG10,ATG10,ATG10,ATG10
CLOCK,CLOCK,CLOCK,CLOCK
TFDP2,TFDP2,TFDP2,TFDP2
RGS17,RGS17,RGS17,RGS17
ATRNL1,ATRNL1,ATRNL1,ATRNL1
MLLT10,MLLT10,MLLT10,MLLT10
STXBP5,STXBP5,STXBP5,STXBP5
MEF2A,MEF2A,MEF2A,MEF2A
PLEKHA5,PLEKHA5,PLEKHA5,PLEKHA5
PTPRD,PTPRD,PTPRD,PTPRD
NCOA2,NCOA2,NCOA2,NCOA2
TCF4,TCF4,TCF4,TCF4
ATF2,ATF2,ATF2,ATF2
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
JMJD1C,JMJD1C,JMJD1C,JMJD1C
RORA,RORA,RORA,RORA
BCLAF1,BCLAF1,BCLAF1,BCLAF1
CREB1,CREB1,CREB1,CREB1
PRKAA2,PRKAA2,PRKAA2,PRKAA2
ALS2,ALS2,ALS2,ALS2
HMG20A,HMG20A,HMG20A,HMG20A
SOX5,SOX5,SOX5,SOX5
KANSL1,KANSL1,KANSL1,KANSL1
ARID5B,ARID5B,ARID5B,ARID5B
CNOT4,CNOT4,CNOT4,CNOT4
THOC2,THOC2,THOC2,THOC2
NAP1L1,NAP1L1,NAP1L1,NAP1L1
CHSY3,CHSY3,CHSY3,CHSY3
CCSER1,CCSER1,CCSER1,CCSER1
NR6A1,NR6A1,NR6A1,NR6A1
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
ROBO1,ROBO1,ROBO1,ROBO1
ZNF827,ZNF827,ZNF827,ZNF827
ZNF704,ZNF704,ZNF704,ZNF704
NF1,NF1,NF1,NF1
NFKB1,NFKB1,NFKB1,NFKB1
CHD2,CHD2,CHD2,CHD2
NFIB,NFIB,NFIB,NFIB
BPTF,BPTF,BPTF,BPTF
ERBIN,ERBIN,ERBIN,ERBIN
LRRK2,LRRK2,LRRK2,LRRK2
EPHA4,EPHA4,EPHA4,EPHA4
PCDH9,PCDH9,PCDH9,PCDH9
ADNP,ADNP,ADNP,ADNP
KAT6B,KAT6B,KAT6B,KAT6B
ZNF148,ZNF148,ZNF148,ZNF148
HECW2,HECW2,HECW2,HECW2
LRFN5,LRFN5,LRFN5,LRFN5
RNF182,RNF182,RNF182,RNF182
ZNF532,ZNF532,ZNF532,ZNF532
RALYL,RALYL,RALYL,RALYL
RFX7,RFX7,RFX7,RFX7
RUFY3,RUFY3,RUFY3,RUFY3
CADM2,CADM2,CADM2,CADM2
RGS6,RGS6,RGS6,RGS6
BTBD9,BTBD9,BTBD9,BTBD9
ZNF438,ZNF438,ZNF438,ZNF438
STAU2,STAU2,STAU2,STAU2
AFF4,AFF4,AFF4,AFF4
MEF2C,MEF2C,MEF2C,MEF2C
TRHDE-AS1,TRHDE-AS1,TRHDE-AS1,TRHDE-AS1
NFE2L2,NFE2L2,NFE2L2,NFE2L2
ZNF280D,ZNF280D,ZNF280D,ZNF280D
NFYC,NFYC,NFYC,NFYC
EFCAB2,EFCAB2,EFCAB2,EFCAB2
SERPINI1,SERPINI1,SERPINI1,SERPINI1
PARP8,PARP8,PARP8,PARP8
PDE4D,PDE4D,PDE4D,PDE4D
TNFRSF19,TNFRSF19,TNFRSF19,TNFRSF19
YWHAZ,YWHAZ,YWHAZ,YWHAZ
PHLPP2,PHLPP2,PHLPP2,PHLPP2
FAM153B,FAM153B,FAM153B,FAM153B
TLK1,TLK1,TLK1,TLK1
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
KDM4C,KDM4C,KDM4C,KDM4C
EPHA5,EPHA5,EPHA5,EPHA5
RPS6KA6,RPS6KA6,RPS6KA6,RPS6KA6
FOXP1,,FOXP1,FOXP1
TMEM150C,,TMEM150C,TMEM150C
FAM126A,,FAM126A,FAM126A
DPP10-AS1,,DPP10-AS1,DPP10-AS1
STXBP5L,,STXBP5L,STXBP5L
NEDD4L,,NEDD4L,NEDD4L
ELK4,,ELK4,ELK4
AFTPH,,AFTPH,AFTPH
HIVEP1,,HIVEP1,HIVEP1
MBNL1,,MBNL1,MBNL1
GTF2A1,,GTF2A1,GTF2A1
AGO3,,AGO3,AGO3
