_BACKGROUND,5p,10p,15p
EIF1AX,EIF1AX,EIF1AX,EIF1AX
ATXN7L3B,ATXN7L3B,ATXN7L3B,ATXN7L3B
NAPB,NAPB,NAPB,NAPB
ATP6V1B2,ATP6V1B2,ATP6V1B2,ATP6V1B2
ARL6IP5,ARL6IP5,ARL6IP5,ARL6IP5
PFN2,PFN2,PFN2,PFN2
PGRMC1,PGRMC1,PGRMC1,PGRMC1
YWHAH,YWHAH,YWHAH,YWHAH
ENO2,ENO2,ENO2,ENO2
EIF5A2,EIF5A2,EIF5A2,EIF5A2
NCBP2,NCBP2,NCBP2,NCBP2
NHLH1,NHLH1,NHLH1,NHLH1
EMX1,EMX1,EMX1,EMX1
RPRM,RPRM,RPRM,RPRM
RPS19,RPS19,RPS19,RPS19
ZBTB33,ZBTB33,ZBTB33,ZBTB33
NAP1L2,NAP1L2,NAP1L2,NAP1L2
RPL3,RPL3,RPL3,RPL3
OLFM1,OLFM1,OLFM1,OLFM1
ARPP19,ARPP19,ARPP19,ARPP19
YY2,YY2,YY2,YY2
CCNI,CCNI,CCNI,CCNI
HSPB8,HSPB8,HSPB8,HSPB8
TUBA4A,TUBA4A,TUBA4A,TUBA4A
TBR1,TBR1,TBR1,TBR1
YWHAB,YWHAB,YWHAB,YWHAB
GTF2A2,GTF2A2,GTF2A2,GTF2A2
STMN1,STMN1,STMN1,STMN1
HNF1B,HNF1B,HNF1B,HNF1B
MARCKS,MARCKS,MARCKS,MARCKS
EIF4A2,EIF4A2,EIF4A2,EIF4A2
MT3,MT3,MT3,MT3
ZNF503,ZNF503,ZNF503,ZNF503
THY1,THY1,THY1,THY1
ZBTB22,ZBTB22,ZBTB22,ZBTB22
SPRYD3,SPRYD3,SPRYD3,SPRYD3
PURA,PURA,PURA,PURA
GNAS,GNAS,GNAS,GNAS
VAV2,VAV2,VAV2,VAV2
CA8,CA8,CA8,CA8
ATP1B1,ATP1B1,ATP1B1,ATP1B1
LINC01563,LINC01563,LINC01563,LINC01563
WNT2,WNT2,WNT2,WNT2
HCN4,HCN4,HCN4,HCN4
MLF2,MLF2,MLF2,MLF2
