_BACKGROUND,5p,10p,15p
FOXP1,FOXP1,FOXP1,FOXP1
CNTN4,CNTN4,CNTN4,CNTN4
TENM2,TENM2,TENM2,TENM2
CNTN3,CNTN3,CNTN3,CNTN3
NLK,NLK,NLK,NLK
NCOR1,NCOR1,NCOR1,NCOR1
MARCH1,MARCH1,MARCH1,MARCH1
NLGN1,NLGN1,NLGN1,NLGN1
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
KCND2,KCND2,KCND2,KCND2
CDH8,CDH8,CDH8,CDH8
EFNA5,EFNA5,EFNA5,EFNA5
SNTG1,SNTG1,SNTG1,SNTG1
THRB,THRB,THRB,THRB
JAZF1,JAZF1,JAZF1,JAZF1
FBXL2,FBXL2,FBXL2,FBXL2
ATF2,ATF2,ATF2,ATF2
MEF2C,MEF2C,MEF2C,MEF2C
RAB3C,RAB3C,RAB3C,RAB3C
LCOR,LCOR,LCOR,LCOR
CADM1,CADM1,CADM1,CADM1
PARP8,PARP8,PARP8,PARP8
NOL4,NOL4,NOL4,NOL4
NRXN3,NRXN3,NRXN3,NRXN3
OLFM3,OLFM3,OLFM3,OLFM3
FNDC3B,FNDC3B,FNDC3B,FNDC3B
AHCTF1,AHCTF1,AHCTF1,AHCTF1
SH3BGRL2,SH3BGRL2,SH3BGRL2,SH3BGRL2
POU2F1,POU2F1,POU2F1,POU2F1
NFAT5,NFAT5,NFAT5,NFAT5
L3MBTL4,L3MBTL4,L3MBTL4,L3MBTL4
ZEB2,ZEB2,ZEB2,ZEB2
ZNF148,ZNF148,ZNF148,ZNF148
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
SOX5,SOX5,SOX5,SOX5
GALNT13,GALNT13,GALNT13,GALNT13
CERS6,CERS6,CERS6,CERS6
SCMH1,SCMH1,SCMH1,SCMH1
TMEM132D,TMEM132D,TMEM132D,TMEM132D
UNC5D,UNC5D,UNC5D,UNC5D
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
ZNF644,ZNF644,ZNF644,ZNF644
SMAD4,SMAD4,SMAD4,SMAD4
DOK6,DOK6,DOK6,DOK6
SATB2,SATB2,SATB2,SATB2
PHF21A,PHF21A,PHF21A,PHF21A
IL1RAPL1,IL1RAPL1,IL1RAPL1,IL1RAPL1
ZFPM2,ZFPM2,ZFPM2,ZFPM2
MPPED2,MPPED2,MPPED2,MPPED2
PTPN13,PTPN13,PTPN13,PTPN13
STAU2,STAU2,STAU2,STAU2
CLOCK,CLOCK,CLOCK,CLOCK
LINGO2,LINGO2,LINGO2,LINGO2
GTF2I,GTF2I,GTF2I,GTF2I
MLLT10,MLLT10,MLLT10,MLLT10
RFX7,RFX7,RFX7,RFX7
NCOA2,NCOA2,NCOA2,NCOA2
ZFX,ZFX,ZFX,ZFX
HMBOX1,HMBOX1,HMBOX1,HMBOX1
NAP1L1,NAP1L1,NAP1L1,NAP1L1
CTNNB1,CTNNB1,CTNNB1,CTNNB1
PDE8B,PDE8B,PDE8B,PDE8B
CDH18,CDH18,CDH18,CDH18
SMAD2,SMAD2,SMAD2,SMAD2
ELAVL4,ELAVL4,ELAVL4,ELAVL4
LMO3,LMO3,LMO3,LMO3
AFF4,AFF4,AFF4,AFF4
RBPJ,RBPJ,RBPJ,RBPJ
HS6ST3,HS6ST3,HS6ST3,HS6ST3
ELAVL2,ELAVL2,ELAVL2,ELAVL2
FUT9,FUT9,FUT9,FUT9
ADGRL2,ADGRL2,ADGRL2,ADGRL2
RIMS1,RIMS1,RIMS1,RIMS1
CBLN2,CBLN2,CBLN2,CBLN2
THOC2,THOC2,THOC2,THOC2
ADNP,ADNP,ADNP,ADNP
FOXJ3,FOXJ3,FOXJ3,FOXJ3
CREB1,CREB1,CREB1,CREB1
HP1BP3,HP1BP3,HP1BP3,HP1BP3
PLEKHA1,PLEKHA1,PLEKHA1,PLEKHA1
GRIA4,GRIA4,GRIA4,GRIA4
PTPN14,PTPN14,PTPN14,PTPN14
SLIT2,SLIT2,SLIT2,SLIT2
CDH2,CDH2,CDH2,CDH2
ATRNL1,ATRNL1,ATRNL1,ATRNL1
EFNB2,EFNB2,EFNB2,EFNB2
DLEU2,DLEU2,DLEU2,DLEU2
GABRA2,GABRA2,GABRA2,GABRA2
ITGB8,ITGB8,ITGB8,ITGB8
NRF1,NRF1,NRF1,NRF1
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
EPHA6,EPHA6,EPHA6,EPHA6
SNCA,SNCA,SNCA,SNCA
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
ATF6,ATF6,ATF6,ATF6
DENND1B,DENND1B,DENND1B,DENND1B
UGP2,UGP2,UGP2,UGP2
CHD1,CHD1,CHD1,CHD1
APP,APP,APP,APP
KAT2B,KAT2B,KAT2B,KAT2B
EDIL3,EDIL3,EDIL3,EDIL3
CNOT4,CNOT4,CNOT4,CNOT4
ELOVL6,ELOVL6,ELOVL6,ELOVL6
DTNA,DTNA,DTNA,DTNA
PAK1,PAK1,PAK1,PAK1
GABPA,GABPA,GABPA,GABPA
SNAP25,SNAP25,SNAP25,SNAP25
RCAN2,RCAN2,RCAN2,RCAN2
TMEFF2,TMEFF2,TMEFF2,TMEFF2
AFF1,AFF1,AFF1,AFF1
NR6A1,NR6A1,NR6A1,NR6A1
CDS1,CDS1,CDS1,CDS1
NEK7,NEK7,NEK7,NEK7
SRY,SRY,SRY,SRY
SLC12A2,SLC12A2,SLC12A2,SLC12A2
RORA,RORA,RORA,RORA
NUTM2A-AS1,NUTM2A-AS1,NUTM2A-AS1,NUTM2A-AS1
PRKAA2,PRKAA2,PRKAA2,PRKAA2
SIK2,SIK2,SIK2,SIK2
L3MBTL3,L3MBTL3,L3MBTL3,L3MBTL3
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
PDGFC,PDGFC,PDGFC,PDGFC
ZNF280D,ZNF280D,ZNF280D,ZNF280D
KLHL2,,KLHL2,KLHL2
LEPR,,LEPR,LEPR
PLCL2,,PLCL2,PLCL2
HIVEP3,,HIVEP3,HIVEP3
KDM4C,,KDM4C,KDM4C
NOS1AP,,NOS1AP,NOS1AP
ZNRF2,,ZNRF2,ZNRF2
RUNX1T1,,RUNX1T1,RUNX1T1
PLCB4,,PLCB4,PLCB4
SYCP2,,SYCP2,SYCP2
KCNMB4,,KCNMB4,KCNMB4
KCTD1,,KCTD1,KCTD1
PDS5A,,PDS5A,PDS5A
CHSY3,,CHSY3,CHSY3
NR2C2,,NR2C2,NR2C2
HBP1,,HBP1,HBP1
ZHX1,,ZHX1,ZHX1
ADD3,,ADD3,ADD3
APBB2,,APBB2,APBB2
MIR137HG,,MIR137HG,MIR137HG
PRR16,,PRR16,PRR16
PLEKHA2,,PLEKHA2,PLEKHA2
MDGA2,,MDGA2,MDGA2
ADNP2,,ADNP2,ADNP2
RPS6KA5,,RPS6KA5,RPS6KA5
OTUD4,,OTUD4,OTUD4
SLC7A14,,SLC7A14,SLC7A14
GPR63,,GPR63,GPR63
TFDP2,,TFDP2,TFDP2
NR3C1,,NR3C1,NR3C1
PBX3,,PBX3,PBX3
PKIA,,PKIA,PKIA
SNAP25-AS1,,SNAP25-AS1,SNAP25-AS1
ZNF883,,ZNF883,ZNF883
ENAH,,ENAH,ENAH
ZNF532,,ZNF532,ZNF532
TMEM150C,,TMEM150C,TMEM150C
MYEF2,,MYEF2,MYEF2
ELK4,,ELK4,ELK4
PRDM10,,PRDM10,PRDM10
