_BACKGROUND,5p,10p,15p
RAD21,RAD21,RAD21,RAD21
CUX1,CUX1,CUX1,CUX1
DLX1,DLX1,DLX1,DLX1
STT3B,STT3B,STT3B,STT3B
RASSF2,RASSF2,RASSF2,RASSF2
ZNF462,ZNF462,ZNF462,ZNF462
NCOA3,NCOA3,NCOA3,NCOA3
ZNF697,ZNF697,ZNF697,ZNF697
MYO1B,MYO1B,MYO1B,MYO1B
MBD2,MBD2,MBD2,MBD2
FAM162B,FAM162B,FAM162B,FAM162B
PIEZO2,PIEZO2,PIEZO2,PIEZO2
ZNF624,ZNF624,ZNF624,ZNF624
HMGXB4,HMGXB4,HMGXB4,HMGXB4
CACHD1,CACHD1,CACHD1,CACHD1
PPARG,PPARG,PPARG,PPARG
PPARA,PPARA,PPARA,PPARA
SEMA6A,SEMA6A,SEMA6A,SEMA6A
CA2,CA2,CA2,CA2
LINC01006,LINC01006,LINC01006,LINC01006
PRRG1,PRRG1,PRRG1,PRRG1
ITPKB,ITPKB,ITPKB,ITPKB
KANK1,KANK1,KANK1,KANK1
LRIG1,LRIG1,LRIG1,LRIG1
ADNP2,ADNP2,ADNP2,ADNP2
RASGEF1B,RASGEF1B,RASGEF1B,RASGEF1B
ELK3,ELK3,ELK3,ELK3
BRINP3,BRINP3,BRINP3,BRINP3
CERS3,CERS3,CERS3,CERS3
ZNF281,ZNF281,ZNF281,ZNF281
SPOCK3,SPOCK3,SPOCK3,SPOCK3
PBX1,PBX1,PBX1,PBX1
GTF2A1,GTF2A1,GTF2A1,GTF2A1
DOCK5,DOCK5,DOCK5,DOCK5
ELF2,ELF2,ELF2,ELF2
PRIMA1,PRIMA1,PRIMA1,PRIMA1
DAPK1,DAPK1,DAPK1,DAPK1
SLC22A3,SLC22A3,SLC22A3,SLC22A3
FAM153A,FAM153A,FAM153A,FAM153A
ZNF398,ZNF398,ZNF398,ZNF398
NCKAP5,NCKAP5,NCKAP5,NCKAP5
ZHX1,ZHX1,ZHX1,ZHX1
ARFGEF3,ARFGEF3,ARFGEF3,ARFGEF3
NECTIN3,NECTIN3,NECTIN3,NECTIN3
STON1-GTF2A1L,STON1-GTF2A1L,STON1-GTF2A1L,STON1-GTF2A1L
SNX25,SNX25,SNX25,SNX25
RFX3,RFX3,RFX3,RFX3
LRRC8C,LRRC8C,LRRC8C,LRRC8C
MED12L,MED12L,MED12L,MED12L
KLF3,KLF3,KLF3,KLF3
CRIM1,CRIM1,CRIM1,CRIM1
BCL11A,BCL11A,BCL11A,BCL11A
E2F7,E2F7,E2F7,E2F7
MEF2A,MEF2A,MEF2A,MEF2A
RARB,RARB,RARB,RARB
ZFX,ZFX,ZFX,ZFX
SLC22A23,SLC22A23,SLC22A23,SLC22A23
DKK2,DKK2,DKK2,DKK2
LRP1B,LRP1B,LRP1B,LRP1B
TET1,TET1,TET1,TET1
ZNF800,ZNF800,ZNF800,ZNF800
MOB3B,MOB3B,MOB3B,MOB3B
HMGCR,HMGCR,HMGCR,HMGCR
PLCE1,PLCE1,PLCE1,PLCE1
GSTCD,GSTCD,GSTCD,GSTCD
FSTL4,FSTL4,FSTL4,FSTL4
MAP3K1,MAP3K1,MAP3K1,MAP3K1
SPATC1,SPATC1,SPATC1,SPATC1
SNRPN,SNRPN,SNRPN,SNRPN
FANCC,FANCC,FANCC,FANCC
DTNA,DTNA,DTNA,DTNA
YY2,YY2,YY2,YY2
TPTE2,TPTE2,TPTE2,TPTE2
ARID3B,ARID3B,ARID3B,ARID3B
PBX3,PBX3,PBX3,PBX3
DPYD,DPYD,DPYD,DPYD
LRRK2,LRRK2,LRRK2,LRRK2
CDH8,CDH8,CDH8,CDH8
TBL1X,TBL1X,TBL1X,TBL1X
HBP1,HBP1,HBP1,HBP1
TRHDE,TRHDE,TRHDE,TRHDE
RGS17,RGS17,RGS17,RGS17
MARCH11,MARCH11,MARCH11,MARCH11
FHL2,FHL2,FHL2,FHL2
CUEDC1,CUEDC1,CUEDC1,CUEDC1
TMEM164,TMEM164,TMEM164,TMEM164
APP,APP,APP,APP
TMTC2,TMTC2,TMTC2,TMTC2
CAMK2N1,CAMK2N1,CAMK2N1,CAMK2N1
OTUD4,OTUD4,OTUD4,OTUD4
PEG3,PEG3,PEG3,PEG3
NEK7,NEK7,NEK7,NEK7
ERC2,ERC2,ERC2,ERC2
NR3C2,NR3C2,NR3C2,NR3C2
PRKCA,PRKCA,PRKCA,PRKCA
CNTN4,CNTN4,CNTN4,CNTN4
LPAR1,LPAR1,LPAR1,LPAR1
NFX1,NFX1,NFX1,NFX1
ARSJ,ARSJ,ARSJ,ARSJ
BICC1,,BICC1,BICC1
ITCH,,ITCH,ITCH
ME1,,ME1,ME1
ACVR1C,,ACVR1C,ACVR1C
THRB-AS1,,THRB-AS1,THRB-AS1
KIF13B,,KIF13B,KIF13B
JARID2,,JARID2,JARID2
CTNNB1,,CTNNB1,CTNNB1
HSF2,,HSF2,HSF2
TBPL1,,TBPL1,TBPL1
SLC2A13,,SLC2A13,SLC2A13
UGT8,,UGT8,UGT8
PLAGL1,,PLAGL1,PLAGL1
CCNYL1,,CCNYL1,CCNYL1
ZEB2,,ZEB2,ZEB2
CALN1,,CALN1,CALN1
ZNF891,,ZNF891,ZNF891
EZH2,,EZH2,EZH2
VIPR2,,VIPR2,VIPR2
NAV2,,NAV2,NAV2
ATP11B,,ATP11B,ATP11B
PDE6D,,PDE6D,PDE6D
SLC12A2,,SLC12A2,SLC12A2
ANKRD30B,,ANKRD30B,ANKRD30B
NFIA,,NFIA,NFIA
CAMK2D,,CAMK2D,CAMK2D
SPRED1,,SPRED1,SPRED1
ZNRF3,,ZNRF3,ZNRF3
NDST3,,NDST3,NDST3
LAMC1,,LAMC1,LAMC1
ARHGEF26,,ARHGEF26,ARHGEF26
ZNF667,,ZNF667,ZNF667
ZNF664,,ZNF664,ZNF664
PACRG,,PACRG,PACRG
COL4A2,,COL4A2,COL4A2
ADNP,,ADNP,ADNP
CRLF1,,CRLF1,CRLF1
ERBIN,,ERBIN,ERBIN
AFF3,,AFF3,AFF3
CACNA2D3,,CACNA2D3,CACNA2D3
SORBS2,,SORBS2,SORBS2
GAREM1,,GAREM1,GAREM1
RGS6,,RGS6,RGS6
RFX7,,RFX7,RFX7
DGKH,,DGKH,DGKH
STS,,STS,STS
KDM4C,,KDM4C,KDM4C
GABPB1,,GABPB1,GABPB1
MTF2,,MTF2,MTF2
SAMD4A,,SAMD4A,SAMD4A
B3GAT1,,B3GAT1,B3GAT1
MXD1,,MXD1,MXD1
L3MBTL3,,L3MBTL3,L3MBTL3
PFN2,,PFN2,PFN2
TMTC1,,TMTC1,TMTC1
ATP7B,,ATP7B,ATP7B
FAM160A1,,FAM160A1,FAM160A1
ELK4,,ELK4,ELK4
LRRC8B,,LRRC8B,LRRC8B
PPP4R4,,PPP4R4,PPP4R4
ETV3,,ETV3,ETV3
CXXC5,,CXXC5,CXXC5
SMARCA1,,SMARCA1,SMARCA1
BAALC,,BAALC,BAALC
TNFRSF19,,TNFRSF19,TNFRSF19
HS3ST1,,HS3ST1,HS3ST1
CCDC85A,,CCDC85A,CCDC85A
RAVER2,,RAVER2,RAVER2
PTPRM,,PTPRM,PTPRM
HDAC2,,HDAC2,HDAC2
ZIC5,,ZIC5,ZIC5
C21orf91,,C21orf91,C21orf91
UBE2E1,,UBE2E1,UBE2E1
RARA,,RARA,RARA
AHR,,AHR,AHR
FHOD3,,FHOD3,FHOD3
RAI14,,RAI14,RAI14
NLGN4Y,,NLGN4Y,NLGN4Y
EML6,,EML6,EML6
MPP6,,MPP6,MPP6
ASAP1,,ASAP1,ASAP1
SMYD1,,SMYD1,SMYD1
FAM53B,,FAM53B,FAM53B
STK3,,STK3,STK3
ZNRF2,,ZNRF2,ZNRF2
KCNMB4,,KCNMB4,KCNMB4
RTN4,,RTN4,RTN4
PLCB4,,PLCB4,PLCB4
PCDH17,,PCDH17,PCDH17
SLC7A14,,SLC7A14,SLC7A14
MIR137HG,,MIR137HG,MIR137HG
ELOVL5,,ELOVL5,ELOVL5
ARNTL,,ARNTL,ARNTL
ZBTB21,,ZBTB21,ZBTB21
DPY19L3,,DPY19L3,DPY19L3
NFYB,,NFYB,NFYB
GAB2,,GAB2,GAB2
HIVEP1,,HIVEP1,HIVEP1
DSE,,DSE,DSE
COL23A1,,,COL23A1
GLIS3,,,GLIS3
ZNF438,,,ZNF438
ATG10,,,ATG10
FAM110B,,,FAM110B
CDK6,,,CDK6
VRK2,,,VRK2
GPR37,,,GPR37
IL1RAP,,,IL1RAP
