_BACKGROUND,5p,10p,15p
PDE4B,PDE4B,PDE4B,PDE4B
CYP7B1,CYP7B1,CYP7B1,CYP7B1
GAD2,GAD2,GAD2,GAD2
ZNF264,ZNF264,ZNF264,ZNF264
S100B,S100B,S100B,S100B
MAPT-IT1,MAPT-IT1,MAPT-IT1,MAPT-IT1
ANTXR1,ANTXR1,ANTXR1,ANTXR1
HTR2A,HTR2A,HTR2A,HTR2A
SORD,SORD,SORD,SORD
LUC7L2,LUC7L2,LUC7L2,LUC7L2
POU3F2,POU3F2,POU3F2,POU3F2
ZFPM2,ZFPM2,ZFPM2,ZFPM2
CGGBP1,CGGBP1,CGGBP1,CGGBP1
ZFHX4-AS1,ZFHX4-AS1,ZFHX4-AS1,ZFHX4-AS1
COL23A1,COL23A1,COL23A1,COL23A1
ZNF674,ZNF674,ZNF674,ZNF674
VRK2,VRK2,VRK2,VRK2
ELF4,ELF4,ELF4,ELF4
MIR9-3HG,MIR9-3HG,MIR9-3HG,MIR9-3HG
RPL10A,RPL10A,RPL10A,RPL10A
NIN,NIN,NIN,NIN
ZFHX4,ZFHX4,ZFHX4,ZFHX4
PCDH7,PCDH7,PCDH7,PCDH7
GAD1,GAD1,GAD1,GAD1
SOX11,SOX11,SOX11,SOX11
RPL27,RPL27,RPL27,RPL27
TMEM176B,TMEM176B,TMEM176B,TMEM176B
DPF1,DPF1,DPF1,DPF1
HES6,HES6,HES6,HES6
H3F3B,H3F3B,H3F3B,H3F3B
NPY1R,NPY1R,NPY1R,NPY1R
SOX4,SOX4,SOX4,SOX4
STARD13,STARD13,STARD13,STARD13
BLOC1S5,BLOC1S5,BLOC1S5,BLOC1S5
CCND2-AS1,CCND2-AS1,CCND2-AS1,CCND2-AS1
HSPA5,HSPA5,HSPA5,HSPA5
BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1
CNKSR3,CNKSR3,CNKSR3,CNKSR3
RNF220,RNF220,RNF220,RNF220
PKM,PKM,PKM,PKM
RAC1,RAC1,RAC1,RAC1
CIART,CIART,CIART,CIART
DPYD,DPYD,DPYD,DPYD
LPAR1,LPAR1,LPAR1,LPAR1
ATP1A1,ATP1A1,ATP1A1,ATP1A1
SCN1B,SCN1B,SCN1B,SCN1B
PCDH17,PCDH17,PCDH17,PCDH17
CDK19,CDK19,CDK19,CDK19
RPS13,RPS13,RPS13,RPS13
KLHL13,KLHL13,KLHL13,KLHL13
AGGF1,AGGF1,AGGF1,AGGF1
GABRG3,GABRG3,GABRG3,GABRG3
HFM1,HFM1,HFM1,HFM1
BLCAP,BLCAP,BLCAP,BLCAP
SLC1A2,SLC1A2,SLC1A2,SLC1A2
POU3F4,POU3F4,POU3F4,POU3F4
GLCE,GLCE,GLCE,GLCE
TMEM255A,TMEM255A,TMEM255A,TMEM255A
MRO,MRO,MRO,MRO
KLHDC8A,KLHDC8A,KLHDC8A,KLHDC8A
ARMC9,ARMC9,ARMC9,ARMC9
VCAN,VCAN,VCAN,VCAN
KANK2,KANK2,KANK2,KANK2
CPQ,CPQ,CPQ,CPQ
TENM2,TENM2,TENM2,TENM2
MICAL3,MICAL3,MICAL3,MICAL3
TCF7L2,TCF7L2,TCF7L2,TCF7L2
DDX59,DDX59,DDX59,DDX59
COPS9,COPS9,COPS9,COPS9
SEZ6L,SEZ6L,SEZ6L,SEZ6L
ZNF385A,ZNF385A,ZNF385A,ZNF385A
CRHR2,CRHR2,CRHR2,CRHR2
EIF3I,EIF3I,EIF3I,EIF3I
YY2,YY2,YY2,YY2
SF1,SF1,SF1,SF1
PLEKHG1,PLEKHG1,PLEKHG1,PLEKHG1
C12orf42,C12orf42,C12orf42,C12orf42
BOC,BOC,BOC,BOC
TMEM108,TMEM108,TMEM108,TMEM108
C14orf39,C14orf39,C14orf39,C14orf39
BHLHE41,BHLHE41,BHLHE41,BHLHE41
CDH18,CDH18,CDH18,CDH18
CPLX2,CPLX2,CPLX2,CPLX2
ARHGDIG,ARHGDIG,ARHGDIG,ARHGDIG
GABBR1,GABBR1,GABBR1,GABBR1
FTCDNL1,FTCDNL1,FTCDNL1,FTCDNL1
FGF5,FGF5,FGF5,FGF5
HIC2,HIC2,HIC2,HIC2
