_BACKGROUND,5p,10p,15p
XPA,XPA,XPA,XPA
IQGAP2,IQGAP2,IQGAP2,IQGAP2
SYNPO,SYNPO,SYNPO,SYNPO
APOC1,APOC1,APOC1,APOC1
DIAPH2-AS1,DIAPH2-AS1,DIAPH2-AS1,DIAPH2-AS1
ASF1A,ASF1A,ASF1A,ASF1A
SIX1,SIX1,SIX1,SIX1
LINC01482,LINC01482,LINC01482,LINC01482
LINC01524,LINC01524,LINC01524,LINC01524
BAG3,BAG3,BAG3,BAG3
MAB21L1,MAB21L1,MAB21L1,MAB21L1
SERPINI2,SERPINI2,SERPINI2,SERPINI2
FGF1,FGF1,FGF1,FGF1
C5orf67,C5orf67,C5orf67,C5orf67
PNPLA3,PNPLA3,PNPLA3,PNPLA3
VAX2,VAX2,VAX2,VAX2
TPST2,TPST2,TPST2,TPST2
DSCAML1,DSCAML1,DSCAML1,DSCAML1
PROX1,PROX1,PROX1,PROX1
ABCA10,ABCA10,ABCA10,ABCA10
INTS9,INTS9,INTS9,INTS9
LNPEP,LNPEP,LNPEP,LNPEP
COL22A1,COL22A1,COL22A1,COL22A1
CCK,CCK,CCK,CCK
HSD11B1,HSD11B1,HSD11B1,HSD11B1
ACAT2,ACAT2,ACAT2,ACAT2
PANX2,PANX2,PANX2,PANX2
SPIB,SPIB,SPIB,SPIB
H1FX,H1FX,H1FX,H1FX
IGSF22,IGSF22,IGSF22,IGSF22
FHL2,FHL2,FHL2,FHL2
MBD1,MBD1,MBD1,MBD1
KIFC3,KIFC3,KIFC3,KIFC3
GRIK3,GRIK3,GRIK3,GRIK3
MOB4,MOB4,MOB4,MOB4
NKX6-2,NKX6-2,NKX6-2,NKX6-2
USP54,USP54,USP54,USP54
LINC00487,LINC00487,LINC00487,LINC00487
LARP7,LARP7,LARP7,LARP7
THSD7B,THSD7B,THSD7B,THSD7B
LRRCC1,LRRCC1,LRRCC1,LRRCC1
ELF1,ELF1,ELF1,ELF1
SYP,SYP,SYP,SYP
CDH18,CDH18,CDH18,CDH18
SNRPA,SNRPA,SNRPA,SNRPA
NSUN7,NSUN7,NSUN7,NSUN7
EFCAB13,EFCAB13,EFCAB13,EFCAB13
ARNT2,ARNT2,ARNT2,ARNT2
EBF1,EBF1,EBF1,EBF1
SOX7,SOX7,SOX7,SOX7
LEPR,LEPR,LEPR,LEPR
PPARD,PPARD,PPARD,PPARD
LINC00906,LINC00906,LINC00906,LINC00906
CREBZF,CREBZF,CREBZF,CREBZF
MYRF,MYRF,MYRF,MYRF
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
RNF24,RNF24,RNF24,RNF24
LINC01508,LINC01508,LINC01508,LINC01508
PLCE1-AS2,PLCE1-AS2,PLCE1-AS2,PLCE1-AS2
DDIT4,DDIT4,DDIT4,DDIT4
GYS2,GYS2,GYS2,GYS2
FLRT2,FLRT2,FLRT2,FLRT2
XIST,XIST,XIST,XIST
FAM78B,FAM78B,FAM78B,FAM78B
FGF13,FGF13,FGF13,FGF13
FBXL17,FBXL17,FBXL17,FBXL17
IRAK2,IRAK2,IRAK2,IRAK2
SUSD4,SUSD4,SUSD4,SUSD4
NT5E,NT5E,NT5E,NT5E
ZDHHC11,ZDHHC11,ZDHHC11,ZDHHC11
RBM43,RBM43,RBM43,RBM43
NFYC,NFYC,NFYC,NFYC
TRIM9,TRIM9,TRIM9,TRIM9
ARHGAP6,ARHGAP6,ARHGAP6,ARHGAP6
LPL,LPL,LPL,LPL
PDZD2,PDZD2,PDZD2,PDZD2
NCOA1,NCOA1,NCOA1,NCOA1
ANKRD6,ANKRD6,ANKRD6,ANKRD6
MAGI3,MAGI3,MAGI3,MAGI3
EPS8,EPS8,EPS8,EPS8
MSI2,MSI2,MSI2,MSI2
JAM3,JAM3,JAM3,JAM3
SOCS6,SOCS6,SOCS6,SOCS6
NTN4,NTN4,NTN4,NTN4
PCDH7,PCDH7,PCDH7,PCDH7
PARM1,PARM1,PARM1,PARM1
BTBD9,BTBD9,BTBD9,BTBD9
NXPH1,NXPH1,NXPH1,NXPH1
SERPINI1,SERPINI1,SERPINI1,SERPINI1
MAST2,MAST2,MAST2,MAST2
WEE2-AS1,WEE2-AS1,WEE2-AS1,WEE2-AS1
KIF13A,KIF13A,KIF13A,KIF13A
ZBTB24,ZBTB24,ZBTB24,ZBTB24
ME1,ME1,ME1,ME1
DDX21,DDX21,DDX21,DDX21
OTUD4,OTUD4,OTUD4,OTUD4
TBL1X,TBL1X,TBL1X,TBL1X
AK5,AK5,AK5,AK5
SGCD,SGCD,SGCD,SGCD
ABHD14A,ABHD14A,ABHD14A,ABHD14A
NFE2L2,NFE2L2,NFE2L2,NFE2L2
ELF2,ELF2,ELF2,ELF2
PCDH10,PCDH10,PCDH10,PCDH10
COL27A1,COL27A1,COL27A1,COL27A1
MAML2,MAML2,MAML2,MAML2
PRR5L,PRR5L,PRR5L,PRR5L
PAM,PAM,PAM,PAM
TP73,TP73,TP73,TP73
LINC00395,LINC00395,LINC00395,LINC00395
SCUBE2,SCUBE2,SCUBE2,SCUBE2
ZNF879,ZNF879,ZNF879,ZNF879
MTAP,MTAP,MTAP,MTAP
PATZ1,PATZ1,PATZ1,PATZ1
MAFF,MAFF,MAFF,MAFF
SWI5,SWI5,SWI5,SWI5
SLAIN1,SLAIN1,SLAIN1,SLAIN1
GFOD1,GFOD1,GFOD1,GFOD1
SMARCA1,SMARCA1,SMARCA1,SMARCA1
SATB1,SATB1,SATB1,SATB1
PDGFC,PDGFC,PDGFC,PDGFC
SMAD4,SMAD4,SMAD4,SMAD4
JAM2,JAM2,JAM2,JAM2
PLXDC2,PLXDC2,PLXDC2,PLXDC2
BARD1,BARD1,BARD1,BARD1
MMP16,MMP16,MMP16,MMP16
MAPRE3,MAPRE3,MAPRE3,MAPRE3
DDR2,DDR2,DDR2,DDR2
COL11A1,COL11A1,COL11A1,COL11A1
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
