_BACKGROUND,5p,10p,15p
BDNF,BDNF,BDNF,BDNF
EFHC2,EFHC2,EFHC2,EFHC2
ZNF34,ZNF34,ZNF34,ZNF34
ZNF615,ZNF615,ZNF615,ZNF615
SEL1L3,SEL1L3,SEL1L3,SEL1L3
CLIC4,CLIC4,CLIC4,CLIC4
FIZ1,FIZ1,FIZ1,FIZ1
KALRN,KALRN,KALRN,KALRN
NFAT5,NFAT5,NFAT5,NFAT5
UST,UST,UST,UST
PELI2,PELI2,PELI2,PELI2
SLC39A8,SLC39A8,SLC39A8,SLC39A8
GEN1,GEN1,GEN1,GEN1
FAM102B,FAM102B,FAM102B,FAM102B
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2
BHLHE40,BHLHE40,BHLHE40,BHLHE40
NTNG1,NTNG1,NTNG1,NTNG1
POU3F2,POU3F2,POU3F2,POU3F2
GAD1,GAD1,GAD1,GAD1
VCAN,VCAN,VCAN,VCAN
NFIB,NFIB,NFIB,NFIB
TRIM71,TRIM71,TRIM71,TRIM71
APOLD1,APOLD1,APOLD1,APOLD1
HBP1,HBP1,HBP1,HBP1
NREP,NREP,NREP,NREP
BCAS2,BCAS2,BCAS2,BCAS2
TNFRSF13C,TNFRSF13C,TNFRSF13C,TNFRSF13C
OLFM3,OLFM3,OLFM3,OLFM3
GAD2,GAD2,GAD2,GAD2
SSTR3,SSTR3,SSTR3,SSTR3
TBX21,TBX21,TBX21,TBX21
ZFPM2,ZFPM2,ZFPM2,ZFPM2
ZSCAN10,ZSCAN10,ZSCAN10,ZSCAN10
GNG12,GNG12,GNG12,GNG12
SMTNL1,SMTNL1,SMTNL1,SMTNL1
BAG3,BAG3,BAG3,BAG3
NDNF,NDNF,NDNF,NDNF
CKS2,CKS2,CKS2,CKS2
SLC9C2,SLC9C2,SLC9C2,SLC9C2
CORT,CORT,CORT,CORT
THSD7A,THSD7A,THSD7A,THSD7A
RORB-AS1,RORB-AS1,RORB-AS1,RORB-AS1
GFRA2,GFRA2,GFRA2,GFRA2
GINS4,GINS4,GINS4,GINS4
TEAD4,TEAD4,TEAD4,TEAD4
GGT5,GGT5,GGT5,GGT5
ADCY2,ADCY2,ADCY2,ADCY2
GRM3,GRM3,GRM3,GRM3
GUCY2F,GUCY2F,GUCY2F,GUCY2F
MITF,MITF,MITF,MITF
TEF,TEF,TEF,TEF
PBX4,PBX4,PBX4,PBX4
ZBTB3,ZBTB3,ZBTB3,ZBTB3
SMAD3,SMAD3,SMAD3,SMAD3
KIF6,KIF6,KIF6,KIF6
RBFOX2,RBFOX2,RBFOX2,RBFOX2
PLAG1,PLAG1,PLAG1,PLAG1
PDGFRA,PDGFRA,PDGFRA,PDGFRA
BACE2,BACE2,BACE2,BACE2
SLC12A7,SLC12A7,SLC12A7,SLC12A7
AHDC1,AHDC1,AHDC1,AHDC1
JADE3,JADE3,JADE3,JADE3
ZNF556,ZNF556,ZNF556,ZNF556
HSPA1A,HSPA1A,HSPA1A,HSPA1A
LHX4,LHX4,LHX4,LHX4
FANCC,FANCC,FANCC,FANCC
TET1,TET1,TET1,TET1
HSD11B1,HSD11B1,HSD11B1,HSD11B1
TFEB,TFEB,TFEB,TFEB
UBE2K,UBE2K,UBE2K,UBE2K
DOK5,DOK5,DOK5,DOK5
ZNF326,ZNF326,ZNF326,ZNF326
PHYHIPL,PHYHIPL,PHYHIPL,PHYHIPL
ZNF510,ZNF510,ZNF510,ZNF510
HTT-AS,HTT-AS,HTT-AS,HTT-AS
ALCAM,ALCAM,ALCAM,ALCAM
SYT2,SYT2,SYT2,SYT2
CST3,CST3,CST3,CST3
NPC1L1,NPC1L1,NPC1L1,NPC1L1
TCF15,TCF15,TCF15,TCF15
ZNF592,ZNF592,ZNF592,ZNF592
PLA2G7,PLA2G7,PLA2G7,PLA2G7
CMSS1,CMSS1,CMSS1,CMSS1
SOHLH2,SOHLH2,SOHLH2,SOHLH2
UNC5D,UNC5D,UNC5D,UNC5D
FAM182A,FAM182A,FAM182A,FAM182A
BATF3,,BATF3,BATF3
RBM3,,RBM3,RBM3
HMGXB4,,HMGXB4,HMGXB4
DLX3,,DLX3,DLX3
PKHD1L1,,PKHD1L1,PKHD1L1
MID1,,MID1,MID1
SMUG1,,SMUG1,SMUG1
WWOX,,WWOX,WWOX
GBX1,,GBX1,GBX1
PBX1,,PBX1,PBX1
CHST11,,CHST11,CHST11
ZBTB18,,ZBTB18,ZBTB18
FST,,FST,FST
OPCML,,OPCML,OPCML
SNCA,,SNCA,SNCA
TBX3,,TBX3,TBX3
PSD3,,PSD3,PSD3
NRGN,,NRGN,NRGN
MKX,,MKX,MKX
MXI1,,MXI1,MXI1
ADAM32,,ADAM32,ADAM32
PROX1-AS1,,PROX1-AS1,PROX1-AS1
MAST2,,MAST2,MAST2
TRHDE,,TRHDE,TRHDE
LINC01500,,LINC01500,LINC01500
HIVEP1,,HIVEP1,HIVEP1
RFX5,,RFX5,RFX5
DBX2,,DBX2,DBX2
CTPS2,,CTPS2,CTPS2
PLEKHA7,,PLEKHA7,PLEKHA7
CA13,,CA13,CA13
TNFAIP8,,TNFAIP8,TNFAIP8
NXPH1,,NXPH1,NXPH1
EGLN3,,EGLN3,EGLN3
MTF2,,MTF2,MTF2
EGR4,,EGR4,EGR4
GSX2,,GSX2,GSX2
PLPP4,,PLPP4,PLPP4
IGFBP2,,IGFBP2,IGFBP2
CSMD2,,CSMD2,CSMD2
ANOS1,,ANOS1,ANOS1
PROX1,,PROX1,PROX1
PCBP3,,PCBP3,PCBP3
CELF6,,CELF6,CELF6
GPR143,,GPR143,GPR143
WNT2B,,WNT2B,WNT2B
KDM6A,,KDM6A,KDM6A
IKZF2,,IKZF2,IKZF2
ALDH1A2,,ALDH1A2,ALDH1A2
TBPL1,,TBPL1,TBPL1
TMC3,,TMC3,TMC3
DGKH,,DGKH,DGKH
ZNF398,,ZNF398,ZNF398
ADAMTS17,,ADAMTS17,ADAMTS17
SHC3,,SHC3,SHC3
ATRNL1,,ATRNL1,ATRNL1
ZNF746,,ZNF746,ZNF746
PRICKLE1,,PRICKLE1,PRICKLE1
VAV3,,VAV3,VAV3
MLXIP,,MLXIP,MLXIP
TTN-AS1,,TTN-AS1,TTN-AS1
SNX30,,SNX30,SNX30
SIX1,,SIX1,SIX1
ANXA4,,ANXA4,ANXA4
EPB41L4A,,EPB41L4A,EPB41L4A
NR2F2,,NR2F2,NR2F2
GSE1,,GSE1,GSE1
L3MBTL3,,L3MBTL3,L3MBTL3
LRRTM3,,LRRTM3,LRRTM3
GABPB1,,GABPB1,GABPB1
NDRG2,,NDRG2,NDRG2
EMILIN1,,EMILIN1,EMILIN1
ARNT2,,ARNT2,ARNT2
PARD6G,,PARD6G,PARD6G
SEMA5A,,SEMA5A,SEMA5A
ZNF430,,ZNF430,ZNF430
DACH1,,DACH1,DACH1
MYO3A,,MYO3A,MYO3A
NR2F2-AS1,,NR2F2-AS1,NR2F2-AS1
EHF,,EHF,EHF
GPR132,,GPR132,GPR132
ZNF43,,ZNF43,ZNF43
C16orf95,,C16orf95,C16orf95
KLF5,,KLF5,KLF5
PDE8A,,PDE8A,PDE8A
PHKA1,,PHKA1,PHKA1
FOSB,,,FOSB
ZDHHC2,,,ZDHHC2
TEAD2,,,TEAD2
SLC35F3,,,SLC35F3
ZNF431,,,ZNF431
KCNAB1,,,KCNAB1
ZNF169,,,ZNF169
ZNF41,,,ZNF41
CABLES1,,,CABLES1
ZNF32,,,ZNF32
PDZRN3,,,PDZRN3
CARF,,,CARF
SH3RF1,,,SH3RF1
TJP2,,,TJP2
FGF2,,,FGF2
MYH9,,,MYH9
SSUH2,,,SSUH2
GPBP1L1,,,GPBP1L1
ZNF180,,,ZNF180
MRGPRF,,,MRGPRF
SGCZ,,,SGCZ
KCNK2,,,KCNK2
DHDDS,,,DHDDS
RFX4,,,RFX4
CTBP2,,,CTBP2
ZFP3,,,ZFP3
IGFBP5,,,IGFBP5
ERI1,,,ERI1
SNED1,,,SNED1
C5orf58,,,C5orf58
SP8,,,SP8
DPYD,,,DPYD
GPAT3,,,GPAT3
FRMD6,,,FRMD6
FGGY,,,FGGY
VSX1,,,VSX1
DNAJC21,,,DNAJC21
ATP6V1E2,,,ATP6V1E2
MYO1E,,,MYO1E
E2F1,,,E2F1
FOXE3,,,FOXE3
TRHDE-AS1,,,TRHDE-AS1
CDH9,,,CDH9
MIR99AHG,,,MIR99AHG
CLEC2L,,,CLEC2L
ING4,,,ING4
PRKAG2,,,PRKAG2
POU6F1,,,POU6F1
RBAK,,,RBAK
NIFK-AS1,,,NIFK-AS1
MIOS,,,MIOS
ZNF222,,,ZNF222
BAALC,,,BAALC
RBM17,,,RBM17
ADAMTS9-AS1,,,ADAMTS9-AS1
PID1,,,PID1
LINC00624,,,LINC00624
PDE10A,,,PDE10A
DPH6,,,DPH6
GTF2A2,,,GTF2A2
ZNF524,,,ZNF524
TCF3,,,TCF3
DGCR8,,,DGCR8
ROBO1,,,ROBO1
KIRREL3,,,KIRREL3
ZNF641,,,ZNF641
SORCS3,,,SORCS3
LINC01561,,,LINC01561
HSPA1B,,,HSPA1B
EML6,,,EML6
ZNF264,,,ZNF264
LDLRAD4-AS1,,,LDLRAD4-AS1
CEP162,,,CEP162
STXBP3,,,STXBP3
TNFRSF21,,,TNFRSF21
PTCH1,,,PTCH1
CDH2,,,CDH2
CNR1,,,CNR1
DISC1FP1,,,DISC1FP1
UNC13B,,,UNC13B
TMTC2,,,TMTC2
B3GAT2,,,B3GAT2
FEZ1,,,FEZ1
RAB39A,,,RAB39A
PBX3,,,PBX3
ARRDC3-AS1,,,ARRDC3-AS1
LINC01412,,,
ZIM2,,,
GRIK2,,,
OPN3,,,
EYS,,,
FSTL5,,,
SLC24A4,,,
EGR1,,,
MARCH1,,,
CNTNAP3,,,
ZNF385B,,,
INTS6-AS1,,,
GPM6A,,,
USP53,,,
RIPK2,,,
ZNF226,,,
PDGFD,,,
KCNE4,,,
TRIQK,,,
KCNB2,,,
ACTA2,,,
KLHL14,,,
PDGFRB,,,
NECTIN3,,,
MDM2,,,
TOPORS,,,
AVEN,,,
ETV3,,,
GOLGA8B,,,
ZNF546,,,
DPP10-AS1,,,
TAF4B,,,
NETO2,,,
TTC39C,,,
DIDO1,,,
ZNF827,,,
PDE4B,,,
UGGT2,,,
ZNF287,,,
ZFP30,,,
TRPS1,,,
NFIX,,,
PHF8,,,
CDYL2,,,
BRINP3,,,
SOX2-OT,,,
IVNS1ABP,,,
CERS2,,,
NETO1,,,
ZNF785,,,
ETV4,,,
PAG1,,,
ZNF75A,,,
KCND3,,,
CGNL1,,,
UTP18,,,
LINC01551,,,
KDM3A,,,
HNRNPLL,,,
KCNS3,,,
SLC7A2,,,
MYRIP,,,
SPRED2,,,
SPSB4,,,
ZBTB7A,,,
FNDC3A,,,
ALDH1L1-AS2,,,
NIPAL2,,,
HSF2,,,
TSHZ1,,,
ZNF195,,,
CRACR2A,,,
NEK10,,,
IGF2R,,,
PGM1,,,
PCDH9,,,
SCRG1,,,
ZNF587B,,,
EBF1,,,
KCNV1,,,
FLRT2,,,
MIR137HG,,,
MDGA2,,,
LIPA,,,
SMIM2-AS1,,,
TTC7A,,,
NPAS4,,,
ADAMTS5,,,
SPIDR,,,
FOXK1,,,
LINC01629,,,
FAM13C,,,
SAMD4A,,,
ST3GAL6,,,
CREM,,,
ZNF33A,,,
LGI2,,,
SORBS2,,,
SEMA6D,,,
SULT4A1,,,
KCNJ5,,,
CNTN4,,,
ELOVL7,,,
RASSF3,,,
NR4A1,,,
ZFP91,,,
ZCCHC4,,,
FOS,,,
EPHA4,,,
LHX2,,,
JDP2,,,
KLHL29,,,
FBXO15,,,
ZBTB21,,,
CNTNAP5,,,
CACNB2,,,
VPS41,,,
IL15,,,
NFKB2,,,
LANCL1,,,
CHD7,,,
DAB1,,,
CDC14A,,,
LCORL,,,
ETV6,,,
CBFA2T2,,,
GALNT13,,,
THRB,,,
SERTAD2,,,
GALNTL6,,,
LRFN5,,,
TMEM132D,,,
BCL6,,,
ANKRD50,,,
EP300,,,
ZNF605,,,
DLC1,,,
SWAP70,,,
SMARCC1,,,
ADGRL2,,,
ZNF438,,,
PRKAR2B,,,
LINC00484,,,
FRMPD4,,,
SS18,,,
PRDM10,,,
PARP9,,,
NHSL1,,,
PDGFC,,,
ANKRD29,,,
ZHX2,,,
PLEKHA2,,,
TBX2,,,
GCNT4,,,
TMEFF2,,,
RUNX1T1,,,
CCDC7,,,
MCPH1,,,
NAB1,,,
DLEU1,,,
SEMA6A,,,
