_BACKGROUND,5p,10p,15p
ZNF480,ZNF480,ZNF480,ZNF480
IL6R,IL6R,IL6R,IL6R
RNF180,RNF180,RNF180,RNF180
ZNF227,ZNF227,ZNF227,ZNF227
PBX1,PBX1,PBX1,PBX1
SMAD1,SMAD1,SMAD1,SMAD1
CENPP,CENPP,CENPP,CENPP
CUZD1,CUZD1,CUZD1,CUZD1
ZNF92,ZNF92,ZNF92,ZNF92
TTC39C,TTC39C,TTC39C,TTC39C
DNMBP,DNMBP,DNMBP,DNMBP
PTOV1-AS1,PTOV1-AS1,PTOV1-AS1,PTOV1-AS1
RXRA,RXRA,RXRA,RXRA
SLC7A2,SLC7A2,SLC7A2,SLC7A2
FGL1,FGL1,FGL1,FGL1
PER3,PER3,PER3,PER3
PITPNM1,PITPNM1,PITPNM1,PITPNM1
BEST1,BEST1,BEST1,BEST1
SOX15,SOX15,SOX15,SOX15
CORO2A,CORO2A,CORO2A,CORO2A
ZNF710,ZNF710,ZNF710,ZNF710
BMT2,BMT2,BMT2,BMT2
SBNO2,SBNO2,SBNO2,SBNO2
FIZ1,FIZ1,FIZ1,FIZ1
SGO2,SGO2,SGO2,SGO2
CHN1,CHN1,CHN1,CHN1
CARF,CARF,CARF,CARF
HUNK,HUNK,HUNK,HUNK
ZKSCAN2,ZKSCAN2,ZKSCAN2,ZKSCAN2
DISC1FP1,DISC1FP1,DISC1FP1,DISC1FP1
PLCB1,PLCB1,PLCB1,PLCB1
ATF4,ATF4,ATF4,ATF4
FBXW7,FBXW7,FBXW7,FBXW7
GBGT1,GBGT1,GBGT1,GBGT1
PCDH17,PCDH17,PCDH17,PCDH17
LINC00862,LINC00862,LINC00862,LINC00862
ESRRG,ESRRG,ESRRG,ESRRG
APOLD1,APOLD1,APOLD1,APOLD1
CTHRC1,CTHRC1,CTHRC1,CTHRC1
MAGI1,MAGI1,MAGI1,MAGI1
LARP7,LARP7,LARP7,LARP7
MXI1,MXI1,MXI1,MXI1
GAD1,GAD1,GAD1,GAD1
LNX1,LNX1,LNX1,LNX1
TOX,TOX,TOX,TOX
ADCY7,ADCY7,ADCY7,ADCY7
PCDH7,PCDH7,PCDH7,PCDH7
EIF6,EIF6,EIF6,EIF6
TGFBR3L,TGFBR3L,TGFBR3L,TGFBR3L
UPK1B,UPK1B,UPK1B,UPK1B
SGCD,SGCD,SGCD,SGCD
KLHL32,KLHL32,KLHL32,KLHL32
STX2,STX2,STX2,STX2
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
HP1BP3,HP1BP3,HP1BP3,HP1BP3
KCNK2,KCNK2,KCNK2,KCNK2
GATA4,GATA4,GATA4,GATA4
SCN9A,SCN9A,SCN9A,SCN9A
RHOBTB3,RHOBTB3,RHOBTB3,RHOBTB3
SYNE2,SYNE2,SYNE2,SYNE2
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
LRRC8D,LRRC8D,LRRC8D,LRRC8D
NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y
KCNT2,KCNT2,KCNT2,KCNT2
SMIM19,SMIM19,SMIM19,SMIM19
PLAA,PLAA,PLAA,PLAA
RNF24,RNF24,RNF24,RNF24
MMP16,MMP16,MMP16,MMP16
FGF12,FGF12,FGF12,FGF12
PPM1L,PPM1L,PPM1L,PPM1L
SGCZ,SGCZ,SGCZ,SGCZ
ZNF704,ZNF704,ZNF704,ZNF704
SPAG1,SPAG1,SPAG1,SPAG1
BACH1,BACH1,BACH1,BACH1
KIAA1217,KIAA1217,KIAA1217,KIAA1217
EPB41L4A,EPB41L4A,EPB41L4A,EPB41L4A
PAK2,PAK2,PAK2,PAK2
KCND2,KCND2,KCND2,KCND2
ARHGAP6,ARHGAP6,ARHGAP6,ARHGAP6
FLRT2,FLRT2,FLRT2,FLRT2
MBD1,MBD1,MBD1,MBD1
PAM,PAM,PAM,PAM
PLD5,PLD5,PLD5,PLD5
FBXL17,FBXL17,FBXL17,FBXL17
