_BACKGROUND,5p,10p,15p
POU3F2,POU3F2,POU3F2,POU3F2
NR2F6,NR2F6,NR2F6,NR2F6
GTF2A2,GTF2A2,GTF2A2,GTF2A2
SRP9,SRP9,SRP9,SRP9
PURA,PURA,PURA,PURA
DBP,DBP,DBP,DBP
EIF1AX,EIF1AX,EIF1AX,EIF1AX
NEUROD1,NEUROD1,NEUROD1,NEUROD1
MLX,MLX,MLX,MLX
MAGEF1,MAGEF1,MAGEF1,MAGEF1
GTF3A,GTF3A,GTF3A,GTF3A
ZNF835,ZNF835,ZNF835,ZNF835
CXXC5,CXXC5,CXXC5,CXXC5
PBX3,PBX3,PBX3,PBX3
CD44,CD44,CD44,CD44
GZF1,GZF1,GZF1,GZF1
ZBTB7A,ZBTB7A,ZBTB7A,ZBTB7A
JUN,JUN,JUN,JUN
GAD2,GAD2,GAD2,GAD2
EIF1B,EIF1B,EIF1B,EIF1B
GAD1,GAD1,GAD1,GAD1
TRPC3,TRPC3,TRPC3,TRPC3
RBFOX2,RBFOX2,RBFOX2,RBFOX2
BDNF,BDNF,BDNF,BDNF
PDE6H,PDE6H,PDE6H,PDE6H
CDH10,CDH10,CDH10,CDH10
VEGFC,VEGFC,VEGFC,VEGFC
POU6F2,POU6F2,POU6F2,POU6F2
SNRPN,SNRPN,SNRPN,SNRPN
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
FMNL2,FMNL2,FMNL2,FMNL2
ELMO1,ELMO1,ELMO1,ELMO1
ZMAT4,ZMAT4,ZMAT4,ZMAT4
PDS5A,PDS5A,PDS5A,PDS5A
RSPO3,RSPO3,RSPO3,RSPO3
RPS6KA5,RPS6KA5,RPS6KA5,RPS6KA5
SLC44A5,SLC44A5,SLC44A5,SLC44A5
DUSP22,DUSP22,DUSP22,DUSP22
TMEM160,TMEM160,TMEM160,TMEM160
NCOA1,NCOA1,NCOA1,NCOA1
BAALC,BAALC,BAALC,BAALC
PAX6,PAX6,PAX6,PAX6
RIMS1,RIMS1,RIMS1,RIMS1
BICDL1,BICDL1,BICDL1,BICDL1
FAM189A1,FAM189A1,FAM189A1,FAM189A1
MAN2A1,MAN2A1,MAN2A1,MAN2A1
FSTL5,FSTL5,FSTL5,FSTL5
VRK1,VRK1,VRK1,VRK1
PLEKHH2,PLEKHH2,PLEKHH2,PLEKHH2
NAV2,NAV2,NAV2,NAV2
MDGA2,MDGA2,MDGA2,MDGA2
AP2M1,AP2M1,AP2M1,AP2M1
ADAMTS20,ADAMTS20,ADAMTS20,ADAMTS20
RPL21,RPL21,RPL21,RPL21
KCNH1,KCNH1,KCNH1,KCNH1
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
CD38,CD38,CD38,CD38
GRIN2B,GRIN2B,GRIN2B,GRIN2B
SERINC1,SERINC1,SERINC1,SERINC1
EVI5,EVI5,EVI5,EVI5
SP4,SP4,SP4,SP4
FOXO3,FOXO3,FOXO3,FOXO3
WRNIP1,WRNIP1,WRNIP1,WRNIP1
MXD1,MXD1,MXD1,MXD1
PGBD5,PGBD5,PGBD5,PGBD5
NFAT5,NFAT5,NFAT5,NFAT5
HLCS,HLCS,HLCS,HLCS
PRDM16,PRDM16,PRDM16,PRDM16
TRAM2,TRAM2,TRAM2,TRAM2
FANCC,,FANCC,FANCC
ELFN1,,ELFN1,ELFN1
GFOD1,,GFOD1,GFOD1
CDR2,,CDR2,CDR2
PDGFC,,PDGFC,PDGFC
GRIK1,,GRIK1,GRIK1
CHSY3,,CHSY3,CHSY3
ZNF800,,ZNF800,ZNF800
ZNF511,,ZNF511,ZNF511
SLC16A10,,SLC16A10,SLC16A10
NF1,,NF1,NF1
SOX1,,SOX1,SOX1
RUFY3,,RUFY3,RUFY3
AIG1,,AIG1,AIG1
ZEB1,,ZEB1,ZEB1
POU2F3,,POU2F3,POU2F3
CASC2,,CASC2,CASC2
RPL11,,RPL11,RPL11
