_BACKGROUND,5p,10p,15p
STAT5B,STAT5B,STAT5B,STAT5B
ZNF462,ZNF462,ZNF462,ZNF462
KLF12,KLF12,KLF12,KLF12
NCOA2,NCOA2,NCOA2,NCOA2
NFIB,NFIB,NFIB,NFIB
SOX5,SOX5,SOX5,SOX5
SALL3,SALL3,SALL3,SALL3
PDLIM5,PDLIM5,PDLIM5,PDLIM5
HBP1,HBP1,HBP1,HBP1
ZNF521,ZNF521,ZNF521,ZNF521
NR3C2,NR3C2,NR3C2,NR3C2
ZNF804A,ZNF804A,ZNF804A,ZNF804A
BBX,BBX,BBX,BBX
NFIA,NFIA,NFIA,NFIA
GABPB1,GABPB1,GABPB1,GABPB1
ZFHX4-AS1,ZFHX4-AS1,ZFHX4-AS1,ZFHX4-AS1
NRF1,NRF1,NRF1,NRF1
ZNF438,ZNF438,ZNF438,ZNF438
HP1BP3,HP1BP3,HP1BP3,HP1BP3
VEZF1,VEZF1,VEZF1,VEZF1
ADD3-AS1,ADD3-AS1,ADD3-AS1,ADD3-AS1
LCOR,LCOR,LCOR,LCOR
ATRNL1,ATRNL1,ATRNL1,ATRNL1
QKI,QKI,QKI,QKI
ZNF516,ZNF516,ZNF516,ZNF516
CACNA1D,CACNA1D,CACNA1D,CACNA1D
SOX11,SOX11,SOX11,SOX11
RAB14,RAB14,RAB14,RAB14
CLOCK,CLOCK,CLOCK,CLOCK
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
PRKAA2,PRKAA2,PRKAA2,PRKAA2
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
NR1D2,NR1D2,NR1D2,NR1D2
ATF2,ATF2,ATF2,ATF2
ZHX1,ZHX1,ZHX1,ZHX1
PHF21A,PHF21A,PHF21A,PHF21A
CTNNB1,CTNNB1,CTNNB1,CTNNB1
RORA,RORA,RORA,RORA
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
MEF2C-AS1,MEF2C-AS1,MEF2C-AS1,MEF2C-AS1
FOXO1,FOXO1,FOXO1,FOXO1
SATB1,SATB1,SATB1,SATB1
ARPP21,ARPP21,ARPP21,ARPP21
ANKS1B,ANKS1B,ANKS1B,ANKS1B
ZBTB20,ZBTB20,ZBTB20,ZBTB20
ESRRG,ESRRG,ESRRG,ESRRG
CADM2,CADM2,CADM2,CADM2
PPFIA2,PPFIA2,PPFIA2,PPFIA2
PLD5,PLD5,PLD5,PLD5
NR6A1,NR6A1,NR6A1,NR6A1
CALN1,CALN1,CALN1,CALN1
IRF2,IRF2,IRF2,IRF2
SMAD4,SMAD4,SMAD4,SMAD4
LEPR,LEPR,LEPR,LEPR
SMAD1,SMAD1,SMAD1,SMAD1
ADGRB3,ADGRB3,ADGRB3,ADGRB3
KCNIP4,KCNIP4,KCNIP4,KCNIP4
HDAC2,HDAC2,HDAC2,HDAC2
SCN9A,SCN9A,SCN9A,SCN9A
CDKN2B-AS1,CDKN2B-AS1,CDKN2B-AS1,CDKN2B-AS1
MLLT10,MLLT10,MLLT10,MLLT10
STAU2,STAU2,STAU2,STAU2
TCF4,TCF4,TCF4,TCF4
SNCA,SNCA,SNCA,SNCA
KCNIP1,KCNIP1,KCNIP1,KCNIP1
ZNF148,ZNF148,ZNF148,ZNF148
FOXJ3,FOXJ3,FOXJ3,FOXJ3
KMT2A,KMT2A,KMT2A,KMT2A
EGLN3,EGLN3,EGLN3,EGLN3
GREB1L,GREB1L,GREB1L,GREB1L
MARCH1,MARCH1,MARCH1,MARCH1
ZNF706,ZNF706,ZNF706,ZNF706
HMBOX1,HMBOX1,HMBOX1,HMBOX1
SMAD5,SMAD5,SMAD5,SMAD5
ZEB1,ZEB1,ZEB1,ZEB1
NFE2L2,NFE2L2,NFE2L2,NFE2L2
RBPJ,RBPJ,RBPJ,RBPJ
RAD21,RAD21,RAD21,RAD21
SMARCA2,SMARCA2,SMARCA2,SMARCA2
ADNP,ADNP,ADNP,ADNP
ATG10,ATG10,ATG10,ATG10
ELF2,ELF2,ELF2,ELF2
KANSL1,KANSL1,KANSL1,KANSL1
FOXN2,FOXN2,FOXN2,FOXN2
RUNDC3B,RUNDC3B,RUNDC3B,RUNDC3B
KCNJ3,KCNJ3,KCNJ3,KCNJ3
INPP4A,INPP4A,INPP4A,INPP4A
REL,REL,REL,REL
THRB,THRB,THRB,THRB
APP,APP,APP,APP
PPP3R1,PPP3R1,PPP3R1,PPP3R1
CNOT4,CNOT4,CNOT4,CNOT4
PDS5B,PDS5B,PDS5B,PDS5B
KIAA1841,KIAA1841,KIAA1841,KIAA1841
FBXW7,FBXW7,FBXW7,FBXW7
NFIL3,NFIL3,NFIL3,NFIL3
RBMS1,RBMS1,RBMS1,RBMS1
STXBP5,STXBP5,STXBP5,STXBP5
FEZ1,FEZ1,FEZ1,FEZ1
CCNG2,CCNG2,CCNG2,CCNG2
CHD1,CHD1,CHD1,CHD1
NR4A2,NR4A2,NR4A2,NR4A2
JAZF1,JAZF1,JAZF1,JAZF1
ZBTB5,ZBTB5,ZBTB5,ZBTB5
ARNTL,ARNTL,ARNTL,ARNTL
CDKL5,CDKL5,CDKL5,CDKL5
CADM1,CADM1,CADM1,CADM1
CCSER1,CCSER1,CCSER1,CCSER1
VEGFC,VEGFC,VEGFC,VEGFC
EPHA6,EPHA6,EPHA6,EPHA6
OSBPL8,OSBPL8,OSBPL8,OSBPL8
GALNTL6,GALNTL6,GALNTL6,GALNTL6
MGA,MGA,MGA,MGA
TFE3,TFE3,TFE3,TFE3
PIK3C3,PIK3C3,PIK3C3,PIK3C3
ADNP2,ADNP2,ADNP2,ADNP2
YWHAZ,YWHAZ,YWHAZ,YWHAZ
CDK6,CDK6,CDK6,CDK6
KLF6,KLF6,KLF6,KLF6
ZNF607,ZNF607,ZNF607,ZNF607
RFX3,RFX3,RFX3,RFX3
RNF138,RNF138,RNF138,RNF138
SATB2,SATB2,SATB2,SATB2
ACVR1,ACVR1,ACVR1,ACVR1
UBE2E2,UBE2E2,UBE2E2,UBE2E2
CFAP46,CFAP46,CFAP46,CFAP46
ZNF827,ZNF827,ZNF827,ZNF827
CNOT3,CNOT3,CNOT3,CNOT3
NECTIN3,NECTIN3,NECTIN3,NECTIN3
CELF3,CELF3,CELF3,CELF3
NR2C2,NR2C2,NR2C2,NR2C2
ZNF484,ZNF484,ZNF484,ZNF484
NR3C1,NR3C1,NR3C1,NR3C1
NETO1,NETO1,NETO1,NETO1
HS6ST3,HS6ST3,HS6ST3,HS6ST3
RABGAP1L,RABGAP1L,RABGAP1L,RABGAP1L
ZFY,ZFY,ZFY,ZFY
INPP4B,INPP4B,INPP4B,INPP4B
ETV3,ETV3,ETV3,ETV3
OTUD4,OTUD4,OTUD4,OTUD4
JARID2,JARID2,JARID2,JARID2
