_BACKGROUND,5p,10p,15p
WASF1,WASF1,WASF1,WASF1
CNOT4,CNOT4,CNOT4,CNOT4
LCORL,LCORL,LCORL,LCORL
VEZF1,VEZF1,VEZF1,VEZF1
KMT2A,KMT2A,KMT2A,KMT2A
FZD3,FZD3,FZD3,FZD3
NR3C2,NR3C2,NR3C2,NR3C2
HDAC2,HDAC2,HDAC2,HDAC2
TOX3,TOX3,TOX3,TOX3
MGA,MGA,MGA,MGA
ZBTB21,ZBTB21,ZBTB21,ZBTB21
ADNP,ADNP,ADNP,ADNP
RAD21,RAD21,RAD21,RAD21
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
FOXN3,FOXN3,FOXN3,FOXN3
ZFX,ZFX,ZFX,ZFX
SEMA6D,SEMA6D,SEMA6D,SEMA6D
SMAD2,SMAD2,SMAD2,SMAD2
ZNF462,ZNF462,ZNF462,ZNF462
SPRED1,SPRED1,SPRED1,SPRED1
ZNF827,ZNF827,ZNF827,ZNF827
ZNF516,ZNF516,ZNF516,ZNF516
PLAG1,PLAG1,PLAG1,PLAG1
LRFN5,LRFN5,LRFN5,LRFN5
STAT5B,STAT5B,STAT5B,STAT5B
NCOA2,NCOA2,NCOA2,NCOA2
NECTIN3,NECTIN3,NECTIN3,NECTIN3
LONRF1,LONRF1,LONRF1,LONRF1
PRKAA2,PRKAA2,PRKAA2,PRKAA2
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
MOB3B,MOB3B,MOB3B,MOB3B
ZNF644,ZNF644,ZNF644,ZNF644
GNG12,GNG12,GNG12,GNG12
CTNNB1,CTNNB1,CTNNB1,CTNNB1
JMJD1C,JMJD1C,JMJD1C,JMJD1C
PPFIA2,PPFIA2,PPFIA2,PPFIA2
AFF4,AFF4,AFF4,AFF4
ZBTB25,ZBTB25,ZBTB25,ZBTB25
RAB14,RAB14,RAB14,RAB14
LYPD6,LYPD6,LYPD6,LYPD6
LRP12,LRP12,LRP12,LRP12
GALNT13,GALNT13,GALNT13,GALNT13
PAM,PAM,PAM,PAM
ICA1L,ICA1L,ICA1L,ICA1L
MAPK8,MAPK8,MAPK8,MAPK8
SLIT2,SLIT2,SLIT2,SLIT2
KCTD8,KCTD8,KCTD8,KCTD8
TSC22D2,TSC22D2,TSC22D2,TSC22D2
KCNT2,KCNT2,KCNT2,KCNT2
SNCAIP,SNCAIP,SNCAIP,SNCAIP
KDM4C,KDM4C,KDM4C,KDM4C
ZNF706,ZNF706,ZNF706,ZNF706
STAU2,STAU2,STAU2,STAU2
KCNB2,KCNB2,KCNB2,KCNB2
SNCA,SNCA,SNCA,SNCA
ZHX1,ZHX1,ZHX1,ZHX1
DSE,DSE,DSE,DSE
ZNF821,ZNF821,ZNF821,ZNF821
ADGRB3,ADGRB3,ADGRB3,ADGRB3
PHF21A,PHF21A,PHF21A,PHF21A
PIK3R1,PIK3R1,PIK3R1,PIK3R1
ACVR1,ACVR1,ACVR1,ACVR1
ATF2,ATF2,ATF2,ATF2
NRF1,NRF1,NRF1,NRF1
NTN4,NTN4,NTN4,NTN4
EPB41L3,EPB41L3,EPB41L3,EPB41L3
ELF2,ELF2,ELF2,ELF2
SMG7,SMG7,SMG7,SMG7
CHD1,CHD1,CHD1,CHD1
HECW1,HECW1,HECW1,HECW1
RASSF8,RASSF8,RASSF8,RASSF8
REL,REL,REL,REL
PTPRN2,PTPRN2,PTPRN2,PTPRN2
KCTD1,KCTD1,KCTD1,KCTD1
RBMS1,RBMS1,RBMS1,RBMS1
