,Cell Type,Fold,AUPRC,Validation AUPRC
0,astro,0,0.3054663186183054,0.0449105204580225
1,astro,1,0.2615628168118361,0.0760301756080425
2,astro,2,0.15861379003619985,0.05817478419219906
3,astro,3,0.38057880920595294,0.018088880111654142
4,astro,4,0.19408792304964995,0.0950907216394346
5,endo,0,0.16746437880277087,0.16102130680525426
6,endo,1,0.3898001453588035,0.274439310951215
7,endo,2,0.32073341226386154,0.30374322411043014
8,endo,3,0.26138959340934587,0.24174097357401186
9,endo,4,0.38997292920105886,0.4181382277466243
10,excitatory,0,0.5137504835280301,0.2185346285977422
11,excitatory,1,0.6561847945481194,0.7986111111111112
12,excitatory,2,0.6843153753257691,0.48333333333333334
13,excitatory,3,0.7610761637878494,0.6968660968660969
14,excitatory,4,0.7776030990816718,0.3106909430438842
15,inhibitory,0,0.9386627372532674,0.7258658008658008
16,inhibitory,1,0.8308759335407746,0.671063829787234
17,inhibitory,2,0.7523125973282396,0.709936522217224
18,inhibitory,3,0.910823188070464,0.6936402677781988
19,inhibitory,4,0.8786031624059276,0.9571428571428571
20,micro,0,0.6044286293151351,0.6647350718596847
21,micro,1,0.7327759275515917,0.5118890202812927
22,micro,2,0.7067975207841117,0.46854289325873416
23,micro,3,0.6280100522848318,0.7088232957145142
24,micro,4,0.5934610612155616,0.5061012717365476
25,oligo,0,0.22749694495708658,0.20947288243518258
26,oligo,1,0.1804375104566069,0.36536796474929956
27,oligo,2,0.231096129598039,0.3465551011958334
28,oligo,3,0.24759723037262832,0.11357146750126414
29,oligo,4,0.3011318769899935,0.09669171498320636
30,opc,0,0.6247528537099862,0.5942209209115027
31,opc,1,0.677760292500352,0.4334245767765763
32,opc,2,0.5857501125169864,0.48262593363295614
33,opc,3,0.6042118213241698,0.8041637806637806
34,opc,4,0.6119580955907579,0.4932859145530426
35,vlmc,0,0.19926457609604095,0.2771740649379833
36,vlmc,1,0.21511161192788006,0.07751949913380128
37,vlmc,2,0.12227227339916616,0.10180141094274411
38,vlmc,3,0.08182908752157524,0.17917818044340475
39,vlmc,4,0.3225580958230697,0.41316093679617444
