_BACKGROUND,5p,10p,15p
CRH,CRH,CRH,CRH
PALLD,PALLD,PALLD,PALLD
SLC22A9,SLC22A9,SLC22A9,SLC22A9
RFX7,RFX7,RFX7,RFX7
GADD45B,GADD45B,GADD45B,GADD45B
CKS2,CKS2,CKS2,CKS2
LINC01117,LINC01117,LINC01117,LINC01117
XYLT1,XYLT1,XYLT1,XYLT1
BBOX1-AS1,BBOX1-AS1,BBOX1-AS1,BBOX1-AS1
FOSB,FOSB,FOSB,FOSB
DUXA,DUXA,DUXA,DUXA
ERRFI1,ERRFI1,ERRFI1,ERRFI1
MYO1B,MYO1B,MYO1B,MYO1B
ASB2,ASB2,ASB2,ASB2
SLC35F3,SLC35F3,SLC35F3,SLC35F3
SLC8A1-AS1,SLC8A1-AS1,SLC8A1-AS1,SLC8A1-AS1
AEBP2,AEBP2,AEBP2,AEBP2
LRRC3B,LRRC3B,LRRC3B,LRRC3B
TMX4,TMX4,TMX4,TMX4
DRGX,DRGX,DRGX,DRGX
ZNF548,ZNF548,ZNF548,ZNF548
LINC02338,LINC02338,LINC02338,LINC02338
C11orf96,C11orf96,C11orf96,C11orf96
CHST8,CHST8,CHST8,CHST8
SIK2,SIK2,SIK2,SIK2
HSPA1A,HSPA1A,HSPA1A,HSPA1A
SMIM2-AS1,SMIM2-AS1,SMIM2-AS1,SMIM2-AS1
ENPEP,ENPEP,ENPEP,ENPEP
ZNF500,ZNF500,ZNF500,ZNF500
GLCE,GLCE,GLCE,GLCE
GLIPR1,GLIPR1,GLIPR1,GLIPR1
TMEM233,TMEM233,TMEM233,TMEM233
RASGRP1,RASGRP1,RASGRP1,RASGRP1
LEPR,LEPR,LEPR,LEPR
RGS2,RGS2,RGS2,RGS2
DUSP4,DUSP4,DUSP4,DUSP4
DSG2,DSG2,DSG2,DSG2
RFX4,RFX4,RFX4,RFX4
SLC2A3,SLC2A3,SLC2A3,SLC2A3
PRB1,PRB1,PRB1,PRB1
SERTM1,SERTM1,SERTM1,SERTM1
SYNPO2,SYNPO2,SYNPO2,SYNPO2
BCL11A,BCL11A,BCL11A,BCL11A
FAR2,FAR2,FAR2,FAR2
EXT1,EXT1,EXT1,EXT1
TTTY14,TTTY14,TTTY14,TTTY14
GSG1L,GSG1L,GSG1L,GSG1L
ZNF219,ZNF219,ZNF219,ZNF219
ZNF454,ZNF454,ZNF454,ZNF454
ANKRD30B,ANKRD30B,ANKRD30B,ANKRD30B
TBR1,TBR1,TBR1,TBR1
LDLR,LDLR,LDLR,LDLR
DUSP2,DUSP2,DUSP2,DUSP2
HPCAL1,HPCAL1,HPCAL1,HPCAL1
MPP7,MPP7,MPP7,MPP7
CDO1,CDO1,CDO1,CDO1
FUT9,FUT9,FUT9,FUT9
MMD,MMD,MMD,MMD
BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1
E2F6,E2F6,E2F6,E2F6
MUCL1,MUCL1,MUCL1,MUCL1
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
PLA2G4A,PLA2G4A,PLA2G4A,PLA2G4A
ZNF354A,ZNF354A,ZNF354A,ZNF354A
PRKAG2,PRKAG2,PRKAG2,PRKAG2
LINC01844,LINC01844,LINC01844,LINC01844
TFIP11,TFIP11,TFIP11,TFIP11
CELF6,CELF6,CELF6,CELF6
SEMA6A,SEMA6A,SEMA6A,SEMA6A
LINC01551,LINC01551,LINC01551,LINC01551
TWIST2,TWIST2,TWIST2,TWIST2
USP6NL,USP6NL,USP6NL,USP6NL
DSG3,DSG3,DSG3,DSG3
ADAMTS16,ADAMTS16,ADAMTS16,ADAMTS16
ARLNC1,ARLNC1,ARLNC1,ARLNC1
PKM,PKM,PKM,PKM
SIDT1,SIDT1,SIDT1,SIDT1
ZNRD1,ZNRD1,ZNRD1,ZNRD1
IFRD1,IFRD1,IFRD1,IFRD1
UBE2QL1,UBE2QL1,UBE2QL1,UBE2QL1
FREM3,FREM3,FREM3,FREM3
ARNT2,ARNT2,ARNT2,ARNT2
PAG1,PAG1,PAG1,PAG1
STYK1,STYK1,STYK1,STYK1
TNFRSF21,TNFRSF21,TNFRSF21,TNFRSF21
BTG2,BTG2,BTG2,BTG2
EDA2R,EDA2R,EDA2R,EDA2R
AHDC1,AHDC1,AHDC1,AHDC1
SEZ6L,SEZ6L,SEZ6L,SEZ6L
LINC00578,LINC00578,LINC00578,LINC00578
RBM17,RBM17,RBM17,RBM17
TIPARP,TIPARP,TIPARP,TIPARP
ESRP1,ESRP1,ESRP1,ESRP1
STK40,STK40,STK40,STK40
EPB41,EPB41,EPB41,EPB41
ZNF516,ZNF516,ZNF516,ZNF516
SPTY2D1,SPTY2D1,SPTY2D1,SPTY2D1
UAP1,UAP1,UAP1,UAP1
GALNT16,GALNT16,GALNT16,GALNT16
HOPX,HOPX,HOPX,HOPX
CA3,CA3,CA3,CA3
DDX20,DDX20,DDX20,DDX20
LBH,LBH,LBH,LBH
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
CD24,CD24,CD24,CD24
GFRA2,GFRA2,GFRA2,GFRA2
C10orf67,C10orf67,C10orf67,C10orf67
STUM,STUM,STUM,STUM
HECA,HECA,HECA,HECA
FRMD6,FRMD6,FRMD6,FRMD6
ZFPM2,ZFPM2,ZFPM2,ZFPM2
ELOVL5,ELOVL5,ELOVL5,ELOVL5
MYO1E,MYO1E,MYO1E,MYO1E
GLP2R,GLP2R,GLP2R,GLP2R
NELL1,NELL1,NELL1,NELL1
CASC2,CASC2,CASC2,CASC2
TOPAZ1,,TOPAZ1,TOPAZ1
LINC01361,,LINC01361,LINC01361
ANXA11,,ANXA11,ANXA11
LINC01923,,LINC01923,LINC01923
PEX5L,,PEX5L,PEX5L
NETO2,,NETO2,NETO2
PIP5K1B,,PIP5K1B,PIP5K1B
TRHDE,,TRHDE,TRHDE
LINC00970,,LINC00970,LINC00970
KCTD8,,KCTD8,KCTD8
RRAS2,,RRAS2,RRAS2
FAP,,FAP,FAP
DUSP5,,DUSP5,DUSP5
SAP18,,SAP18,SAP18
FAM160A1,,FAM160A1,FAM160A1
YBX3,,YBX3,YBX3
RIPK2,,RIPK2,RIPK2
DPYS,,DPYS,DPYS
ZBED6,,ZBED6,ZBED6
SPRED1,,SPRED1,SPRED1
CAPN14,,CAPN14,CAPN14
NPTX1,,NPTX1,NPTX1
SP4,,SP4,SP4
NFE2L1,,NFE2L1,NFE2L1
LINC00923,,LINC00923,LINC00923
HS3ST2,,HS3ST2,HS3ST2
STS,,STS,STS
E2F3,,E2F3,E2F3
RASL11A,,RASL11A,RASL11A
GRB14,,GRB14,GRB14
PTCHD1,,PTCHD1,PTCHD1
KIFC1,,KIFC1,KIFC1
LINC00683,,LINC00683,LINC00683
GSE1,,GSE1,GSE1
SLIT3,,SLIT3,SLIT3
LINC02552,,LINC02552,LINC02552
DNAH14,,DNAH14,DNAH14
HFM1,,HFM1,HFM1
LINC00326,,LINC00326,LINC00326
RNF217-AS1,,RNF217-AS1,RNF217-AS1
EDNRB,,EDNRB,EDNRB
EDIL3,,EDIL3,EDIL3
DNMT3A,,DNMT3A,DNMT3A
SOCS4,,SOCS4,SOCS4
SSBP2,,SSBP2,SSBP2
NPY1R,,NPY1R,NPY1R
C16orf95,,C16orf95,C16orf95
MYC,,MYC,MYC
ZNF331,,ZNF331,ZNF331
DNAH5,,DNAH5,DNAH5
SNAI3,,SNAI3,SNAI3
CDC14B,,CDC14B,CDC14B
SNAPC4,,SNAPC4,SNAPC4
LINC00551,,LINC00551,LINC00551
SMCO2,,SMCO2,SMCO2
PRPS2,,PRPS2,PRPS2
FOXN3,,FOXN3,FOXN3
TUBA1A,,TUBA1A,TUBA1A
CDC37L1,,CDC37L1,CDC37L1
FKBP5,,FKBP5,FKBP5
PRSS3,,PRSS3,PRSS3
AFAP1,,AFAP1,AFAP1
SLCO2A1,,SLCO2A1,SLCO2A1
TMC3-AS1,,TMC3-AS1,TMC3-AS1
SLIT1,,SLIT1,SLIT1
RHOBTB1,,RHOBTB1,RHOBTB1
UGDH,,UGDH,UGDH
NPTX2,,NPTX2,NPTX2
ESR2,,ESR2,ESR2
MOB3B,,MOB3B,MOB3B
RARA,,RARA,RARA
LMO7,,LMO7,LMO7
GRM3,,GRM3,GRM3
ZNF462,,ZNF462,ZNF462
ZEB1-AS1,,ZEB1-AS1,ZEB1-AS1
RHEB,,RHEB,RHEB
GALNT7,,GALNT7,GALNT7
ZNF7,,ZNF7,ZNF7
PCDH11Y,,PCDH11Y,PCDH11Y
ABL1,,ABL1,ABL1
BRIP1,,BRIP1,BRIP1
NCK2,,NCK2,NCK2
PNPLA1,,PNPLA1,PNPLA1
JUND,,JUND,JUND
CHST9,,CHST9,CHST9
FANK1,,FANK1,FANK1
ZNF419,,ZNF419,ZNF419
TRPS1,,TRPS1,TRPS1
LRRK1,,LRRK1,LRRK1
CENPP,,CENPP,CENPP
CUX1,,CUX1,CUX1
DLEU2,,DLEU2,DLEU2
BHLHE40,,BHLHE40,BHLHE40
NLGN4X,,NLGN4X,NLGN4X
ANKRD37,,ANKRD37,ANKRD37
HMG20A,,HMG20A,HMG20A
KANSL1L,,KANSL1L,KANSL1L
COL5A2,,COL5A2,COL5A2
BACH1,,BACH1,BACH1
NRP1,,NRP1,NRP1
LINC01339,,LINC01339,LINC01339
ZFY,,ZFY,ZFY
NFE2L2,,NFE2L2,NFE2L2
RORA,,RORA,RORA
ZBTB11,,ZBTB11,ZBTB11
RUNX2,,RUNX2,RUNX2
AGAP2,,AGAP2,AGAP2
BDNF,,BDNF,BDNF
DOK5,,DOK5,DOK5
PLS3-AS1,,PLS3-AS1,PLS3-AS1
SOHLH2,,SOHLH2,SOHLH2
GNG2,,GNG2,GNG2
L3MBTL4,,L3MBTL4,L3MBTL4
SLC12A2,,SLC12A2,SLC12A2
ZNF774,,ZNF774,ZNF774
PRKG1,,PRKG1,PRKG1
SSBP3,,,SSBP3
MYOM2,,,MYOM2
RHOBTB3,,,RHOBTB3
TESC,,,TESC
CFAP206,,,CFAP206
NLGN4Y,,,NLGN4Y
LINC01500,,,LINC01500
MARCH1,,,MARCH1
C21orf91,,,C21orf91
FOXP2,,,FOXP2
