_BACKGROUND,5p,10p,15p
MARCH3,MARCH3,MARCH3,MARCH3
SNCAIP,SNCAIP,SNCAIP,SNCAIP
PLD5,PLD5,PLD5,PLD5
PAG1,PAG1,PAG1,PAG1
PEX5L,PEX5L,PEX5L,PEX5L
SOX5,SOX5,SOX5,SOX5
RFX7,RFX7,RFX7,RFX7
KATNAL1,KATNAL1,KATNAL1,KATNAL1
EFNA5,EFNA5,EFNA5,EFNA5
ZNF804A,ZNF804A,ZNF804A,ZNF804A
PTPRD,PTPRD,PTPRD,PTPRD
PCSK5,PCSK5,PCSK5,PCSK5
ADGRL3,ADGRL3,ADGRL3,ADGRL3
DPP10,DPP10,DPP10,DPP10
CELF2,CELF2,CELF2,CELF2
ESRRG,ESRRG,ESRRG,ESRRG
CACNA2D1,CACNA2D1,CACNA2D1,CACNA2D1
POU2F1,POU2F1,POU2F1,POU2F1
PPM1L,PPM1L,PPM1L,PPM1L
LMO7,LMO7,LMO7,LMO7
DPY19L1,DPY19L1,DPY19L1,DPY19L1
KCTD8,KCTD8,KCTD8,KCTD8
ACO1,ACO1,ACO1,ACO1
GPC6,GPC6,GPC6,GPC6
CBLN2,CBLN2,CBLN2,CBLN2
CREM,CREM,CREM,CREM
ZNF704,ZNF704,ZNF704,ZNF704
ZNF280D,ZNF280D,ZNF280D,ZNF280D
LCOR,LCOR,LCOR,LCOR
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
NR2F1,NR2F1,NR2F1,NR2F1
MAN1A1,MAN1A1,MAN1A1,MAN1A1
ATF1,ATF1,ATF1,ATF1
ZNF652,ZNF652,ZNF652,ZNF652
ZFP37,ZFP37,ZFP37,ZFP37
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
ZNF641,ZNF641,ZNF641,ZNF641
ZBTB20,ZBTB20,ZBTB20,ZBTB20
RHOBTB1,RHOBTB1,RHOBTB1,RHOBTB1
RORA,RORA,RORA,RORA
BCL11B,BCL11B,BCL11B,BCL11B
GPR63,GPR63,GPR63,GPR63
NFX1,NFX1,NFX1,NFX1
MTA3,MTA3,MTA3,MTA3
SOX11,SOX11,SOX11,SOX11
HACD1,HACD1,HACD1,HACD1
HMG20A,HMG20A,HMG20A,HMG20A
TCF12,TCF12,TCF12,TCF12
SLC44A5,SLC44A5,SLC44A5,SLC44A5
ZNF423,ZNF423,ZNF423,ZNF423
SP4,SP4,SP4,SP4
POU3F3,POU3F3,POU3F3,POU3F3
PTPN13,PTPN13,PTPN13,PTPN13
DLG1,DLG1,DLG1,DLG1
MEX3C,MEX3C,MEX3C,MEX3C
ARNTL,ARNTL,ARNTL,ARNTL
ZIM2,ZIM2,ZIM2,ZIM2
HOMER1,HOMER1,HOMER1,HOMER1
FOXK1,FOXK1,FOXK1,FOXK1
MYEF2,MYEF2,MYEF2,MYEF2
PHF12,PHF12,PHF12,PHF12
NFIB,NFIB,NFIB,NFIB
ZNF592,ZNF592,ZNF592,ZNF592
KCNJ2,KCNJ2,KCNJ2,KCNJ2
SPOCK3,SPOCK3,SPOCK3,SPOCK3
ZEB1,ZEB1,ZEB1,ZEB1
STAT5B,STAT5B,STAT5B,STAT5B
STAU2,STAU2,STAU2,STAU2
ZNF518A,ZNF518A,ZNF518A,ZNF518A
HECW1,HECW1,HECW1,HECW1
ZBTB25,ZBTB25,ZBTB25,ZBTB25
ARNTL2,ARNTL2,ARNTL2,ARNTL2
PTPRK,PTPRK,PTPRK,PTPRK
ELMOD1,ELMOD1,ELMOD1,ELMOD1
MSANTD3,MSANTD3,MSANTD3,MSANTD3
NF1,NF1,NF1,NF1
TRHDE,TRHDE,TRHDE,TRHDE
SMAD9,SMAD9,SMAD9,SMAD9
ZNF202,ZNF202,ZNF202,ZNF202
GABRA4,GABRA4,GABRA4,GABRA4
KCNC2,KCNC2,KCNC2,KCNC2
BRF1,BRF1,BRF1,BRF1
BCL11A,BCL11A,BCL11A,BCL11A
KCTD1,KCTD1,KCTD1,KCTD1
MYRIP,MYRIP,MYRIP,MYRIP
PIP5K1B,PIP5K1B,PIP5K1B,PIP5K1B
NIN,NIN,NIN,NIN
ARPP21,ARPP21,ARPP21,ARPP21
RFX3,RFX3,RFX3,RFX3
FHL2,FHL2,FHL2,FHL2
RBFOX2,,RBFOX2,RBFOX2
FLRT2,,FLRT2,FLRT2
ZNF385B,,ZNF385B,ZNF385B
EPHA6,,EPHA6,EPHA6
RORB,,RORB,RORB
GABPA,,GABPA,GABPA
TOX3,,TOX3,TOX3
CTCF,,CTCF,CTCF
IRF2,,IRF2,IRF2
PPP3CA,,PPP3CA,PPP3CA
ATF2,,ATF2,ATF2
FAT4,,FAT4,FAT4
NFAT5,,NFAT5,NFAT5
SRGAP1,,SRGAP1,SRGAP1
EPHA4,,EPHA4,EPHA4
ZHX1,,ZHX1,ZHX1
PEAK1,,PEAK1,PEAK1
CASC15,,CASC15,CASC15
FOXN3,,FOXN3,FOXN3
PLXNA2,,PLXNA2,PLXNA2
LMO4,,LMO4,LMO4
FZD3,,FZD3,FZD3
NRP1,,NRP1,NRP1
PRKCA,,PRKCA,PRKCA
SH3RF1,,SH3RF1,SH3RF1
FOXP1,,FOXP1,FOXP1
PPP2R5A,,PPP2R5A,PPP2R5A
GPBP1L1,,GPBP1L1,GPBP1L1
SETBP1,,SETBP1,SETBP1
ARID5B,,ARID5B,ARID5B
CDK17,,CDK17,CDK17
LINGO2,,LINGO2,LINGO2
ESR2,,ESR2,ESR2
GTF2I,,GTF2I,GTF2I
MLLT10,,MLLT10,MLLT10
CLOCK,,CLOCK,CLOCK
RYR2,,RYR2,RYR2
SPATS2L,,SPATS2L,SPATS2L
NCOR1,,NCOR1,NCOR1
NTNG1,,NTNG1,NTNG1
CHD1,,CHD1,CHD1
CTNNB1,,CTNNB1,CTNNB1
SPATS2,,SPATS2,SPATS2
NCOA2,,NCOA2,NCOA2
LRP12,,LRP12,LRP12
ABL1,,ABL1,ABL1
THSD7B,,THSD7B,THSD7B
SDK1,,SDK1,SDK1
KCNMB4,,KCNMB4,KCNMB4
RUFY3,,RUFY3,RUFY3
PROX1,,PROX1,PROX1
KLF13,,KLF13,KLF13
ZFP2,,ZFP2,ZFP2
ST6GAL2,,ST6GAL2,ST6GAL2
RASSF8,,RASSF8,RASSF8
CHSY3,,CHSY3,CHSY3
CRISPLD1,,CRISPLD1,CRISPLD1
NFIA,,NFIA,NFIA
FBXW7,,FBXW7,FBXW7
ARHGAP42,,ARHGAP42,ARHGAP42
NRIP1,,NRIP1,NRIP1
MGA,,MGA,MGA
SERPINI1,,SERPINI1,SERPINI1
RND3,,RND3,RND3
GABRA2,,GABRA2,GABRA2
ZDHHC2,,ZDHHC2,ZDHHC2
SMAD4,,SMAD4,SMAD4
NOS1AP,,NOS1AP,NOS1AP
ZFY,,ZFY,ZFY
KDM4C,,KDM4C,KDM4C
HDAC2,,HDAC2,HDAC2
ZNF821,,ZNF821,ZNF821
GPR161,,GPR161,GPR161
