_BACKGROUND,5p,10p,15p
CACNA1G,CACNA1G,CACNA1G,CACNA1G
NREP,NREP,NREP,NREP
TLL1,TLL1,TLL1,TLL1
DIO2-AS1,DIO2-AS1,DIO2-AS1,DIO2-AS1
TFCP2L1,TFCP2L1,TFCP2L1,TFCP2L1
DDX20,DDX20,DDX20,DDX20
LINC01031,LINC01031,LINC01031,LINC01031
UGT8,UGT8,UGT8,UGT8
TIMP3,TIMP3,TIMP3,TIMP3
MECOM,MECOM,MECOM,MECOM
KDM2B,KDM2B,KDM2B,KDM2B
BAIAP2,BAIAP2,BAIAP2,BAIAP2
CDH18,CDH18,CDH18,CDH18
NTSR1,NTSR1,NTSR1,NTSR1
SRSF3,SRSF3,SRSF3,SRSF3
MAFK,MAFK,MAFK,MAFK
ADAMTS18,ADAMTS18,ADAMTS18,ADAMTS18
TRAF4,TRAF4,TRAF4,TRAF4
PRDM4,PRDM4,PRDM4,PRDM4
LAMC1,LAMC1,LAMC1,LAMC1
ARSJ,ARSJ,ARSJ,ARSJ
CRYBG3,CRYBG3,CRYBG3,CRYBG3
ZNRF2,ZNRF2,ZNRF2,ZNRF2
RASSF8,RASSF8,RASSF8,RASSF8
MBNL2,MBNL2,MBNL2,MBNL2
MAP1A,MAP1A,MAP1A,MAP1A
ITGB1,ITGB1,ITGB1,ITGB1
SPRED2,SPRED2,SPRED2,SPRED2
CDKL5,CDKL5,CDKL5,CDKL5
AGAP2,AGAP2,AGAP2,AGAP2
LINC01331,LINC01331,LINC01331,LINC01331
NETO1,NETO1,NETO1,NETO1
ADGRL3,ADGRL3,ADGRL3,ADGRL3
KLF12,KLF12,KLF12,KLF12
RFX3,RFX3,RFX3,RFX3
KDM3A,KDM3A,KDM3A,KDM3A
NFYC,NFYC,NFYC,NFYC
THRB,THRB,THRB,THRB
ATG10,ATG10,ATG10,ATG10
SIK2,SIK2,SIK2,SIK2
LRRC8B,LRRC8B,LRRC8B,LRRC8B
ELOVL7,ELOVL7,ELOVL7,ELOVL7
HDAC9,HDAC9,HDAC9,HDAC9
ZBTB21,ZBTB21,ZBTB21,ZBTB21
EYA4,EYA4,EYA4,EYA4
KLHL5,KLHL5,KLHL5,KLHL5
MOB3B,MOB3B,MOB3B,MOB3B
MARK1,MARK1,MARK1,MARK1
IRF3,IRF3,IRF3,IRF3
ZFAND6,ZFAND6,ZFAND6,ZFAND6
LINC01006,LINC01006,LINC01006,LINC01006
ACVR1,ACVR1,ACVR1,ACVR1
SALL2,SALL2,SALL2,SALL2
ZFY,ZFY,ZFY,ZFY
FAR2,FAR2,FAR2,FAR2
CDK19,CDK19,CDK19,CDK19
NTN4,NTN4,NTN4,NTN4
ADCY8,ADCY8,ADCY8,ADCY8
PTPRM,PTPRM,PTPRM,PTPRM
TWIST1,TWIST1,TWIST1,TWIST1
UGP2,UGP2,UGP2,UGP2
ESR2,ESR2,ESR2,ESR2
GABPB1,GABPB1,GABPB1,GABPB1
GATAD2A,GATAD2A,GATAD2A,GATAD2A
RPS6KA3,RPS6KA3,RPS6KA3,RPS6KA3
DGKH,DGKH,DGKH,DGKH
RARG,RARG,RARG,RARG
ZBTB20,ZBTB20,ZBTB20,ZBTB20
CDC14B,CDC14B,CDC14B,CDC14B
CDH20,CDH20,CDH20,CDH20
RAB14,RAB14,RAB14,RAB14
ZBTB26,ZBTB26,ZBTB26,ZBTB26
SMAD4,SMAD4,SMAD4,SMAD4
ROBO2,ROBO2,ROBO2,ROBO2
ZNF438,ZNF438,ZNF438,ZNF438
NFIB,NFIB,NFIB,NFIB
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
PSD3,PSD3,PSD3,PSD3
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
MAML3,MAML3,MAML3,MAML3
TEAD1,TEAD1,TEAD1,TEAD1
