_BACKGROUND,5p,10p,15p
RYR2,RYR2,RYR2,RYR2
GRIA2,GRIA2,GRIA2,GRIA2
ERC2,ERC2,ERC2,ERC2
PTPRD,PTPRD,PTPRD,PTPRD
GPR176,GPR176,GPR176,GPR176
NBEA,NBEA,NBEA,NBEA
FAM153A,FAM153A,FAM153A,FAM153A
NLGN4X,NLGN4X,NLGN4X,NLGN4X
NRCAM,NRCAM,NRCAM,NRCAM
GLCE,GLCE,GLCE,GLCE
MTF2,MTF2,MTF2,MTF2
NALCN,NALCN,NALCN,NALCN
SLF1,SLF1,SLF1,SLF1
PLPPR5,PLPPR5,PLPPR5,PLPPR5
PTPRR,PTPRR,PTPRR,PTPRR
FOXJ2,FOXJ2,FOXJ2,FOXJ2
KCNJ9,KCNJ9,KCNJ9,KCNJ9
KCND2,KCND2,KCND2,KCND2
GPR158,GPR158,GPR158,GPR158
RALYL,RALYL,RALYL,RALYL
EFNB3,EFNB3,EFNB3,EFNB3
COL11A1,COL11A1,COL11A1,COL11A1
HNRNPLL,HNRNPLL,HNRNPLL,HNRNPLL
LINC00634,LINC00634,LINC00634,LINC00634
SLC16A7,SLC16A7,SLC16A7,SLC16A7
MBD5,MBD5,MBD5,MBD5
MEF2C,MEF2C,MEF2C,MEF2C
GTDC1,GTDC1,GTDC1,GTDC1
DCLK1,DCLK1,DCLK1,DCLK1
RPRML,RPRML,RPRML,RPRML
RIMS1,RIMS1,RIMS1,RIMS1
SOWAHA,SOWAHA,SOWAHA,SOWAHA
FBXO32,FBXO32,FBXO32,FBXO32
ADD3,ADD3,ADD3,ADD3
TRIM9,TRIM9,TRIM9,TRIM9
HDAC9,HDAC9,HDAC9,HDAC9
DGKD,DGKD,DGKD,DGKD
FSTL5,FSTL5,FSTL5,FSTL5
SLITRK5,SLITRK5,SLITRK5,SLITRK5
ZNF148,ZNF148,ZNF148,ZNF148
CALB2,CALB2,CALB2,CALB2
KIAA1958,KIAA1958,KIAA1958,KIAA1958
HIVEP2,HIVEP2,HIVEP2,HIVEP2
AUTS2,AUTS2,AUTS2,AUTS2
DCTN1,DCTN1,DCTN1,DCTN1
NLGN3,NLGN3,NLGN3,NLGN3
ADAM11,ADAM11,ADAM11,ADAM11
ACTL6B,ACTL6B,ACTL6B,ACTL6B
ADAMTS3,ADAMTS3,ADAMTS3,ADAMTS3
ANK3,ANK3,ANK3,ANK3
ZNF804B,ZNF804B,ZNF804B,ZNF804B
PTPRN,PTPRN,PTPRN,PTPRN
ECE2,ECE2,ECE2,ECE2
PEX5L,PEX5L,PEX5L,PEX5L
PACRG,PACRG,PACRG,PACRG
RTN4R,RTN4R,RTN4R,RTN4R
ADGRB3,ADGRB3,ADGRB3,ADGRB3
TRERF1,TRERF1,TRERF1,TRERF1
CDH8,CDH8,CDH8,CDH8
CHRNB2,CHRNB2,CHRNB2,CHRNB2
CHST8,CHST8,CHST8,CHST8
GDPD1,GDPD1,GDPD1,GDPD1
RAB27B,RAB27B,RAB27B,RAB27B
KDM2A,KDM2A,KDM2A,KDM2A
ATF5,ATF5,ATF5,ATF5
LRFN5,LRFN5,LRFN5,LRFN5
DMXL2,DMXL2,DMXL2,DMXL2
DPYSL2,DPYSL2,DPYSL2,DPYSL2
ZNF304,ZNF304,ZNF304,ZNF304
TRIM23,TRIM23,TRIM23,TRIM23
ADCY2,ADCY2,ADCY2,ADCY2
GRAMD4,GRAMD4,GRAMD4,GRAMD4
SP4,SP4,SP4,SP4
OSBPL6,OSBPL6,OSBPL6,OSBPL6
ELOVL6,ELOVL6,ELOVL6,ELOVL6
VPS9D1,VPS9D1,VPS9D1,VPS9D1
PATJ,PATJ,PATJ,PATJ
SCN9A,SCN9A,SCN9A,SCN9A
CXXC4,CXXC4,CXXC4,CXXC4
FAM49B,FAM49B,FAM49B,FAM49B
SPRED1,SPRED1,SPRED1,SPRED1
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
CELF2,CELF2,CELF2,CELF2
FAM155A,FAM155A,FAM155A,FAM155A
SLC6A8,SLC6A8,SLC6A8,SLC6A8
APC,APC,APC,APC
NECTIN3,NECTIN3,NECTIN3,NECTIN3
MARCH1,MARCH1,MARCH1,MARCH1
NETO1,NETO1,NETO1,NETO1
GPR63,GPR63,GPR63,GPR63
NRG1,NRG1,NRG1,NRG1
MYO1D,MYO1D,MYO1D,MYO1D
PRMT8,PRMT8,PRMT8,PRMT8
ADNP2,ADNP2,ADNP2,ADNP2
ZFPM2,ZFPM2,ZFPM2,ZFPM2
ELAVL4,ELAVL4,ELAVL4,ELAVL4
KAT6B,KAT6B,KAT6B,KAT6B
MARK1,MARK1,MARK1,MARK1
ZNF532,ZNF532,ZNF532,ZNF532
GOLGA8A,GOLGA8A,GOLGA8A,GOLGA8A
TMEM59L,TMEM59L,TMEM59L,TMEM59L
MAGEE1,MAGEE1,MAGEE1,MAGEE1
PCDH8,PCDH8,PCDH8,PCDH8
RAB3B,RAB3B,RAB3B,RAB3B
BMPR1A,BMPR1A,BMPR1A,BMPR1A
SYT13,SYT13,SYT13,SYT13
PRR7,PRR7,PRR7,PRR7
GRIA4,GRIA4,GRIA4,GRIA4
NRG3,NRG3,NRG3,NRG3
SUPT3H,SUPT3H,SUPT3H,SUPT3H
CHST1,CHST1,CHST1,CHST1
RAPGEFL1,RAPGEFL1,RAPGEFL1,RAPGEFL1
B3GALT1,B3GALT1,B3GALT1,B3GALT1
NIN,NIN,NIN,NIN
SNCAIP,SNCAIP,SNCAIP,SNCAIP
SLC6A15,SLC6A15,SLC6A15,SLC6A15
CELF5,CELF5,CELF5,CELF5
ATF7IP2,ATF7IP2,ATF7IP2,ATF7IP2
DOK6,DOK6,DOK6,DOK6
RIMS4,RIMS4,RIMS4,RIMS4
KCNJ6,KCNJ6,KCNJ6,KCNJ6
ASPHD1,ASPHD1,ASPHD1,ASPHD1
HIVEP3,HIVEP3,HIVEP3,HIVEP3
MAGI2,MAGI2,MAGI2,MAGI2
PHTF1,PHTF1,PHTF1,PHTF1
CDKN2D,CDKN2D,CDKN2D,CDKN2D
RUNDC3A,RUNDC3A,RUNDC3A,RUNDC3A
CDK5R1,CDK5R1,CDK5R1,CDK5R1
NRXN1,NRXN1,NRXN1,NRXN1
CDK19,CDK19,CDK19,CDK19
CYFIP2,CYFIP2,CYFIP2,CYFIP2
IQSEC2,IQSEC2,IQSEC2,IQSEC2
GRIN2B,GRIN2B,GRIN2B,GRIN2B
CPEB4,CPEB4,CPEB4,CPEB4
DTWD2,DTWD2,DTWD2,DTWD2
SYT6,SYT6,SYT6,SYT6
SH3RF1,SH3RF1,SH3RF1,SH3RF1
NPY1R,NPY1R,NPY1R,NPY1R
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
FGF12,FGF12,FGF12,FGF12
C2orf80,C2orf80,C2orf80,C2orf80
ATP6V0C,ATP6V0C,ATP6V0C,ATP6V0C
L1CAM,L1CAM,L1CAM,L1CAM
GPR162,GPR162,GPR162,GPR162
SMAD5,SMAD5,SMAD5,SMAD5
MEF2D,MEF2D,MEF2D,MEF2D
IGSF21,IGSF21,IGSF21,IGSF21
PLPPR3,PLPPR3,PLPPR3,PLPPR3
GRIN2A,GRIN2A,GRIN2A,GRIN2A
C11orf87,C11orf87,C11orf87,C11orf87
EFNA5,EFNA5,EFNA5,EFNA5
HOMER1,HOMER1,HOMER1,HOMER1
ELOVL4,ELOVL4,ELOVL4,ELOVL4
ADGRL3,ADGRL3,ADGRL3,ADGRL3
LY6D,LY6D,LY6D,LY6D
PRDM16,PRDM16,PRDM16,PRDM16
ICA1L,ICA1L,ICA1L,ICA1L
SYT1,SYT1,SYT1,SYT1
NR2F6,NR2F6,NR2F6,NR2F6
ZNF48,ZNF48,ZNF48,ZNF48
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
ARX,ARX,ARX,ARX
SGIP1,SGIP1,SGIP1,SGIP1
GAD1,GAD1,GAD1,GAD1
ZDHHC11,ZDHHC11,ZDHHC11,ZDHHC11
PLCL2,PLCL2,PLCL2,PLCL2
CD36,CD36,CD36,CD36
ARHGAP21,ARHGAP21,ARHGAP21,ARHGAP21
ESRRG,ESRRG,ESRRG,ESRRG
P4HB,P4HB,P4HB,P4HB
LINC01135,LINC01135,LINC01135,LINC01135
TACC2,TACC2,TACC2,TACC2
SGK3,SGK3,SGK3,SGK3
WDR17,WDR17,WDR17,WDR17
GABRB3,GABRB3,GABRB3,GABRB3
SESN3,SESN3,SESN3,SESN3
CALB1,CALB1,CALB1,CALB1
IGSF8,IGSF8,IGSF8,IGSF8
AHDC1,AHDC1,AHDC1,AHDC1
CSMD3,CSMD3,CSMD3,CSMD3
ADGRB2,ADGRB2,ADGRB2,ADGRB2
PTGER4,PTGER4,PTGER4,PTGER4
ATCAY,ATCAY,ATCAY,ATCAY
ST7,ST7,ST7,ST7
SERTAD2,SERTAD2,SERTAD2,SERTAD2
VSTM2L,VSTM2L,VSTM2L,VSTM2L
FAM110B,FAM110B,FAM110B,FAM110B
SLC4A3,SLC4A3,SLC4A3,SLC4A3
ZBTB22,ZBTB22,ZBTB22,ZBTB22
CTXN1,CTXN1,CTXN1,CTXN1
HNRNPA0,HNRNPA0,HNRNPA0,HNRNPA0
LRRC8B,LRRC8B,LRRC8B,LRRC8B
SOBP,SOBP,SOBP,SOBP
FRY,FRY,FRY,FRY
B4GALT6,B4GALT6,B4GALT6,B4GALT6
PTCH1,PTCH1,PTCH1,PTCH1
KIRREL3,KIRREL3,KIRREL3,KIRREL3
RNF187,RNF187,RNF187,RNF187
PHYHIP,PHYHIP,PHYHIP,PHYHIP
ZNF652,ZNF652,ZNF652,ZNF652
SORCS3,SORCS3,SORCS3,SORCS3
