_BACKGROUND,5p,10p,15p
TAC1,TAC1,TAC1,TAC1
GOLIM4,GOLIM4,GOLIM4,GOLIM4
CPLX1,CPLX1,CPLX1,CPLX1
TRPM2,TRPM2,TRPM2,TRPM2
B3GALT2,B3GALT2,B3GALT2,B3GALT2
DDN,DDN,DDN,DDN
HTR2A,HTR2A,HTR2A,HTR2A
ATF5,ATF5,ATF5,ATF5
POU3F2,POU3F2,POU3F2,POU3F2
TPD52L1,TPD52L1,TPD52L1,TPD52L1
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
FGF5,FGF5,FGF5,FGF5
FXYD1,FXYD1,FXYD1,FXYD1
ADAMTS2,ADAMTS2,ADAMTS2,ADAMTS2
CSMD2,CSMD2,CSMD2,CSMD2
KCNJ8,KCNJ8,KCNJ8,KCNJ8
BTF3,BTF3,BTF3,BTF3
NUAK1,NUAK1,NUAK1,NUAK1
SLC24A2,SLC24A2,SLC24A2,SLC24A2
ARAP2,ARAP2,ARAP2,ARAP2
CHST8,CHST8,CHST8,CHST8
LIN7A,LIN7A,LIN7A,LIN7A
GRASP,GRASP,GRASP,GRASP
VAX2,VAX2,VAX2,VAX2
CHN1,CHN1,CHN1,CHN1
TBR1,TBR1,TBR1,TBR1
TMEM155,TMEM155,TMEM155,TMEM155
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
TTC39A,TTC39A,TTC39A,TTC39A
HMG20A,HMG20A,HMG20A,HMG20A
PHKA1,PHKA1,PHKA1,PHKA1
GAP43,GAP43,GAP43,GAP43
LGI4,LGI4,LGI4,LGI4
FRAS1,FRAS1,FRAS1,FRAS1
NRN1,NRN1,NRN1,NRN1
PKD2L1,PKD2L1,PKD2L1,PKD2L1
STAT4,STAT4,STAT4,STAT4
DIXDC1,DIXDC1,DIXDC1,DIXDC1
ILDR2,ILDR2,ILDR2,ILDR2
PCDH7,PCDH7,PCDH7,PCDH7
EML5,EML5,EML5,EML5
PDGFC,PDGFC,PDGFC,PDGFC
CD58,CD58,CD58,CD58
ASXL3,ASXL3,ASXL3,ASXL3
QPCT,QPCT,QPCT,QPCT
ARHGEF6,ARHGEF6,ARHGEF6,ARHGEF6
SPOCK3,SPOCK3,SPOCK3,SPOCK3
RELN,RELN,RELN,RELN
KCNA1,KCNA1,KCNA1,KCNA1
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
ZNF804B,ZNF804B,ZNF804B,ZNF804B
RORB-AS1,RORB-AS1,RORB-AS1,RORB-AS1
CEP128,CEP128,CEP128,CEP128
NOS1AP,NOS1AP,NOS1AP,NOS1AP
SYNPR,SYNPR,SYNPR,SYNPR
MEIS3,MEIS3,MEIS3,MEIS3
FSTL4,FSTL4,FSTL4,FSTL4
COL6A1,COL6A1,COL6A1,COL6A1
KCNK2,KCNK2,KCNK2,KCNK2
FRMPD4,FRMPD4,FRMPD4,FRMPD4
MKX,MKX,MKX,MKX
CRX,CRX,CRX,CRX
NCAM2,NCAM2,NCAM2,NCAM2
EPB41,EPB41,EPB41,EPB41
TCTEX1D1,TCTEX1D1,TCTEX1D1,TCTEX1D1
PLPPR4,PLPPR4,PLPPR4,PLPPR4
PNOC,PNOC,PNOC,PNOC
ENC1,ENC1,ENC1,ENC1
LGI2,LGI2,LGI2,LGI2
BMPER,BMPER,BMPER,BMPER
HDAC4,HDAC4,HDAC4,HDAC4
EFNA5,EFNA5,EFNA5,EFNA5
DMRTA2,DMRTA2,DMRTA2,DMRTA2
CADPS2,CADPS2,CADPS2,CADPS2
ZEB1,ZEB1,ZEB1,ZEB1
SH3GL2,SH3GL2,SH3GL2,SH3GL2
VSNL1,VSNL1,VSNL1,VSNL1
FMNL2,FMNL2,FMNL2,FMNL2
LINC00939,LINC00939,LINC00939,LINC00939
BHLHE40,BHLHE40,BHLHE40,BHLHE40
LINC00701,LINC00701,LINC00701,LINC00701
LINC01197,LINC01197,LINC01197,LINC01197
CPLX2,CPLX2,CPLX2,CPLX2
CALN1,CALN1,CALN1,CALN1
KLHL5,KLHL5,KLHL5,KLHL5
RORB,RORB,RORB,RORB
TMTC4,TMTC4,TMTC4,TMTC4
FUT9,FUT9,FUT9,FUT9
EPHA3,EPHA3,EPHA3,EPHA3
NFIX,NFIX,NFIX,NFIX
