_BACKGROUND,5p,10p,15p
ZFPM2,ZFPM2,ZFPM2,ZFPM2
GRM1,GRM1,GRM1,GRM1
ETV6,ETV6,ETV6,ETV6
DIXDC1,DIXDC1,DIXDC1,DIXDC1
NKX3-1,NKX3-1,NKX3-1,NKX3-1
ZNF419,ZNF419,ZNF419,ZNF419
KLF12,KLF12,KLF12,KLF12
HDAC2,HDAC2,HDAC2,HDAC2
DACH1,DACH1,DACH1,DACH1
ZNF480,ZNF480,ZNF480,ZNF480
HNF1A,HNF1A,HNF1A,HNF1A
GDNF,GDNF,GDNF,GDNF
C1QL1,C1QL1,C1QL1,C1QL1
RARG,RARG,RARG,RARG
ARID3C,ARID3C,ARID3C,ARID3C
IGFBP2,IGFBP2,IGFBP2,IGFBP2
C5orf58,C5orf58,C5orf58,C5orf58
PLXNA2,PLXNA2,PLXNA2,PLXNA2
SLC6A1,SLC6A1,SLC6A1,SLC6A1
LTA,LTA,LTA,LTA
ACTR3C,ACTR3C,ACTR3C,ACTR3C
GALNT3,GALNT3,GALNT3,GALNT3
HSD17B12,HSD17B12,HSD17B12,HSD17B12
ETV2,ETV2,ETV2,ETV2
ARSJ,ARSJ,ARSJ,ARSJ
GLIS2,GLIS2,GLIS2,GLIS2
GRIN2D,GRIN2D,GRIN2D,GRIN2D
SP4,SP4,SP4,SP4
PKNOX1,PKNOX1,PKNOX1,PKNOX1
PRSS3,PRSS3,PRSS3,PRSS3
ZNF445,ZNF445,ZNF445,ZNF445
ITGA4,ITGA4,ITGA4,ITGA4
GRM8,GRM8,GRM8,GRM8
PCDH7,PCDH7,PCDH7,PCDH7
RHOH,RHOH,RHOH,RHOH
RTN4,RTN4,RTN4,RTN4
LRRN1,LRRN1,LRRN1,LRRN1
SYN2,SYN2,SYN2,SYN2
TACR3,TACR3,TACR3,TACR3
CD79A,CD79A,CD79A,CD79A
CUX2,CUX2,CUX2,CUX2
USP3-AS1,USP3-AS1,USP3-AS1,USP3-AS1
PLLP,PLLP,PLLP,PLLP
CD58,CD58,CD58,CD58
NR3C1,NR3C1,NR3C1,NR3C1
TCF4,TCF4,TCF4,TCF4
GFAP,GFAP,GFAP,GFAP
NOS1AP,NOS1AP,NOS1AP,NOS1AP
FOXO3,FOXO3,FOXO3,FOXO3
SULF2,SULF2,SULF2,SULF2
SOX13,SOX13,SOX13,SOX13
ADNP2,ADNP2,ADNP2,ADNP2
TFDP2,TFDP2,TFDP2,TFDP2
ZNF577,ZNF577,ZNF577,ZNF577
ZBTB11,ZBTB11,ZBTB11,ZBTB11
SLC2A13,SLC2A13,SLC2A13,SLC2A13
ZNF800,ZNF800,ZNF800,ZNF800
NELFA,NELFA,NELFA,NELFA
CNR1,CNR1,CNR1,CNR1
NR3C2,NR3C2,NR3C2,NR3C2
USP46,USP46,USP46,USP46
ADCY7,ADCY7,ADCY7,ADCY7
FAM111A,FAM111A,FAM111A,FAM111A
GLCE,GLCE,GLCE,GLCE
LHX1,LHX1,LHX1,LHX1
ADAM33,ADAM33,ADAM33,ADAM33
FCN3,FCN3,FCN3,FCN3
CASC2,CASC2,CASC2,CASC2
ZEB1,ZEB1,ZEB1,ZEB1
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
PHACTR3,PHACTR3,PHACTR3,PHACTR3
ZNF780B,ZNF780B,ZNF780B,ZNF780B
ZBTB44,ZBTB44,ZBTB44,ZBTB44
FOXE3,FOXE3,FOXE3,FOXE3
TBX4,TBX4,TBX4,TBX4
CTCFL,CTCFL,CTCFL,CTCFL
RUFY3,RUFY3,RUFY3,RUFY3
PDS5B,PDS5B,PDS5B,PDS5B
ELOVL2,ELOVL2,ELOVL2,ELOVL2
GRIN3A,GRIN3A,GRIN3A,GRIN3A
RFX3,RFX3,RFX3,RFX3
MRAP2,MRAP2,MRAP2,MRAP2
CLVS2,CLVS2,CLVS2,CLVS2
KCNJ6,KCNJ6,KCNJ6,KCNJ6
FOXG1,FOXG1,FOXG1,FOXG1
TPPP,TPPP,TPPP,TPPP
CPLX1,CPLX1,CPLX1,CPLX1
RARA,RARA,RARA,RARA
ARID5B,ARID5B,ARID5B,ARID5B
ZNF160,ZNF160,ZNF160,ZNF160
OLIG2,OLIG2,OLIG2,OLIG2
HMGXB4,HMGXB4,HMGXB4,HMGXB4
TIGD1,TIGD1,TIGD1,TIGD1
WDFY4,WDFY4,WDFY4,WDFY4
PELI2,,PELI2,PELI2
NETO2,,NETO2,NETO2
CDH12,,CDH12,CDH12
ZNF518A,,ZNF518A,ZNF518A
UNC5D,,UNC5D,UNC5D
ATF7,,ATF7,ATF7
CAPS2,,CAPS2,CAPS2
