_BACKGROUND,5p,10p,15p
MLF2,MLF2,MLF2,MLF2
IL1RAP,IL1RAP,IL1RAP,IL1RAP
LINC01003,LINC01003,LINC01003,LINC01003
MYO9A,MYO9A,MYO9A,MYO9A
RCL1,RCL1,RCL1,RCL1
SLC11A1,SLC11A1,SLC11A1,SLC11A1
FAM71F1,FAM71F1,FAM71F1,FAM71F1
TMEM232,TMEM232,TMEM232,TMEM232
PRKCA,PRKCA,PRKCA,PRKCA
YWHAE,YWHAE,YWHAE,YWHAE
SLC46A2,SLC46A2,SLC46A2,SLC46A2
RPS27A,RPS27A,RPS27A,RPS27A
PHLDA3,PHLDA3,PHLDA3,PHLDA3
GADD45B,GADD45B,GADD45B,GADD45B
RNASEH2B,RNASEH2B,RNASEH2B,RNASEH2B
ZNF800,ZNF800,ZNF800,ZNF800
CLDN1,CLDN1,CLDN1,CLDN1
SPATA6,SPATA6,SPATA6,SPATA6
ZNF430,ZNF430,ZNF430,ZNF430
EGOT,EGOT,EGOT,EGOT
SLIT2,SLIT2,SLIT2,SLIT2
MPP6,MPP6,MPP6,MPP6
PCID2,PCID2,PCID2,PCID2
HPSE2,HPSE2,HPSE2,HPSE2
ENPP2,ENPP2,ENPP2,ENPP2
GMNN,GMNN,GMNN,GMNN
RNF43,RNF43,RNF43,RNF43
CD69,CD69,CD69,CD69
HRH2,HRH2,HRH2,HRH2
CHD2,CHD2,CHD2,CHD2
TMEM241,TMEM241,TMEM241,TMEM241
EPHB2,EPHB2,EPHB2,EPHB2
GTF3A,GTF3A,GTF3A,GTF3A
CEMIP2,CEMIP2,CEMIP2,CEMIP2
MORC1,MORC1,MORC1,MORC1
SLC30A7,SLC30A7,SLC30A7,SLC30A7
GBF1,GBF1,GBF1,GBF1
TMEM97,TMEM97,TMEM97,TMEM97
CDK1,CDK1,CDK1,CDK1
POLR3A,POLR3A,POLR3A,POLR3A
CALCR,CALCR,CALCR,CALCR
ATP1A1,ATP1A1,ATP1A1,ATP1A1
TMSB4X,TMSB4X,TMSB4X,TMSB4X
GTPBP8,GTPBP8,GTPBP8,GTPBP8
EDA,EDA,EDA,EDA
CACNB2,CACNB2,CACNB2,CACNB2
KCNA1,KCNA1,KCNA1,KCNA1
TAB3,TAB3,TAB3,TAB3
HINFP,HINFP,HINFP,HINFP
IKZF2,IKZF2,IKZF2,IKZF2
NFKBIA,NFKBIA,NFKBIA,NFKBIA
CD96,CD96,CD96,CD96
PDE4DIP,PDE4DIP,PDE4DIP,PDE4DIP
ST5,ST5,ST5,ST5
MYLK,MYLK,MYLK,MYLK
PUM3,PUM3,PUM3,PUM3
PSD3,PSD3,PSD3,PSD3
MBD2,MBD2,MBD2,MBD2
RAD21-AS1,RAD21-AS1,RAD21-AS1,RAD21-AS1
TTC28-AS1,TTC28-AS1,TTC28-AS1,TTC28-AS1
KCNA5,KCNA5,KCNA5,KCNA5
GCFC2,GCFC2,GCFC2,GCFC2
AZIN1,AZIN1,AZIN1,AZIN1
VSX1,VSX1,VSX1,VSX1
NRXN3,NRXN3,NRXN3,NRXN3
TNIK,TNIK,TNIK,TNIK
SGPP2,SGPP2,SGPP2,SGPP2
ZNF219,ZNF219,ZNF219,ZNF219
TMTC2,TMTC2,TMTC2,TMTC2
