_BACKGROUND,5p,10p,15p
CSGALNACT1,CSGALNACT1,CSGALNACT1,CSGALNACT1
CTNND2,CTNND2,CTNND2,CTNND2
KCNMA1,KCNMA1,KCNMA1,KCNMA1
NOS1AP,NOS1AP,NOS1AP,NOS1AP
NFAT5,NFAT5,NFAT5,NFAT5
RUFY3,RUFY3,RUFY3,RUFY3
PRRX1,PRRX1,PRRX1,PRRX1
SIN3A,SIN3A,SIN3A,SIN3A
GLRA2,GLRA2,GLRA2,GLRA2
PDS5A,PDS5A,PDS5A,PDS5A
HNRNPC,HNRNPC,HNRNPC,HNRNPC
POU3F2,POU3F2,POU3F2,POU3F2
ZNF410,ZNF410,ZNF410,ZNF410
PHF12,PHF12,PHF12,PHF12
ANXA11,ANXA11,ANXA11,ANXA11
SPATS2,SPATS2,SPATS2,SPATS2
ARID3B,ARID3B,ARID3B,ARID3B
FOXP1,FOXP1,FOXP1,FOXP1
ZNF589,ZNF589,ZNF589,ZNF589
MGA,MGA,MGA,MGA
ANO1,ANO1,ANO1,ANO1
ATF7,ATF7,ATF7,ATF7
PRKD1,PRKD1,PRKD1,PRKD1
POU2F1,POU2F1,POU2F1,POU2F1
CARF,CARF,CARF,CARF
ZNF287,ZNF287,ZNF287,ZNF287
SMARCC1,SMARCC1,SMARCC1,SMARCC1
ARHGEF28,ARHGEF28,ARHGEF28,ARHGEF28
FAM135B,FAM135B,FAM135B,FAM135B
ZNF772,ZNF772,ZNF772,ZNF772
ZSCAN32,ZSCAN32,ZSCAN32,ZSCAN32
C12orf50,C12orf50,C12orf50,C12orf50
ATXN1,ATXN1,ATXN1,ATXN1
BACE2,BACE2,BACE2,BACE2
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
HECW1,HECW1,HECW1,HECW1
PCAT1,PCAT1,PCAT1,PCAT1
ZFX,ZFX,ZFX,ZFX
OPRM1,OPRM1,OPRM1,OPRM1
PBX3,PBX3,PBX3,PBX3
AHCTF1,AHCTF1,AHCTF1,AHCTF1
MECP2,MECP2,MECP2,MECP2
NFIA,NFIA,NFIA,NFIA
TMEM117,TMEM117,TMEM117,TMEM117
ETV6,ETV6,ETV6,ETV6
GALNT17,GALNT17,GALNT17,GALNT17
CDKN2A,CDKN2A,CDKN2A,CDKN2A
GRM1,GRM1,GRM1,GRM1
FOXK1,FOXK1,FOXK1,FOXK1
VIPR2,VIPR2,VIPR2,VIPR2
PAK5,PAK5,PAK5,PAK5
NOL4,NOL4,NOL4,NOL4
SCMH1,SCMH1,SCMH1,SCMH1
GABPB1,GABPB1,GABPB1,GABPB1
PLA2G7,PLA2G7,PLA2G7,PLA2G7
PHACTR1,PHACTR1,PHACTR1,PHACTR1
ZEB1,ZEB1,ZEB1,ZEB1
FAM53B,FAM53B,FAM53B,FAM53B
ZNF222,ZNF222,ZNF222,ZNF222
ADARB1,ADARB1,ADARB1,ADARB1
SNAI3,SNAI3,SNAI3,SNAI3
BRCA1,BRCA1,BRCA1,BRCA1
CHSY3,CHSY3,CHSY3,CHSY3
LINC01435,LINC01435,LINC01435,LINC01435
QKI,QKI,QKI,QKI
PDGFC,PDGFC,PDGFC,PDGFC
TSN,TSN,TSN,TSN
JAZF1,JAZF1,JAZF1,JAZF1
MEG8,MEG8,MEG8,MEG8
ILDR2,ILDR2,ILDR2,ILDR2
ANKRD7,ANKRD7,ANKRD7,ANKRD7
NR3C2,NR3C2,NR3C2,NR3C2
NCK2,NCK2,NCK2,NCK2
SMAP2,SMAP2,SMAP2,SMAP2
SUPT3H,SUPT3H,SUPT3H,SUPT3H
SORCS1,SORCS1,SORCS1,SORCS1
CDYL2,CDYL2,CDYL2,CDYL2
DCLK1,DCLK1,DCLK1,DCLK1
NR3C1,NR3C1,NR3C1,NR3C1
ERC2,ERC2,ERC2,ERC2
NR2F1-AS1,NR2F1-AS1,NR2F1-AS1,NR2F1-AS1
ZNF33A,ZNF33A,ZNF33A,ZNF33A
ANO10,ANO10,ANO10,ANO10
ZNF148,ZNF148,ZNF148,ZNF148
ENAH,ENAH,ENAH,ENAH
OVOL2,OVOL2,OVOL2,OVOL2
COL23A1,COL23A1,COL23A1,COL23A1
NLGN1,NLGN1,NLGN1,NLGN1
CCDC192,CCDC192,CCDC192,CCDC192
JCAD,JCAD,JCAD,JCAD
TSC22D1,TSC22D1,TSC22D1,TSC22D1
SGCZ,SGCZ,SGCZ,SGCZ
PLCL2,PLCL2,PLCL2,PLCL2
PPM1H,PPM1H,PPM1H,PPM1H
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
ANKRD30B,ANKRD30B,ANKRD30B,ANKRD30B
KIAA0319,,KIAA0319,KIAA0319
LCORL,,LCORL,LCORL
LRRC8B,,LRRC8B,LRRC8B
GREM1,,GREM1,GREM1
RFX8,,RFX8,RFX8
MPPED2,,MPPED2,MPPED2
PKNOX2,,PKNOX2,PKNOX2
ARHGAP20,,ARHGAP20,ARHGAP20
PLS3,,PLS3,PLS3
DPP6,,DPP6,DPP6
ZNF891,,ZNF891,ZNF891
DAB1,,DAB1,DAB1
SERTAD2,,SERTAD2,SERTAD2
CCDC158,,CCDC158,CCDC158
RORB-AS1,,RORB-AS1,RORB-AS1
ZNF827,,ZNF827,ZNF827
RBPJ,,RBPJ,RBPJ
ZNF184,,ZNF184,ZNF184
CCDC175,,CCDC175,CCDC175
LCOR,,LCOR,LCOR
MYO16,,MYO16,MYO16
LRRC3B,,LRRC3B,LRRC3B
MCHR2-AS1,,MCHR2-AS1,MCHR2-AS1
CNOT4,,CNOT4,CNOT4
GALNTL6,,GALNTL6,GALNTL6
VRK1,,VRK1,VRK1
DAPK1,,DAPK1,DAPK1
RBBP5,,RBBP5,RBBP5
ENOX1,,ENOX1,ENOX1
RAB27A,,RAB27A,RAB27A
ZNF519,,ZNF519,ZNF519
ZNF350,,ZNF350,ZNF350
DCLK2,,DCLK2,DCLK2
NPHP3-AS1,,NPHP3-AS1,NPHP3-AS1
OTOGL,,OTOGL,OTOGL
MLLT10,,MLLT10,MLLT10
AHR,,AHR,AHR
NFYC,,NFYC,NFYC
DEPDC1B,,DEPDC1B,DEPDC1B
SPRED1,,SPRED1,SPRED1
E2F5,,E2F5,E2F5
PTPN14,,PTPN14,PTPN14
HMGXB3,,HMGXB3,HMGXB3
ZNF697,,ZNF697,ZNF697
GALNT3,,GALNT3,GALNT3
MTHFD1,,MTHFD1,MTHFD1
TSPAN9,,TSPAN9,TSPAN9
RFC3,,RFC3,RFC3
PDZRN3,,PDZRN3,PDZRN3
L3MBTL4,,L3MBTL4,L3MBTL4
ANKRD34C-AS1,,ANKRD34C-AS1,ANKRD34C-AS1
PART1,,PART1,PART1
SMURF1,,SMURF1,SMURF1
CNTN4,,CNTN4,CNTN4
ANKRD28,,ANKRD28,ANKRD28
GRIK2,,GRIK2,GRIK2
GTDC1,,GTDC1,GTDC1
KIAA1958,,KIAA1958,KIAA1958
VWC2,,VWC2,VWC2
SLC35F3,,SLC35F3,SLC35F3
ROBO2,,ROBO2,ROBO2
GNB4,,GNB4,GNB4
PRKAA2,,PRKAA2,PRKAA2
GDF7,,GDF7,GDF7
CCDC85A,,CCDC85A,CCDC85A
GLCE,,GLCE,GLCE
SGMS1,,SGMS1,SGMS1
MIR2052HG,,MIR2052HG,MIR2052HG
CERKL,,CERKL,CERKL
MEF2C,,MEF2C,MEF2C
ATP8B4,,ATP8B4,ATP8B4
STS,,STS,STS
ZIM2,,ZIM2,ZIM2
