_BACKGROUND,5p,10p,15p
DSCAM,DSCAM,DSCAM,DSCAM
CFAP206,CFAP206,CFAP206,CFAP206
DNAH6,DNAH6,DNAH6,DNAH6
PTPRG,PTPRG,PTPRG,PTPRG
AHDC1,AHDC1,AHDC1,AHDC1
SLC27A2,SLC27A2,SLC27A2,SLC27A2
GIPC2,GIPC2,GIPC2,GIPC2
CACNA1C,CACNA1C,CACNA1C,CACNA1C
EPHB1,EPHB1,EPHB1,EPHB1
NEB,NEB,NEB,NEB
CEP120,CEP120,CEP120,CEP120
PTPN2,PTPN2,PTPN2,PTPN2
JAM3,JAM3,JAM3,JAM3
PCDH15,PCDH15,PCDH15,PCDH15
TSHR,TSHR,TSHR,TSHR
PTPRO,PTPRO,PTPRO,PTPRO
CEP128,CEP128,CEP128,CEP128
MAPT-AS1,MAPT-AS1,MAPT-AS1,MAPT-AS1
MECP2,MECP2,MECP2,MECP2
EPB41,EPB41,EPB41,EPB41
MAN1A1,MAN1A1,MAN1A1,MAN1A1
NDRG2,NDRG2,NDRG2,NDRG2
GFAP,GFAP,GFAP,GFAP
ADAMTS19-AS1,ADAMTS19-AS1,ADAMTS19-AS1,ADAMTS19-AS1
PAWR,PAWR,PAWR,PAWR
PTGDS,PTGDS,PTGDS,PTGDS
ZNF385B,ZNF385B,ZNF385B,ZNF385B
PRMT8,PRMT8,PRMT8,PRMT8
ZKSCAN8,ZKSCAN8,ZKSCAN8,ZKSCAN8
ILDR2,ILDR2,ILDR2,ILDR2
ZFPM2,ZFPM2,ZFPM2,ZFPM2
FBXO17,FBXO17,FBXO17,FBXO17
GINS3,GINS3,GINS3,GINS3
CD96,CD96,CD96,CD96
SYNPR,SYNPR,SYNPR,SYNPR
B3GALT5,B3GALT5,B3GALT5,B3GALT5
ASB18,ASB18,ASB18,ASB18
AQP4,AQP4,AQP4,AQP4
CRIM1,CRIM1,CRIM1,CRIM1
TIMP2,TIMP2,TIMP2,TIMP2
CARF,CARF,CARF,CARF
P2RY1,P2RY1,P2RY1,P2RY1
TTTY18,TTTY18,TTTY18,TTTY18
GCNT2,GCNT2,GCNT2,GCNT2
TBXA2R,TBXA2R,TBXA2R,TBXA2R
FAM78B,FAM78B,FAM78B,FAM78B
DIO2,DIO2,DIO2,DIO2
PAG1,PAG1,PAG1,PAG1
TCF4,TCF4,TCF4,TCF4
UNC5D,UNC5D,UNC5D,UNC5D
CD36,CD36,CD36,CD36
BRINP1,BRINP1,BRINP1,BRINP1
ARSB,ARSB,ARSB,ARSB
WWP1,WWP1,WWP1,WWP1
FAM189A2,FAM189A2,FAM189A2,FAM189A2
SLIT2,SLIT2,SLIT2,SLIT2
CDH6,CDH6,CDH6,CDH6
GEM,GEM,GEM,GEM
S1PR1,S1PR1,S1PR1,S1PR1
WT1,WT1,WT1,WT1
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
SMAD1,SMAD1,SMAD1,SMAD1
RAI14,RAI14,RAI14,RAI14
FGGY,FGGY,FGGY,FGGY
JPH1,JPH1,JPH1,JPH1
ZBTB39,ZBTB39,ZBTB39,ZBTB39
RBPMS,RBPMS,RBPMS,RBPMS
TDRD3,TDRD3,TDRD3,TDRD3
TMEM132B,TMEM132B,TMEM132B,TMEM132B
BAALC,BAALC,BAALC,BAALC
PIEZO2,PIEZO2,PIEZO2,PIEZO2
CACNA1E,CACNA1E,CACNA1E,CACNA1E
CA8,CA8,CA8,CA8
KREMEN1,KREMEN1,KREMEN1,KREMEN1
AVEN,AVEN,AVEN,AVEN
GLI3,GLI3,GLI3,GLI3
KCNE4,KCNE4,KCNE4,KCNE4
SLC7A2,SLC7A2,SLC7A2,SLC7A2
LYPD6B,LYPD6B,LYPD6B,LYPD6B
PTPN13,PTPN13,PTPN13,PTPN13
ESRP1,ESRP1,ESRP1,ESRP1
ARL17B,ARL17B,ARL17B,ARL17B
NOL4,NOL4,NOL4,NOL4
STAT4,STAT4,STAT4,STAT4
GZF1,GZF1,GZF1,GZF1
SLC35F3,SLC35F3,SLC35F3,SLC35F3
DUSP22,DUSP22,DUSP22,DUSP22
ATF7IP,ATF7IP,ATF7IP,ATF7IP
ZNF451,ZNF451,ZNF451,ZNF451
TPPP,TPPP,TPPP,TPPP
YY1,YY1,YY1,YY1
GLT8D2,GLT8D2,GLT8D2,GLT8D2
ARID5B,ARID5B,ARID5B,ARID5B
GNG4,GNG4,GNG4,GNG4
STK3,STK3,STK3,STK3
STMN2,STMN2,STMN2,STMN2
TOX,TOX,TOX,TOX
DPYD,DPYD,DPYD,DPYD
LRRC3B,LRRC3B,LRRC3B,LRRC3B
ABCA1,ABCA1,ABCA1,ABCA1
MYEF2,MYEF2,MYEF2,MYEF2
NFAT5,NFAT5,NFAT5,NFAT5
SHC3,,SHC3,SHC3
OPCML,,OPCML,OPCML
SLC35F4,,SLC35F4,SLC35F4
CCDC3,,CCDC3,CCDC3
BAZ1A,,BAZ1A,BAZ1A
CCNB2,,CCNB2,CCNB2
PRKG1,,PRKG1,PRKG1
PPM1E,,PPM1E,PPM1E
CDH7,,CDH7,CDH7
PCDH9,,PCDH9,PCDH9
GALNT7,,GALNT7,GALNT7
CACNA1G,,CACNA1G,CACNA1G
TWSG1,,TWSG1,TWSG1
HTR1E,,HTR1E,HTR1E
MYBL1,,MYBL1,MYBL1
PSD3,,PSD3,PSD3
NEK10,,NEK10,NEK10
EIF1AX,,EIF1AX,EIF1AX
GEN1,,GEN1,GEN1
FBXL2,,FBXL2,FBXL2
USP6NL,,USP6NL,USP6NL
ADD3,,ADD3,ADD3
RORB,,RORB,RORB
LIN7A,,LIN7A,LIN7A
IKZF2,,IKZF2,IKZF2
LRRC1,,LRRC1,LRRC1
CAPG,,CAPG,CAPG
JUNB,,JUNB,JUNB
HMCN1,,HMCN1,HMCN1
TMEM179,,TMEM179,TMEM179
FMN1,,FMN1,FMN1
NFYB,,NFYB,NFYB
COL12A1,,COL12A1,COL12A1
TMEM123,,TMEM123,TMEM123
CDC14A,,CDC14A,CDC14A
TMEM59L,,TMEM59L,TMEM59L
ATP1B3,,ATP1B3,ATP1B3
CEMIP,,CEMIP,CEMIP
DGKH,,DGKH,DGKH
ARNT2,,ARNT2,ARNT2
PPARG,,PPARG,PPARG
GPR22,,GPR22,GPR22
RXFP1,,RXFP1,RXFP1
CBLN2,,CBLN2,CBLN2
MOB3B,,MOB3B,MOB3B
MIR4500HG,,MIR4500HG,MIR4500HG
KLHL5,,KLHL5,KLHL5
VGF,,VGF,VGF
TMX4,,TMX4,TMX4
NHS,,NHS,NHS
IRS1,,IRS1,IRS1
NMBR,,NMBR,NMBR
LINC01185,,LINC01185,LINC01185
ENOX2,,ENOX2,ENOX2
CFAP161,,CFAP161,CFAP161
