_BACKGROUND,5p,10p,15p
MYO5B,MYO5B,MYO5B,MYO5B
PDE1C,PDE1C,PDE1C,PDE1C
SLC9A7,SLC9A7,SLC9A7,SLC9A7
ATP2B4,ATP2B4,ATP2B4,ATP2B4
RBFOX1,RBFOX1,RBFOX1,RBFOX1
RASGEF1B,RASGEF1B,RASGEF1B,RASGEF1B
LPGAT1,LPGAT1,LPGAT1,LPGAT1
ZEB2,ZEB2,ZEB2,ZEB2
ARFGEF3,ARFGEF3,ARFGEF3,ARFGEF3
PATJ,PATJ,PATJ,PATJ
GPR176,GPR176,GPR176,GPR176
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
C18orf54,C18orf54,C18orf54,C18orf54
MMP16,MMP16,MMP16,MMP16
ITPR2,ITPR2,ITPR2,ITPR2
NR2F2,NR2F2,NR2F2,NR2F2
WWC3,WWC3,WWC3,WWC3
IGSF3,IGSF3,IGSF3,IGSF3
POU3F2,POU3F2,POU3F2,POU3F2
FAM53B,FAM53B,FAM53B,FAM53B
SMARCA1,SMARCA1,SMARCA1,SMARCA1
NMNAT2,NMNAT2,NMNAT2,NMNAT2
PTPN13,PTPN13,PTPN13,PTPN13
ARNT2,ARNT2,ARNT2,ARNT2
SPATS2,SPATS2,SPATS2,SPATS2
TMEM64,TMEM64,TMEM64,TMEM64
TCF12,TCF12,TCF12,TCF12
PKN2,PKN2,PKN2,PKN2
FAM160A1,FAM160A1,FAM160A1,FAM160A1
ELK4,ELK4,ELK4,ELK4
DCC,DCC,DCC,DCC
ACVR1C,ACVR1C,ACVR1C,ACVR1C
INSM1,INSM1,INSM1,INSM1
KCNJ6,KCNJ6,KCNJ6,KCNJ6
LPP,LPP,LPP,LPP
KCTD20,KCTD20,KCTD20,KCTD20
MTA3,MTA3,MTA3,MTA3
DPY19L3,DPY19L3,DPY19L3,DPY19L3
IGSF11,IGSF11,IGSF11,IGSF11
TET1,TET1,TET1,TET1
MEF2C,MEF2C,MEF2C,MEF2C
ZNF697,ZNF697,ZNF697,ZNF697
FBXO32,FBXO32,FBXO32,FBXO32
HFM1,HFM1,HFM1,HFM1
RHOBTB1,RHOBTB1,RHOBTB1,RHOBTB1
LONRF1,LONRF1,LONRF1,LONRF1
JPX,JPX,JPX,JPX
LHCGR,LHCGR,LHCGR,LHCGR
NDST3,NDST3,NDST3,NDST3
KCNN2,KCNN2,KCNN2,KCNN2
RBMS1,RBMS1,RBMS1,RBMS1
ARHGEF6,ARHGEF6,ARHGEF6,ARHGEF6
ATP1B3,ATP1B3,ATP1B3,ATP1B3
NETO2,NETO2,NETO2,NETO2
ZFHX4,ZFHX4,ZFHX4,ZFHX4
OSBPL3,OSBPL3,OSBPL3,OSBPL3
NPAS3,NPAS3,NPAS3,NPAS3
PRKAA2,PRKAA2,PRKAA2,PRKAA2
LINC00472,LINC00472,LINC00472,LINC00472
CEP128,CEP128,CEP128,CEP128
FAM78B,FAM78B,FAM78B,FAM78B
HIVEP3,HIVEP3,HIVEP3,HIVEP3
TTTY14,TTTY14,TTTY14,TTTY14
TLL1,TLL1,TLL1,TLL1
SHTN1,SHTN1,SHTN1,SHTN1
YY1,YY1,YY1,YY1
ACVR1,ACVR1,ACVR1,ACVR1
