_BACKGROUND,5p,10p,15p
SORCS3,SORCS3,SORCS3,SORCS3
PRKCE,PRKCE,PRKCE,PRKCE
TMEM178A,TMEM178A,TMEM178A,TMEM178A
ZNF774,ZNF774,ZNF774,ZNF774
AHRR,AHRR,AHRR,AHRR
INHBA-AS1,INHBA-AS1,INHBA-AS1,INHBA-AS1
PPP4R4,PPP4R4,PPP4R4,PPP4R4
DNAJC1,DNAJC1,DNAJC1,DNAJC1
ZNF736,ZNF736,ZNF736,ZNF736
NOS1AP,NOS1AP,NOS1AP,NOS1AP
PRKCQ,PRKCQ,PRKCQ,PRKCQ
PCDH10,PCDH10,PCDH10,PCDH10
FRMD4A,FRMD4A,FRMD4A,FRMD4A
POLR2J3,POLR2J3,POLR2J3,POLR2J3
GRIN2A,GRIN2A,GRIN2A,GRIN2A
KAZN,KAZN,KAZN,KAZN
LINC01235,LINC01235,LINC01235,LINC01235
NIPAL2,NIPAL2,NIPAL2,NIPAL2
BPTF,BPTF,BPTF,BPTF
STEAP2,STEAP2,STEAP2,STEAP2
CAV2,CAV2,CAV2,CAV2
TRHDE,TRHDE,TRHDE,TRHDE
WSB1,WSB1,WSB1,WSB1
SP1,SP1,SP1,SP1
RPL23A,RPL23A,RPL23A,RPL23A
GABRG3,GABRG3,GABRG3,GABRG3
CHRM2,CHRM2,CHRM2,CHRM2
CSMD2,CSMD2,CSMD2,CSMD2
RIMS1,RIMS1,RIMS1,RIMS1
YY1,YY1,YY1,YY1
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
SMAD3,SMAD3,SMAD3,SMAD3
ZNF518A,ZNF518A,ZNF518A,ZNF518A
PRDM5,PRDM5,PRDM5,PRDM5
TENM2,TENM2,TENM2,TENM2
BRINP3,BRINP3,BRINP3,BRINP3
SLC27A6,SLC27A6,SLC27A6,SLC27A6
PKNOX2,PKNOX2,PKNOX2,PKNOX2
E2F3,E2F3,E2F3,E2F3
BRCA1,BRCA1,BRCA1,BRCA1
SEH1L,SEH1L,SEH1L,SEH1L
KAT2B,KAT2B,KAT2B,KAT2B
PTMS,PTMS,PTMS,PTMS
SGK3,SGK3,SGK3,SGK3
RRAS2,RRAS2,RRAS2,RRAS2
TAF9,TAF9,TAF9,TAF9
PTPRU,PTPRU,PTPRU,PTPRU
PHACTR1,PHACTR1,PHACTR1,PHACTR1
PIP5K1B,PIP5K1B,PIP5K1B,PIP5K1B
PAM,PAM,PAM,PAM
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
NCALD,NCALD,NCALD,NCALD
EFNA5,EFNA5,EFNA5,EFNA5
TENM4,TENM4,TENM4,TENM4
UBE3D,UBE3D,UBE3D,UBE3D
RNF24,RNF24,RNF24,RNF24
BCL11B,BCL11B,BCL11B,BCL11B
SH3RF1,SH3RF1,SH3RF1,SH3RF1
SSX2IP,SSX2IP,SSX2IP,SSX2IP
ANKS1B,ANKS1B,ANKS1B,ANKS1B
NFIA,NFIA,NFIA,NFIA
PPP3CA,PPP3CA,PPP3CA,PPP3CA
GEN1,GEN1,GEN1,GEN1
PBX1,PBX1,PBX1,PBX1
SLC12A8,SLC12A8,SLC12A8,SLC12A8
FAM3C,FAM3C,FAM3C,FAM3C
CFAP46,CFAP46,CFAP46,CFAP46
MYO10,MYO10,MYO10,MYO10
ZNF280D,ZNF280D,ZNF280D,ZNF280D
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
RGS4,RGS4,RGS4,RGS4
PUM3,PUM3,PUM3,PUM3
ARHGAP44,ARHGAP44,ARHGAP44,ARHGAP44
HIVEP1,HIVEP1,HIVEP1,HIVEP1
KDM2B,KDM2B,KDM2B,KDM2B
KCNJ6,KCNJ6,KCNJ6,KCNJ6
GTF2I,GTF2I,GTF2I,GTF2I
GSN,GSN,GSN,GSN
VPS41,VPS41,VPS41,VPS41
CAMK2D,CAMK2D,CAMK2D,CAMK2D
LRRTM4,LRRTM4,LRRTM4,LRRTM4
CCDC3,CCDC3,CCDC3,CCDC3
JAM3,JAM3,JAM3,JAM3
HNRNPC,HNRNPC,HNRNPC,HNRNPC
HMGCS1,HMGCS1,HMGCS1,HMGCS1
ZNF704,ZNF704,ZNF704,ZNF704
ZNF438,ZNF438,ZNF438,ZNF438
AACS,AACS,AACS,AACS
ACTN1,ACTN1,ACTN1,ACTN1
TBPL1,TBPL1,TBPL1,TBPL1
GAP43,GAP43,GAP43,GAP43
FSD1,FSD1,FSD1,FSD1
MAGEF1,MAGEF1,MAGEF1,MAGEF1
ADARB1,ADARB1,ADARB1,ADARB1
TTYH1,TTYH1,TTYH1,TTYH1
SYNPR,SYNPR,SYNPR,SYNPR
KLHL29,KLHL29,KLHL29,KLHL29
RNPS1,RNPS1,RNPS1,RNPS1
SERGEF,SERGEF,SERGEF,SERGEF
SNCA,SNCA,SNCA,SNCA
ADGRB3,ADGRB3,ADGRB3,ADGRB3
BCL11A,BCL11A,BCL11A,BCL11A
TCF12,TCF12,TCF12,TCF12
CELF4,CELF4,CELF4,CELF4
MEIS2,MEIS2,MEIS2,MEIS2
MET,MET,MET,MET
MYH10,MYH10,MYH10,MYH10
KLHL2,KLHL2,KLHL2,KLHL2
DDX11-AS1,DDX11-AS1,DDX11-AS1,DDX11-AS1
FAM184A,FAM184A,FAM184A,FAM184A
HACE1,HACE1,HACE1,HACE1
UNC80,UNC80,UNC80,UNC80
CCDC178,CCDC178,CCDC178,CCDC178
TTC9B,TTC9B,TTC9B,TTC9B
ZIM2,ZIM2,ZIM2,ZIM2
ROCK2,ROCK2,ROCK2,ROCK2
PLEKHA1,PLEKHA1,PLEKHA1,PLEKHA1
TFDP1,TFDP1,TFDP1,TFDP1
SLC12A5,SLC12A5,SLC12A5,SLC12A5
KIAA1958,KIAA1958,KIAA1958,KIAA1958
MITF,MITF,MITF,MITF
TANC1,,TANC1,TANC1
GUCY1A2,,GUCY1A2,GUCY1A2
CCDC25,,CCDC25,CCDC25
ZSCAN5A,,ZSCAN5A,ZSCAN5A
TRIO,,TRIO,TRIO
ZNF652,,ZNF652,ZNF652
PHF1,,PHF1,PHF1
TMEM200A,,TMEM200A,TMEM200A
TWIST1,,TWIST1,TWIST1
NREP,,NREP,NREP
ANKRD28,,ANKRD28,ANKRD28
MED27,,MED27,MED27
ZNF350,,ZNF350,ZNF350
PCDH11Y,,PCDH11Y,PCDH11Y
LINC01339,,LINC01339,LINC01339
ZNF205,,ZNF205,ZNF205
ZMAT4,,ZMAT4,ZMAT4
