_BACKGROUND,5p,10p,15p
JUN,JUN,JUN,JUN
OIT3,OIT3,OIT3,OIT3
FOXO1,FOXO1,FOXO1,FOXO1
COL15A1,COL15A1,COL15A1,COL15A1
MECP2,MECP2,MECP2,MECP2
NFIC,NFIC,NFIC,NFIC
SEMA4A,SEMA4A,SEMA4A,SEMA4A
HMG20A,HMG20A,HMG20A,HMG20A
MIR137HG,MIR137HG,MIR137HG,MIR137HG
PLXNA2,PLXNA2,PLXNA2,PLXNA2
YY1,YY1,YY1,YY1
PGBD5,PGBD5,PGBD5,PGBD5
ZNF667,ZNF667,ZNF667,ZNF667
RBFOX2,RBFOX2,RBFOX2,RBFOX2
SRGAP1,SRGAP1,SRGAP1,SRGAP1
ZNF518A,ZNF518A,ZNF518A,ZNF518A
MYEF2,MYEF2,MYEF2,MYEF2
MTA3,MTA3,MTA3,MTA3
ZFHX4,ZFHX4,ZFHX4,ZFHX4
CNOT6,CNOT6,CNOT6,CNOT6
EML5,EML5,EML5,EML5
XKR4,XKR4,XKR4,XKR4
ZIC5,ZIC5,ZIC5,ZIC5
ZBTB44,ZBTB44,ZBTB44,ZBTB44
AHDC1,AHDC1,AHDC1,AHDC1
SP4,SP4,SP4,SP4
PAG1,PAG1,PAG1,PAG1
LUZP2,LUZP2,LUZP2,LUZP2
KLF3-AS1,KLF3-AS1,KLF3-AS1,KLF3-AS1
RBM17,RBM17,RBM17,RBM17
AK5,AK5,AK5,AK5
FAT4,FAT4,FAT4,FAT4
PRTG,PRTG,PRTG,PRTG
PHLPP1,PHLPP1,PHLPP1,PHLPP1
SEMA5A,SEMA5A,SEMA5A,SEMA5A
EXO5,EXO5,EXO5,EXO5
GTF2A1,GTF2A1,GTF2A1,GTF2A1
ARNT2,ARNT2,ARNT2,ARNT2
IRF2,IRF2,IRF2,IRF2
UBE2E2,UBE2E2,UBE2E2,UBE2E2
SPATS2,SPATS2,SPATS2,SPATS2
GRIA4,GRIA4,GRIA4,GRIA4
ZBTB26,ZBTB26,ZBTB26,ZBTB26
PROX1,PROX1,PROX1,PROX1
RND3,RND3,RND3,RND3
PKNOX1,PKNOX1,PKNOX1,PKNOX1
TMTC2,TMTC2,TMTC2,TMTC2
FOXK1,FOXK1,FOXK1,FOXK1
BRF1,BRF1,BRF1,BRF1
OPN3,OPN3,OPN3,OPN3
ZNF84,ZNF84,ZNF84,ZNF84
SSBP3,SSBP3,SSBP3,SSBP3
PCLO,PCLO,PCLO,PCLO
NCAM2,NCAM2,NCAM2,NCAM2
LINGO2,LINGO2,LINGO2,LINGO2
KCNH7,KCNH7,KCNH7,KCNH7
PRKAR2B,PRKAR2B,PRKAR2B,PRKAR2B
NFAT5,NFAT5,NFAT5,NFAT5
RUFY3,RUFY3,RUFY3,RUFY3
ARID5B,ARID5B,ARID5B,ARID5B
ZFY,ZFY,ZFY,ZFY
ZDHHC2,ZDHHC2,ZDHHC2,ZDHHC2
ATRNL1,ATRNL1,ATRNL1,ATRNL1
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
ZNF592,ZNF592,ZNF592,ZNF592
SEMA3C,SEMA3C,SEMA3C,SEMA3C
ZNF596,ZNF596,ZNF596,ZNF596
PKN2-AS1,PKN2-AS1,PKN2-AS1,PKN2-AS1
MEF2C,MEF2C,MEF2C,MEF2C
F11-AS1,F11-AS1,F11-AS1,F11-AS1
SLC24A3,SLC24A3,SLC24A3,SLC24A3
CALN1,CALN1,CALN1,CALN1
KLF12,KLF12,KLF12,KLF12
EML6,EML6,EML6,EML6
KCNIP4,KCNIP4,KCNIP4,KCNIP4
HEY1,HEY1,HEY1,HEY1
EPB41L2,EPB41L2,EPB41L2,EPB41L2
MBNL2,MBNL2,MBNL2,MBNL2
MARCH1,MARCH1,MARCH1,MARCH1
AMOTL1,AMOTL1,AMOTL1,AMOTL1
ATP2B4,ATP2B4,ATP2B4,ATP2B4
ENOX1,ENOX1,ENOX1,ENOX1
ANO6,ANO6,ANO6,ANO6
FOXJ2,FOXJ2,FOXJ2,FOXJ2
ZNRF3,ZNRF3,ZNRF3,ZNRF3
NRIP1,NRIP1,NRIP1,NRIP1
NLGN4Y,NLGN4Y,NLGN4Y,NLGN4Y
UBTF,UBTF,UBTF,UBTF
SLC5A3,,SLC5A3,SLC5A3
HTR2C,,HTR2C,HTR2C
GRIK3,,GRIK3,GRIK3
PRDM5,,PRDM5,PRDM5
MXD1,,MXD1,MXD1
SGMS1,,SGMS1,SGMS1
PTBP3,,PTBP3,PTBP3
CACNA1G,,CACNA1G,CACNA1G
DPYD,,DPYD,DPYD
MARCH3,,MARCH3,MARCH3
CXXC5,,CXXC5,CXXC5
GRIK4,,GRIK4,GRIK4
BMPER,,BMPER,BMPER
POU5F1,,POU5F1,POU5F1
PPARG,,PPARG,PPARG
MIR4500HG,,MIR4500HG,MIR4500HG
MMP16,,MMP16,MMP16
SAMD7,,SAMD7,SAMD7
NRG1,,NRG1,NRG1
CRIM1,,CRIM1,CRIM1
GLIS3,,GLIS3,GLIS3
KDM2A,,KDM2A,KDM2A
SATB2,,SATB2,SATB2
CASC2,,CASC2,CASC2
ZEB1,,ZEB1,ZEB1
MAN1A1,,MAN1A1,MAN1A1
PCDH17,,PCDH17,PCDH17
NOSTRIN,,NOSTRIN,NOSTRIN
TIGD2,,TIGD2,TIGD2
BACH1,,BACH1,BACH1
PDS5A,,PDS5A,PDS5A
PELI1,,PELI1,PELI1
TOX3,,TOX3,TOX3
STARD4-AS1,,STARD4-AS1,STARD4-AS1
MYRIP,,MYRIP,MYRIP
SLC12A2,,SLC12A2,SLC12A2
VEGFC,,VEGFC,VEGFC
RASGEF1B,,RASGEF1B,RASGEF1B
DNAJC21,,DNAJC21,DNAJC21
TRAF3,,TRAF3,TRAF3
NTNG1,,NTNG1,NTNG1
BRINP1,,BRINP1,BRINP1
MIOS,,MIOS,MIOS
KCNK12,,KCNK12,KCNK12
E4F1,,E4F1,E4F1
MEIKIN,,MEIKIN,MEIKIN
