_BACKGROUND,5p,10p,15p
GTF2I,GTF2I,GTF2I,GTF2I
THRB,THRB,THRB,THRB
ZNF148,ZNF148,ZNF148,ZNF148
ZFPM2,ZFPM2,ZFPM2,ZFPM2
MET,MET,MET,MET
RCAN2,RCAN2,RCAN2,RCAN2
PDE4B,PDE4B,PDE4B,PDE4B
ATF2,ATF2,ATF2,ATF2
CNOT4,CNOT4,CNOT4,CNOT4
MTA3,MTA3,MTA3,MTA3
RFX3,RFX3,RFX3,RFX3
HP1BP3,HP1BP3,HP1BP3,HP1BP3
SATB2,SATB2,SATB2,SATB2
OLFM3,OLFM3,OLFM3,OLFM3
BBX,BBX,BBX,BBX
LAMA2,LAMA2,LAMA2,LAMA2
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
GRIA3,GRIA3,GRIA3,GRIA3
FRMD5,FRMD5,FRMD5,FRMD5
KDM4C,KDM4C,KDM4C,KDM4C
PHF21A,PHF21A,PHF21A,PHF21A
TFDP2,TFDP2,TFDP2,TFDP2
LCOR,LCOR,LCOR,LCOR
DTNA,DTNA,DTNA,DTNA
PACRG,PACRG,PACRG,PACRG
NR3C1,NR3C1,NR3C1,NR3C1
ARNTL,ARNTL,ARNTL,ARNTL
NAP1L1,NAP1L1,NAP1L1,NAP1L1
CNTN4,CNTN4,CNTN4,CNTN4
TENM2,TENM2,TENM2,TENM2
PEX5L,PEX5L,PEX5L,PEX5L
KLF12,KLF12,KLF12,KLF12
POU2F1,POU2F1,POU2F1,POU2F1
SMAD1,SMAD1,SMAD1,SMAD1
AFF4,AFF4,AFF4,AFF4
CREB1,CREB1,CREB1,CREB1
STAU2,STAU2,STAU2,STAU2
CLOCK,CLOCK,CLOCK,CLOCK
ZNF644,ZNF644,ZNF644,ZNF644
BCLAF1,BCLAF1,BCLAF1,BCLAF1
DAPK1,DAPK1,DAPK1,DAPK1
FOXN2,FOXN2,FOXN2,FOXN2
NCOA1,NCOA1,NCOA1,NCOA1
PTPN13,PTPN13,PTPN13,PTPN13
RAP2A,RAP2A,RAP2A,RAP2A
NETO1,NETO1,NETO1,NETO1
NFIA,NFIA,NFIA,NFIA
NR3C2,NR3C2,NR3C2,NR3C2
NCOA2,NCOA2,NCOA2,NCOA2
ZNF438,ZNF438,ZNF438,ZNF438
PLCB4,PLCB4,PLCB4,PLCB4
NDST3,NDST3,NDST3,NDST3
TIGD4,TIGD4,TIGD4,TIGD4
EFNB2,EFNB2,EFNB2,EFNB2
THOC2,THOC2,THOC2,THOC2
SLC39A10,SLC39A10,SLC39A10,SLC39A10
PRKAA2,PRKAA2,PRKAA2,PRKAA2
KLHL32,KLHL32,KLHL32,KLHL32
DENND2C,DENND2C,DENND2C,DENND2C
CALN1,CALN1,CALN1,CALN1
PKIA,PKIA,PKIA,PKIA
GALNT7,GALNT7,GALNT7,GALNT7
MLLT10,MLLT10,MLLT10,MLLT10
CTNNB1,CTNNB1,CTNNB1,CTNNB1
NR2C2,NR2C2,NR2C2,NR2C2
FOXJ3,FOXJ3,FOXJ3,FOXJ3
REL,REL,REL,REL
MPPED2,MPPED2,MPPED2,MPPED2
HTR1E,HTR1E,HTR1E,HTR1E
CDH8,CDH8,CDH8,CDH8
KMT2A,KMT2A,KMT2A,KMT2A
NCOR1,NCOR1,NCOR1,NCOR1
TEAD1,TEAD1,TEAD1,TEAD1
NFKB1,NFKB1,NFKB1,NFKB1
STXBP6,STXBP6,STXBP6,STXBP6
INPP4B,INPP4B,INPP4B,INPP4B
SPRED2,SPRED2,SPRED2,SPRED2
EZH2,EZH2,EZH2,EZH2
NRF1,NRF1,NRF1,NRF1
CDC14B,CDC14B,CDC14B,CDC14B
ZNF827,ZNF827,ZNF827,ZNF827
GRIN2D,GRIN2D,GRIN2D,GRIN2D
GULP1,GULP1,GULP1,GULP1
WWC2,WWC2,WWC2,WWC2
PLAG1,PLAG1,PLAG1,PLAG1
FANK1,FANK1,FANK1,FANK1
CBLN2,CBLN2,CBLN2,CBLN2
