_BACKGROUND,5p,10p,15p
BDNF,BDNF,BDNF,BDNF
PVALB,PVALB,PVALB,PVALB
PBX1,PBX1,PBX1,PBX1
TAC1,TAC1,TAC1,TAC1
THSD7A,THSD7A,THSD7A,THSD7A
FAM53B,FAM53B,FAM53B,FAM53B
ZBTB17,ZBTB17,ZBTB17,ZBTB17
TACR1,TACR1,TACR1,TACR1
SSBP2,SSBP2,SSBP2,SSBP2
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2
FIGLA,FIGLA,FIGLA,FIGLA
ZBTB44,ZBTB44,ZBTB44,ZBTB44
RAI2,RAI2,RAI2,RAI2
NR3C1,NR3C1,NR3C1,NR3C1
ZBTB5,ZBTB5,ZBTB5,ZBTB5
SLCO6A1,SLCO6A1,SLCO6A1,SLCO6A1
ZBTB26,ZBTB26,ZBTB26,ZBTB26
GRIK2,GRIK2,GRIK2,GRIK2
ZBTB2,ZBTB2,ZBTB2,ZBTB2
PTCHD1,PTCHD1,PTCHD1,PTCHD1
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
TRAF3,TRAF3,TRAF3,TRAF3
ATF7,ATF7,ATF7,ATF7
DNAJC21,DNAJC21,DNAJC21,DNAJC21
ZNF711,ZNF711,ZNF711,ZNF711
ZBTB37,ZBTB37,ZBTB37,ZBTB37
ZNF592,ZNF592,ZNF592,ZNF592
NTNG1,NTNG1,NTNG1,NTNG1
SPRED1,SPRED1,SPRED1,SPRED1
SPAG6,SPAG6,SPAG6,SPAG6
TCF12,TCF12,TCF12,TCF12
PTCH1,PTCH1,PTCH1,PTCH1
STAT3,STAT3,STAT3,STAT3
TENM4,TENM4,TENM4,TENM4
SNTG2,SNTG2,SNTG2,SNTG2
TBR1,TBR1,TBR1,TBR1
ANKRD44,ANKRD44,ANKRD44,ANKRD44
NPAS2,NPAS2,NPAS2,NPAS2
GAD1,GAD1,GAD1,GAD1
SCMH1,SCMH1,SCMH1,SCMH1
THOC2,THOC2,THOC2,THOC2
RUNX1T1,RUNX1T1,RUNX1T1,RUNX1T1
ZNF423,ZNF423,ZNF423,ZNF423
ZHX1,ZHX1,ZHX1,ZHX1
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
SMARCA1,SMARCA1,SMARCA1,SMARCA1
NCOA3,NCOA3,NCOA3,NCOA3
LPL,LPL,LPL,LPL
NPAS3,NPAS3,NPAS3,NPAS3
KLHL14,KLHL14,KLHL14,KLHL14
ACTA2,ACTA2,ACTA2,ACTA2
CPLX1,CPLX1,CPLX1,CPLX1
NCAM2,NCAM2,NCAM2,NCAM2
RASGEF1B,RASGEF1B,RASGEF1B,RASGEF1B
BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1
ZNF160,ZNF160,ZNF160,ZNF160
RARB,RARB,RARB,RARB
CREB1,CREB1,CREB1,CREB1
MEF2D,MEF2D,MEF2D,MEF2D
ELOVL6,ELOVL6,ELOVL6,ELOVL6
POU6F2,POU6F2,POU6F2,POU6F2
TMEM117,TMEM117,TMEM117,TMEM117
ZNF462,ZNF462,ZNF462,ZNF462
MIOS,MIOS,MIOS,MIOS
ZNF664,ZNF664,ZNF664,ZNF664
ZFY,ZFY,ZFY,ZFY
SP4,SP4,SP4,SP4
KCNT2,KCNT2,KCNT2,KCNT2
RTKN2,RTKN2,RTKN2,RTKN2
LEPR,LEPR,LEPR,LEPR
ARHGEF28,ARHGEF28,ARHGEF28,ARHGEF28
FAM184B,FAM184B,FAM184B,FAM184B
ATP1B3,ATP1B3,ATP1B3,ATP1B3
FSTL5,FSTL5,FSTL5,FSTL5
OVCH1-AS1,OVCH1-AS1,OVCH1-AS1,OVCH1-AS1
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
MCHR2,MCHR2,MCHR2,MCHR2
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
NDST3,NDST3,NDST3,NDST3
STS,STS,STS,STS
HIVEP1,HIVEP1,HIVEP1,HIVEP1
SOX9-AS1,SOX9-AS1,SOX9-AS1,SOX9-AS1
IRS1,IRS1,IRS1,IRS1
C3orf67,C3orf67,C3orf67,C3orf67
CREM,CREM,CREM,CREM
SLC8A1,SLC8A1,SLC8A1,SLC8A1
INTS6L,INTS6L,INTS6L,INTS6L
JAZF1-AS1,JAZF1-AS1,JAZF1-AS1,JAZF1-AS1
TIGD4,TIGD4,TIGD4,TIGD4
JDP2,JDP2,JDP2,JDP2
GAS2,GAS2,GAS2,GAS2
ENC1,ENC1,ENC1,ENC1
SH3RF1,SH3RF1,SH3RF1,SH3RF1
SLIT2,SLIT2,SLIT2,SLIT2
MET,MET,MET,MET
KDM7A,KDM7A,KDM7A,KDM7A
FHL2,FHL2,FHL2,FHL2
FOXN2,,FOXN2,FOXN2
DTNA,,DTNA,DTNA
GRM3,,GRM3,GRM3
PAM,,PAM,PAM
ETV3,,ETV3,ETV3
CHSY3,,CHSY3,CHSY3
DPY19L3,,DPY19L3,DPY19L3
AHRR,,AHRR,AHRR
RORB,,RORB,RORB
ANKRD30B,,ANKRD30B,ANKRD30B
C3orf67-AS1,,C3orf67-AS1,C3orf67-AS1
PLS3,,PLS3,PLS3
ERF,,ERF,ERF
SATB1-AS1,,SATB1-AS1,SATB1-AS1
CPEB2,,CPEB2,CPEB2
BTNL9,,BTNL9,BTNL9
FAM162B,,FAM162B,FAM162B
RBM17,,RBM17,RBM17
FSIP1,,FSIP1,FSIP1
HECTD2,,HECTD2,HECTD2
SMCO4,,SMCO4,SMCO4
CA3,,CA3,CA3
TOX,,TOX,TOX
FSTL4,,FSTL4,FSTL4
CCDC178,,CCDC178,CCDC178
ZNF281,,ZNF281,ZNF281
LRRC9,,LRRC9,LRRC9
CTNNA2,,CTNNA2,CTNNA2
TCF3,,TCF3,TCF3
LRRN1,,LRRN1,LRRN1
ZNF84,,ZNF84,ZNF84
ZFP64,,ZFP64,ZFP64
E2F6,,E2F6,E2F6
TMEM64,,TMEM64,TMEM64
CNR1,,CNR1,CNR1
REL,,REL,REL
SEMA6A,,SEMA6A,SEMA6A
GPC6,,GPC6,GPC6
ZDHHC5,,ZDHHC5,ZDHHC5
DAB1,,DAB1,DAB1
PRKG1,,PRKG1,PRKG1
NFIB,,NFIB,NFIB
ZBTB21,,ZBTB21,ZBTB21
PDE4B,,PDE4B,PDE4B
ZBTB33,,ZBTB33,ZBTB33
TRAM2,,TRAM2,TRAM2
MPP7,,MPP7,MPP7
STK3,,STK3,STK3
OLFM3,,OLFM3,OLFM3
ADNP2,,ADNP2,ADNP2
RGN,,RGN,RGN
CNTNAP5,,CNTNAP5,CNTNAP5
PLEKHG1,,PLEKHG1,PLEKHG1
CYP7B1,,CYP7B1,CYP7B1
PDS5A,,PDS5A,PDS5A
RORA,,RORA,RORA
TMTC1,,TMTC1,TMTC1
ANTXR1,,ANTXR1,ANTXR1
TRAF5,,TRAF5,TRAF5
MXD1,,MXD1,MXD1
TMEM132D,,TMEM132D,TMEM132D
RIMBP2,,RIMBP2,RIMBP2
IRF2,,IRF2,IRF2
MAGEF1,,MAGEF1,MAGEF1
SLC16A2,,SLC16A2,SLC16A2
KDM2A,,KDM2A,KDM2A
DOK5,,DOK5,DOK5
JADE3,,JADE3,JADE3
IGSF11,,IGSF11,IGSF11
HTR4,,HTR4,HTR4
EPHA6,,EPHA6,EPHA6
PKN2-AS1,,PKN2-AS1,PKN2-AS1
ZNF777,,ZNF777,ZNF777
WWC1,,WWC1,WWC1
LSM6,,LSM6,LSM6
CACNA1E,,CACNA1E,CACNA1E
KAT2B,,KAT2B,KAT2B
EFHC2,,EFHC2,EFHC2
PLCB4,,PLCB4,PLCB4
PURA,,PURA,PURA
FARP1,,FARP1,FARP1
KLHL29,,KLHL29,KLHL29
LDLRAD4,,LDLRAD4,LDLRAD4
SLC12A8,,SLC12A8,SLC12A8
FANCC,,FANCC,FANCC
ELK4,,ELK4,ELK4
CDYL2,,CDYL2,CDYL2
BMP2K,,BMP2K,BMP2K
GIT2,,GIT2,GIT2
ZNF800,,ZNF800,ZNF800
PCED1B,,PCED1B,PCED1B
GRM1,,GRM1,GRM1
ZNF624,,ZNF624,ZNF624
CDH18,,CDH18,CDH18
ZNF24,,ZNF24,ZNF24
NNMT,,NNMT,NNMT
MFAP3L,,MFAP3L,MFAP3L
LRRC4C,,LRRC4C,LRRC4C
CDH20,,,CDH20
NTN4,,,NTN4
BCL6,,,BCL6
TPK1,,,TPK1
PRKAA2,,,PRKAA2
KCNC2,,,KCNC2
SEMA5B,,,SEMA5B
MARCH11,,,MARCH11
TGFBR1,,,TGFBR1
LIN28B,,,LIN28B
COL23A1,,,COL23A1
ADARB1,,,ADARB1
BMPER,,,BMPER
SPTSSB,,,SPTSSB
GFOD1,,,GFOD1
PIP4K2A,,,PIP4K2A
PGBD5,,,PGBD5
ZNF398,,,ZNF398
CRACR2A,,,CRACR2A
ZNF260,,,ZNF260
SMAD3,,,SMAD3
NTSR1,,,NTSR1
ARID3B,,,ARID3B
TET1,,,TET1
CTCF,,,CTCF
ZC3H12C,,,ZC3H12C
ZBTB8A,,,ZBTB8A
TMEM178B,,,TMEM178B
PLD1,,,PLD1
FAM135B,,,FAM135B
RAB7A,,,RAB7A
TLE1,,,TLE1
PDGFC,,,PDGFC
KIAA1211,,,KIAA1211
PXDC1,,,PXDC1
PRDM5,,,PRDM5
ZNF821,,,ZNF821
SLC16A10,,,SLC16A10
NFIL3,,,NFIL3
NR3C2,,,NR3C2
ZEB2,,,ZEB2
PDE10A,,,PDE10A
SAMD4A,,,SAMD4A
HMGXB4,,,HMGXB4
BRF1,,,BRF1
NF1,,,NF1
DMC1,,,DMC1
TIAM1,,,TIAM1
TOB2,,,TOB2
PIP5K1B,,,PIP5K1B
MECP2,,,MECP2
SYN3,,,SYN3
YY1,,,YY1
EDIL3,,,EDIL3
ITGA9,,,ITGA9
PTBP3,,,PTBP3
VEZF1,,,VEZF1
SPATS2,,,SPATS2
CNKSR3,,,CNKSR3
DCX,,,DCX
SERTAD2,,,SERTAD2
TGFBR3,,,TGFBR3
BRINP3,,,BRINP3
LINC01091,,,LINC01091
LINC01250,,,LINC01250
SLC2A3,,,SLC2A3
RAVER2,,,RAVER2
GPR37,,,GPR37
GTF2A1,,,GTF2A1
MIR31HG,,,MIR31HG
RARG,,,RARG
PCDH17,,,PCDH17
ATXN1,,,ATXN1
TFDP1,,,TFDP1
EPN2,,,EPN2
TEAD1,,,TEAD1
PRKCE,,,PRKCE
CHRM2,,,CHRM2
ARNTL,,,ARNTL
MTA3,,,MTA3
P2RX2,,,P2RX2
PRDM10,,,PRDM10
ZBTB43,,,ZBTB43
FOXN3,,,FOXN3
JAG1,,,JAG1
MBNL1-AS1,,,MBNL1-AS1
TUNAR,,,TUNAR
ZNF616,,,ZNF616
PAG1,,,PAG1
WDR86,,,WDR86
SIK2,,,SIK2
ARMC4,,,ARMC4
UBE2E1,,,UBE2E1
HOMER1,,,HOMER1
SRGN,,,SRGN
ZNF358,,,ZNF358
CACNG3,,,CACNG3
HDAC2,,,HDAC2
HIST1H2BD,,,
SLC26A4,,,
LCORL,,,
PDE8B,,,
MGA,,,
GPM6B,,,
MAP3K1,,,
ENTPD3,,,
GLIS3,,,
GABPA,,,
ZIK1,,,
MAN2A1,,,
TET3,,,
GATAD2A,,,
PRDM9,,,
CTBP1,,,
KCNN2,,,
TRHDE-AS1,,,
RFX4,,,
KCTD8,,,
ZNF396,,,
ZNF343,,,
PLCL1,,,
PLXNA4,,,
ZNF652,,,
C8orf34,,,
HNRNPA0,,,
ASAP1,,,
MOB3B,,,
AKAP13,,,
ZNF438,,,
CDH8,,,
ZBTB18,,,
ARNT2,,,
LIMS1,,,
TBP,,,
TRPS1,,,
BVES,,,
GABPB1,,,
TOM1L1,,,
TPPP,,,
L3MBTL4,,,
GTF2I,,,
LRRK2,,,
MINAR1,,,
PTHLH,,,
USP44,,,
NFYC,,,
ZBTB14,,,
BCL11B,,,
NFE2L2,,,
ZNF304,,,
CEMIP,,,
CLEC2D,,,
ZNF365,,,
SYNPO2,,,
ABL1,,,
MYO1B,,,
CDK2AP1,,,
PHACTR3,,,
PHLPP1,,,
NECAB1,,,
EMID1,,,
ZNF71,,,
ZIC1,,,
FOXK1,,,
STAT5B,,,
RPH3A,,,
ADGRF5,,,
DMRT1,,,
GTF2B,,,
ZNF280D,,,
TIPARP,,,
SUSD6,,,
FIGN,,,
ZNF92,,,
ZNF674,,,
STAT5A,,,
LINC01412,,,
PLG,,,
CEBPG,,,
CD55,,,
GLI4,,,
ZNF782,,,
ITPR2,,,
ZNF677,,,
PRDM4,,,
PRKD1,,,
OXGR1,,,
CHRNA7,,,
ZNF837,,,
VRK1,,,
CAST,,,
ZNF107,,,
EML6,,,
ZNF551,,,
SNCA,,,
TLN2,,,
RPL6,,,
PCSK2,,,
ZNF470,,,
MAP3K7CL,,,
HAS2-AS1,,,
SEC24D,,,
MMP16,,,
ZNF706,,,
ESRP1,,,
ZNF98,,,
PTPRG,,,
AK5,,,
SNX7,,,
ZNF727,,,
UGP2,,,
ZBBX,,,
KLHL32,,,
FREM3,,,
ZNF608,,,
PRKG2,,,
NCK2,,,
LINC00629,,,
MYO3B,,,
KIAA1958,,,
PALLD,,,
PRMT8,,,
SUSD4,,,
KIT,,,
KLF7,,,
ZNF639,,,
CD44,,,
EXT1,,,
ST8SIA5,,,
E2F4,,,
IRX6,,,
GRB14,,,
PBX3,,,
ZNF667,,,
CADPS,,,
TRHDE,,,
RSPO2,,,
SLC4A4,,,
PIK3C3,,,
FAM126A,,,
HLCS,,,
