_BACKGROUND,5p,10p,15p
ERG,ERG,ERG,ERG
NF1,NF1,NF1,NF1
ATP2B4,ATP2B4,ATP2B4,ATP2B4
IKZF1,IKZF1,IKZF1,IKZF1
ADTRP,ADTRP,ADTRP,ADTRP
RARG,RARG,RARG,RARG
CRYM,CRYM,CRYM,CRYM
ZXDC,ZXDC,ZXDC,ZXDC
TUSC8,TUSC8,TUSC8,TUSC8
ETV5,ETV5,ETV5,ETV5
PEG3,PEG3,PEG3,PEG3
SEMA6D,SEMA6D,SEMA6D,SEMA6D
FZD6,FZD6,FZD6,FZD6
DNAH14,DNAH14,DNAH14,DNAH14
ZNF85,ZNF85,ZNF85,ZNF85
FERMT2,FERMT2,FERMT2,FERMT2
KCNJ8,KCNJ8,KCNJ8,KCNJ8
CEP152,CEP152,CEP152,CEP152
PRKG1,PRKG1,PRKG1,PRKG1
IL17RD,IL17RD,IL17RD,IL17RD
SOX6,SOX6,SOX6,SOX6
NR2E3,NR2E3,NR2E3,NR2E3
NREP,NREP,NREP,NREP
TGIF2,TGIF2,TGIF2,TGIF2
ZNF681,ZNF681,ZNF681,ZNF681
ALCAM,ALCAM,ALCAM,ALCAM
STC2,STC2,STC2,STC2
SEL1L3,SEL1L3,SEL1L3,SEL1L3
CAMK2D,CAMK2D,CAMK2D,CAMK2D
ZNF575,ZNF575,ZNF575,ZNF575
CRYBG3,CRYBG3,CRYBG3,CRYBG3
PDGFRL,PDGFRL,PDGFRL,PDGFRL
MZF1,MZF1,MZF1,MZF1
SOX11,SOX11,SOX11,SOX11
CDH18,CDH18,CDH18,CDH18
WIPF1,WIPF1,WIPF1,WIPF1
GLRA3,GLRA3,GLRA3,GLRA3
TPPP,TPPP,TPPP,TPPP
SNED1,SNED1,SNED1,SNED1
LINC00511,LINC00511,LINC00511,LINC00511
ZFPM2,ZFPM2,ZFPM2,ZFPM2
GATA2,GATA2,GATA2,GATA2
CARF,CARF,CARF,CARF
TREM1,TREM1,TREM1,TREM1
NKX2-2,NKX2-2,NKX2-2,NKX2-2
ZFHX3,ZFHX3,ZFHX3,ZFHX3
OPRK1,OPRK1,OPRK1,OPRK1
MYO1E,MYO1E,MYO1E,MYO1E
ZNF573,ZNF573,ZNF573,ZNF573
BST1,BST1,BST1,BST1
IGFBP5,IGFBP5,IGFBP5,IGFBP5
MNT,MNT,MNT,MNT
TDRD1,TDRD1,TDRD1,TDRD1
KCTD1,KCTD1,KCTD1,KCTD1
NDST3,NDST3,NDST3,NDST3
ZNF532,ZNF532,ZNF532,ZNF532
UPP2,UPP2,UPP2,UPP2
ZNF883,ZNF883,ZNF883,ZNF883
ELMO1,ELMO1,ELMO1,ELMO1
FGF13,FGF13,FGF13,FGF13
PCDH10,PCDH10,PCDH10,PCDH10
ZNF746,ZNF746,ZNF746,ZNF746
CA8,CA8,CA8,CA8
SEMA4A,SEMA4A,SEMA4A,SEMA4A
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
ROR2,ROR2,ROR2,ROR2
HES5,HES5,HES5,HES5
OTUD4,OTUD4,OTUD4,OTUD4
POU2F1,POU2F1,POU2F1,POU2F1
IMPG2,IMPG2,IMPG2,IMPG2
KLF12,KLF12,KLF12,KLF12
NR1H4,NR1H4,NR1H4,NR1H4
CNTN5,CNTN5,CNTN5,CNTN5
ZNF232,ZNF232,ZNF232,ZNF232
DGCR8,DGCR8,DGCR8,DGCR8
NFKB1,NFKB1,NFKB1,NFKB1
PIK3AP1,PIK3AP1,PIK3AP1,PIK3AP1
LGR5,LGR5,LGR5,LGR5
DMRT1,DMRT1,DMRT1,DMRT1
ST6GAL1,ST6GAL1,ST6GAL1,ST6GAL1
FKBP5,FKBP5,FKBP5,FKBP5
DNAI1,DNAI1,DNAI1,DNAI1
TCF4,TCF4,TCF4,TCF4
RBBP7,RBBP7,RBBP7,RBBP7
CDH8,CDH8,CDH8,CDH8
VWC2,VWC2,VWC2,VWC2
IGSF11,IGSF11,IGSF11,IGSF11
STS,STS,STS,STS
LINC01305,LINC01305,LINC01305,LINC01305
GAS2,GAS2,GAS2,GAS2
EFNB2,EFNB2,EFNB2,EFNB2
LRP5,LRP5,LRP5,LRP5
LINGO2,LINGO2,LINGO2,LINGO2
P4HB,P4HB,P4HB,P4HB
ZNF813,,ZNF813,ZNF813
DLEU2,,DLEU2,DLEU2
SYCP2,,SYCP2,SYCP2
CRNDE,,CRNDE,CRNDE
RGS17,,RGS17,RGS17
NR0B1,,NR0B1,NR0B1
DACT2,,DACT2,DACT2
IKBIP,,IKBIP,IKBIP
ZNF319,,ZNF319,ZNF319
LIFR,,LIFR,LIFR
PHF8,,PHF8,PHF8
PTCHD4,,PTCHD4,PTCHD4
KIFC1,,KIFC1,KIFC1
GPR176,,GPR176,GPR176
MAN1A1,,MAN1A1,MAN1A1
LINC01250,,LINC01250,LINC01250
CDYL2,,CDYL2,CDYL2
ADAMTS17,,ADAMTS17,ADAMTS17
GPRIN3,,GPRIN3,GPRIN3
FOXO3,,FOXO3,FOXO3
RFX4,,RFX4,RFX4
EPB41,,EPB41,EPB41
SETBP1,,SETBP1,SETBP1
SYNPR,,SYNPR,SYNPR
KCNG3,,KCNG3,KCNG3
PPP1R42,,PPP1R42,PPP1R42
ZNF563,,ZNF563,ZNF563
CNTNAP5,,CNTNAP5,CNTNAP5
KCTD8,,KCTD8,KCTD8
CACNG3,,CACNG3,CACNG3
ZCCHC14,,ZCCHC14,ZCCHC14
RASSF8,,RASSF8,RASSF8
LRRC4C,,LRRC4C,LRRC4C
SLIT1,,SLIT1,SLIT1
