_BACKGROUND,5p,10p,15p
TENM2,TENM2,TENM2,TENM2
SLC9A9,SLC9A9,SLC9A9,SLC9A9
ZNF385D,ZNF385D,ZNF385D,ZNF385D
CCDC25,CCDC25,CCDC25,CCDC25
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
FGD4,FGD4,FGD4,FGD4
FOXO3,FOXO3,FOXO3,FOXO3
RAB7A,RAB7A,RAB7A,RAB7A
NLGN1,NLGN1,NLGN1,NLGN1
SOX5,SOX5,SOX5,SOX5
ZNF595,ZNF595,ZNF595,ZNF595
C1QL1,C1QL1,C1QL1,C1QL1
GAP43,GAP43,GAP43,GAP43
GAS1RR,GAS1RR,GAS1RR,GAS1RR
PBX1,PBX1,PBX1,PBX1
CCSER1,CCSER1,CCSER1,CCSER1
FLRT3,FLRT3,FLRT3,FLRT3
CTSL,CTSL,CTSL,CTSL
MMP16,MMP16,MMP16,MMP16
QRFPR,QRFPR,QRFPR,QRFPR
WWOX,WWOX,WWOX,WWOX
RORA,RORA,RORA,RORA
RARG,RARG,RARG,RARG
EP300,EP300,EP300,EP300
RAB2A,RAB2A,RAB2A,RAB2A
TMEM45A,TMEM45A,TMEM45A,TMEM45A
TPK1,TPK1,TPK1,TPK1
KCNQ3,KCNQ3,KCNQ3,KCNQ3
RASSF8,RASSF8,RASSF8,RASSF8
ZNF652,ZNF652,ZNF652,ZNF652
LRRK1,LRRK1,LRRK1,LRRK1
PPP5C,PPP5C,PPP5C,PPP5C
POLR3A,POLR3A,POLR3A,POLR3A
OPRK1,OPRK1,OPRK1,OPRK1
NWD2,NWD2,NWD2,NWD2
ZNF438,ZNF438,ZNF438,ZNF438
ZFP30,ZFP30,ZFP30,ZFP30
ZNF367,ZNF367,ZNF367,ZNF367
HIVEP3,HIVEP3,HIVEP3,HIVEP3
KMT2A,KMT2A,KMT2A,KMT2A
ZNF148,ZNF148,ZNF148,ZNF148
GAS2,GAS2,GAS2,GAS2
HMBOX1,HMBOX1,HMBOX1,HMBOX1
NTN4,NTN4,NTN4,NTN4
ZNF883,ZNF883,ZNF883,ZNF883
PHF21A,PHF21A,PHF21A,PHF21A
EDIL3,EDIL3,EDIL3,EDIL3
ZNF107,ZNF107,ZNF107,ZNF107
SATB1,SATB1,SATB1,SATB1
NFYC,NFYC,NFYC,NFYC
ABL1,ABL1,ABL1,ABL1
NFX1,NFX1,NFX1,NFX1
POU2F1,POU2F1,POU2F1,POU2F1
SNED1,SNED1,SNED1,SNED1
GRIN2D,GRIN2D,GRIN2D,GRIN2D
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
GHR,GHR,GHR,GHR
SIN3A,SIN3A,SIN3A,SIN3A
PPM1L,PPM1L,PPM1L,PPM1L
FEZ1,FEZ1,FEZ1,FEZ1
ELF2,ELF2,ELF2,ELF2
PRKAA2,PRKAA2,PRKAA2,PRKAA2
MLLT10,MLLT10,MLLT10,MLLT10
THSD7A,THSD7A,THSD7A,THSD7A
CUX1,CUX1,CUX1,CUX1
AHDC1,AHDC1,AHDC1,AHDC1
TRPC4,TRPC4,TRPC4,TRPC4
