_BACKGROUND,5p,10p,15p
CA3,CA3,CA3,CA3
NFAT5,NFAT5,NFAT5,NFAT5
FAM124A,FAM124A,FAM124A,FAM124A
LINC01102,LINC01102,LINC01102,LINC01102
PDGFD,PDGFD,PDGFD,PDGFD
EGFR,EGFR,EGFR,EGFR
ROR2,ROR2,ROR2,ROR2
UBTD2,UBTD2,UBTD2,UBTD2
TLN2,TLN2,TLN2,TLN2
ANKRD55,ANKRD55,ANKRD55,ANKRD55
ERBB4,ERBB4,ERBB4,ERBB4
PDZRN3,PDZRN3,PDZRN3,PDZRN3
GRID2,GRID2,GRID2,GRID2
EFNB2,EFNB2,EFNB2,EFNB2
PIEZO2,PIEZO2,PIEZO2,PIEZO2
STK3,STK3,STK3,STK3
FAM135B,FAM135B,FAM135B,FAM135B
ONECUT2,ONECUT2,ONECUT2,ONECUT2
RNF217,RNF217,RNF217,RNF217
DOCK10,DOCK10,DOCK10,DOCK10
ZFHX4,ZFHX4,ZFHX4,ZFHX4
SSBP2,SSBP2,SSBP2,SSBP2
PPP4R4,PPP4R4,PPP4R4,PPP4R4
RAVER2,RAVER2,RAVER2,RAVER2
ADARB1,ADARB1,ADARB1,ADARB1
CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1
ZCCHC17,ZCCHC17,ZCCHC17,ZCCHC17
PLD1,PLD1,PLD1,PLD1
TSC22D1,TSC22D1,TSC22D1,TSC22D1
ZBTB43,ZBTB43,ZBTB43,ZBTB43
TRIM54,TRIM54,TRIM54,TRIM54
PKIA,PKIA,PKIA,PKIA
IL12A-AS1,IL12A-AS1,IL12A-AS1,IL12A-AS1
LINC00326,LINC00326,LINC00326,LINC00326
PITPNC1,PITPNC1,PITPNC1,PITPNC1
DUSP22,DUSP22,DUSP22,DUSP22
INTS6,INTS6,INTS6,INTS6
NECTIN3,NECTIN3,NECTIN3,NECTIN3
ZNF184,ZNF184,ZNF184,ZNF184
LINC02458,LINC02458,LINC02458,LINC02458
NUP93,NUP93,NUP93,NUP93
ANO10,ANO10,ANO10,ANO10
NXPH2,NXPH2,NXPH2,NXPH2
PDS5A,PDS5A,PDS5A,PDS5A
UBP1,UBP1,UBP1,UBP1
TSN,TSN,TSN,TSN
ZBTB8A,ZBTB8A,ZBTB8A,ZBTB8A
ZNF664,ZNF664,ZNF664,ZNF664
WIPF3,WIPF3,WIPF3,WIPF3
NPAS2,NPAS2,NPAS2,NPAS2
HUNK,HUNK,HUNK,HUNK
ERBIN,ERBIN,ERBIN,ERBIN
ZNF773,ZNF773,ZNF773,ZNF773
SGPP2,SGPP2,SGPP2,SGPP2
LINGO1,LINGO1,LINGO1,LINGO1
ROS1,ROS1,ROS1,ROS1
FAM214A,FAM214A,FAM214A,FAM214A
JCAD,JCAD,JCAD,JCAD
MMP16,MMP16,MMP16,MMP16
LINC00535,LINC00535,LINC00535,LINC00535
ATXN7L1,ATXN7L1,ATXN7L1,ATXN7L1
SFRP1,SFRP1,SFRP1,SFRP1
RAP1GAP2,RAP1GAP2,RAP1GAP2,RAP1GAP2
PDIA5,PDIA5,PDIA5,PDIA5
RMDN2-AS1,RMDN2-AS1,RMDN2-AS1,RMDN2-AS1
EYA4,EYA4,EYA4,EYA4
RPH3A,RPH3A,RPH3A,RPH3A
CNN3,CNN3,CNN3,CNN3
MIR137HG,MIR137HG,MIR137HG,MIR137HG
GNG4,GNG4,GNG4,GNG4
JAZF1,JAZF1,JAZF1,JAZF1
CCDC178,CCDC178,CCDC178,CCDC178
SLC24A4,SLC24A4,SLC24A4,SLC24A4
LINC00390,LINC00390,LINC00390,LINC00390
STAT4,STAT4,STAT4,STAT4
SOX2,SOX2,SOX2,SOX2
SLC16A9,SLC16A9,SLC16A9,SLC16A9
FOXN2,FOXN2,FOXN2,FOXN2
MAL,MAL,MAL,MAL
PRKG1,PRKG1,PRKG1,PRKG1
