_BACKGROUND,5p,10p,15p
ALKBH3,ALKBH3,ALKBH3,ALKBH3
PSEN1,PSEN1,PSEN1,PSEN1
LRCH1,LRCH1,LRCH1,LRCH1
ULK2,ULK2,ULK2,ULK2
APOE,APOE,APOE,APOE
NT5C3A,NT5C3A,NT5C3A,NT5C3A
ZNF684,ZNF684,ZNF684,ZNF684
HIC1,HIC1,HIC1,HIC1
ZFPM1,ZFPM1,ZFPM1,ZFPM1
ST8SIA1,ST8SIA1,ST8SIA1,ST8SIA1
DEPDC1B,DEPDC1B,DEPDC1B,DEPDC1B
RRAS2,RRAS2,RRAS2,RRAS2
PLBD2,PLBD2,PLBD2,PLBD2
CCND2,CCND2,CCND2,CCND2
FRMPD4,FRMPD4,FRMPD4,FRMPD4
PKIG,PKIG,PKIG,PKIG
FGF12,FGF12,FGF12,FGF12
KLF5,KLF5,KLF5,KLF5
TMEM64,TMEM64,TMEM64,TMEM64
ASAP2,ASAP2,ASAP2,ASAP2
NAALADL2,NAALADL2,NAALADL2,NAALADL2
SFT2D1,SFT2D1,SFT2D1,SFT2D1
LHFPL2,LHFPL2,LHFPL2,LHFPL2
ZFP90,ZFP90,ZFP90,ZFP90
FAM49A,FAM49A,FAM49A,FAM49A
UCK2,UCK2,UCK2,UCK2
CEBPG,CEBPG,CEBPG,CEBPG
RASAL2-AS1,RASAL2-AS1,RASAL2-AS1,RASAL2-AS1
BCAR1,BCAR1,BCAR1,BCAR1
TAF6,TAF6,TAF6,TAF6
TMEM181,TMEM181,TMEM181,TMEM181
HAP1,HAP1,HAP1,HAP1
TCF4,TCF4,TCF4,TCF4
GZF1,GZF1,GZF1,GZF1
DNAJC2,DNAJC2,DNAJC2,DNAJC2
ZNF668,ZNF668,ZNF668,ZNF668
HEY1,HEY1,HEY1,HEY1
ZNF25,ZNF25,ZNF25,ZNF25
ZNF451,ZNF451,ZNF451,ZNF451
PDZRN3,PDZRN3,PDZRN3,PDZRN3
PSMD6-AS2,PSMD6-AS2,PSMD6-AS2,PSMD6-AS2
ENKUR,ENKUR,ENKUR,ENKUR
HS2ST1,HS2ST1,HS2ST1,HS2ST1
LYSMD2,LYSMD2,LYSMD2,LYSMD2
NELFA,NELFA,NELFA,NELFA
IQUB,IQUB,IQUB,IQUB
LITAF,LITAF,LITAF,LITAF
ZNF76,ZNF76,ZNF76,ZNF76
INTS12,INTS12,INTS12,INTS12
NFYA,NFYA,NFYA,NFYA
GEMIN5,GEMIN5,GEMIN5,GEMIN5
CREB5,CREB5,CREB5,CREB5
GLIS2,GLIS2,GLIS2,GLIS2
TRAF3IP1,TRAF3IP1,TRAF3IP1,TRAF3IP1
ZBTB44,ZBTB44,ZBTB44,ZBTB44
CREBZF,CREBZF,CREBZF,CREBZF
RRH,RRH,RRH,RRH
SPRYD7,SPRYD7,SPRYD7,SPRYD7
FBXO6,FBXO6,FBXO6,FBXO6
DYNC1I1,DYNC1I1,DYNC1I1,DYNC1I1
ZNF573,ZNF573,ZNF573,ZNF573
PRICKLE2,PRICKLE2,PRICKLE2,PRICKLE2
ZNF335,ZNF335,ZNF335,ZNF335
C7orf65,C7orf65,C7orf65,C7orf65
PFDN1,PFDN1,PFDN1,PFDN1
COG6,COG6,COG6,COG6
KHDRBS3,KHDRBS3,KHDRBS3,KHDRBS3
PTPN14,PTPN14,PTPN14,PTPN14
VWA1,VWA1,VWA1,VWA1
RCAN1,RCAN1,RCAN1,RCAN1
NUDC,NUDC,NUDC,NUDC
C7orf25,C7orf25,C7orf25,C7orf25
ORC5,ORC5,ORC5,ORC5
ADAMTS6,ADAMTS6,ADAMTS6,ADAMTS6
ZKSCAN4,ZKSCAN4,ZKSCAN4,ZKSCAN4
SIRT6,SIRT6,SIRT6,SIRT6
UBE2D2,UBE2D2,UBE2D2,UBE2D2
SLC23A2,SLC23A2,SLC23A2,SLC23A2
ASIC2,ASIC2,ASIC2,ASIC2
MARK2,MARK2,MARK2,MARK2
S100A16,S100A16,S100A16,S100A16
ZNF883,ZNF883,ZNF883,ZNF883
EXO5,EXO5,EXO5,EXO5
BACH1,BACH1,BACH1,BACH1
LINC01166,LINC01166,LINC01166,LINC01166
PGM3,PGM3,PGM3,PGM3
SYPL1,SYPL1,SYPL1,SYPL1
CADPS,CADPS,CADPS,CADPS
ARRB2,ARRB2,ARRB2,ARRB2
KLHL5,KLHL5,KLHL5,KLHL5
COMMD5,COMMD5,COMMD5,COMMD5
FAM133B,FAM133B,FAM133B,FAM133B
TRAF1,TRAF1,TRAF1,TRAF1
TLR2,TLR2,TLR2,TLR2
RGPD8,RGPD8,RGPD8,RGPD8
MICALL2,MICALL2,MICALL2,MICALL2
FAM122C,FAM122C,FAM122C,FAM122C
SNAP47,SNAP47,SNAP47,SNAP47
POMP,POMP,POMP,POMP
LINC00924,LINC00924,LINC00924,LINC00924
PRR16,PRR16,PRR16,PRR16
CPE,CPE,CPE,CPE
USP42,USP42,USP42,USP42
PARP2,PARP2,PARP2,PARP2
MED20,MED20,MED20,MED20
PTPRR,PTPRR,PTPRR,PTPRR
SCLT1,SCLT1,SCLT1,SCLT1
OPN3,OPN3,OPN3,OPN3
C4orf33,C4orf33,C4orf33,C4orf33
CNTN1,CNTN1,CNTN1,CNTN1
ZNF138,ZNF138,ZNF138,ZNF138
IDUA,IDUA,IDUA,IDUA
HACD1,HACD1,HACD1,HACD1
CHODL,CHODL,CHODL,CHODL
GHR,GHR,GHR,GHR
HLA-E,HLA-E,HLA-E,HLA-E
SRBD1,SRBD1,SRBD1,SRBD1
ZNF510,ZNF510,ZNF510,ZNF510
FBXO16,FBXO16,FBXO16,FBXO16
ZNF77,ZNF77,ZNF77,ZNF77
DCDC2C,DCDC2C,DCDC2C,DCDC2C
STAT4,STAT4,STAT4,STAT4
HSD17B11,HSD17B11,HSD17B11,HSD17B11
ABHD3,ABHD3,ABHD3,ABHD3
ASCC3,ASCC3,ASCC3,ASCC3
LCA5,LCA5,LCA5,LCA5
CHMP7,CHMP7,CHMP7,CHMP7
HNRNPA1,HNRNPA1,HNRNPA1,HNRNPA1
FAM122A,FAM122A,FAM122A,FAM122A
CLCN5,CLCN5,CLCN5,CLCN5
SWT1,SWT1,SWT1,SWT1
NECTIN3,NECTIN3,NECTIN3,NECTIN3
SLFN11,SLFN11,SLFN11,SLFN11
TNFRSF10B,TNFRSF10B,TNFRSF10B,TNFRSF10B
C1orf109,C1orf109,C1orf109,C1orf109
DHRS12,DHRS12,DHRS12,DHRS12
CD200,CD200,CD200,CD200
VSIG10,VSIG10,VSIG10,VSIG10
CUBN,CUBN,CUBN,CUBN
STIL,STIL,STIL,STIL
EPHA2,EPHA2,EPHA2,EPHA2
LRRC37A2,LRRC37A2,LRRC37A2,LRRC37A2
PFKP,PFKP,PFKP,PFKP
TXNDC5,TXNDC5,TXNDC5,TXNDC5
ESCO1,ESCO1,ESCO1,ESCO1
SYVN1,SYVN1,SYVN1,SYVN1
LEO1,LEO1,LEO1,LEO1
PAG1,PAG1,PAG1,PAG1
TPPP,TPPP,TPPP,TPPP
TAF4B,TAF4B,TAF4B,TAF4B
TTL,TTL,TTL,TTL
TSPAN14,TSPAN14,TSPAN14,TSPAN14
EP300,EP300,EP300,EP300
ACTR6,ACTR6,ACTR6,ACTR6
ZBTB18,ZBTB18,ZBTB18,ZBTB18
ZXDC,ZXDC,ZXDC,ZXDC
CHUK,CHUK,CHUK,CHUK
SLC4A10,SLC4A10,SLC4A10,SLC4A10
VPS11,VPS11,VPS11,VPS11
NKX6-1,NKX6-1,NKX6-1,NKX6-1
ZIC3,ZIC3,ZIC3,ZIC3
HPN-AS1,HPN-AS1,HPN-AS1,HPN-AS1
FEZ2,FEZ2,FEZ2,FEZ2
ANO3,ANO3,ANO3,ANO3
CALM2,CALM2,CALM2,CALM2
KDM7A,KDM7A,KDM7A,KDM7A
HDAC5,HDAC5,HDAC5,HDAC5
MAP4K2,MAP4K2,MAP4K2,MAP4K2
FAM222A,FAM222A,FAM222A,FAM222A
NFIA,NFIA,NFIA,NFIA
MYL6,MYL6,MYL6,MYL6
WDR55,WDR55,WDR55,WDR55
FOXO3B,FOXO3B,FOXO3B,FOXO3B
CDYL2,CDYL2,CDYL2,CDYL2
ADRA2C,ADRA2C,ADRA2C,ADRA2C
AHDC1,AHDC1,AHDC1,AHDC1
GCN1,GCN1,GCN1,GCN1
APEX2,APEX2,APEX2,APEX2
LINC00598,LINC00598,LINC00598,LINC00598
KCNN2,KCNN2,KCNN2,KCNN2
NBEA,NBEA,NBEA,NBEA
PRRX1,PRRX1,PRRX1,PRRX1
AGBL4,AGBL4,AGBL4,AGBL4
MFSD2B,MFSD2B,MFSD2B,MFSD2B
PCDHGB7,PCDHGB7,PCDHGB7,PCDHGB7
ZNF420,ZNF420,ZNF420,ZNF420
TOPORS,TOPORS,TOPORS,TOPORS
SAMD8,SAMD8,SAMD8,SAMD8
GLI3,GLI3,GLI3,GLI3
IKBKB,IKBKB,IKBKB,IKBKB
GCNT1,GCNT1,GCNT1,GCNT1
THSD7A,THSD7A,THSD7A,THSD7A
HSPG2,HSPG2,HSPG2,HSPG2
DNAJB9,DNAJB9,DNAJB9,DNAJB9
GOT1,GOT1,GOT1,GOT1
ASB16,ASB16,ASB16,ASB16
AFF3,AFF3,AFF3,AFF3
MIA2,MIA2,MIA2,MIA2
KANK3,KANK3,KANK3,KANK3
NRGN,NRGN,NRGN,NRGN
CD248,CD248,CD248,CD248
SAXO2,SAXO2,SAXO2,SAXO2
SYT17,SYT17,SYT17,SYT17
EFL1,EFL1,EFL1,EFL1
RWDD4,RWDD4,RWDD4,RWDD4
ZC3H12C,ZC3H12C,ZC3H12C,ZC3H12C
DCP1B,DCP1B,DCP1B,DCP1B
C14orf28,C14orf28,C14orf28,C14orf28
HMGCLL1,HMGCLL1,HMGCLL1,HMGCLL1
COL4A3,COL4A3,COL4A3,COL4A3
OSBP,OSBP,OSBP,OSBP
ATF4,ATF4,ATF4,ATF4
ZNF14,ZNF14,ZNF14,ZNF14
POU5F1,POU5F1,POU5F1,POU5F1
IRF9,IRF9,IRF9,IRF9
CERS5,CERS5,CERS5,CERS5
RALGDS,RALGDS,RALGDS,RALGDS
SAMD13,SAMD13,SAMD13,SAMD13
JUN,JUN,JUN,JUN
C3orf70,C3orf70,C3orf70,C3orf70
MINPP1,MINPP1,MINPP1,MINPP1
RNF144A,RNF144A,RNF144A,RNF144A
POLI,POLI,POLI,POLI
ZNF219,ZNF219,ZNF219,ZNF219
PNRC1,PNRC1,PNRC1,PNRC1
TBX18,TBX18,TBX18,TBX18
ZNF273,ZNF273,ZNF273,ZNF273
CAMK2D,CAMK2D,CAMK2D,CAMK2D
NOB1,NOB1,NOB1,NOB1
DCT,DCT,DCT,DCT
ENGASE,ENGASE,ENGASE,ENGASE
SNHG12,SNHG12,SNHG12,SNHG12
PIK3R3,PIK3R3,PIK3R3,PIK3R3
DHFR,DHFR,DHFR,DHFR
SULF1,SULF1,SULF1,SULF1
TNFRSF1B,TNFRSF1B,TNFRSF1B,TNFRSF1B
ZNF891,ZNF891,ZNF891,ZNF891
FGF7,FGF7,FGF7,FGF7
HSPA13,HSPA13,HSPA13,HSPA13
MEG3,MEG3,MEG3,MEG3
C11orf65,C11orf65,C11orf65,C11orf65
ARF1,ARF1,ARF1,ARF1
CTCF,CTCF,CTCF,CTCF
MKKS,MKKS,MKKS,MKKS
PROSER2,PROSER2,PROSER2,PROSER2
PNPLA2,PNPLA2,PNPLA2,PNPLA2
NCEH1,NCEH1,NCEH1,NCEH1
ZNF607,ZNF607,ZNF607,ZNF607
MIR137HG,MIR137HG,MIR137HG,MIR137HG
NPAS2,NPAS2,NPAS2,NPAS2
SFMBT2,SFMBT2,SFMBT2,SFMBT2
ZNF565,ZNF565,ZNF565,ZNF565
GRIK2,GRIK2,GRIK2,GRIK2
HCG18,,HCG18,HCG18
AVPR1B,,AVPR1B,AVPR1B
MSANTD4,,MSANTD4,MSANTD4
FOXQ1,,FOXQ1,FOXQ1
MMP16,,MMP16,MMP16
ACSS2,,ACSS2,ACSS2
ITGA9,,ITGA9,ITGA9
ZNF91,,ZNF91,ZNF91
NKD2,,NKD2,NKD2
REST,,REST,REST
ZNF326,,ZNF326,ZNF326
PRKD3,,PRKD3,PRKD3
ZNF621,,ZNF621,ZNF621
ZFHX4,,ZFHX4,ZFHX4
HPS3,,HPS3,HPS3
PRRC2C,,PRRC2C,PRRC2C
DAPK1,,DAPK1,DAPK1
LRRC8A,,LRRC8A,LRRC8A
PCDHGA3,,PCDHGA3,PCDHGA3
OAZ2,,OAZ2,OAZ2
GALNT13,,GALNT13,GALNT13
LINC01185,,LINC01185,LINC01185
PSME3,,PSME3,PSME3
VEGFC,,VEGFC,VEGFC
LINC00926,,LINC00926,LINC00926
STK10,,STK10,STK10
DISP1,,DISP1,DISP1
ZNF260,,ZNF260,ZNF260
AZIN1-AS1,,AZIN1-AS1,AZIN1-AS1
TTLL7,,TTLL7,TTLL7
SLC41A2,,SLC41A2,SLC41A2
MAK,,MAK,MAK
ZC3H7A,,ZC3H7A,ZC3H7A
RBM22,,RBM22,RBM22
UAP1,,UAP1,UAP1
LIFR,,LIFR,LIFR
ZNF578,,ZNF578,ZNF578
NELL2,,NELL2,NELL2
MIB2,,MIB2,MIB2
KALRN,,KALRN,KALRN
SLC2A3,,SLC2A3,SLC2A3
PLPPR4,,PLPPR4,PLPPR4
ZNF664,,ZNF664,ZNF664
SIN3A,,SIN3A,SIN3A
ERC2,,ERC2,ERC2
NEK9,,NEK9,NEK9
PDCD4,,PDCD4,PDCD4
HMGN3,,HMGN3,HMGN3
DSTN,,DSTN,DSTN
ZNF224,,ZNF224,ZNF224
PRDM11,,PRDM11,PRDM11
TIPIN,,TIPIN,TIPIN
GPS2,,GPS2,GPS2
LINC00683,,LINC00683,LINC00683
GALNT18,,GALNT18,GALNT18
DAAM2,,DAAM2,DAAM2
DNAH17,,DNAH17,DNAH17
DHX36,,DHX36,DHX36
TTC3,,TTC3,TTC3
MYOM2,,MYOM2,MYOM2
JDP2,,JDP2,JDP2
CALCRL,,CALCRL,CALCRL
DNAJC27,,DNAJC27,DNAJC27
CLMP,,CLMP,CLMP
SMARCA1,,SMARCA1,SMARCA1
ZXDA,,ZXDA,ZXDA
ADARB1,,ADARB1,ADARB1
EMX2OS,,EMX2OS,EMX2OS
CREB3L2,,CREB3L2,CREB3L2
ODF2L,,ODF2L,ODF2L
DNM1P35,,DNM1P35,DNM1P35
PCDHA10,,PCDHA10,PCDHA10
ZNF184,,ZNF184,ZNF184
AKAP7,,AKAP7,AKAP7
OFD1,,OFD1,OFD1
FBLN1,,FBLN1,FBLN1
MYO7B,,MYO7B,MYO7B
DHDDS,,DHDDS,DHDDS
ROR2,,ROR2,ROR2
SPSB2,,SPSB2,SPSB2
KDM6B,,KDM6B,KDM6B
ZNF808,,ZNF808,ZNF808
GMNN,,GMNN,GMNN
CDK19,,CDK19,CDK19
PGBD1,,PGBD1,PGBD1
NR1D2,,NR1D2,NR1D2
WWOX,,WWOX,WWOX
PCSK2,,PCSK2,PCSK2
CD24,,CD24,CD24
TNN,,TNN,TNN
KLF3-AS1,,KLF3-AS1,KLF3-AS1
RORA,,RORA,RORA
PHACTR1,,PHACTR1,PHACTR1
TLL1,,TLL1,TLL1
PARP4,,PARP4,PARP4
PON3,,PON3,PON3
UBTF,,UBTF,UBTF
IRS2,,IRS2,IRS2
FGF2,,FGF2,FGF2
EBF1,,EBF1,EBF1
JAZF1,,JAZF1,JAZF1
SORCS3,,SORCS3,SORCS3
SEPHS1,,SEPHS1,SEPHS1
DLGAP2,,DLGAP2,DLGAP2
SEC13,,SEC13,SEC13
E2F3,,E2F3,E2F3
MCHR2,,MCHR2,MCHR2
CDC14A,,CDC14A,CDC14A
SNX24,,SNX24,SNX24
TNNI3K,,TNNI3K,TNNI3K
FES,,FES,FES
CA2,,CA2,CA2
SGPP1,,SGPP1,SGPP1
ZNF662,,ZNF662,ZNF662
KDR,,KDR,KDR
ZFP41,,ZFP41,ZFP41
POLR2B,,POLR2B,POLR2B
ATG5,,ATG5,ATG5
LRRC28,,LRRC28,LRRC28
SLC11A2,,SLC11A2,SLC11A2
SLC6A1,,SLC6A1,SLC6A1
ZNF75A,,ZNF75A,ZNF75A
HIP1,,HIP1,HIP1
ADAMTSL4,,ADAMTSL4,ADAMTSL4
E4F1,,E4F1,E4F1
RFX8,,RFX8,RFX8
CLSTN2,,CLSTN2,CLSTN2
KIAA1217,,KIAA1217,KIAA1217
YWHAQ,,YWHAQ,YWHAQ
LOXL4,,LOXL4,LOXL4
ING1,,ING1,ING1
VGLL3,,VGLL3,VGLL3
