_BACKGROUND,5p,10p,15p
S100B,S100B,S100B,S100B
GLI3,GLI3,GLI3,GLI3
BCL11B,BCL11B,BCL11B,BCL11B
ALK,ALK,ALK,ALK
HNMT,HNMT,HNMT,HNMT
BTBD11,BTBD11,BTBD11,BTBD11
HGFAC,HGFAC,HGFAC,HGFAC
DLX1,DLX1,DLX1,DLX1
SOX6,SOX6,SOX6,SOX6
GRK3,GRK3,GRK3,GRK3
ADARB2,ADARB2,ADARB2,ADARB2
SLC40A1,SLC40A1,SLC40A1,SLC40A1
IRF4,IRF4,IRF4,IRF4
PLP1,PLP1,PLP1,PLP1
ADAMTS17,ADAMTS17,ADAMTS17,ADAMTS17
NTN1,NTN1,NTN1,NTN1
KANK1,KANK1,KANK1,KANK1
LTF,LTF,LTF,LTF
ERBB4,ERBB4,ERBB4,ERBB4
ARHGAP42,ARHGAP42,ARHGAP42,ARHGAP42
MYO5B,MYO5B,MYO5B,MYO5B
SP9,SP9,SP9,SP9
RPS6KA2,RPS6KA2,RPS6KA2,RPS6KA2
POTEI,POTEI,POTEI,POTEI
CHD7,CHD7,CHD7,CHD7
TANC1,TANC1,TANC1,TANC1
FERMT1,FERMT1,FERMT1,FERMT1
ZCCHC24,ZCCHC24,ZCCHC24,ZCCHC24
ZNF572,ZNF572,ZNF572,ZNF572
CD200R1,CD200R1,CD200R1,CD200R1
LINC01099,LINC01099,LINC01099,LINC01099
LGI2,LGI2,LGI2,LGI2
NXPH1,NXPH1,NXPH1,NXPH1
ASAP1,ASAP1,ASAP1,ASAP1
LRP4,LRP4,LRP4,LRP4
STK32A,STK32A,STK32A,STK32A
TAC1,TAC1,TAC1,TAC1
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
TENM4,TENM4,TENM4,TENM4
ANKRD18A,ANKRD18A,ANKRD18A,ANKRD18A
ADRA1A,ADRA1A,ADRA1A,ADRA1A
NFATC2,NFATC2,NFATC2,NFATC2
MOBP,MOBP,MOBP,MOBP
SOX2,SOX2,SOX2,SOX2
ERBB3,ERBB3,ERBB3,ERBB3
SLC47A1,SLC47A1,SLC47A1,SLC47A1
MYO15B,MYO15B,MYO15B,MYO15B
HHIP,HHIP,HHIP,HHIP
PREX2,PREX2,PREX2,PREX2
HMX1,HMX1,HMX1,HMX1
CNTNAP3,CNTNAP3,CNTNAP3,CNTNAP3
RRAD,RRAD,RRAD,RRAD
SEMA5B,SEMA5B,SEMA5B,SEMA5B
TTYH2,TTYH2,TTYH2,TTYH2
MAP7D3,MAP7D3,MAP7D3,MAP7D3
S100A1,S100A1,S100A1,S100A1
LINC00343,LINC00343,LINC00343,LINC00343
LPAR1,LPAR1,LPAR1,LPAR1
REST,REST,REST,REST
ENPP2,ENPP2,ENPP2,ENPP2
CCDC169,CCDC169,CCDC169,CCDC169
GAD2,GAD2,GAD2,GAD2
EYA1,EYA1,EYA1,EYA1
GAD1,GAD1,GAD1,GAD1
SALL3,SALL3,SALL3,SALL3
TERF1,TERF1,TERF1,TERF1
CD22,CD22,CD22,CD22
NDE1,NDE1,NDE1,NDE1
HAPLN1,HAPLN1,HAPLN1,HAPLN1
KIFC1,KIFC1,KIFC1,KIFC1
PRKG2,PRKG2,PRKG2,PRKG2
LOXL1,LOXL1,LOXL1,LOXL1
PRR5L,PRR5L,PRR5L,PRR5L
LINC00609,LINC00609,LINC00609,LINC00609
ANGPTL4,ANGPTL4,ANGPTL4,ANGPTL4
KLK6,KLK6,KLK6,KLK6
UGT8,UGT8,UGT8,UGT8
RASGRP3,RASGRP3,RASGRP3,RASGRP3
TF,TF,TF,TF
HIST1H4H,HIST1H4H,HIST1H4H,HIST1H4H
HEPACAM,HEPACAM,HEPACAM,HEPACAM
MKRN3,MKRN3,MKRN3,MKRN3
ZFHX4,ZFHX4,ZFHX4,ZFHX4
RFTN2,RFTN2,RFTN2,RFTN2
C5orf64,C5orf64,C5orf64,C5orf64
SCML2,SCML2,SCML2,SCML2
HTRA1,HTRA1,HTRA1,HTRA1
RFX7,RFX7,RFX7,RFX7
NCOA1,NCOA1,NCOA1,NCOA1
DAAM2,DAAM2,DAAM2,DAAM2
TP53TG5,TP53TG5,TP53TG5,TP53TG5
ZNF619,ZNF619,ZNF619,ZNF619
MOG,MOG,MOG,MOG
VRK2,VRK2,VRK2,VRK2
NTNG1,NTNG1,NTNG1,NTNG1
ATP10B,ATP10B,ATP10B,ATP10B
NCKAP5,NCKAP5,NCKAP5,NCKAP5
CNDP1,CNDP1,CNDP1,CNDP1
CHST3,CHST3,CHST3,CHST3
GKAP1,GKAP1,GKAP1,GKAP1
NRP2,NRP2,NRP2,NRP2
FOLH1,FOLH1,FOLH1,FOLH1
LINC00877,LINC00877,LINC00877,LINC00877
COL4A5,COL4A5,COL4A5,COL4A5
RP1,RP1,RP1,RP1
SALL1,SALL1,SALL1,SALL1
GNAT3,GNAT3,GNAT3,GNAT3
SLCO1A2,SLCO1A2,SLCO1A2,SLCO1A2
SHROOM4,SHROOM4,SHROOM4,SHROOM4
CERCAM,CERCAM,CERCAM,CERCAM
KIAA1755,KIAA1755,KIAA1755,KIAA1755
FBXL7,FBXL7,FBXL7,FBXL7
DOCK10,DOCK10,DOCK10,DOCK10
KCNH8,KCNH8,KCNH8,KCNH8
ST18,ST18,ST18,ST18
RNF220,RNF220,RNF220,RNF220
GLDN,GLDN,GLDN,GLDN
NRIP1,,NRIP1,NRIP1
MYRF,,MYRF,MYRF
TMEM63A,,TMEM63A,TMEM63A
NCK2,,NCK2,NCK2
ASPA,,ASPA,ASPA
FAM107B,,FAM107B,FAM107B
SLC5A11,,SLC5A11,SLC5A11
KIT,,KIT,KIT
PALLD,,PALLD,PALLD
DOCK1,,DOCK1,DOCK1
ZNF652,,ZNF652,ZNF652
TNFRSF21,,TNFRSF21,TNFRSF21
HEPH,,HEPH,HEPH
SVIL,,SVIL,SVIL
RBBP9,,RBBP9,RBBP9
ZNF75A,,ZNF75A,ZNF75A
EFNB2,,EFNB2,EFNB2
ZNF835,,ZNF835,ZNF835
POU3F2,,POU3F2,POU3F2
TMCC3,,TMCC3,TMCC3
SOX9,,SOX9,SOX9
LINC01170,,LINC01170,LINC01170
ZFP30,,ZFP30,ZFP30
PHF21B,,PHF21B,PHF21B
SMAD2,,SMAD2,SMAD2
LINC01608,,LINC01608,LINC01608
DNAH6,,DNAH6,DNAH6
MDGA1,,MDGA1,MDGA1
ZNF710,,ZNF710,ZNF710
CTNNB1,,CTNNB1,CTNNB1
ZNF300,,ZNF300,ZNF300
ADNP2,,ADNP2,ADNP2
NR2C2,,NR2C2,NR2C2
FANK1,,FANK1,FANK1
LINC01917,,LINC01917,LINC01917
NFYC,,NFYC,NFYC
DLX6-AS1,,DLX6-AS1,DLX6-AS1
HMBOX1,,HMBOX1,HMBOX1
THAP11,,THAP11,THAP11
ZNF148,,ZNF148,ZNF148
UGDH,,UGDH,UGDH
RAB27B,,RAB27B,RAB27B
SP4,,SP4,SP4
KDM7A,,KDM7A,KDM7A
PLD1,,PLD1,PLD1
ZSCAN4,,ZSCAN4,ZSCAN4
CATSPERB,,CATSPERB,CATSPERB
PDE3A,,PDE3A,PDE3A
STAT5B,,STAT5B,STAT5B
ZNF607,,ZNF607,ZNF607
