_BACKGROUND,5p,10p,15p
ARNT2,ARNT2,ARNT2,ARNT2
LINC02133,LINC02133,LINC02133,LINC02133
SEMA5B,SEMA5B,SEMA5B,SEMA5B
KCNH4,KCNH4,KCNH4,KCNH4
GSG1L,GSG1L,GSG1L,GSG1L
CUX1,CUX1,CUX1,CUX1
COL26A1,COL26A1,COL26A1,COL26A1
PBX1,PBX1,PBX1,PBX1
ZBTB46,ZBTB46,ZBTB46,ZBTB46
ZBTB2,ZBTB2,ZBTB2,ZBTB2
NELFA,NELFA,NELFA,NELFA
HMGXB3,HMGXB3,HMGXB3,HMGXB3
PLAG1,PLAG1,PLAG1,PLAG1
ZHX1,ZHX1,ZHX1,ZHX1
CRISPLD1,CRISPLD1,CRISPLD1,CRISPLD1
ATP1B1,ATP1B1,ATP1B1,ATP1B1
NR3C2,NR3C2,NR3C2,NR3C2
CELF5,CELF5,CELF5,CELF5
ZNF462,ZNF462,ZNF462,ZNF462
DTNA,DTNA,DTNA,DTNA
ZNF503,ZNF503,ZNF503,ZNF503
FAM160A1,FAM160A1,FAM160A1,FAM160A1
PURA,PURA,PURA,PURA
CTNNB1,CTNNB1,CTNNB1,CTNNB1
ADAMTS16,ADAMTS16,ADAMTS16,ADAMTS16
ATF3,ATF3,ATF3,ATF3
HDAC2,HDAC2,HDAC2,HDAC2
NCOA3,NCOA3,NCOA3,NCOA3
ZNF664,ZNF664,ZNF664,ZNF664
ZBTB21,ZBTB21,ZBTB21,ZBTB21
IL12A-AS1,IL12A-AS1,IL12A-AS1,IL12A-AS1
KLF3,KLF3,KLF3,KLF3
PLAGL1,PLAGL1,PLAGL1,PLAGL1
MBD1,MBD1,MBD1,MBD1
LINC01605,LINC01605,LINC01605,LINC01605
STON1-GTF2A1L,STON1-GTF2A1L,STON1-GTF2A1L,STON1-GTF2A1L
NFYB,NFYB,NFYB,NFYB
ZNF155,ZNF155,ZNF155,ZNF155
PRRG1,PRRG1,PRRG1,PRRG1
DAB1,DAB1,DAB1,DAB1
ATP6AP1,ATP6AP1,ATP6AP1,ATP6AP1
SNAPC4,SNAPC4,SNAPC4,SNAPC4
LINC00326,LINC00326,LINC00326,LINC00326
TBL1X,TBL1X,TBL1X,TBL1X
RARG,RARG,RARG,RARG
LINC01412,LINC01412,LINC01412,LINC01412
MTHFD1,MTHFD1,MTHFD1,MTHFD1
LINC01954,LINC01954,LINC01954,LINC01954
ROS1,ROS1,ROS1,ROS1
ZNF764,ZNF764,ZNF764,ZNF764
OTUD4,OTUD4,OTUD4,OTUD4
GRIN2C,GRIN2C,GRIN2C,GRIN2C
TEC,TEC,TEC,TEC
RFX3,RFX3,RFX3,RFX3
DGKH,DGKH,DGKH,DGKH
ME1,ME1,ME1,ME1
FAM162B,FAM162B,FAM162B,FAM162B
LINC00313,LINC00313,LINC00313,LINC00313
ANKRD30B,ANKRD30B,ANKRD30B,ANKRD30B
RASA3,RASA3,RASA3,RASA3
ZNF777,ZNF777,ZNF777,ZNF777
ZNF891,ZNF891,ZNF891,ZNF891
ZFX,ZFX,ZFX,ZFX
GRIK2,GRIK2,GRIK2,GRIK2
ZNF98,ZNF98,ZNF98,ZNF98
RRM2,RRM2,RRM2,RRM2
FAM153A,FAM153A,FAM153A,FAM153A
FBXL18,FBXL18,FBXL18,FBXL18
KLF10,KLF10,KLF10,KLF10
HES6,HES6,HES6,HES6
TDRD9,TDRD9,TDRD9,TDRD9
LINC01721,LINC01721,LINC01721,LINC01721
HLCS,HLCS,HLCS,HLCS
DLGAP1-AS5,DLGAP1-AS5,DLGAP1-AS5,DLGAP1-AS5
CDK6,CDK6,CDK6,CDK6
MPDZ,MPDZ,MPDZ,MPDZ
ELF2,ELF2,ELF2,ELF2
TET1,TET1,TET1,TET1
ZNF821,ZNF821,ZNF821,ZNF821
NPAS3,NPAS3,NPAS3,NPAS3
ANKRD30BL,ANKRD30BL,ANKRD30BL,ANKRD30BL
ZNRF2,ZNRF2,ZNRF2,ZNRF2
TIPARP,TIPARP,TIPARP,TIPARP
NFX1,NFX1,NFX1,NFX1
E2F7,E2F7,E2F7,E2F7
GJA1,GJA1,GJA1,GJA1
LRRC8B,LRRC8B,LRRC8B,LRRC8B
ZNF721,ZNF721,ZNF721,ZNF721
EPHA6,EPHA6,EPHA6,EPHA6
BRINP3,BRINP3,BRINP3,BRINP3
BDP1,BDP1,BDP1,BDP1
CRLF1,CRLF1,CRLF1,CRLF1
ZNF831,ZNF831,ZNF831,ZNF831
LINC00511,LINC00511,LINC00511,LINC00511
TPTE2,TPTE2,TPTE2,TPTE2
POU3F3,POU3F3,POU3F3,POU3F3
PTPRF,PTPRF,PTPRF,PTPRF
TXK,TXK,TXK,TXK
RAP2C-AS1,RAP2C-AS1,RAP2C-AS1,RAP2C-AS1
TSC22D1,TSC22D1,TSC22D1,TSC22D1
LINC01117,LINC01117,LINC01117,LINC01117
EZH2,EZH2,EZH2,EZH2
DSE,DSE,DSE,DSE
ILDR2,ILDR2,ILDR2,ILDR2
PKN2-AS1,PKN2-AS1,PKN2-AS1,PKN2-AS1
ATP7B,ATP7B,ATP7B,ATP7B
MOB3B,MOB3B,MOB3B,MOB3B
SNED1,SNED1,SNED1,SNED1
IKBIP,IKBIP,IKBIP,IKBIP
SP2,SP2,SP2,SP2
NRN1,NRN1,NRN1,NRN1
SPRED2,SPRED2,SPRED2,SPRED2
PTPRG,PTPRG,PTPRG,PTPRG
KIF24,KIF24,KIF24,KIF24
KDM4C,KDM4C,KDM4C,KDM4C
NECTIN3-AS1,NECTIN3-AS1,NECTIN3-AS1,NECTIN3-AS1
COL4A2,COL4A2,COL4A2,COL4A2
HMGB2,HMGB2,HMGB2,HMGB2
LINC01478,LINC01478,LINC01478,LINC01478
ELK3,ELK3,ELK3,ELK3
SHROOM3,SHROOM3,SHROOM3,SHROOM3
MYO16,MYO16,MYO16,MYO16
LINC02153,LINC02153,LINC02153,LINC02153
SIK2,SIK2,SIK2,SIK2
GABPB1,GABPB1,GABPB1,GABPB1
ANKRD44,ANKRD44,ANKRD44,ANKRD44
ADCYAP1,ADCYAP1,ADCYAP1,ADCYAP1
ARID3B,ARID3B,ARID3B,ARID3B
CALN1,CALN1,CALN1,CALN1
MEOX1,MEOX1,MEOX1,MEOX1
SMYD1,SMYD1,SMYD1,SMYD1
PDE8A,PDE8A,PDE8A,PDE8A
LINC00470,LINC00470,LINC00470,LINC00470
SPRED1,SPRED1,SPRED1,SPRED1
RGS17,RGS17,RGS17,RGS17
CDH11,CDH11,CDH11,CDH11
PRKCA,PRKCA,PRKCA,PRKCA
NR1D1,NR1D1,NR1D1,NR1D1
TAPT1,TAPT1,TAPT1,TAPT1
TTTY14,,TTTY14,TTTY14
MB21D2,,MB21D2,MB21D2
ZBED3-AS1,,ZBED3-AS1,ZBED3-AS1
MCHR2-AS1,,MCHR2-AS1,MCHR2-AS1
KCNG3,,KCNG3,KCNG3
MPP6,,MPP6,MPP6
ENO2,,ENO2,ENO2
KLF9,,KLF9,KLF9
SPON1,,SPON1,SPON1
STT3B,,STT3B,STT3B
SH3RF1,,SH3RF1,SH3RF1
PCED1B,,PCED1B,PCED1B
KLF3-AS1,,KLF3-AS1,KLF3-AS1
VEGFA,,VEGFA,VEGFA
MYO1B,,MYO1B,MYO1B
SLC38A8,,SLC38A8,SLC38A8
RTN4,,RTN4,RTN4
MPPED2,,MPPED2,MPPED2
STAT3,,STAT3,STAT3
CRACR2A,,CRACR2A,CRACR2A
CFAP299,,CFAP299,CFAP299
TDRD5,,TDRD5,TDRD5
KCNMB4,,KCNMB4,KCNMB4
VEZF1,,VEZF1,VEZF1
MT2A,,MT2A,MT2A
ADNP,,ADNP,ADNP
RMDN2,,RMDN2,RMDN2
GNG12,,GNG12,GNG12
LINC01277,,LINC01277,LINC01277
SMAD9,,SMAD9,SMAD9
LINC00159,,LINC00159,LINC00159
SNUPN,,SNUPN,SNUPN
CRHR2,,CRHR2,CRHR2
SEMA4A,,SEMA4A,SEMA4A
LINC01197,,LINC01197,LINC01197
SCN5A,,SCN5A,SCN5A
ZNF438,,ZNF438,ZNF438
LINC02192,,LINC02192,LINC02192
MME,,MME,MME
CASC15,,CASC15,CASC15
COL19A1,,COL19A1,COL19A1
TMEM192,,TMEM192,TMEM192
CTCF,,CTCF,CTCF
NFIA,,NFIA,NFIA
CREB1,,CREB1,CREB1
PHACTR3,,PHACTR3,PHACTR3
ZNF367,,ZNF367,ZNF367
