_BACKGROUND,5p,10p,15p
NCAN,NCAN,NCAN,NCAN
LINC01693,LINC01693,LINC01693,LINC01693
TOB1,TOB1,TOB1,TOB1
PPP1R16B,PPP1R16B,PPP1R16B,PPP1R16B
SYNDIG1,SYNDIG1,SYNDIG1,SYNDIG1
ZNF324B,ZNF324B,ZNF324B,ZNF324B
STAC2,STAC2,STAC2,STAC2
KCNH7,KCNH7,KCNH7,KCNH7
EGOT,EGOT,EGOT,EGOT
IGSF21,IGSF21,IGSF21,IGSF21
PPEF1,PPEF1,PPEF1,PPEF1
TMEM67,TMEM67,TMEM67,TMEM67
BRINP2,BRINP2,BRINP2,BRINP2
PSD3,PSD3,PSD3,PSD3
RXRG,RXRG,RXRG,RXRG
TRO,TRO,TRO,TRO
ZNF189,ZNF189,ZNF189,ZNF189
GALNT14,GALNT14,GALNT14,GALNT14
CRABP2,CRABP2,CRABP2,CRABP2
GLT1D1,GLT1D1,GLT1D1,GLT1D1
ZMAT4,ZMAT4,ZMAT4,ZMAT4
ZNF407,ZNF407,ZNF407,ZNF407
TENM3,TENM3,TENM3,TENM3
CACNG2,CACNG2,CACNG2,CACNG2
MAST1,MAST1,MAST1,MAST1
COL15A1,COL15A1,COL15A1,COL15A1
CAPSL,CAPSL,CAPSL,CAPSL
DNMT1,DNMT1,DNMT1,DNMT1
ZNF628,ZNF628,ZNF628,ZNF628
SLC44A5,SLC44A5,SLC44A5,SLC44A5
KCTD20,KCTD20,KCTD20,KCTD20
ZNF44,ZNF44,ZNF44,ZNF44
RBM18,RBM18,RBM18,RBM18
ARMC9,ARMC9,ARMC9,ARMC9
NANOG,NANOG,NANOG,NANOG
ZNF827,ZNF827,ZNF827,ZNF827
PAX8-AS1,PAX8-AS1,PAX8-AS1,PAX8-AS1
MBP,MBP,MBP,MBP
HES2,HES2,HES2,HES2
GMEB2,GMEB2,GMEB2,GMEB2
CAV1,CAV1,CAV1,CAV1
CRYBB2,CRYBB2,CRYBB2,CRYBB2
ZNF77,ZNF77,ZNF77,ZNF77
DLGAP3,DLGAP3,DLGAP3,DLGAP3
OLFM3,OLFM3,OLFM3,OLFM3
GSTCD,GSTCD,GSTCD,GSTCD
ZGLP1,ZGLP1,ZGLP1,ZGLP1
HIST2H2BE,HIST2H2BE,HIST2H2BE,HIST2H2BE
F3,F3,F3,F3
FAM222A,FAM222A,FAM222A,FAM222A
ZNF285,ZNF285,ZNF285,ZNF285
ANKRD30B,ANKRD30B,ANKRD30B,ANKRD30B
ACTN1,ACTN1,ACTN1,ACTN1
HDAC8,HDAC8,HDAC8,HDAC8
ZBTB4,ZBTB4,ZBTB4,ZBTB4
NTRK2,NTRK2,NTRK2,NTRK2
KCNQ5,KCNQ5,KCNQ5,KCNQ5
CDK11B,CDK11B,CDK11B,CDK11B
NELL1,NELL1,NELL1,NELL1
UGT8,UGT8,UGT8,UGT8
SYT5,SYT5,SYT5,SYT5
EPB41L4A,EPB41L4A,EPB41L4A,EPB41L4A
SRGAP3,SRGAP3,SRGAP3,SRGAP3
ZNF177,ZNF177,ZNF177,ZNF177
JAKMIP3,JAKMIP3,JAKMIP3,JAKMIP3
NMNAT2,NMNAT2,NMNAT2,NMNAT2
