_BACKGROUND,5p,10p,15p
CRB1,CRB1,CRB1,CRB1
SRRM3,SRRM3,SRRM3,SRRM3
PACS1,PACS1,PACS1,PACS1
CFAP99,CFAP99,CFAP99,CFAP99
MAPKAPK5,MAPKAPK5,MAPKAPK5,MAPKAPK5
DDX60,DDX60,DDX60,DDX60
MBNL2,MBNL2,MBNL2,MBNL2
MAGI1,MAGI1,MAGI1,MAGI1
ELOVL2-AS1,ELOVL2-AS1,ELOVL2-AS1,ELOVL2-AS1
DMAP1,DMAP1,DMAP1,DMAP1
PXYLP1,PXYLP1,PXYLP1,PXYLP1
ABRACL,ABRACL,ABRACL,ABRACL
ABHD12,ABHD12,ABHD12,ABHD12
NEXN-AS1,NEXN-AS1,NEXN-AS1,NEXN-AS1
RNF220,RNF220,RNF220,RNF220
ZNF579,ZNF579,ZNF579,ZNF579
WDR49,WDR49,WDR49,WDR49
SHROOM2,SHROOM2,SHROOM2,SHROOM2
ZBTB21,ZBTB21,ZBTB21,ZBTB21
FOXO4,FOXO4,FOXO4,FOXO4
RASA2,RASA2,RASA2,RASA2
ZNF442,ZNF442,ZNF442,ZNF442
LMNB1,LMNB1,LMNB1,LMNB1
MYO1F,MYO1F,MYO1F,MYO1F
SOX5,SOX5,SOX5,SOX5
LEKR1,LEKR1,LEKR1,LEKR1
MYO3B,MYO3B,MYO3B,MYO3B
USF1,USF1,USF1,USF1
ZFP1,ZFP1,ZFP1,ZFP1
FSTL5,FSTL5,FSTL5,FSTL5
EIF2AK3,EIF2AK3,EIF2AK3,EIF2AK3
EXO5,EXO5,EXO5,EXO5
TMEM170B,TMEM170B,TMEM170B,TMEM170B
OSBPL3,OSBPL3,OSBPL3,OSBPL3
PIK3CA,PIK3CA,PIK3CA,PIK3CA
FBXO3,FBXO3,FBXO3,FBXO3
RFX2,RFX2,RFX2,RFX2
SGPL1,SGPL1,SGPL1,SGPL1
ICA1L,ICA1L,ICA1L,ICA1L
TOPBP1,TOPBP1,TOPBP1,TOPBP1
HESX1,HESX1,HESX1,HESX1
ZSCAN21,ZSCAN21,ZSCAN21,ZSCAN21
COLEC12,COLEC12,COLEC12,COLEC12
NANOG,NANOG,NANOG,NANOG
MPP2,MPP2,MPP2,MPP2
SSU72,SSU72,SSU72,SSU72
EFNB2,EFNB2,EFNB2,EFNB2
PARP15,PARP15,PARP15,PARP15
GOPC,GOPC,GOPC,GOPC
TMEM192,TMEM192,TMEM192,TMEM192
POLE4,POLE4,POLE4,POLE4
KDM2B,KDM2B,KDM2B,KDM2B
LAMC1,LAMC1,LAMC1,LAMC1
RPL10A,RPL10A,RPL10A,RPL10A
TRAM2,TRAM2,TRAM2,TRAM2
CTBP1,CTBP1,CTBP1,CTBP1
AUTS2,AUTS2,AUTS2,AUTS2
MAFF,MAFF,MAFF,MAFF
PITX1,PITX1,PITX1,PITX1
MFHAS1,MFHAS1,MFHAS1,MFHAS1
TDRD3,TDRD3,TDRD3,TDRD3
PDZD2,PDZD2,PDZD2,PDZD2
MNT,MNT,MNT,MNT
RBMS3,RBMS3,RBMS3,RBMS3
PRKD1,PRKD1,PRKD1,PRKD1
MAF,MAF,MAF,MAF
NHSL2,NHSL2,NHSL2,NHSL2
JARID2,JARID2,JARID2,JARID2
SMOC2,SMOC2,SMOC2,SMOC2
CREB3L2,CREB3L2,CREB3L2,CREB3L2
LAMB1,LAMB1,LAMB1,LAMB1
JUN,JUN,JUN,JUN
MYCN,MYCN,MYCN,MYCN
FBXO10,FBXO10,FBXO10,FBXO10
CMTR2,CMTR2,CMTR2,CMTR2
HNRNPH3,HNRNPH3,HNRNPH3,HNRNPH3
FBXL17,FBXL17,FBXL17,FBXL17
USF3,USF3,USF3,USF3
TFRC,TFRC,TFRC,TFRC
C12orf29,C12orf29,C12orf29,C12orf29
DDX43,DDX43,DDX43,DDX43
WDR44,WDR44,WDR44,WDR44
TMEM50B,TMEM50B,TMEM50B,TMEM50B
MANBA,MANBA,MANBA,MANBA
FSTL4,FSTL4,FSTL4,FSTL4
MTMR14,MTMR14,MTMR14,MTMR14
TNK2,TNK2,TNK2,TNK2
DMRT1,DMRT1,DMRT1,DMRT1
TMOD1,TMOD1,TMOD1,TMOD1
SNAP91,SNAP91,SNAP91,SNAP91
CNTF,CNTF,CNTF,CNTF
PPP1R21,PPP1R21,PPP1R21,PPP1R21
A2M,A2M,A2M,A2M
HK2,HK2,HK2,HK2
GDPD1,GDPD1,GDPD1,GDPD1
WDR31,WDR31,WDR31,WDR31
C14orf178,C14orf178,C14orf178,C14orf178
MGAT4C,MGAT4C,MGAT4C,MGAT4C
SH3BP4,SH3BP4,SH3BP4,SH3BP4
THY1,THY1,THY1,THY1
BRCA1,BRCA1,BRCA1,BRCA1
ZNF662,ZNF662,ZNF662,ZNF662
HLCS,HLCS,HLCS,HLCS
POU3F2,POU3F2,POU3F2,POU3F2
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
PCDHGB7,PCDHGB7,PCDHGB7,PCDHGB7
ZNF33B,ZNF33B,ZNF33B,ZNF33B
NFAT5,NFAT5,NFAT5,NFAT5
ST8SIA1,ST8SIA1,ST8SIA1,ST8SIA1
CYBA,CYBA,CYBA,CYBA
RPS15,RPS15,RPS15,RPS15
CNOT4,CNOT4,CNOT4,CNOT4
RBPMS,RBPMS,RBPMS,RBPMS
ZNF329,ZNF329,ZNF329,ZNF329
TCEA1,TCEA1,TCEA1,TCEA1
FADS2,FADS2,FADS2,FADS2
SKAP2,SKAP2,SKAP2,SKAP2
HDAC2,HDAC2,HDAC2,HDAC2
FAM214A,FAM214A,FAM214A,FAM214A
LONRF1,LONRF1,LONRF1,LONRF1
PSMD12,PSMD12,PSMD12,PSMD12
NME9,NME9,NME9,NME9
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
GSDMD,GSDMD,GSDMD,GSDMD
ZNF589,ZNF589,ZNF589,ZNF589
FGFR1,FGFR1,FGFR1,FGFR1
EVI5,EVI5,EVI5,EVI5
ZFHX3,ZFHX3,ZFHX3,ZFHX3
LSAMP,LSAMP,LSAMP,LSAMP
LMNB2,LMNB2,LMNB2,LMNB2
SNAP25,SNAP25,SNAP25,SNAP25
ATP6V1B2,ATP6V1B2,ATP6V1B2,ATP6V1B2
KSR1,KSR1,KSR1,KSR1
TPMT,TPMT,TPMT,TPMT
S100A6,S100A6,S100A6,S100A6
NR3C2,NR3C2,NR3C2,NR3C2
FBXO31,FBXO31,FBXO31,FBXO31
C2orf81,C2orf81,C2orf81,C2orf81
MYC,MYC,MYC,MYC
FMNL2,FMNL2,FMNL2,FMNL2
ZNF841,ZNF841,ZNF841,ZNF841
COL12A1,COL12A1,COL12A1,COL12A1
ZNF613,ZNF613,ZNF613,ZNF613
SDK1,SDK1,SDK1,SDK1
NAPB,NAPB,NAPB,NAPB
EMP1,EMP1,EMP1,EMP1
HSF1,HSF1,HSF1,HSF1
DGKI,DGKI,DGKI,DGKI
ZNF586,ZNF586,ZNF586,ZNF586
PBX2,PBX2,PBX2,PBX2
FA2H,FA2H,FA2H,FA2H
ABHD13,ABHD13,ABHD13,ABHD13
ANKRD34C-AS1,ANKRD34C-AS1,ANKRD34C-AS1,ANKRD34C-AS1
PTCHD1-AS,PTCHD1-AS,PTCHD1-AS,PTCHD1-AS
SCN9A,SCN9A,SCN9A,SCN9A
NUMB,NUMB,NUMB,NUMB
HSF2,HSF2,HSF2,HSF2
TMEM51,TMEM51,TMEM51,TMEM51
CSMD1,CSMD1,CSMD1,CSMD1
UBE2V1,UBE2V1,UBE2V1,UBE2V1
COPS2,COPS2,COPS2,COPS2
TIMP3,TIMP3,TIMP3,TIMP3
CLCN3,CLCN3,CLCN3,CLCN3
HLF,HLF,HLF,HLF
ARL15,ARL15,ARL15,ARL15
TRAF3IP2-AS1,TRAF3IP2-AS1,TRAF3IP2-AS1,TRAF3IP2-AS1
SLX4IP,SLX4IP,SLX4IP,SLX4IP
CREM,CREM,CREM,CREM
TMEM97,TMEM97,TMEM97,TMEM97
UROC1,UROC1,UROC1,UROC1
PDGFC,PDGFC,PDGFC,PDGFC
IL4R,IL4R,IL4R,IL4R
NEDD4L,NEDD4L,NEDD4L,NEDD4L
ZNF160,ZNF160,ZNF160,ZNF160
ABCA5,ABCA5,ABCA5,ABCA5
PGR,PGR,PGR,PGR
ZEB1,ZEB1,ZEB1,ZEB1
GOLPH3L,GOLPH3L,GOLPH3L,GOLPH3L
SMAD5,SMAD5,SMAD5,SMAD5
FBXW7,FBXW7,FBXW7,FBXW7
SOCS2,SOCS2,SOCS2,SOCS2
LRRFIP2,LRRFIP2,LRRFIP2,LRRFIP2
PLEKHA8,PLEKHA8,PLEKHA8,PLEKHA8
