_BACKGROUND,5p,10p,15p
VPS53,VPS53,VPS53,VPS53
GRIK4,GRIK4,GRIK4,GRIK4
FLRT2,FLRT2,FLRT2,FLRT2
PCDH9,PCDH9,PCDH9,PCDH9
ZNF530,ZNF530,ZNF530,ZNF530
GRIN2B,GRIN2B,GRIN2B,GRIN2B
PTPRN2,PTPRN2,PTPRN2,PTPRN2
SYP,SYP,SYP,SYP
LINGO2,LINGO2,LINGO2,LINGO2
GRID2,GRID2,GRID2,GRID2
SYT11,SYT11,SYT11,SYT11
NELL1,NELL1,NELL1,NELL1
ZDHHC2,ZDHHC2,ZDHHC2,ZDHHC2
OLFM1,OLFM1,OLFM1,OLFM1
FAM153B,FAM153B,FAM153B,FAM153B
MARK1,MARK1,MARK1,MARK1
FGF14,FGF14,FGF14,FGF14
MAPRE3,MAPRE3,MAPRE3,MAPRE3
IRS2,IRS2,IRS2,IRS2
EPHA5,EPHA5,EPHA5,EPHA5
ADCY2,ADCY2,ADCY2,ADCY2
KCNJ3,KCNJ3,KCNJ3,KCNJ3
PAK1,PAK1,PAK1,PAK1
ZSWIM6,ZSWIM6,ZSWIM6,ZSWIM6
PHACTR3,PHACTR3,PHACTR3,PHACTR3
VAMP2,VAMP2,VAMP2,VAMP2
CALM1,CALM1,CALM1,CALM1
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
MAP2,MAP2,MAP2,MAP2
GABRA4,GABRA4,GABRA4,GABRA4
HTR4,HTR4,HTR4,HTR4
CDKL5,CDKL5,CDKL5,CDKL5
STXBP1,STXBP1,STXBP1,STXBP1
CELF2,CELF2,CELF2,CELF2
XPO7,XPO7,XPO7,XPO7
NETO1,NETO1,NETO1,NETO1
ROBO2,ROBO2,ROBO2,ROBO2
DCLK1,DCLK1,DCLK1,DCLK1
MAP1B,MAP1B,MAP1B,MAP1B
PRR16,PRR16,PRR16,PRR16
FZD3,FZD3,FZD3,FZD3
ARFGEF3,ARFGEF3,ARFGEF3,ARFGEF3
FN3KRP,FN3KRP,FN3KRP,FN3KRP
SRRM4,SRRM4,SRRM4,SRRM4
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
ERC2,ERC2,ERC2,ERC2
GABRB2,GABRB2,GABRB2,GABRB2
ZNF275,ZNF275,ZNF275,ZNF275
KCNH8,KCNH8,KCNH8,KCNH8
CCSER1,CCSER1,CCSER1,CCSER1
SLC22A23,SLC22A23,SLC22A23,SLC22A23
CACNG8,CACNG8,CACNG8,CACNG8
GREB1L,GREB1L,GREB1L,GREB1L
GABRA3,GABRA3,GABRA3,GABRA3
HOOK1,HOOK1,HOOK1,HOOK1
PCDH7,PCDH7,PCDH7,PCDH7
GABRG2,GABRG2,GABRG2,GABRG2
NCAM1,NCAM1,NCAM1,NCAM1
MLLT11,MLLT11,MLLT11,MLLT11
ANKRD36C,ANKRD36C,ANKRD36C,ANKRD36C
SEMA4A,SEMA4A,SEMA4A,SEMA4A
KIF1B,KIF1B,KIF1B,KIF1B
GNAO1,GNAO1,GNAO1,GNAO1
SCD,SCD,SCD,SCD
SYT1,SYT1,SYT1,SYT1
MTF2,MTF2,MTF2,MTF2
ENOX1,ENOX1,ENOX1,ENOX1
PTPN4,PTPN4,PTPN4,PTPN4
PTPRF,PTPRF,PTPRF,PTPRF
DLG3,DLG3,DLG3,DLG3
GRIA4,GRIA4,GRIA4,GRIA4
CDH8,CDH8,CDH8,CDH8
CCNI,CCNI,CCNI,CCNI
SEC62,SEC62,SEC62,SEC62
ABR,ABR,ABR,ABR
PCSK5,PCSK5,PCSK5,PCSK5
TTLL7,TTLL7,TTLL7,TTLL7
CNKSR2,CNKSR2,CNKSR2,CNKSR2
STXBP5L,STXBP5L,STXBP5L,STXBP5L
HSPA8,HSPA8,HSPA8,HSPA8
JPH4,JPH4,JPH4,JPH4
PPP1R9A,PPP1R9A,PPP1R9A,PPP1R9A
CNTNAP2,CNTNAP2,CNTNAP2,CNTNAP2
SYT7,SYT7,SYT7,SYT7
PRKACB,PRKACB,PRKACB,PRKACB
ATP8A1,ATP8A1,ATP8A1,ATP8A1
CCDC88A,CCDC88A,CCDC88A,CCDC88A
RAB40C,RAB40C,RAB40C,RAB40C
ADGRB3,ADGRB3,ADGRB3,ADGRB3
ATRNL1,ATRNL1,ATRNL1,ATRNL1
NIN,NIN,NIN,NIN
DLGAP2,DLGAP2,DLGAP2,DLGAP2
GRM5,GRM5,GRM5,GRM5
WASF1,WASF1,WASF1,WASF1
PLCL2,PLCL2,PLCL2,PLCL2
STRADB,STRADB,STRADB,STRADB
ZNF697,ZNF697,ZNF697,ZNF697
KIAA1217,KIAA1217,KIAA1217,KIAA1217
CYFIP2,CYFIP2,CYFIP2,CYFIP2
LRFN5,LRFN5,LRFN5,LRFN5
MPP6,MPP6,MPP6,MPP6
SLC23A2,SLC23A2,SLC23A2,SLC23A2
CBLN2,CBLN2,CBLN2,CBLN2
UNC13A,UNC13A,UNC13A,UNC13A
SERPINI1,SERPINI1,SERPINI1,SERPINI1
NDST3,NDST3,NDST3,NDST3
CCDC92,CCDC92,CCDC92,CCDC92
FHL1,FHL1,FHL1,FHL1
MMP16,MMP16,MMP16,MMP16
KCNJ6,KCNJ6,KCNJ6,KCNJ6
