_BACKGROUND,5p,10p,15p
RNF152,RNF152,RNF152,RNF152
WLS,WLS,WLS,WLS
PRKCA-AS1,PRKCA-AS1,PRKCA-AS1,PRKCA-AS1
KCND2,KCND2,KCND2,KCND2
PSTPIP2,PSTPIP2,PSTPIP2,PSTPIP2
SLC26A4,SLC26A4,SLC26A4,SLC26A4
SLC18B1,SLC18B1,SLC18B1,SLC18B1
GREM2,GREM2,GREM2,GREM2
OPRM1,OPRM1,OPRM1,OPRM1
HLF,HLF,HLF,HLF
HUNK,HUNK,HUNK,HUNK
TESC,TESC,TESC,TESC
GLRA2,GLRA2,GLRA2,GLRA2
C5orf30,C5orf30,C5orf30,C5orf30
CFAP161,CFAP161,CFAP161,CFAP161
PTK7,PTK7,PTK7,PTK7
PRSS23,PRSS23,PRSS23,PRSS23
RHOJ,RHOJ,RHOJ,RHOJ
SRPX2,SRPX2,SRPX2,SRPX2
LIN28B,LIN28B,LIN28B,LIN28B
LINC00551,LINC00551,LINC00551,LINC00551
ETV3,ETV3,ETV3,ETV3
LINC00923,LINC00923,LINC00923,LINC00923
FAM160A1,FAM160A1,FAM160A1,FAM160A1
ETV5,ETV5,ETV5,ETV5
PTPRZ1,PTPRZ1,PTPRZ1,PTPRZ1
CERKL,CERKL,CERKL,CERKL
STS,STS,STS,STS
NCALD,NCALD,NCALD,NCALD
ANO3,ANO3,ANO3,ANO3
RIT2,RIT2,RIT2,RIT2
SPTSSB,SPTSSB,SPTSSB,SPTSSB
COL5A2,COL5A2,COL5A2,COL5A2
SHROOM3,SHROOM3,SHROOM3,SHROOM3
TIGD4,TIGD4,TIGD4,TIGD4
OSBPL3,OSBPL3,OSBPL3,OSBPL3
ANKRD7,ANKRD7,ANKRD7,ANKRD7
BACH1,BACH1,BACH1,BACH1
DEPDC1B,DEPDC1B,DEPDC1B,DEPDC1B
TMEM117,TMEM117,TMEM117,TMEM117
STAT4,STAT4,STAT4,STAT4
GNG7,GNG7,GNG7,GNG7
FGF5,FGF5,FGF5,FGF5
KCNK10,KCNK10,KCNK10,KCNK10
PTGIS,PTGIS,PTGIS,PTGIS
GULP1,GULP1,GULP1,GULP1
ELAVL2,ELAVL2,ELAVL2,ELAVL2
CDH18,CDH18,CDH18,CDH18
LINC02389,LINC02389,LINC02389,LINC02389
LINC01435,LINC01435,LINC01435,LINC01435
RAPGEF5,RAPGEF5,RAPGEF5,RAPGEF5
TLN2,TLN2,TLN2,TLN2
SYCP2,SYCP2,SYCP2,SYCP2
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
ITGA9,ITGA9,ITGA9,ITGA9
LAMB1,LAMB1,LAMB1,LAMB1
DCDC1,DCDC1,DCDC1,DCDC1
GAP43,GAP43,GAP43,GAP43
LINC00535,LINC00535,LINC00535,LINC00535
BTC,BTC,BTC,BTC
PARM1,PARM1,PARM1,PARM1
PUM3,PUM3,PUM3,PUM3
TDRD9,TDRD9,TDRD9,TDRD9
NRG4,NRG4,NRG4,NRG4
SATB1,SATB1,SATB1,SATB1
STMN2,STMN2,STMN2,STMN2
KLHL14,KLHL14,KLHL14,KLHL14
SORBS2,SORBS2,SORBS2,SORBS2
CA10,CA10,CA10,CA10
GRIA4,GRIA4,GRIA4,GRIA4
UXS1,UXS1,UXS1,UXS1
NUP93,NUP93,NUP93,NUP93
USP53,USP53,USP53,USP53
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
SEMA5A,SEMA5A,SEMA5A,SEMA5A
CORIN,CORIN,CORIN,CORIN
IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1
ZNF184,ZNF184,ZNF184,ZNF184
KIF13B,KIF13B,KIF13B,KIF13B
TMOD3,TMOD3,TMOD3,TMOD3
CERS6,CERS6,CERS6,CERS6
LINC01033,LINC01033,LINC01033,LINC01033
NLGN4X,NLGN4X,NLGN4X,NLGN4X
TRHDE-AS1,TRHDE-AS1,TRHDE-AS1,TRHDE-AS1
SORCS1,SORCS1,SORCS1,SORCS1
SEC16B,SEC16B,SEC16B,SEC16B
MCHR2-AS1,MCHR2-AS1,MCHR2-AS1,MCHR2-AS1
