_BACKGROUND,5p,10p,15p
NR1H3,NR1H3,NR1H3,NR1H3
CYB561A3,CYB561A3,CYB561A3,CYB561A3
P3H2-AS1,P3H2-AS1,P3H2-AS1,P3H2-AS1
CYSLTR2,CYSLTR2,CYSLTR2,CYSLTR2
ZNF324B,ZNF324B,ZNF324B,ZNF324B
ZNF28,ZNF28,ZNF28,ZNF28
CDH6,CDH6,CDH6,CDH6
CTDNEP1,CTDNEP1,CTDNEP1,CTDNEP1
CR1,CR1,CR1,CR1
DIRC3,DIRC3,DIRC3,DIRC3
OSTM1,OSTM1,OSTM1,OSTM1
PDE7B,PDE7B,PDE7B,PDE7B
SLC20A1,SLC20A1,SLC20A1,SLC20A1
IGFBP7,IGFBP7,IGFBP7,IGFBP7
KCNK13,KCNK13,KCNK13,KCNK13
NOL11,NOL11,NOL11,NOL11
MIXL1,MIXL1,MIXL1,MIXL1
PAG1,PAG1,PAG1,PAG1
CCDC178,CCDC178,CCDC178,CCDC178
ZNF714,ZNF714,ZNF714,ZNF714
AVEN,AVEN,AVEN,AVEN
LRBA,LRBA,LRBA,LRBA
PTBP3,PTBP3,PTBP3,PTBP3
CHD2,CHD2,CHD2,CHD2
CALD1,CALD1,CALD1,CALD1
FLI1,FLI1,FLI1,FLI1
PLEKHG2,PLEKHG2,PLEKHG2,PLEKHG2
BCL9L,BCL9L,BCL9L,BCL9L
SOX17,SOX17,SOX17,SOX17
SNX18,SNX18,SNX18,SNX18
CACNA2D2,CACNA2D2,CACNA2D2,CACNA2D2
WNT9B,WNT9B,WNT9B,WNT9B
FOXL1,FOXL1,FOXL1,FOXL1
MAML2,MAML2,MAML2,MAML2
RAMP2,RAMP2,RAMP2,RAMP2
TGIF2,TGIF2,TGIF2,TGIF2
AR,AR,AR,AR
PSMD12,PSMD12,PSMD12,PSMD12
ZNF585A,ZNF585A,ZNF585A,ZNF585A
PLEKHH3,PLEKHH3,PLEKHH3,PLEKHH3
FOS,FOS,FOS,FOS
TMEM156,TMEM156,TMEM156,TMEM156
ZNF783,ZNF783,ZNF783,ZNF783
TMEM209,TMEM209,TMEM209,TMEM209
ZNF205,ZNF205,ZNF205,ZNF205
CRISPLD2,CRISPLD2,CRISPLD2,CRISPLD2
PAX7,PAX7,PAX7,PAX7
ZNF558,ZNF558,ZNF558,ZNF558
SLX4IP,SLX4IP,SLX4IP,SLX4IP
CBX7,CBX7,CBX7,CBX7
GATA3,GATA3,GATA3,GATA3
TNFRSF6B,TNFRSF6B,TNFRSF6B,TNFRSF6B
NFIL3,NFIL3,NFIL3,NFIL3
ZNF69,ZNF69,ZNF69,ZNF69
OBSCN,OBSCN,OBSCN,OBSCN
RASD2,RASD2,RASD2,RASD2
LHCGR,LHCGR,LHCGR,LHCGR
GRHL3,GRHL3,GRHL3,GRHL3
ZFP1,ZFP1,ZFP1,ZFP1
GMPR,GMPR,GMPR,GMPR
HPF1,HPF1,HPF1,HPF1
NOX1,NOX1,NOX1,NOX1
ADCY6,ADCY6,ADCY6,ADCY6
GADD45A,GADD45A,GADD45A,GADD45A
MZT1,MZT1,MZT1,MZT1
DNAH11,DNAH11,DNAH11,DNAH11
CTR9,CTR9,CTR9,CTR9
TMEM92,TMEM92,TMEM92,TMEM92
ZNF503-AS1,ZNF503-AS1,ZNF503-AS1,ZNF503-AS1
ZNF844,ZNF844,ZNF844,ZNF844
EEA1,EEA1,EEA1,EEA1
ZNF227,ZNF227,ZNF227,ZNF227
ACTG1,ACTG1,ACTG1,ACTG1
CCND1,CCND1,CCND1,CCND1
PCDH11X,PCDH11X,PCDH11X,PCDH11X
FOXD4L1,FOXD4L1,FOXD4L1,FOXD4L1
NID1,NID1,NID1,NID1
SET,SET,SET,SET
FAM110B,FAM110B,FAM110B,FAM110B
TFDP1,TFDP1,TFDP1,TFDP1
LINC01152,LINC01152,LINC01152,LINC01152
GUCY1A2,GUCY1A2,GUCY1A2,GUCY1A2
PLCH1,PLCH1,PLCH1,PLCH1
ZNF354C,ZNF354C,ZNF354C,ZNF354C
ZBTB12,ZBTB12,ZBTB12,ZBTB12
MXRA7,MXRA7,MXRA7,MXRA7
FAM162B,FAM162B,FAM162B,FAM162B
PPM1M,PPM1M,PPM1M,PPM1M
DAZAP1,DAZAP1,DAZAP1,DAZAP1
FBLN1,FBLN1,FBLN1,FBLN1
RUNX2,RUNX2,RUNX2,RUNX2
BPTF,BPTF,BPTF,BPTF
SRGAP2-AS1,SRGAP2-AS1,SRGAP2-AS1,SRGAP2-AS1
KLF4,KLF4,KLF4,KLF4
NAMPT,NAMPT,NAMPT,NAMPT
E4F1,E4F1,E4F1,E4F1
ZBTB22,ZBTB22,ZBTB22,ZBTB22
HLA-DPA1,HLA-DPA1,HLA-DPA1,HLA-DPA1
ZNF92,ZNF92,ZNF92,ZNF92
ZNF84,ZNF84,ZNF84,ZNF84
GPRIN3,GPRIN3,GPRIN3,GPRIN3
LYL1,LYL1,LYL1,LYL1
BHLHE22,BHLHE22,BHLHE22,BHLHE22
CTTNBP2,CTTNBP2,CTTNBP2,CTTNBP2
HSPA1L,HSPA1L,HSPA1L,HSPA1L
RAP2B,RAP2B,RAP2B,RAP2B
GPR146,GPR146,GPR146,GPR146
EIF1AY,EIF1AY,EIF1AY,EIF1AY
STAT5A,STAT5A,STAT5A,STAT5A
ADGRA3,ADGRA3,ADGRA3,ADGRA3
TBCA,TBCA,TBCA,TBCA
REEP4,REEP4,REEP4,REEP4
FIP1L1,FIP1L1,FIP1L1,FIP1L1
ZNF562,ZNF562,ZNF562,ZNF562
UHMK1,UHMK1,UHMK1,UHMK1
SEMA3C,SEMA3C,SEMA3C,SEMA3C
COL15A1,COL15A1,COL15A1,COL15A1
ZNF431,ZNF431,ZNF431,ZNF431
ZCCHC14,ZCCHC14,ZCCHC14,ZCCHC14
STARD5,STARD5,STARD5,STARD5
ZNF34,ZNF34,ZNF34,ZNF34
LUZP1,LUZP1,LUZP1,LUZP1
PLCB2,PLCB2,PLCB2,PLCB2
ADAMTS6,ADAMTS6,ADAMTS6,ADAMTS6
BRCA1,BRCA1,BRCA1,BRCA1
ASPH,ASPH,ASPH,ASPH
ENPEP,ENPEP,ENPEP,ENPEP
TMEM117,TMEM117,TMEM117,TMEM117
ATF7IP,ATF7IP,ATF7IP,ATF7IP
LINC01503,LINC01503,LINC01503,LINC01503
GNAI1,GNAI1,GNAI1,GNAI1
TWIST1,TWIST1,TWIST1,TWIST1
VCAN,VCAN,VCAN,VCAN
NQO1,NQO1,NQO1,NQO1
SLC26A5,SLC26A5,SLC26A5,SLC26A5
ST8SIA1,ST8SIA1,ST8SIA1,ST8SIA1
AHNAK2,AHNAK2,AHNAK2,AHNAK2
GPC4,GPC4,GPC4,GPC4
ZNF621,ZNF621,ZNF621,ZNF621
EBF3,EBF3,EBF3,EBF3
HEG1,HEG1,HEG1,HEG1
ZNF814,ZNF814,ZNF814,ZNF814
ATG7,ATG7,ATG7,ATG7
ATOH8,ATOH8,ATOH8,ATOH8
SCIN,SCIN,SCIN,SCIN
PARP10,PARP10,PARP10,PARP10
ZNF587B,ZNF587B,ZNF587B,ZNF587B
IKZF2,IKZF2,IKZF2,IKZF2
UBA6-AS1,UBA6-AS1,UBA6-AS1,UBA6-AS1
MEFV,MEFV,MEFV,MEFV
COL5A2,COL5A2,COL5A2,COL5A2
TRERF1,TRERF1,TRERF1,TRERF1
EEF2,EEF2,EEF2,EEF2
PKIB,PKIB,PKIB,PKIB
OSR2,OSR2,OSR2,OSR2
SIX3,SIX3,SIX3,SIX3
ZNF397,ZNF397,ZNF397,ZNF397
OAF,OAF,OAF,OAF
EDNRA,EDNRA,EDNRA,EDNRA
PRH1,PRH1,PRH1,PRH1
UBP1,UBP1,UBP1,UBP1
LRRC2,LRRC2,LRRC2,LRRC2
PVT1,PVT1,PVT1,PVT1
ASPSCR1,ASPSCR1,ASPSCR1,ASPSCR1
ZNF286A,ZNF286A,ZNF286A,ZNF286A
TM4SF18,TM4SF18,TM4SF18,TM4SF18
TGFBR1,TGFBR1,TGFBR1,TGFBR1
DNAI1,DNAI1,DNAI1,DNAI1
HSPA2,HSPA2,HSPA2,HSPA2
ARFGAP3,ARFGAP3,ARFGAP3,ARFGAP3
KLHL23,KLHL23,KLHL23,KLHL23
ANGEL1,ANGEL1,ANGEL1,ANGEL1
MBD2,MBD2,MBD2,MBD2
ZNF57,ZNF57,ZNF57,ZNF57
ZFP36L2,ZFP36L2,ZFP36L2,ZFP36L2
BMP2,BMP2,BMP2,BMP2
ING4,ING4,ING4,ING4
LRRC32,LRRC32,LRRC32,LRRC32
CLTB,CLTB,CLTB,CLTB
FOXJ2,FOXJ2,FOXJ2,FOXJ2
SPIB,SPIB,SPIB,SPIB
PBX1,PBX1,PBX1,PBX1
PDIA6,PDIA6,PDIA6,PDIA6
GTF2A1,GTF2A1,GTF2A1,GTF2A1
GHR,GHR,GHR,GHR
MN1,MN1,MN1,MN1
OSBPL11,OSBPL11,OSBPL11,OSBPL11
SREBF1,SREBF1,SREBF1,SREBF1
ZNF273,ZNF273,ZNF273,ZNF273
CD247,CD247,CD247,CD247
KLF6,KLF6,KLF6,KLF6
MAGEF1,MAGEF1,MAGEF1,MAGEF1
MRVI1,MRVI1,MRVI1,MRVI1
ZNF507,ZNF507,ZNF507,ZNF507
ZNF574,ZNF574,ZNF574,ZNF574
ZC3H12B,ZC3H12B,ZC3H12B,ZC3H12B
ZNF678,ZNF678,ZNF678,ZNF678
ZNF154,ZNF154,ZNF154,ZNF154
CCNG1,CCNG1,CCNG1,CCNG1
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
GNS,GNS,GNS,GNS
EMP3,EMP3,EMP3,EMP3
NUDCD1,NUDCD1,NUDCD1,NUDCD1
ZNF322,ZNF322,ZNF322,ZNF322
KLF5,KLF5,KLF5,KLF5
TBX18,TBX18,TBX18,TBX18
EDNRB,EDNRB,EDNRB,EDNRB
COL4A4,COL4A4,COL4A4,COL4A4
SMIM10,SMIM10,SMIM10,SMIM10
MYLK,MYLK,MYLK,MYLK
TAL2,TAL2,TAL2,TAL2
PALMD,PALMD,PALMD,PALMD
ZBTB20,ZBTB20,ZBTB20,ZBTB20
ZNF74,ZNF74,ZNF74,ZNF74
ADAMTS10,ADAMTS10,ADAMTS10,ADAMTS10
MIR646HG,MIR646HG,MIR646HG,MIR646HG
TJP1,TJP1,TJP1,TJP1
ERMP1,ERMP1,ERMP1,ERMP1
ZKSCAN7,ZKSCAN7,ZKSCAN7,ZKSCAN7
CEP135,CEP135,CEP135,CEP135
ALPL,ALPL,ALPL,ALPL
ZNF710,ZNF710,ZNF710,ZNF710
FBXL2,FBXL2,FBXL2,FBXL2
SIM2,SIM2,SIM2,SIM2
NFE2L2,NFE2L2,NFE2L2,NFE2L2
DYNLL2,DYNLL2,DYNLL2,DYNLL2
CPSF4,CPSF4,CPSF4,CPSF4
ZNF641,ZNF641,ZNF641,ZNF641
TMEM47,TMEM47,TMEM47,TMEM47
SPATA18,SPATA18,SPATA18,SPATA18
FOXJ3,FOXJ3,FOXJ3,FOXJ3
ALDH1A2,ALDH1A2,ALDH1A2,ALDH1A2
GMEB2,GMEB2,GMEB2,GMEB2
RPL28,RPL28,RPL28,RPL28
ADNP2,ADNP2,ADNP2,ADNP2
ZNF594,ZNF594,ZNF594,ZNF594
HMG20A,HMG20A,HMG20A,HMG20A
PCDH19,PCDH19,PCDH19,PCDH19
TRIM6,,TRIM6,TRIM6
ZNF333,,ZNF333,ZNF333
MIS18BP1,,MIS18BP1,MIS18BP1
STAC,,STAC,STAC
FKBP2,,FKBP2,FKBP2
FOXD1,,FOXD1,FOXD1
LAMC3,,LAMC3,LAMC3
DDT,,DDT,DDT
ZBTB10,,ZBTB10,ZBTB10
FAP,,FAP,FAP
ZSCAN32,,ZSCAN32,ZSCAN32
CNTNAP3,,CNTNAP3,CNTNAP3
MAGI2-AS3,,MAGI2-AS3,MAGI2-AS3
LINC01237,,LINC01237,LINC01237
ABHD17C,,ABHD17C,ABHD17C
NOTCH3,,NOTCH3,NOTCH3
POU6F2,,POU6F2,POU6F2
HSP90B1,,HSP90B1,HSP90B1
ARF6,,ARF6,ARF6
HIF3A,,HIF3A,HIF3A
ZNF511,,ZNF511,ZNF511
RAN,,RAN,RAN
RUVBL1,,RUVBL1,RUVBL1
NFE2L1,,NFE2L1,NFE2L1
CRBN,,CRBN,CRBN
SLC45A3,,SLC45A3,SLC45A3
TP63,,TP63,TP63
ZNF506,,ZNF506,ZNF506
ZSCAN16,,ZSCAN16,ZSCAN16
H1FX,,H1FX,H1FX
EHD1,,EHD1,EHD1
MYEF2,,MYEF2,MYEF2
DBP,,DBP,DBP
SRGAP1,,SRGAP1,SRGAP1
KLF13,,KLF13,KLF13
IRF1,,IRF1,IRF1
LINC01565,,LINC01565,LINC01565
YWHAE,,YWHAE,YWHAE
SYPL1,,SYPL1,SYPL1
TERF1,,TERF1,TERF1
TMEM33,,TMEM33,TMEM33
SOX4,,SOX4,SOX4
E2F4,,E2F4,E2F4
SSB,,SSB,SSB
TADA1,,TADA1,TADA1
TRAF2,,TRAF2,TRAF2
GRB2,,GRB2,GRB2
TEAD2,,TEAD2,TEAD2
CCNJ,,CCNJ,CCNJ
F8,,F8,F8
ZNF860,,ZNF860,ZNF860
ACVR1C,,ACVR1C,ACVR1C
TMBIM6,,TMBIM6,TMBIM6
TRPC6,,TRPC6,TRPC6
PHF2,,PHF2,PHF2
ABCC3,,ABCC3,ABCC3
PRRX1,,PRRX1,PRRX1
AGAP2,,AGAP2,AGAP2
C9orf40,,C9orf40,C9orf40
CNOT6,,CNOT6,CNOT6
OVCH1-AS1,,OVCH1-AS1,OVCH1-AS1
LPAR1,,LPAR1,LPAR1
FOXK2,,FOXK2,FOXK2
HSD17B12,,HSD17B12,HSD17B12
SLC30A10,,SLC30A10,SLC30A10
