_BACKGROUND,5p,10p,15p
TENM2,TENM2,TENM2,TENM2
MED12L,MED12L,MED12L,MED12L
OLFM3,OLFM3,OLFM3,OLFM3
MEF2C,MEF2C,MEF2C,MEF2C
ZNF385B,ZNF385B,ZNF385B,ZNF385B
FMN1,FMN1,FMN1,FMN1
CNTN3,CNTN3,CNTN3,CNTN3
POU6F2,POU6F2,POU6F2,POU6F2
TMEM117,TMEM117,TMEM117,TMEM117
FAT3,FAT3,FAT3,FAT3
TNR,TNR,TNR,TNR
GAP43,GAP43,GAP43,GAP43
TMEM150C,TMEM150C,TMEM150C,TMEM150C
PPP4R4,PPP4R4,PPP4R4,PPP4R4
RBFOX2,RBFOX2,RBFOX2,RBFOX2
RFX7,RFX7,RFX7,RFX7
ZNF280D,ZNF280D,ZNF280D,ZNF280D
DMD,DMD,DMD,DMD
KCNB2,KCNB2,KCNB2,KCNB2
SPATS2,SPATS2,SPATS2,SPATS2
ZEB1,ZEB1,ZEB1,ZEB1
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
NPAS2,NPAS2,NPAS2,NPAS2
CADPS2,CADPS2,CADPS2,CADPS2
CDH8,CDH8,CDH8,CDH8
MXD1,MXD1,MXD1,MXD1
UNC5D,UNC5D,UNC5D,UNC5D
SLC16A10,SLC16A10,SLC16A10,SLC16A10
CHSY3,CHSY3,CHSY3,CHSY3
GLRA3,GLRA3,GLRA3,GLRA3
MYRIP,MYRIP,MYRIP,MYRIP
DAPK1,DAPK1,DAPK1,DAPK1
NCAM2,NCAM2,NCAM2,NCAM2
CERS6,CERS6,CERS6,CERS6
KDM2A,KDM2A,KDM2A,KDM2A
MAN2A1,MAN2A1,MAN2A1,MAN2A1
ELAVL4,ELAVL4,ELAVL4,ELAVL4
KCNH1,KCNH1,KCNH1,KCNH1
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
RIPOR2,RIPOR2,RIPOR2,RIPOR2
ANO3,ANO3,ANO3,ANO3
HMG20A,HMG20A,HMG20A,HMG20A
PRAG1,PRAG1,PRAG1,PRAG1
WIPF3,WIPF3,WIPF3,WIPF3
PTPRG,PTPRG,PTPRG,PTPRG
ADAM29,ADAM29,ADAM29,ADAM29
TCERG1L,TCERG1L,TCERG1L,TCERG1L
MEG3,MEG3,MEG3,MEG3
BMPER,BMPER,BMPER,BMPER
PLCB1,PLCB1,PLCB1,PLCB1
LINC01478,LINC01478,LINC01478,LINC01478
RTKN2,RTKN2,RTKN2,RTKN2
SNTG1,SNTG1,SNTG1,SNTG1
CACNA2D3,CACNA2D3,CACNA2D3,CACNA2D3
NECTIN3,NECTIN3,NECTIN3,NECTIN3
PTPRQ,PTPRQ,PTPRQ,PTPRQ
DIAPH2,DIAPH2,DIAPH2,DIAPH2
SLC24A4,SLC24A4,SLC24A4,SLC24A4
MPP7,MPP7,MPP7,MPP7
ZNF697,ZNF697,ZNF697,ZNF697
SATB2,SATB2,SATB2,SATB2
OPTN,OPTN,OPTN,OPTN
C14orf132,C14orf132,C14orf132,C14orf132
HOXC8,HOXC8,HOXC8,HOXC8
MIR3976HG,MIR3976HG,MIR3976HG,MIR3976HG
ADCYAP1,ADCYAP1,ADCYAP1,ADCYAP1
GPBP1L1,GPBP1L1,GPBP1L1,GPBP1L1
RARA,RARA,RARA,RARA
NTRK2,NTRK2,NTRK2,NTRK2
MCHR2,MCHR2,MCHR2,MCHR2
RORA,RORA,RORA,RORA
ZNF800,ZNF800,ZNF800,ZNF800
KCTD16,KCTD16,KCTD16,KCTD16
DNAH5,DNAH5,DNAH5,DNAH5
LIN28B,LIN28B,LIN28B,LIN28B
ARNTL,ARNTL,ARNTL,ARNTL
STS,STS,STS,STS
RORB,RORB,RORB,RORB
LINC01378,LINC01378,LINC01378,LINC01378
NUAK1,NUAK1,NUAK1,NUAK1
IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1,IQCJ-SCHIP1
TBRG1,TBRG1,TBRG1,TBRG1
LINC02359,LINC02359,LINC02359,LINC02359
ST6GALNAC5,ST6GALNAC5,ST6GALNAC5,ST6GALNAC5
ZNF519,ZNF519,ZNF519,ZNF519
CCDC178,CCDC178,CCDC178,CCDC178
SOX5,SOX5,SOX5,SOX5
KCNH7,KCNH7,KCNH7,KCNH7
EPHX4,EPHX4,EPHX4,EPHX4
NPAS3,NPAS3,NPAS3,NPAS3
SLC17A6,SLC17A6,SLC17A6,SLC17A6
PRSS55,PRSS55,PRSS55,PRSS55
DPYS,DPYS,DPYS,DPYS
ELAVL2,ELAVL2,ELAVL2,ELAVL2
ZBBX,ZBBX,ZBBX,ZBBX
FNDC3B,FNDC3B,FNDC3B,FNDC3B
SLC26A4,SLC26A4,SLC26A4,SLC26A4
ZBTB43,ZBTB43,ZBTB43,ZBTB43
MIOS,MIOS,MIOS,MIOS
GRM3,GRM3,GRM3,GRM3
KCNG1,KCNG1,KCNG1,KCNG1
C4orf45,C4orf45,C4orf45,C4orf45
ROS1,ROS1,ROS1,ROS1
ZNF667,ZNF667,ZNF667,ZNF667
PDE4B,PDE4B,PDE4B,PDE4B
C11orf87,C11orf87,C11orf87,C11orf87
KCNC2,KCNC2,KCNC2,KCNC2
CDH12,CDH12,CDH12,CDH12
MDGA2,MDGA2,MDGA2,MDGA2
NSG2,NSG2,NSG2,NSG2
HLCS,HLCS,HLCS,HLCS
TPK1,TPK1,TPK1,TPK1
PCED1B,PCED1B,PCED1B,PCED1B
STAU2,STAU2,STAU2,STAU2
TNIK,TNIK,TNIK,TNIK
PAG1,PAG1,PAG1,PAG1
ZEB2,ZEB2,ZEB2,ZEB2
PKNOX1,PKNOX1,PKNOX1,PKNOX1
ZBTB44,ZBTB44,ZBTB44,ZBTB44
OSBPL3,OSBPL3,OSBPL3,OSBPL3
SERPINI1,SERPINI1,SERPINI1,SERPINI1
SCMH1,SCMH1,SCMH1,SCMH1
LINC00390,LINC00390,LINC00390,LINC00390
HIVEP1,HIVEP1,HIVEP1,HIVEP1
THRB-AS1,THRB-AS1,THRB-AS1,THRB-AS1
KDM4C,KDM4C,KDM4C,KDM4C
EYA4,EYA4,EYA4,EYA4
AKAP13,AKAP13,AKAP13,AKAP13
TEC,TEC,TEC,TEC
USP43,USP43,USP43,USP43
CTCF,CTCF,CTCF,CTCF
MARCH1,MARCH1,MARCH1,MARCH1
CTNNA2,CTNNA2,CTNNA2,CTNNA2
ZBTB26,ZBTB26,ZBTB26,ZBTB26
FSTL4,FSTL4,FSTL4,FSTL4
BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1,BHLHE40-AS1
MLIP,MLIP,MLIP,MLIP
ARHGAP26,ARHGAP26,ARHGAP26,ARHGAP26
INTS6L,INTS6L,INTS6L,INTS6L
SP4,SP4,SP4,SP4
NECTIN3-AS1,NECTIN3-AS1,NECTIN3-AS1,NECTIN3-AS1
NDST3,NDST3,NDST3,NDST3
NRF1,NRF1,NRF1,NRF1
MNT,MNT,MNT,MNT
CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1
POU2F1,POU2F1,POU2F1,POU2F1
RPH3A,RPH3A,RPH3A,RPH3A
