_BACKGROUND,5p,10p,15p
SPARCL1,SPARCL1,SPARCL1,SPARCL1
ATP1A3,ATP1A3,ATP1A3,ATP1A3
CASKIN1,CASKIN1,CASKIN1,CASKIN1
SDR16C5,SDR16C5,SDR16C5,SDR16C5
KIF1A,KIF1A,KIF1A,KIF1A
GAD2,GAD2,GAD2,GAD2
FGF9,FGF9,FGF9,FGF9
PPARGC1A,PPARGC1A,PPARGC1A,PPARGC1A
GSTM3,GSTM3,GSTM3,GSTM3
RGS4,RGS4,RGS4,RGS4
SCRT2,SCRT2,SCRT2,SCRT2
TAC1,TAC1,TAC1,TAC1
LGI1,LGI1,LGI1,LGI1
SERPINI1,SERPINI1,SERPINI1,SERPINI1
NXPH1,NXPH1,NXPH1,NXPH1
SLC6A17,SLC6A17,SLC6A17,SLC6A17
PPFIBP1,PPFIBP1,PPFIBP1,PPFIBP1
RAPGEF4,RAPGEF4,RAPGEF4,RAPGEF4
PRICKLE2,PRICKLE2,PRICKLE2,PRICKLE2
NRGN,NRGN,NRGN,NRGN
R3HDM4,R3HDM4,R3HDM4,R3HDM4
ZNF385B,ZNF385B,ZNF385B,ZNF385B
ZNF396,ZNF396,ZNF396,ZNF396
AP4S1,AP4S1,AP4S1,AP4S1
DLX2,DLX2,DLX2,DLX2
CAMKK2,CAMKK2,CAMKK2,CAMKK2
ZNF594,ZNF594,ZNF594,ZNF594
MAGI2,MAGI2,MAGI2,MAGI2
LINC01551,LINC01551,LINC01551,LINC01551
NHLH1,NHLH1,NHLH1,NHLH1
PHF24,PHF24,PHF24,PHF24
FMO4,FMO4,FMO4,FMO4
ZNF571-AS1,ZNF571-AS1,ZNF571-AS1,ZNF571-AS1
CNTNAP1,CNTNAP1,CNTNAP1,CNTNAP1
SSX2IP,SSX2IP,SSX2IP,SSX2IP
NR2F1-AS1,NR2F1-AS1,NR2F1-AS1,NR2F1-AS1
CXXC5,CXXC5,CXXC5,CXXC5
F13A1,F13A1,F13A1,F13A1
PLD5,PLD5,PLD5,PLD5
PRKAR2B,PRKAR2B,PRKAR2B,PRKAR2B
ANKRD30BL,ANKRD30BL,ANKRD30BL,ANKRD30BL
RPL6,RPL6,RPL6,RPL6
ST6GAL2,ST6GAL2,ST6GAL2,ST6GAL2
SATB1-AS1,SATB1-AS1,SATB1-AS1,SATB1-AS1
SLC2A3,SLC2A3,SLC2A3,SLC2A3
LMO2,LMO2,LMO2,LMO2
STMN2,STMN2,STMN2,STMN2
ROBO2,ROBO2,ROBO2,ROBO2
BBS9,BBS9,BBS9,BBS9
ZFYVE28,ZFYVE28,ZFYVE28,ZFYVE28
CADPS,CADPS,CADPS,CADPS
ZNF485,ZNF485,ZNF485,ZNF485
NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1,NUTM2B-AS1
SATB1,SATB1,SATB1,SATB1
CALM1,CALM1,CALM1,CALM1
MIR137HG,MIR137HG,MIR137HG,MIR137HG
MAPT,MAPT,MAPT,MAPT
ELOVL4,ELOVL4,ELOVL4,ELOVL4
CHN1,CHN1,CHN1,CHN1
PPM1H,PPM1H,PPM1H,PPM1H
DPY19L2,DPY19L2,DPY19L2,DPY19L2
CLDN12,CLDN12,CLDN12,CLDN12
ST18,ST18,ST18,ST18
ARL17B,ARL17B,ARL17B,ARL17B
RAB40B,RAB40B,RAB40B,RAB40B
MORC1,MORC1,MORC1,MORC1
DLG2,DLG2,DLG2,DLG2
ZNF696,ZNF696,ZNF696,ZNF696
PLAC9,PLAC9,PLAC9,PLAC9
MYT1L-AS1,MYT1L-AS1,MYT1L-AS1,MYT1L-AS1
CNTN5,CNTN5,CNTN5,CNTN5
MACROD2,MACROD2,MACROD2,MACROD2
IL1RAPL2,IL1RAPL2,IL1RAPL2,IL1RAPL2
PPP1R13B,PPP1R13B,PPP1R13B,PPP1R13B
GCNT2,GCNT2,GCNT2,GCNT2
PDZRN4,PDZRN4,PDZRN4,PDZRN4
PRKG1,PRKG1,PRKG1,PRKG1
CDH10,CDH10,CDH10,CDH10
MDGA2,MDGA2,MDGA2,MDGA2
FUT9,FUT9,FUT9,FUT9
DZANK1,DZANK1,DZANK1,DZANK1
PCDH7,PCDH7,PCDH7,PCDH7
GPC6,GPC6,GPC6,GPC6
SLC5A8,SLC5A8,SLC5A8,SLC5A8
CDKL1,CDKL1,CDKL1,CDKL1
CEP120,CEP120,CEP120,CEP120
GCHFR,GCHFR,GCHFR,GCHFR
NLGN1,NLGN1,NLGN1,NLGN1
NSUN7,NSUN7,NSUN7,NSUN7
ZBTB7C,ZBTB7C,ZBTB7C,ZBTB7C
ZNF175,ZNF175,ZNF175,ZNF175
GABRA1,GABRA1,GABRA1,GABRA1
FLRT2,FLRT2,FLRT2,FLRT2
BATF2,BATF2,BATF2,BATF2
ZNF608,ZNF608,ZNF608,ZNF608
EDIL3,EDIL3,EDIL3,EDIL3
THBD,THBD,THBD,THBD
ZNF521,ZNF521,ZNF521,ZNF521
SOX7,SOX7,SOX7,SOX7
KCNK2,KCNK2,KCNK2,KCNK2
PCDH11Y,PCDH11Y,PCDH11Y,PCDH11Y
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
CHRAC1,CHRAC1,CHRAC1,CHRAC1
SLC44A5,SLC44A5,SLC44A5,SLC44A5
PRR15,PRR15,PRR15,PRR15
SLC35B4,SLC35B4,SLC35B4,SLC35B4
TMEM179,TMEM179,TMEM179,TMEM179
UNC5D,UNC5D,UNC5D,UNC5D
RPS5,RPS5,RPS5,RPS5
ENOX1,ENOX1,ENOX1,ENOX1
ZNRF3,ZNRF3,ZNRF3,ZNRF3
PCDH9,PCDH9,PCDH9,PCDH9
ZNF548,ZNF548,ZNF548,ZNF548
SFT2D1,SFT2D1,SFT2D1,SFT2D1
AHI1,AHI1,AHI1,AHI1
PLXNA2,PLXNA2,PLXNA2,PLXNA2
FAT1,FAT1,FAT1,FAT1
NR6A1,NR6A1,NR6A1,NR6A1
PLEKHH2,PLEKHH2,PLEKHH2,PLEKHH2
PLPP4,PLPP4,PLPP4,PLPP4
RNF144A,RNF144A,RNF144A,RNF144A
KCNIP4,KCNIP4,KCNIP4,KCNIP4
NRXN3,NRXN3,NRXN3,NRXN3
GRIN2B,GRIN2B,GRIN2B,GRIN2B
DPY30,DPY30,DPY30,DPY30
ZNF432,ZNF432,ZNF432,ZNF432
TTLL7,TTLL7,TTLL7,TTLL7
ZNF486,ZNF486,ZNF486,ZNF486
RTN1,RTN1,RTN1,RTN1
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
ZNF225,ZNF225,ZNF225,ZNF225
MIS12,MIS12,MIS12,MIS12
MEX3C,MEX3C,MEX3C,MEX3C
DNAH7,DNAH7,DNAH7,DNAH7
GPATCH8,GPATCH8,GPATCH8,GPATCH8
BICD1,BICD1,BICD1,BICD1
NPM1,NPM1,NPM1,NPM1
GSKIP,GSKIP,GSKIP,GSKIP
