_BACKGROUND,5p,10p,15p
CACNA1G,CACNA1G,CACNA1G,CACNA1G
TIMP3,TIMP3,TIMP3,TIMP3
DIO2-AS1,DIO2-AS1,DIO2-AS1,DIO2-AS1
DDX20,DDX20,DDX20,DDX20
NREP,NREP,NREP,NREP
TLL1,TLL1,TLL1,TLL1
RGS12,RGS12,RGS12,RGS12
MBNL2,MBNL2,MBNL2,MBNL2
TFCP2L1,TFCP2L1,TFCP2L1,TFCP2L1
SNED1,SNED1,SNED1,SNED1
SALL1,SALL1,SALL1,SALL1
NR4A2,NR4A2,NR4A2,NR4A2
MECOM,MECOM,MECOM,MECOM
LINC00504,LINC00504,LINC00504,LINC00504
GPR22,GPR22,GPR22,GPR22
MAFK,MAFK,MAFK,MAFK
ELOVL7,ELOVL7,ELOVL7,ELOVL7
TTTY14,TTTY14,TTTY14,TTTY14
FMN1,FMN1,FMN1,FMN1
TRAF4,TRAF4,TRAF4,TRAF4
MFAP3L,MFAP3L,MFAP3L,MFAP3L
CPE,CPE,CPE,CPE
RASSF8,RASSF8,RASSF8,RASSF8
LGSN,LGSN,LGSN,LGSN
KLF5,KLF5,KLF5,KLF5
ZFAND6,ZFAND6,ZFAND6,ZFAND6
NETO1,NETO1,NETO1,NETO1
CDH20,CDH20,CDH20,CDH20
LAMC1,LAMC1,LAMC1,LAMC1
SFMBT1,SFMBT1,SFMBT1,SFMBT1
SMAP2,SMAP2,SMAP2,SMAP2
CLEC2L,CLEC2L,CLEC2L,CLEC2L
UGT8,UGT8,UGT8,UGT8
ACVR1,ACVR1,ACVR1,ACVR1
NKX3-1,NKX3-1,NKX3-1,NKX3-1
SMAD5,SMAD5,SMAD5,SMAD5
UGP2,UGP2,UGP2,UGP2
CDKL5,CDKL5,CDKL5,CDKL5
ZNRF2,ZNRF2,ZNRF2,ZNRF2
ADAMTS18,ADAMTS18,ADAMTS18,ADAMTS18
RFX3,RFX3,RFX3,RFX3
ITGB1,ITGB1,ITGB1,ITGB1
CRYBG3,CRYBG3,CRYBG3,CRYBG3
EYA4,EYA4,EYA4,EYA4
NTN4,NTN4,NTN4,NTN4
ZNF415,ZNF415,ZNF415,ZNF415
SPRED2,SPRED2,SPRED2,SPRED2
ELOVL6,ELOVL6,ELOVL6,ELOVL6
