_BACKGROUND,5p,10p,15p
CALD1,CALD1,CALD1,CALD1
ABLIM3,ABLIM3,ABLIM3,ABLIM3
FSD1L,FSD1L,FSD1L,FSD1L
SGIP1,SGIP1,SGIP1,SGIP1
KIF17,KIF17,KIF17,KIF17
ZNF326,ZNF326,ZNF326,ZNF326
DST,DST,DST,DST
GRIN3A,GRIN3A,GRIN3A,GRIN3A
PRH1,PRH1,PRH1,PRH1
HIVEP3,HIVEP3,HIVEP3,HIVEP3
FAXC,FAXC,FAXC,FAXC
DNAH14,DNAH14,DNAH14,DNAH14
GRIA2,GRIA2,GRIA2,GRIA2
NOS1AP,NOS1AP,NOS1AP,NOS1AP
UNC13C,UNC13C,UNC13C,UNC13C
RCAN2,RCAN2,RCAN2,RCAN2
ANKH,ANKH,ANKH,ANKH
JPH3,JPH3,JPH3,JPH3
ZDHHC23,ZDHHC23,ZDHHC23,ZDHHC23
MAPT,MAPT,MAPT,MAPT
KATNAL1,KATNAL1,KATNAL1,KATNAL1
PDE4DIP,PDE4DIP,PDE4DIP,PDE4DIP
SEL1L3,SEL1L3,SEL1L3,SEL1L3
KCNAB2,KCNAB2,KCNAB2,KCNAB2
RASGRF2,RASGRF2,RASGRF2,RASGRF2
SOBP,SOBP,SOBP,SOBP
PTPN21,PTPN21,PTPN21,PTPN21
ANK3,ANK3,ANK3,ANK3
SERGEF,SERGEF,SERGEF,SERGEF
SYNE1,SYNE1,SYNE1,SYNE1
UBTF,UBTF,UBTF,UBTF
ZNF160,ZNF160,ZNF160,ZNF160
CLIP4,CLIP4,CLIP4,CLIP4
ABCC3,ABCC3,ABCC3,ABCC3
AHCTF1,AHCTF1,AHCTF1,AHCTF1
KLF7,KLF7,KLF7,KLF7
APBA1,APBA1,APBA1,APBA1
MPDZ,MPDZ,MPDZ,MPDZ
NAV2,NAV2,NAV2,NAV2
BICC1,BICC1,BICC1,BICC1
NR2F1-AS1,NR2F1-AS1,NR2F1-AS1,NR2F1-AS1
ADNP,ADNP,ADNP,ADNP
IGSF11,IGSF11,IGSF11,IGSF11
HSF2,HSF2,HSF2,HSF2
NFIB,NFIB,NFIB,NFIB
PBX1,PBX1,PBX1,PBX1
FRY,FRY,FRY,FRY
MIR99AHG,MIR99AHG,MIR99AHG,MIR99AHG
ZNF334,ZNF334,ZNF334,ZNF334
TCF4,TCF4,TCF4,TCF4
EXT1,EXT1,EXT1,EXT1
CDH6,CDH6,CDH6,CDH6
KLRK1,KLRK1,KLRK1,KLRK1
PAPPA2,PAPPA2,PAPPA2,PAPPA2
IGF1R,IGF1R,IGF1R,IGF1R
ZNF525,ZNF525,ZNF525,ZNF525
LINGO2,LINGO2,LINGO2,LINGO2
MICAL3,MICAL3,MICAL3,MICAL3
DMD,DMD,DMD,DMD
SPATS2L,SPATS2L,SPATS2L,SPATS2L
TRIM2,TRIM2,TRIM2,TRIM2
ZNF616,ZNF616,ZNF616,ZNF616
MRAS,MRAS,MRAS,MRAS
PCDH7,PCDH7,PCDH7,PCDH7
TMEM14A,TMEM14A,TMEM14A,TMEM14A
B4GALNT3,B4GALNT3,B4GALNT3,B4GALNT3
MGAT4C,MGAT4C,MGAT4C,MGAT4C
KIAA1549,KIAA1549,KIAA1549,KIAA1549
KCNJ6,KCNJ6,KCNJ6,KCNJ6
BRINP3,BRINP3,BRINP3,BRINP3
CDKL5,CDKL5,CDKL5,CDKL5
RIMS1,RIMS1,RIMS1,RIMS1
CNKSR2,CNKSR2,CNKSR2,CNKSR2
GRIK2,GRIK2,GRIK2,GRIK2
PKNOX2,PKNOX2,PKNOX2,PKNOX2
ZNF385B,ZNF385B,ZNF385B,ZNF385B
DYRK3,DYRK3,DYRK3,DYRK3
ARSJ,ARSJ,ARSJ,ARSJ
NWD2,NWD2,NWD2,NWD2
PRDM5,PRDM5,PRDM5,PRDM5
ATF2,ATF2,ATF2,ATF2
PRKAR2B,PRKAR2B,PRKAR2B,PRKAR2B
STK33,STK33,STK33,STK33
TBL1XR1,TBL1XR1,TBL1XR1,TBL1XR1
VSIG8,VSIG8,VSIG8,VSIG8
NRXN2,NRXN2,NRXN2,NRXN2
SYNGAP1,SYNGAP1,SYNGAP1,SYNGAP1
KCNIP4,KCNIP4,KCNIP4,KCNIP4
EPHA5,EPHA5,EPHA5,EPHA5
TMEM108,TMEM108,TMEM108,TMEM108
NELFB,NELFB,NELFB,NELFB
GLRB,GLRB,GLRB,GLRB
NECTIN3,NECTIN3,NECTIN3,NECTIN3
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
SETBP1,SETBP1,SETBP1,SETBP1
BRINP1,BRINP1,BRINP1,BRINP1
STOX2,STOX2,STOX2,STOX2
HHAT,HHAT,HHAT,HHAT
RUFY3,RUFY3,RUFY3,RUFY3
PTCH1,PTCH1,PTCH1,PTCH1
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
NEK10,NEK10,NEK10,NEK10
ARHGAP10,ARHGAP10,ARHGAP10,ARHGAP10
GALNT13,GALNT13,GALNT13,GALNT13
PDE10A,PDE10A,PDE10A,PDE10A
GRIN2B,GRIN2B,GRIN2B,GRIN2B
CDK14,CDK14,CDK14,CDK14
NOVA1,NOVA1,NOVA1,NOVA1
R3HDM1,R3HDM1,R3HDM1,R3HDM1
RAPGEF4,RAPGEF4,RAPGEF4,RAPGEF4
LRFN5,LRFN5,LRFN5,LRFN5
IL1RAPL2,IL1RAPL2,IL1RAPL2,IL1RAPL2
STYK1,STYK1,STYK1,STYK1
TRHDE-AS1,TRHDE-AS1,TRHDE-AS1,TRHDE-AS1
HS6ST3,HS6ST3,HS6ST3,HS6ST3
LCOR,LCOR,LCOR,LCOR
SYNGR1,SYNGR1,SYNGR1,SYNGR1
