_BACKGROUND,5p,10p,15p
JPH3,JPH3,JPH3,JPH3
CYP4X1,CYP4X1,CYP4X1,CYP4X1
PTPRO,PTPRO,PTPRO,PTPRO
KIAA1211L,KIAA1211L,KIAA1211L,KIAA1211L
SLC39A10,SLC39A10,SLC39A10,SLC39A10
SLC9A7,SLC9A7,SLC9A7,SLC9A7
VPS13A,VPS13A,VPS13A,VPS13A
LINC00839,LINC00839,LINC00839,LINC00839
PLCB1,PLCB1,PLCB1,PLCB1
KCNMA1,KCNMA1,KCNMA1,KCNMA1
ARPP21,ARPP21,ARPP21,ARPP21
NECTIN3,NECTIN3,NECTIN3,NECTIN3
LINGO2,LINGO2,LINGO2,LINGO2
GABBR2,GABBR2,GABBR2,GABBR2
KCNJ6,KCNJ6,KCNJ6,KCNJ6
NAP1L1,NAP1L1,NAP1L1,NAP1L1
PRKY,PRKY,PRKY,PRKY
EPB41L4B,EPB41L4B,EPB41L4B,EPB41L4B
TFDP1,TFDP1,TFDP1,TFDP1
SLC16A10,SLC16A10,SLC16A10,SLC16A10
FAM153A,FAM153A,FAM153A,FAM153A
WDR17,WDR17,WDR17,WDR17
MAN1A2,MAN1A2,MAN1A2,MAN1A2
FLRT2,FLRT2,FLRT2,FLRT2
ASXL3,ASXL3,ASXL3,ASXL3
ETV3,ETV3,ETV3,ETV3
KCNIP4,KCNIP4,KCNIP4,KCNIP4
MIPOL1,MIPOL1,MIPOL1,MIPOL1
C3orf70,C3orf70,C3orf70,C3orf70
LAMC1,LAMC1,LAMC1,LAMC1
PKNOX1,PKNOX1,PKNOX1,PKNOX1
RBAK,RBAK,RBAK,RBAK
GABRG3,GABRG3,GABRG3,GABRG3
ULK4,ULK4,ULK4,ULK4
WASF3,WASF3,WASF3,WASF3
ARSG,ARSG,ARSG,ARSG
EHBP1,EHBP1,EHBP1,EHBP1
GPR176,GPR176,GPR176,GPR176
STAU2,STAU2,STAU2,STAU2
RAB2A,RAB2A,RAB2A,RAB2A
MED12L,MED12L,MED12L,MED12L
STK40,STK40,STK40,STK40
P2RY6,P2RY6,P2RY6,P2RY6
RORB,RORB,RORB,RORB
NWD2,NWD2,NWD2,NWD2
MIR137HG,MIR137HG,MIR137HG,MIR137HG
NOS1AP,NOS1AP,NOS1AP,NOS1AP
GOLGA8B,GOLGA8B,GOLGA8B,GOLGA8B
SCN8A,SCN8A,SCN8A,SCN8A
SBK1,SBK1,SBK1,SBK1
DPP10-AS1,DPP10-AS1,DPP10-AS1,DPP10-AS1
TMEM178A,TMEM178A,TMEM178A,TMEM178A
BMT2,BMT2,BMT2,BMT2
ATP2C1,ATP2C1,ATP2C1,ATP2C1
AIG1,AIG1,AIG1,AIG1
UTRN,UTRN,UTRN,UTRN
MDGA2,MDGA2,MDGA2,MDGA2
MAST4,MAST4,MAST4,MAST4
MAGI1,MAGI1,MAGI1,MAGI1
RBFOX2,RBFOX2,RBFOX2,RBFOX2
TMEM150C,TMEM150C,TMEM150C,TMEM150C
CA10,CA10,CA10,CA10
RGS7,RGS7,RGS7,RGS7
RALGPS2,RALGPS2,RALGPS2,RALGPS2
EML6,EML6,EML6,EML6
HTR2C,HTR2C,HTR2C,HTR2C
GPR158,GPR158,GPR158,GPR158
SMPD3,SMPD3,SMPD3,SMPD3
RFX3,RFX3,RFX3,RFX3
NPTN,NPTN,NPTN,NPTN
FSIP1,FSIP1,FSIP1,FSIP1
DSCAM,DSCAM,DSCAM,DSCAM
TMEM266,TMEM266,TMEM266,TMEM266
NOTCH2,NOTCH2,NOTCH2,NOTCH2
BRINP2,BRINP2,BRINP2,BRINP2
PRKAA2,PRKAA2,PRKAA2,PRKAA2
RAPH1,RAPH1,RAPH1,RAPH1
HSF5,HSF5,HSF5,HSF5
PLAG1,PLAG1,PLAG1,PLAG1
EPHA3,EPHA3,EPHA3,EPHA3
RARB,RARB,RARB,RARB
GRIA2,GRIA2,GRIA2,GRIA2
CALN1,CALN1,CALN1,CALN1
SV2B,SV2B,SV2B,SV2B
GALNT7,GALNT7,GALNT7,GALNT7
SPRED1,SPRED1,SPRED1,SPRED1
CDH10,CDH10,CDH10,CDH10
RALA,RALA,RALA,RALA
RORA,RORA,RORA,RORA
SCMH1,SCMH1,SCMH1,SCMH1
RIMS1,RIMS1,RIMS1,RIMS1
FAM78B,FAM78B,FAM78B,FAM78B
SCN3B,SCN3B,SCN3B,SCN3B
PTPRS,PTPRS,PTPRS,PTPRS
GNG12-AS1,GNG12-AS1,GNG12-AS1,GNG12-AS1
SERPINI1,SERPINI1,SERPINI1,SERPINI1
DCLK1,DCLK1,DCLK1,DCLK1
MTA3,MTA3,MTA3,MTA3
CAMK1D,CAMK1D,CAMK1D,CAMK1D
NPY1R,NPY1R,NPY1R,NPY1R
ANO10,ANO10,ANO10,ANO10
CAMK2D,CAMK2D,CAMK2D,CAMK2D
BICDL1,BICDL1,BICDL1,BICDL1
CELF2,CELF2,CELF2,CELF2
TRHDE,TRHDE,TRHDE,TRHDE
GRM5,GRM5,GRM5,GRM5
USP25,USP25,USP25,USP25
GMDS,GMDS,GMDS,GMDS
TDRP,TDRP,TDRP,TDRP
CPNE8,CPNE8,CPNE8,CPNE8
DNAH14,DNAH14,DNAH14,DNAH14
CASK,CASK,CASK,CASK
MARCH4,MARCH4,MARCH4,MARCH4
TMEM178B,TMEM178B,TMEM178B,TMEM178B
DTWD2,DTWD2,DTWD2,DTWD2
CDC42EP3,CDC42EP3,CDC42EP3,CDC42EP3
PDE4D,PDE4D,PDE4D,PDE4D
FXYD6,FXYD6,FXYD6,FXYD6
ICA1L,ICA1L,ICA1L,ICA1L
MARCH3,MARCH3,MARCH3,MARCH3
FMN2,FMN2,FMN2,FMN2
GRIK5,GRIK5,GRIK5,GRIK5
HOOK1,HOOK1,HOOK1,HOOK1
CLEC16A,CLEC16A,CLEC16A,CLEC16A
MRAP2,MRAP2,MRAP2,MRAP2
NCOA3,NCOA3,NCOA3,NCOA3
ICA1,ICA1,ICA1,ICA1
DTNA,DTNA,DTNA,DTNA
ADGRL2,ADGRL2,ADGRL2,ADGRL2
ZNF358,ZNF358,ZNF358,ZNF358
ZFP30,ZFP30,ZFP30,ZFP30
HIVEP1,HIVEP1,HIVEP1,HIVEP1
ZBTB7C,ZBTB7C,ZBTB7C,ZBTB7C
SUPT3H,SUPT3H,SUPT3H,SUPT3H
FSTL4,FSTL4,FSTL4,FSTL4
NRP1,NRP1,NRP1,NRP1
CADM3,CADM3,CADM3,CADM3
ZDHHC14,ZDHHC14,ZDHHC14,ZDHHC14
KCNQ3,KCNQ3,KCNQ3,KCNQ3
E2F5,E2F5,E2F5,E2F5
SLC44A5,SLC44A5,SLC44A5,SLC44A5
NRCAM,NRCAM,NRCAM,NRCAM
MSI1,MSI1,MSI1,MSI1
FBXO34,FBXO34,FBXO34,FBXO34
NTNG1,NTNG1,NTNG1,NTNG1
PPM1E,PPM1E,PPM1E,PPM1E
KCNH1,KCNH1,KCNH1,KCNH1
PURG,PURG,PURG,PURG
LINC01197,LINC01197,LINC01197,LINC01197
TRIM9,TRIM9,TRIM9,TRIM9
BCL11A,BCL11A,BCL11A,BCL11A
CSMD1,CSMD1,CSMD1,CSMD1
PARP8,PARP8,PARP8,PARP8
ARHGEF26-AS1,ARHGEF26-AS1,ARHGEF26-AS1,ARHGEF26-AS1
PTCHD1,PTCHD1,PTCHD1,PTCHD1
SGCZ,SGCZ,SGCZ,SGCZ
NRG1,NRG1,NRG1,NRG1
RASSF8,RASSF8,RASSF8,RASSF8
HS6ST3,HS6ST3,HS6ST3,HS6ST3
RASA2,RASA2,RASA2,RASA2
TCF4,TCF4,TCF4,TCF4
SMOC2,SMOC2,SMOC2,SMOC2
ZNF639,ZNF639,ZNF639,ZNF639
OSBPL3,OSBPL3,OSBPL3,OSBPL3
ZBTB2,ZBTB2,ZBTB2,ZBTB2
SSX2IP,SSX2IP,SSX2IP,SSX2IP
PRICKLE1,PRICKLE1,PRICKLE1,PRICKLE1
SOX11,SOX11,SOX11,SOX11
HFM1,HFM1,HFM1,HFM1
BTBD9,BTBD9,BTBD9,BTBD9
PLXNA4,PLXNA4,PLXNA4,PLXNA4
HMBOX1,HMBOX1,HMBOX1,HMBOX1
RAP1GAP,RAP1GAP,RAP1GAP,RAP1GAP
RTN1,RTN1,RTN1,RTN1
TSC22D2,TSC22D2,TSC22D2,TSC22D2
PPM1L,PPM1L,PPM1L,PPM1L
NFAT5,NFAT5,NFAT5,NFAT5
PRKAR2B,PRKAR2B,PRKAR2B,PRKAR2B
ST8SIA1,ST8SIA1,ST8SIA1,ST8SIA1
ARNTL,ARNTL,ARNTL,ARNTL
ANKRD6,ANKRD6,ANKRD6,ANKRD6
ELOVL4,ELOVL4,ELOVL4,ELOVL4
ZNF879,ZNF879,ZNF879,ZNF879
KLF3-AS1,KLF3-AS1,KLF3-AS1,KLF3-AS1
DAB1,DAB1,DAB1,DAB1
ROCK2,ROCK2,ROCK2,ROCK2
SCN2A,SCN2A,SCN2A,SCN2A
NPTX2,NPTX2,NPTX2,NPTX2
ARID3A,ARID3A,ARID3A,ARID3A
PAK1,PAK1,PAK1,PAK1
SYT14,SYT14,SYT14,SYT14
PPFIA2,PPFIA2,PPFIA2,PPFIA2
TPST2,TPST2,TPST2,TPST2
HECW1,HECW1,HECW1,HECW1
JAZF1,JAZF1,JAZF1,JAZF1
LINC00884,LINC00884,LINC00884,LINC00884
TTTY14,TTTY14,TTTY14,TTTY14
CNTNAP5,CNTNAP5,CNTNAP5,CNTNAP5
EIF4G3,EIF4G3,EIF4G3,EIF4G3
HTT,HTT,HTT,HTT
FZD3,FZD3,FZD3,FZD3
LRFN5,LRFN5,LRFN5,LRFN5
