_BACKGROUND,5p,10p,15p
DGKH,DGKH,DGKH,DGKH
ZNF780B,ZNF780B,ZNF780B,ZNF780B
ARHGEF28,ARHGEF28,ARHGEF28,ARHGEF28
KCNN2,KCNN2,KCNN2,KCNN2
ZNF592,ZNF592,ZNF592,ZNF592
CACNB4,CACNB4,CACNB4,CACNB4
BRF1,BRF1,BRF1,BRF1
MOB3B,MOB3B,MOB3B,MOB3B
PHACTR3,PHACTR3,PHACTR3,PHACTR3
PCLO,PCLO,PCLO,PCLO
CACHD1,CACHD1,CACHD1,CACHD1
MAML3,MAML3,MAML3,MAML3
DMD,DMD,DMD,DMD
OPRK1,OPRK1,OPRK1,OPRK1
RNF217,RNF217,RNF217,RNF217
SORCS3,SORCS3,SORCS3,SORCS3
ZNF532,ZNF532,ZNF532,ZNF532
ARNT2,ARNT2,ARNT2,ARNT2
CTNND2,CTNND2,CTNND2,CTNND2
TRPC4,TRPC4,TRPC4,TRPC4
RAP1GDS1,RAP1GDS1,RAP1GDS1,RAP1GDS1
GLIS3,GLIS3,GLIS3,GLIS3
PPFIA2,PPFIA2,PPFIA2,PPFIA2
FYN,FYN,FYN,FYN
PLPPR1,PLPPR1,PLPPR1,PLPPR1
CDKL5,CDKL5,CDKL5,CDKL5
SPATS2L,SPATS2L,SPATS2L,SPATS2L
MPPED2,MPPED2,MPPED2,MPPED2
NFYB,NFYB,NFYB,NFYB
DNM3,DNM3,DNM3,DNM3
MLLT3,MLLT3,MLLT3,MLLT3
SYBU,SYBU,SYBU,SYBU
CUX1,CUX1,CUX1,CUX1
JARID2,JARID2,JARID2,JARID2
FLRT2,FLRT2,FLRT2,FLRT2
TCF7L1,TCF7L1,TCF7L1,TCF7L1
ADGRL3,ADGRL3,ADGRL3,ADGRL3
ZFP30,ZFP30,ZFP30,ZFP30
RALGPS2,RALGPS2,RALGPS2,RALGPS2
PDE4B,PDE4B,PDE4B,PDE4B
LRP12,LRP12,LRP12,LRP12
GRID2,GRID2,GRID2,GRID2
NCAM1,NCAM1,NCAM1,NCAM1
CHL1,CHL1,CHL1,CHL1
CDC14B,CDC14B,CDC14B,CDC14B
LRRC3B,LRRC3B,LRRC3B,LRRC3B
CACNA1D,CACNA1D,CACNA1D,CACNA1D
ROBO2,ROBO2,ROBO2,ROBO2
ZNF644,ZNF644,ZNF644,ZNF644
POU2F1,POU2F1,POU2F1,POU2F1
WDTC1,WDTC1,WDTC1,WDTC1
CNR1,CNR1,CNR1,CNR1
JPH1,JPH1,JPH1,JPH1
NCOA3,NCOA3,NCOA3,NCOA3
DTNA,DTNA,DTNA,DTNA
NAB1,NAB1,NAB1,NAB1
ZNF706,ZNF706,ZNF706,ZNF706
CTTNBP2,CTTNBP2,CTTNBP2,CTTNBP2
SMAD2,SMAD2,SMAD2,SMAD2
NFKB1,NFKB1,NFKB1,NFKB1
PCSK5,PCSK5,PCSK5,PCSK5
CAMK2D,CAMK2D,CAMK2D,CAMK2D
PPM1E,PPM1E,PPM1E,PPM1E
FOXK1,FOXK1,FOXK1,FOXK1
KIAA0319,KIAA0319,KIAA0319,KIAA0319
PRKAA2,PRKAA2,PRKAA2,PRKAA2
FAM155A,FAM155A,FAM155A,FAM155A
TMTC2,TMTC2,TMTC2,TMTC2
PLCB4,PLCB4,PLCB4,PLCB4
MIR137HG,MIR137HG,MIR137HG,MIR137HG
EDIL3,EDIL3,EDIL3,EDIL3
E2F1,E2F1,E2F1,E2F1
CCSER1,CCSER1,CCSER1,CCSER1
PPP2R5A,PPP2R5A,PPP2R5A,PPP2R5A
MDGA2,MDGA2,MDGA2,MDGA2
ERC2,ERC2,ERC2,ERC2
NR2C2,NR2C2,NR2C2,NR2C2
RALYL,RALYL,RALYL,RALYL
GALNTL6,GALNTL6,GALNTL6,GALNTL6
THRB,THRB,THRB,THRB
EPHA7,EPHA7,EPHA7,EPHA7
GRM1,GRM1,GRM1,GRM1
TET1,TET1,TET1,TET1
LINC01138,LINC01138,LINC01138,LINC01138
SLC16A7,,SLC16A7,SLC16A7
