_BACKGROUND,5p,10p,15p
PLCB1,PLCB1,PLCB1,PLCB1
ELMO1,ELMO1,ELMO1,ELMO1
RBFOX2,RBFOX2,RBFOX2,RBFOX2
DLGAP2,DLGAP2,DLGAP2,DLGAP2
LRRFIP1,LRRFIP1,LRRFIP1,LRRFIP1
RFX7,RFX7,RFX7,RFX7
NFAT5,NFAT5,NFAT5,NFAT5
MTF2,MTF2,MTF2,MTF2
TLN2,TLN2,TLN2,TLN2
ZNF385B,ZNF385B,ZNF385B,ZNF385B
NECTIN3,NECTIN3,NECTIN3,NECTIN3
NF1,NF1,NF1,NF1
PPP4R4,PPP4R4,PPP4R4,PPP4R4
LUC7L2,LUC7L2,LUC7L2,LUC7L2
SLC44A5,SLC44A5,SLC44A5,SLC44A5
GALNT17,GALNT17,GALNT17,GALNT17
WIPF3,WIPF3,WIPF3,WIPF3
PTPRT,PTPRT,PTPRT,PTPRT
UST,UST,UST,UST
ANO3,ANO3,ANO3,ANO3
SPATS2,SPATS2,SPATS2,SPATS2
NRXN3,NRXN3,NRXN3,NRXN3
KLHL32,KLHL32,KLHL32,KLHL32
TMEM179,TMEM179,TMEM179,TMEM179
DCC,DCC,DCC,DCC
SLC38A11,SLC38A11,SLC38A11,SLC38A11
PRRX1,PRRX1,PRRX1,PRRX1
TRPM3,TRPM3,TRPM3,TRPM3
MYEF2,MYEF2,MYEF2,MYEF2
E2F3,E2F3,E2F3,E2F3
FMN1,FMN1,FMN1,FMN1
COL12A1,COL12A1,COL12A1,COL12A1
HHAT,HHAT,HHAT,HHAT
SEMA6A,SEMA6A,SEMA6A,SEMA6A
MBNL2,MBNL2,MBNL2,MBNL2
CDH10,CDH10,CDH10,CDH10
PBX1,PBX1,PBX1,PBX1
NAP1L2,NAP1L2,NAP1L2,NAP1L2
LRRC4C,LRRC4C,LRRC4C,LRRC4C
NCALD,NCALD,NCALD,NCALD
TRPS1,TRPS1,TRPS1,TRPS1
MAPK1,MAPK1,MAPK1,MAPK1
IL1RAP,IL1RAP,IL1RAP,IL1RAP
NR6A1,NR6A1,NR6A1,NR6A1
RTKN2,RTKN2,RTKN2,RTKN2
PDZRN3,PDZRN3,PDZRN3,PDZRN3
PTK7,PTK7,PTK7,PTK7
PAK5,PAK5,PAK5,PAK5
NUP93,NUP93,NUP93,NUP93
CERS6,CERS6,CERS6,CERS6
COL11A1,COL11A1,COL11A1,COL11A1
SMARCA1,SMARCA1,SMARCA1,SMARCA1
TMTC2,TMTC2,TMTC2,TMTC2
ST6GALNAC5,ST6GALNAC5,ST6GALNAC5,ST6GALNAC5
ZBTB43,ZBTB43,ZBTB43,ZBTB43
MEF2C,MEF2C,MEF2C,MEF2C
ZCCHC17,ZCCHC17,ZCCHC17,ZCCHC17
SORBS2,SORBS2,SORBS2,SORBS2
CNTN3,CNTN3,CNTN3,CNTN3
ADAMTS9-AS1,ADAMTS9-AS1,ADAMTS9-AS1,ADAMTS9-AS1
HUNK,HUNK,HUNK,HUNK
GRM4,GRM4,GRM4,GRM4
CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1,CYP1B1-AS1
CHSY3,CHSY3,CHSY3,CHSY3
RCOR1,RCOR1,RCOR1,RCOR1
CHAMP1,CHAMP1,CHAMP1,CHAMP1
LINC00535,LINC00535,LINC00535,LINC00535
HNRNPLL,HNRNPLL,HNRNPLL,HNRNPLL
LINC00326,LINC00326,LINC00326,LINC00326
KLHL14,KLHL14,KLHL14,KLHL14
SATB2,SATB2,SATB2,SATB2
POU6F2,POU6F2,POU6F2,POU6F2
SLC39A8,SLC39A8,SLC39A8,SLC39A8
MPP7,MPP7,MPP7,MPP7
GLRA3,GLRA3,GLRA3,GLRA3
CCDC178,CCDC178,CCDC178,CCDC178
ADAM32,ADAM32,ADAM32,ADAM32
KCNC2,KCNC2,KCNC2,KCNC2
PDIA5,PDIA5,PDIA5,PDIA5
PDS5A,PDS5A,PDS5A,PDS5A
TRHDE,TRHDE,TRHDE,TRHDE
PTPRN2,PTPRN2,PTPRN2,PTPRN2
NKAIN2,NKAIN2,NKAIN2,NKAIN2
TENM2,TENM2,TENM2,TENM2
TESPA1,TESPA1,TESPA1,TESPA1
ENOX1,ENOX1,ENOX1,ENOX1
RBM17,RBM17,RBM17,RBM17
FNDC3B,FNDC3B,FNDC3B,FNDC3B
LINC00390,LINC00390,LINC00390,LINC00390
PBX3,PBX3,PBX3,PBX3
ZNF438,ZNF438,ZNF438,ZNF438
LINC02458,LINC02458,LINC02458,LINC02458
ITGA9,ITGA9,ITGA9,ITGA9
DSCAS,DSCAS,DSCAS,DSCAS
PRICKLE2,PRICKLE2,PRICKLE2,PRICKLE2
FRMD6-AS2,FRMD6-AS2,FRMD6-AS2,FRMD6-AS2
LIN28B,LIN28B,LIN28B,LIN28B
MCHR2,MCHR2,MCHR2,MCHR2
ADARB1,ADARB1,ADARB1,ADARB1
HLF,HLF,HLF,HLF
SPRED2,SPRED2,SPRED2,SPRED2
BMPER,BMPER,BMPER,BMPER
CCDC85A,CCDC85A,CCDC85A,CCDC85A
ZBTB2,ZBTB2,ZBTB2,ZBTB2
ARHGAP20,ARHGAP20,ARHGAP20,ARHGAP20
KCNH5,KCNH5,KCNH5,KCNH5
PRDM10,PRDM10,PRDM10,PRDM10
IL12A-AS1,IL12A-AS1,IL12A-AS1,IL12A-AS1
SNAP25-AS1,SNAP25-AS1,SNAP25-AS1,SNAP25-AS1
RSPO2,RSPO2,RSPO2,RSPO2
LRRC2,LRRC2,LRRC2,LRRC2
PHACTR1,PHACTR1,PHACTR1,PHACTR1
TOM1L1,TOM1L1,TOM1L1,TOM1L1
MYLK4,MYLK4,MYLK4,MYLK4
UNC5D,UNC5D,UNC5D,UNC5D
BICC1,BICC1,BICC1,BICC1
FAT3,FAT3,FAT3,FAT3
NUAK1,NUAK1,NUAK1,NUAK1
ETV5,ETV5,ETV5,ETV5
BCL11A,BCL11A,BCL11A,BCL11A
EZH2,EZH2,EZH2,EZH2
C5orf30,C5orf30,C5orf30,C5orf30
LINC00276,LINC00276,LINC00276,LINC00276
SYCP2,SYCP2,SYCP2,SYCP2
STS,STS,STS,STS
DNAJC21,DNAJC21,DNAJC21,DNAJC21
HTR2A,HTR2A,HTR2A,HTR2A
SPTSSB,SPTSSB,SPTSSB,SPTSSB
CDH9,CDH9,CDH9,CDH9
SLC12A2,SLC12A2,SLC12A2,SLC12A2
HMG20A,HMG20A,HMG20A,HMG20A
ROS1,,ROS1,ROS1
ZNF711,,ZNF711,ZNF711
ZNF248,,ZNF248,ZNF248
LINC01378,,LINC01378,LINC01378
THRB-AS1,,THRB-AS1,THRB-AS1
PLAG1,,PLAG1,PLAG1
PCED1B,,PCED1B,PCED1B
JAZF1,,JAZF1,JAZF1
CFAP161,,CFAP161,CFAP161
TRIM54,,TRIM54,TRIM54
LRRC9,,LRRC9,LRRC9
FGF5,,FGF5,FGF5
OLFM3,,OLFM3,OLFM3
TSC22D1,,TSC22D1,TSC22D1
CCDC175,,CCDC175,CCDC175
ANKRD33B,,ANKRD33B,ANKRD33B
CDH12,,CDH12,CDH12
ANHX,,ANHX,ANHX
TFDP1,,TFDP1,TFDP1
STYK1,,STYK1,STYK1
CHD2,,CHD2,CHD2
PRICKLE1,,PRICKLE1,PRICKLE1
ADCY2,,ADCY2,ADCY2
ZNF260,,ZNF260,ZNF260
PTPRQ,,PTPRQ,PTPRQ
DNAH9,,DNAH9,DNAH9
ZNF800,,ZNF800,ZNF800
MIR3976HG,,MIR3976HG,MIR3976HG
PUM3,,PUM3,PUM3
SFPQ,,SFPQ,SFPQ
ZSWIM6,,ZSWIM6,ZSWIM6
LINC01954,,LINC01954,LINC01954
ONECUT2,,ONECUT2,ONECUT2
EML6,,EML6,EML6
C3orf67,,C3orf67,C3orf67
ZBTB33,,ZBTB33,ZBTB33
MXI1,,MXI1,MXI1
RMST,,RMST,RMST
ST6GAL2,,ST6GAL2,ST6GAL2
RFX8,,RFX8,RFX8
GAP43,,GAP43,GAP43
RMDN2-AS1,,RMDN2-AS1,RMDN2-AS1
SLC17A6,,SLC17A6,SLC17A6
AKAP13,,AKAP13,AKAP13
TESC,,TESC,TESC
RARG,,RARG,RARG
C14orf132,,C14orf132,C14orf132
TSN,,TSN,TSN
TMEM150C,,TMEM150C,TMEM150C
IQCJ-SCHIP1,,IQCJ-SCHIP1,IQCJ-SCHIP1
ZNF385A,,ZNF385A,ZNF385A
TXK,,TXK,TXK
NELL1,,NELL1,NELL1
PTPN3,,PTPN3,PTPN3
NTNG1,,NTNG1,NTNG1
NWD2,,NWD2,NWD2
FHL2,,FHL2,FHL2
VWA3A,,VWA3A,VWA3A
BTC,,BTC,BTC
GABRA6,,GABRA6,GABRA6
RHOBTB1,,RHOBTB1,RHOBTB1
MIR4500HG,,MIR4500HG,MIR4500HG
ZFP69B,,ZFP69B,ZFP69B
CRHR2,,CRHR2,CRHR2
