_BACKGROUND,5p,10p,15p
ZNF780A,ZNF780A,ZNF780A,ZNF780A
ZNF670,ZNF670,ZNF670,ZNF670
RUNX3,RUNX3,RUNX3,RUNX3
ADGRE5,ADGRE5,ADGRE5,ADGRE5
SLFN12L,SLFN12L,SLFN12L,SLFN12L
ZNF649,ZNF649,ZNF649,ZNF649
CARD11,CARD11,CARD11,CARD11
IFITM3,IFITM3,IFITM3,IFITM3
MYNN,MYNN,MYNN,MYNN
IFI6,IFI6,IFI6,IFI6
TNFAIP6,TNFAIP6,TNFAIP6,TNFAIP6
ABCG2,ABCG2,ABCG2,ABCG2
HIST1H2BD,HIST1H2BD,HIST1H2BD,HIST1H2BD
MLIP,MLIP,MLIP,MLIP
SLC19A3,SLC19A3,SLC19A3,SLC19A3
CHSY3,CHSY3,CHSY3,CHSY3
IER2,IER2,IER2,IER2
EXPH5,EXPH5,EXPH5,EXPH5
CSRNP1,CSRNP1,CSRNP1,CSRNP1
ZNF511,ZNF511,ZNF511,ZNF511
KLRG1,KLRG1,KLRG1,KLRG1
AP4S1,AP4S1,AP4S1,AP4S1
CARD8-AS1,CARD8-AS1,CARD8-AS1,CARD8-AS1
FHL2,FHL2,FHL2,FHL2
CXCL5,CXCL5,CXCL5,CXCL5
TMEM104,TMEM104,TMEM104,TMEM104
EPSTI1,EPSTI1,EPSTI1,EPSTI1
KLF4,KLF4,KLF4,KLF4
PIM1,PIM1,PIM1,PIM1
MTSS1,MTSS1,MTSS1,MTSS1
GMIP,GMIP,GMIP,GMIP
CCDC13-AS1,CCDC13-AS1,CCDC13-AS1,CCDC13-AS1
CHMP1B,CHMP1B,CHMP1B,CHMP1B
MIXL1,MIXL1,MIXL1,MIXL1
RPL3,RPL3,RPL3,RPL3
ZNF24,ZNF24,ZNF24,ZNF24
SMUG1,SMUG1,SMUG1,SMUG1
DIO3,DIO3,DIO3,DIO3
SUV39H2,SUV39H2,SUV39H2,SUV39H2
CYB5A,CYB5A,CYB5A,CYB5A
GABRA2,GABRA2,GABRA2,GABRA2
GRB14,GRB14,GRB14,GRB14
NKRF,NKRF,NKRF,NKRF
SLAMF6,SLAMF6,SLAMF6,SLAMF6
CCDC69,CCDC69,CCDC69,CCDC69
ZNF491,ZNF491,ZNF491,ZNF491
IMPDH2,IMPDH2,IMPDH2,IMPDH2
PGM2L1,PGM2L1,PGM2L1,PGM2L1
STIM2,STIM2,STIM2,STIM2
CD59,CD59,CD59,CD59
TUBB2A,TUBB2A,TUBB2A,TUBB2A
GBP5,GBP5,GBP5,GBP5
ST3GAL1,ST3GAL1,ST3GAL1,ST3GAL1
IRF1,IRF1,IRF1,IRF1
RNF217-AS1,RNF217-AS1,RNF217-AS1,RNF217-AS1
HERC6,HERC6,HERC6,HERC6
ATP13A5,ATP13A5,ATP13A5,ATP13A5
ZNF592,ZNF592,ZNF592,ZNF592
SLC16A4,SLC16A4,SLC16A4,SLC16A4
DISP3,DISP3,DISP3,DISP3
PLD5,PLD5,PLD5,PLD5
ACTN2,ACTN2,ACTN2,ACTN2
ETV3,ETV3,ETV3,ETV3
FAM138B,FAM138B,FAM138B,FAM138B
ATR,ATR,ATR,ATR
GABRA4,GABRA4,GABRA4,GABRA4
TBC1D10A,TBC1D10A,TBC1D10A,TBC1D10A
SLA,SLA,SLA,SLA
HSF2,HSF2,HSF2,HSF2
ZNF414,ZNF414,ZNF414,ZNF414
DDX20,DDX20,DDX20,DDX20
RAB3IP,RAB3IP,RAB3IP,RAB3IP
SRSF3,SRSF3,SRSF3,SRSF3
ADRA1A,ADRA1A,ADRA1A,ADRA1A
AFF3,AFF3,AFF3,AFF3
CD200,CD200,CD200,CD200
RMDN2,RMDN2,RMDN2,RMDN2
ELOVL6,ELOVL6,ELOVL6,ELOVL6
NEDD4,NEDD4,NEDD4,NEDD4
SLC40A1,SLC40A1,SLC40A1,SLC40A1
ZNF214,ZNF214,ZNF214,ZNF214
L3MBTL3,L3MBTL3,L3MBTL3,L3MBTL3
